"Mun","./backup/201704.zip","novo/201704.zip","Diff","Percent"
"PEDRA DO ANTA - MG",673411.63,655411.63,-18000.00,-2.67
"BOM SUCESSO - PB",762595.18,734875.18,-27720.00,-3.63
"ALBERTINA - MG",597091.64,579091.64,-18000.00,-3.01
"IBITITA - BA",1906525.62,1873525.62,-33000.00,-1.73
"ARENOPOLIS - GO",606149.18,579821.18,-26328.00,-4.34
"NAZARE PAULISTA - SP",1306413.73,1232613.73,-73800.00,-5.65
"ITAPIRAPUA - GO",850015.62,837361.62,-12654.00,-1.49
"CANITAR - SP",603784.05,585784.05,-18000.00,-2.98
"IAPU - MG",1092082.00,1068082.00,-24000.00,-2.20
"ASSIS - SP",5697482.37,5543882.37,-153600.00,-2.70
"PONTALINDA - SP",595489.10,583489.10,-12000.00,-2.02
"SAO LUDGERO - SC",859159.21,825559.21,-33600.00,-3.91
"CAFELANDIA - SP",1536541.30,1476541.30,-60000.00,-3.90
"PAI PEDRO - MG",781341.90,753621.90,-27720.00,-3.55
"BOM SUCESSO - MG",1484389.50,1429903.11,-54486.39,-3.67
"GOIOERE - PR",2079600.45,2031600.45,-48000.00,-2.31
"CRICIUMA - SC",15230585.46,15094985.46,-135600.00,-0.89
"COXIXOLA - PB",593472.98,574992.98,-18480.00,-3.11
"BELEM - PA",110997997.70,68833799.61,-42164198.09,-37.99
"LAJINHA - MG",1441989.31,1417401.95,-24587.36,-1.71
"SAO JOSE DO CAMPESTRE - RN",1354960.13,1293360.13,-61600.00,-4.55
"VARZEA GRANDE - MT",9750062.99,9727654.99,-22408.00,-0.23
"ARAMBARE - RS",561659.80,543659.80,-18000.00,-3.20
"QUILOMBO - SC",804131.87,786131.87,-18000.00,-2.24
"MURICI - AL",2988051.03,2941851.03,-46200.00,-1.55
"SANTO HIPOLITO - MG",631474.80,612874.80,-18600.00,-2.95
"ROSARIO DA LIMEIRA - MG",706780.12,688780.12,-18000.00,-2.55
"BURITI DE GOIAS - GO",600638.54,577094.54,-23544.00,-3.92
"ITATIM - BA",1876799.62,1846799.62,-30000.00,-1.60
"DAMOLANDIA - GO",592006.28,556906.28,-35100.00,-5.93
"REGISTRO - SP",3356965.82,3140526.92,-216438.90,-6.45
"DESCOBERTO - MG",645993.58,627993.58,-18000.00,-2.79
"ITAU - RN",824011.42,782011.42,-42000.00,-5.10
"MORADA NOVA - CE",5033110.09,4944910.09,-88200.00,-1.75
"AMARAL FERRADOR - RS",624926.04,606926.04,-18000.00,-2.88
"LIMEIRA DO OESTE - MG",709943.82,691943.82,-18000.00,-2.54
"AUGUSTO DE LIMA - MG",666660.83,648660.83,-18000.00,-2.70
"BETANIA - PE",1321223.15,1284263.15,-36960.00,-2.80
"IBIMIRIM - PE",2417354.48,2383754.48,-33600.00,-1.39
"SAO JOAO DA PARAUNA - GO",563054.83,543962.83,-19092.00,-3.39
"MARECHAL CANDIDO RONDON - PR",4094614.08,4022614.08,-72000.00,-1.76
"PAUDALHO - PE",4127868.76,4018668.76,-109200.00,-2.65
"BELA VISTA DE GOIAS - GO",1842905.84,1777430.84,-65475.00,-3.55
"AMPARO - SP",4477727.40,4325927.40,-151800.00,-3.39
"PEDRA AZUL - MG",1872241.87,1820842.16,-51399.71,-2.75
"BAEPENDI - MG",1514231.45,1435364.92,-78866.53,-5.21
"PONTALINA - GO",1473540.32,1423935.32,-49605.00,-3.37
"MOIPORA - GO",543495.83,537222.83,-6273.00,-1.15
"SIMONESIA - MG",1506005.72,1446005.72,-60000.00,-3.98
"INHAPI - AL",1989820.15,1950220.15,-39600.00,-1.99
"CUIABA - MT",62761373.36,39917744.94,-22843628.42,-36.40
"CRUZEIRO DA FORTALEZA - MG",663254.75,645254.75,-18000.00,-2.71
"UMBURATIBA - MG",614430.56,596430.56,-18000.00,-2.93
"MALHADA DOS BOIS - SE",777367.05,759367.05,-18000.00,-2.32
"ESMERALDA - RS",581033.46,563033.46,-18000.00,-3.10
"ABADIA DE GOIAS - GO",803981.10,767273.10,-36708.00,-4.57
"SAO SEBASTIAO DA BELA VISTA - MG",661882.95,643882.95,-18000.00,-2.72
"SAO JOSE DO OURO - RS",624625.70,585712.76,-38912.94,-6.23
"IBIUNA - SP",3459948.04,3248748.04,-211200.00,-6.10
"SILVANIA - GO",1809745.42,1778581.42,-31164.00,-1.72
"NHANDEARA - SP",801103.11,783103.11,-18000.00,-2.25
"JAPERI - RJ",6367929.43,6307929.43,-60000.00,-0.94
"SAO JOAQUIM DA BARRA - SP",2376809.85,2298809.85,-78000.00,-3.28
"RUBIM - MG",1061030.80,1029830.80,-31200.00,-2.94
"MALACACHETA - MG",1491571.65,1405171.65,-86400.00,-5.79
"PARISI - SP",560739.98,548739.98,-12000.00,-2.14
"POCRANE - MG",635273.14,622073.14,-13200.00,-2.08
"ITAJAI - SC",16491838.25,16458238.25,-33600.00,-0.20
"CORONEL FABRICIANO - MG",4640748.25,4508748.25,-132000.00,-2.84
"DIORAMA - GO",580001.05,543935.05,-36066.00,-6.22
"ITAMBE DO MATO DENTRO - MG",581581.18,569581.18,-12000.00,-2.06
"LINS - SP",4168629.46,4029429.46,-139200.00,-3.34
"OLIMPIO NORONHA - MG",625933.78,607933.78,-18000.00,-2.88
"CHACARA - MG",615738.12,603738.12,-12000.00,-1.95
"NOVO BRASIL - GO",619482.11,588318.11,-31164.00,-5.03
"ITACARAMBI - MG",1769608.02,1707208.02,-62400.00,-3.53
"PORTO LUCENA - RS",586235.06,566618.57,-19616.49,-3.35
"PEABIRU - PR",1166371.61,1142371.61,-24000.00,-2.06
"FORTALEZA - CE",214714410.27,172624233.10,-42090177.17,-19.60
"TAPIRATIBA - SP",944106.45,920106.45,-24000.00,-2.54
"GURINHATA - MG",700079.72,676079.72,-24000.00,-3.43
"GUAXUPE - MG",5586259.99,5514259.99,-72000.00,-1.29
"IRAUCUBA - CE",2352178.85,2332378.85,-19800.00,-0.84
"SAO PEDRO DO SUACUI - MG",784329.66,740649.66,-43680.00,-5.57
"SAO ROQUE - SP",4532564.73,4436564.73,-96000.00,-2.12
"GUARAPARI - ES",5752710.35,5612910.35,-139800.00,-2.43
"MUCUM - RS",643067.24,625067.24,-18000.00,-2.80
"BARRAS - PI",4639211.29,4585091.29,-54120.00,-1.17
"BRASILIA - DF",86699345.22,93547112.17,6847766.95,7.90
"CONDOR - RS",665503.32,647503.32,-18000.00,-2.70
"SAPOPEMA - PR",747418.40,709618.40,-37800.00,-5.06
"BRASILEIRA - PI",964093.41,938293.41,-25800.00,-2.68
"IBIRACU - ES",1040665.69,1016665.69,-24000.00,-2.31
"RIO NOVO - MG",721002.92,703002.92,-18000.00,-2.50
"SAO GABRIEL - RS",3103518.00,3073518.00,-30000.00,-0.97
"BARRA BONITA - SP",1885087.00,1843087.00,-42000.00,-2.23
"RIO TINTO - PB",2312627.01,2279027.01,-33600.00,-1.45
"CASSIA DOS COQUEIROS - SP",596395.64,578395.64,-18000.00,-3.02
"SAPE - PB",4069102.22,4043902.22,-25200.00,-0.62
"SANTA MARIA DE ITABIRA - MG",953577.76,911577.76,-42000.00,-4.40
"BARRA BONITA - SC",504684.58,487884.58,-16800.00,-3.33
"ITAPEVA - MG",782298.21,758298.21,-24000.00,-3.07
"DOM BASILIO - BA",1333324.61,1306924.61,-26400.00,-1.98
"BOM JARDIM DE MINAS - MG",676259.90,658259.90,-18000.00,-2.66
"MARILIA - SP",13352777.96,12388454.96,-964323.00,-7.22
"SARANDI - RS",1320161.52,1290161.52,-30000.00,-2.27
"SANTA CRUZ DO SUL - RS",9427861.26,9273061.26,-154800.00,-1.64
"ARACOIABA DA SERRA - SP",2110540.89,2068540.89,-42000.00,-1.99
"CAEM - BA",1110111.09,1086111.09,-24000.00,-2.16
"FAZENDA RIO GRANDE - PR",4637575.13,4613575.13,-24000.00,-0.52
"DIVINO DE SAO LOURENCO - ES",754491.62,736491.62,-18000.00,-2.39
"URUBURETAMA - CE",2237754.85,2181354.85,-56400.00,-2.52
"NOVAIS - SP",608987.33,590987.33,-18000.00,-2.96
"MESQUITA - MG",703252.55,685252.55,-18000.00,-2.56
"PETROLINA DE GOIAS - GO",924636.73,888006.73,-36630.00,-3.96
"SAO SEBASTIAO DO CAI - RS",1598106.77,1574106.77,-24000.00,-1.50
"BARAO DE ANTONINA - SP",552167.09,534167.09,-18000.00,-3.26
"UNIAO PAULISTA - SP",544061.98,532061.98,-12000.00,-2.21
"ARACITABA - MG",573632.25,561632.25,-12000.00,-2.09
"CANDEIAS - BA",6761179.38,6707179.38,-54000.00,-0.80
"ARAME - MA",2980377.65,2914377.65,-66000.00,-2.21
"EXTREMA - MG",2402613.76,2342613.76,-60000.00,-2.50
"SAO JOAO DA LAGOA - MG",666377.71,648377.71,-18000.00,-2.70
"AREALVA - SP",698380.45,680380.45,-18000.00,-2.58
"DOM ELISEU - PA",4187319.96,4153719.96,-33600.00,-0.80
"BURITAMA - SP",1703705.03,1685705.03,-18000.00,-1.06
"OURIZONA - PR",642445.17,624445.17,-18000.00,-2.80
"FIGUEIRA - PR",784586.09,760586.09,-24000.00,-3.06
"BIRITIBA-MIRIM - SP",1920675.15,1890675.15,-30000.00,-1.56
"GUARDA-MOR - MG",722169.89,704169.89,-18000.00,-2.49
"PADRE CARVALHO - MG",679577.04,661577.04,-18000.00,-2.65
"PARAISOPOLIS - MG",1392311.28,1346452.92,-45858.36,-3.29
"BAIXIO - CE",873558.50,853758.50,-19800.00,-2.27
"SAO JORGE D'OESTE - PR",782903.80,758903.80,-24000.00,-3.07
"BODOCO - PE",3144272.57,3107312.57,-36960.00,-1.18
"DIOGO DE VASCONCELOS - MG",660100.21,642100.21,-18000.00,-2.73
"UBA - MG",5065214.68,4396553.82,-668660.86,-13.20
"POSSE - GO",2263305.55,2189265.55,-74040.00,-3.27
"ITARANTIM - BA",1946851.03,1916851.03,-30000.00,-1.54
"CASA BRANCA - SP",1752391.46,1715191.46,-37200.00,-2.12
"SANTO ANTONIO DO AMPARO - MG",1844027.90,1802027.90,-42000.00,-2.28
"TRES PALMEIRAS - RS",612166.35,594166.35,-18000.00,-2.94
"TIMOTEO - MG",4215690.94,4101690.94,-114000.00,-2.70
"SANTO ANTONIO - RN",2370553.82,2278153.82,-92400.00,-3.90
"RUY BARBOSA - RN",781333.33,735133.33,-46200.00,-5.91
"SAO JOAO DEL REI - MG",6179848.08,5999848.08,-180000.00,-2.91
"MARACAI - SP",1135299.71,1105299.71,-30000.00,-2.64
"JACUNDA - PA",4039338.68,4039338.68,0.00,0.00
"FRUTA DE LEITE - MG",681374.79,663374.79,-18000.00,-2.64
"PERIQUITO - MG",832011.93,798411.93,-33600.00,-4.04
"CAMPESTRE DE GOIAS - GO",609649.58,596941.58,-12708.00,-2.08
"RODEIRO - MG",699824.88,675824.88,-24000.00,-3.43
"PLANALTO - BA",2422849.09,2386849.09,-36000.00,-1.49
"RIO DO PRADO - MG",693473.59,662273.59,-31200.00,-4.50
"TRES FRONTEIRAS - SP",598597.22,580597.22,-18000.00,-3.01
"PIRAQUARA - PR",4506798.15,4476798.15,-30000.00,-0.67
"CASTELANDIA - GO",590841.36,565767.36,-25074.00,-4.24
"VICOSA DO CEARA - CE",5264558.21,5145758.21,-118800.00,-2.26
"ALVARO DE CARVALHO - SP",599194.23,581194.23,-18000.00,-3.00
"JUMIRIM - SP",549400.33,537400.33,-12000.00,-2.18
"AURELINO LEAL - BA",1449228.28,1425228.28,-24000.00,-1.66
"BALDIM - MG",737483.58,701483.58,-36000.00,-4.88
"TUPA - SP",3130271.49,2864807.22,-265464.27,-8.48
"NOVA ERA - MG",1351231.63,1309231.63,-42000.00,-3.11
"BARRA DO RIO AZUL - RS",523758.82,511758.82,-12000.00,-2.29
"DOM VICOSO - MG",611990.68,593990.68,-18000.00,-2.94
"IVOTI - RS",1327293.12,1320656.92,-6636.20,-0.50
"TAPEJARA - RS",1325724.67,1295724.67,-30000.00,-2.26
"NOVO ORIENTE DE MINAS - MG",947545.11,927745.11,-19800.00,-2.09
"JESUPOLIS - GO",565676.79,534968.79,-30708.00,-5.43
"SARANDI - PR",4102118.54,3798258.12,-303860.42,-7.41
"PEDRANOPOLIS - SP",561836.26,549836.26,-12000.00,-2.14
"FAINA - GO",717320.19,691004.19,-26316.00,-3.67
"PIRES DO RIO - GO",2002841.64,1973051.64,-29790.00,-1.49
"UTINGA - BA",1957400.17,1911200.17,-46200.00,-2.36
"INHAPIM - MG",1854631.36,1772661.19,-81970.17,-4.42
"ARIQUEMES - RO",5981089.38,5921089.38,-60000.00,-1.00
"SENHORA DOS REMEDIOS - MG",854593.02,836593.02,-18000.00,-2.11
"VILA BOA - GO",721535.16,692114.16,-29421.00,-4.08
"IGUATU - CE",8144850.88,8046090.88,-98760.00,-1.21
"GUAPIARA - SP",1523744.04,1408544.04,-115200.00,-7.56
"BRAGANCA PAULISTA - SP",7902774.59,7318305.70,-584468.89,-7.40
"CAMACHO - MG",618019.04,592819.04,-25200.00,-4.08
"CAMPOS DOS GOYTACAZES - RJ",47825367.48,47164167.48,-661200.00,-1.38
"FORQUETINHA - RS",537363.26,525363.26,-12000.00,-2.23
"CERES - GO",3461590.21,3383848.21,-77742.00,-2.25
"CARAPICUIBA - SP",7438890.57,6787290.57,-651600.00,-8.76
"PATOS DO PIAUI - PI",855124.75,841924.75,-13200.00,-1.54
"IGACI - AL",3791043.98,3720843.98,-70200.00,-1.85
"FLORES DA CUNHA - RS",1715589.21,1667589.21,-48000.00,-2.80
"GUARUJA - SP",12249341.45,11685341.45,-564000.00,-4.60
"MORPARA - BA",943507.22,923707.22,-19800.00,-2.10
"TIJUCAS DO SUL - PR",1284300.96,1260300.96,-24000.00,-1.87
"MALTA - PB",815100.40,789900.40,-25200.00,-3.09
"SANTAREM - PA",21354441.52,21336441.52,-18000.00,-0.08
"ANAPURUS - MA",1878742.09,1845742.09,-33000.00,-1.76
"BAMBUI - MG",1682892.76,1620212.71,-62680.05,-3.72
"JATI - CE",1036793.63,1018793.63,-18000.00,-1.74
"COLONIA LEOPOLDINA - AL",2299113.96,2259513.96,-39600.00,-1.72
"PASSO FUNDO - RS",7248743.57,6711006.69,-537736.88,-7.42
"AMERICANA - SP",7773946.42,7517146.42,-256800.00,-3.30
"PRESIDENTE DUTRA - MA",4108599.53,4040199.53,-68400.00,-1.66
"CONCEICAO DOS OUROS - MG",923457.82,899457.82,-24000.00,-2.60
"PORTO FELIZ - SP",3318473.08,3220673.08,-97800.00,-2.95
"ANHANGUERA - GO",533050.22,517276.22,-15774.00,-2.96
"TRES BARRAS - SC",1741696.56,1723696.56,-18000.00,-1.03
"SAO JOAO DA SERRA - PI",783293.62,763493.62,-19800.00,-2.53
"ITUMBIARA - GO",5896238.08,5593394.08,-302844.00,-5.14
"GARCA - SP",3135863.77,2988764.94,-147098.83,-4.69
"FARROUPILHA - RS",3956598.73,3813798.73,-142800.00,-3.61
"GRANJA - CE",5082878.85,4970678.85,-112200.00,-2.21
"ITUPIRANGA - PA",4364797.19,4344997.19,-19800.00,-0.45
"FLORA RICA - SP",533124.93,527124.93,-6000.00,-1.13
"JOAO PESSOA - PB",77228690.76,65801264.28,-11427426.48,-14.80
"GUARACIAMA - MG",685952.38,667952.38,-18000.00,-2.62
"MIRIM DOCE - SC",527214.43,509214.43,-18000.00,-3.41
"FRAIBURGO - SC",2343720.45,2284080.45,-59640.00,-2.54
"CRISTALINA - GO",3890595.41,3805707.41,-84888.00,-2.18
"CANINDE DE SAO FRANCISCO - SE",3152869.68,3122869.68,-30000.00,-0.95
"VACARIA - RS",4088870.74,3980870.74,-108000.00,-2.64
"ARACI - BA",4960284.66,4930284.66,-30000.00,-0.60
"SAO PEDRO DO TURVO - SP",658733.36,640733.36,-18000.00,-2.73
"OSVALDO CRUZ - SP",2199771.50,2120571.50,-79200.00,-3.60
"BOM JARDIM - RJ",2215521.70,2165121.70,-50400.00,-2.27
"SANTO CRISTO - RS",1098557.62,1057828.04,-40729.58,-3.71
"SAO JOSE DA LAPA - MG",1694900.00,1658900.00,-36000.00,-2.12
"FERNANDOPOLIS - SP",3766409.56,3297021.04,-469388.52,-12.46
"PLANALTO - PR",1226375.19,1208375.19,-18000.00,-1.47
"TRIUNFO - RS",1783996.44,1777996.44,-6000.00,-0.34
"GOUVEIA - MG",993551.82,956351.82,-37200.00,-3.74
"VARZEA DA PALMA - MG",2678378.19,2588378.19,-90000.00,-3.36
"OLHO D'AGUA DO CASADO - AL",1044183.08,1017783.08,-26400.00,-2.53
"IPORA - GO",2493581.73,2348270.73,-145311.00,-5.83
"SANTA TEREZINHA DE GOIAS - GO",1005419.53,939665.53,-65754.00,-6.54
"CAMBUI - MG",1768804.12,1736473.73,-32330.39,-1.83
"CARDOSO - SP",913005.49,889005.49,-24000.00,-2.63
"JAQUEIRA - PE",1703038.00,1661038.00,-42000.00,-2.47
"QUIXADA - CE",7326727.80,7231327.80,-95400.00,-1.30
"FORMIGA - MG",3956844.22,3700297.72,-256546.50,-6.48
"MENDONCA - SP",662797.22,644797.22,-18000.00,-2.72
"RONDINHA - RS",598529.72,580529.72,-18000.00,-3.01
"CAMPO GRANDE (EX-AUGUSTO SEVERO) - RN",1002362.24,940762.24,-61600.00,-6.15
"PASSAGEM FRANCA DO PIAUI - PI",792166.08,772366.08,-19800.00,-2.50
"CARPINA - PE",4703157.23,4560357.23,-142800.00,-3.04
"AGUAS LINDAS DE GOIAS - GO",9279366.61,9106992.61,-172374.00,-1.86
"BELEM - AL",837951.84,819951.84,-18000.00,-2.15
"OTACILIO COSTA - SC",1351422.07,1333422.07,-18000.00,-1.33
"AIURUOCA - MG",696310.73,661991.46,-34319.27,-4.93
"ARINOS - MG",1562197.84,1488997.84,-73200.00,-4.69
"ELISIARIO - SP",566244.64,548244.64,-18000.00,-3.18
"ITATIBA - SP",4997891.31,4955891.31,-42000.00,-0.84
"MACHADO - MG",2369672.02,2303672.02,-66000.00,-2.79
"NOVA PALMA - RS",648443.85,630443.85,-18000.00,-2.78
"CRUZ ALTA - RS",3960094.91,3336866.16,-623228.75,-15.74
"ENTRE RIOS DE MINAS - MG",1141486.73,1081486.73,-60000.00,-5.26
"LUCELIA - SP",1378223.55,1342223.55,-36000.00,-2.61
"GUARATINGA - BA",1996024.84,1966024.84,-30000.00,-1.50
"BARRA DE SANTA ROSA - PB",1530308.70,1493348.70,-36960.00,-2.42
"REGINOPOLIS - SP",604186.38,586186.38,-18000.00,-2.98
"CORONEL VIVIDA - PR",2059113.78,2017113.78,-42000.00,-2.04
"PALMITOS - SC",1155750.28,1122150.28,-33600.00,-2.91
"MAIQUINIQUE - BA",997956.85,979956.85,-18000.00,-1.80
"ITATINGA - SP",1268544.33,1244544.33,-24000.00,-1.89
"DORES DO RIO PRETO - ES",787476.00,769476.00,-18000.00,-2.29
"CAMPO ALEGRE DE LOURDES - BA",2709032.08,2676032.08,-33000.00,-1.22
"SANTA MARIA DO SALTO - MG",670996.45,652996.45,-18000.00,-2.68
"CARIACICA - ES",10245271.07,9712162.19,-533108.88,-5.20
"OURINHOS - SP",7074332.44,6857132.44,-217200.00,-3.07
"QUIRINOPOLIS - GO",2770251.15,2690547.15,-79704.00,-2.88
"NOVA VENECIA - ES",3798654.28,3738654.28,-60000.00,-1.58
"TAPARUBA - MG",625726.82,613726.82,-12000.00,-1.92
"JAPONVAR - MG",804118.86,780118.86,-24000.00,-2.98
"OLIMPIA - SP",3319809.74,3173409.74,-146400.00,-4.41
"SANTIAGO - RS",2646370.44,2499970.44,-146400.00,-5.53
"VOLTA GRANDE - MG",665033.32,647033.32,-18000.00,-2.71
"CANAVIEIRA - PI",669258.82,662658.82,-6600.00,-0.99
"CRISTIANO OTONI - MG",662611.31,644611.31,-18000.00,-2.72
"PORTO FIRME - MG",925476.01,901476.01,-24000.00,-2.59
"TAQUARAL - SP",581534.32,569534.32,-12000.00,-2.06
"SAO LUIS - MA",117054960.91,81282848.17,-35772112.74,-30.56
"CARAZINHO - RS",3912996.91,3760956.91,-152040.00,-3.89
"PARATI - RJ",7588181.96,7538981.96,-49200.00,-0.65
"CORREGO DO BOM JESUS - MG",603013.56,585013.56,-18000.00,-2.99
"HERVEIRAS - RS",561844.36,536644.36,-25200.00,-4.49
