"Mun","./backup/202004.zip","novo/202004.zip","Diff","Percent"
"AREALVA - SP",1655688.67,1651796.67,-3892.00,-0.24
"DOM ELISEU - PA",5962887.17,5930827.17,-32060.00,-0.54
"BIRITIBA-MIRIM - SP",2527456.42,2519672.42,-7784.00,-0.31
"IPORA - PR",1479520.63,1467109.63,-12411.00,-0.84
"GUARDA-MOR - MG",1013116.20,1009224.20,-3892.00,-0.38
"PADRE CARVALHO - MG",1393068.08,1389740.08,-3328.00,-0.24
"PARAISOPOLIS - MG",1874054.61,1860459.21,-13595.40,-0.73
"BAIXIO - CE",1153939.37,1148159.37,-5780.00,-0.50
"FLORINIA - SP",955454.15,945494.15,-9960.00,-1.04
"UBA - MG",6431188.43,5851785.13,-579403.30,-9.01
"POSSE - GO",3023503.64,2996403.64,-27100.00,-0.90
"CASA BRANCA - SP",2653733.76,2627238.76,-26495.00,-1.00
"SANTO ANTONIO DO AMPARO - MG",3369370.31,3361586.31,-7784.00,-0.23
"TRES PALMEIRAS - RS",675710.19,669030.19,-6680.00,-0.99
"TIMOTEO - MG",6358531.78,6325759.78,-32772.00,-0.52
"TRES CACHOEIRAS - RS",1133317.80,1116517.80,-16800.00,-1.48
"SANTO ANTONIO - RN",3206935.56,3173545.56,-33390.00,-1.04
"SAO JOAO DEL REI - MG",11475633.80,11432877.80,-42756.00,-0.37
"CIDADE GAUCHA - PR",1410262.88,1410262.88,0.00,0.00
"MARACAI - SP",1575949.11,1563538.11,-12411.00,-0.79
"BOM JESUS DO TOCANTINS - PA",4581356.91,4575946.91,-5410.00,-0.12
"MIRASSOL D'OESTE - MT",1921466.26,1917306.26,-4160.00,-0.22
"JACUNDA - PA",5386152.94,5376112.94,-10040.00,-0.19
"FRUTA DE LEITE - MG",1076945.05,1073053.05,-3892.00,-0.36
"PERIQUITO - MG",1495639.20,1491747.20,-3892.00,-0.26
"CAMPESTRE DE GOIAS - GO",1034489.29,1026369.29,-8120.00,-0.78
"ITAPUI - SP",1916807.30,1912915.30,-3892.00,-0.20
"RODEIRO - MG",1010110.41,1006218.41,-3892.00,-0.39
"RIO DO PRADO - MG",927599.26,918492.26,-9107.00,-0.98
"PIRAQUARA - PR",8408432.47,8357372.47,-51060.00,-0.61
"VICOSA DO CEARA - CE",7997062.92,7936562.92,-60500.00,-0.76
"ALVARO DE CARVALHO - SP",815328.24,796428.24,-18900.00,-2.32
"JUMIRIM - SP",597031.10,594580.10,-2451.00,-0.41
"BALDIM - MG",1007623.96,1004295.96,-3328.00,-0.33
"TUPA - SP",6345412.30,6263281.60,-82130.70,-1.29
"MACAIBA - RN",7369565.22,7326925.22,-42640.00,-0.58
"NOVA ERA - MG",2014215.71,2003667.71,-10548.00,-0.52
"MARTINS SOARES - MG",1460499.37,1456607.37,-3892.00,-0.27
"COTRIGUACU - MT",3255970.96,3248470.96,-7500.00,-0.23
"DOM VICOSO - MG",718139.01,707591.01,-10548.00,-1.47
"AURORA - SC",666655.97,652435.97,-14220.00,-2.13
"IVOTI - RS",2390388.49,2390388.49,-0.00,-0.00
"NOVO ORIENTE DE MINAS - MG",1747208.09,1725436.09,-21772.00,-1.25
"SARANDI - PR",5998599.49,5631951.91,-366647.58,-6.11
"PIRES DO RIO - GO",2856066.86,2823106.86,-32960.00,-1.15
"BRUMADINHO - MG",8155557.45,8128669.45,-26888.00,-0.33
"FILADELFIA - TO",1153400.36,1141752.36,-11648.00,-1.01
"FELIZ NATAL - MT",1245196.35,1231984.35,-13212.00,-1.06
"INHAPIM - MG",2487270.53,2473394.53,-13876.00,-0.56
"ARIQUEMES - RO",11999390.15,11869170.15,-130220.00,-1.09
"PORTO ALEGRE DO TOCANTINS - TO",1123532.33,1120204.33,-3328.00,-0.30
"SENHORA DOS REMEDIOS - MG",1492571.93,1480463.93,-12108.00,-0.81
"MEDICILANDIA - PA",3982011.24,3965811.24,-16200.00,-0.41
"IGUATU - CE",19361998.17,19350338.17,-11660.00,-0.06
"ITUPEVA - SP",4307997.11,4300213.11,-7784.00,-0.18
"BRAGANCA PAULISTA - SP",10852988.47,10669096.47,-183892.00,-1.69
"CAMACHO - MG",1003169.40,999841.40,-3328.00,-0.33
"CAMPOS DOS GOYTACAZES - RJ",77824451.32,77682531.32,-141920.00,-0.18
"CERES - GO",5697723.78,5694083.78,-3640.00,-0.06
"PRADO - BA",5390926.33,5383246.33,-7680.00,-0.14
"CARAPICUIBA - SP",23939054.97,23630246.97,-308808.00,-1.29
"PATOS DO PIAUI - PI",1188114.91,1178866.91,-9248.00,-0.78
"IGACI - AL",3378053.69,3373133.69,-4920.00,-0.15
"FLORES DA CUNHA - RS",2399225.35,2381865.35,-17360.00,-0.72
"BELA VISTA DO PIAUI - PI",1085399.74,1082071.74,-3328.00,-0.31
"GUARUJA - SP",24183767.56,24092177.56,-91590.00,-0.38
"TIJUCAS DO SUL - PR",1588704.46,1584812.46,-3892.00,-0.24
"SAO JOSE DE MIPIBU - RN",6348475.76,6329903.76,-18572.00,-0.29
"SANTAREM - PA",33032126.87,32913764.87,-118362.00,-0.36
"BAMBUI - MG",2076167.22,2019512.49,-56654.73,-2.73
"PASSO FUNDO - RS",13053034.83,9844329.17,-3208705.66,-24.58
"AMERICANA - SP",11671648.15,11444046.15,-227602.00,-1.95
"CONCEICAO DOS OUROS - MG",1231674.48,1227782.48,-3892.00,-0.32
"PORTO FELIZ - SP",4180707.07,4143207.07,-37500.00,-0.90
"CANDIBA - BA",2333821.83,2323581.83,-10240.00,-0.44
"SAO JOAO DA SERRA - PI",1496883.25,1493555.25,-3328.00,-0.22
"ITUMBIARA - GO",9092131.50,9044311.50,-47820.00,-0.53
"GARCA - SP",4423524.97,4345376.97,-78148.00,-1.77
"FARROUPILHA - RS",8187609.60,8125849.60,-61760.00,-0.75
"GRANJA - CE",11895037.92,11866617.92,-28420.00,-0.24
"ITUPIRANGA - PA",6175923.62,6144679.62,-31244.00,-0.51
"PAU DOS FERROS - RN",4411985.01,4405874.01,-6111.00,-0.14
"JOAO PESSOA - PB",182705191.77,147618133.75,-35087058.02,-19.20
"GUARACIAMA - MG",962759.69,958867.69,-3892.00,-0.40
"FRAIBURGO - SC",3740192.93,3736012.93,-4180.00,-0.11
"CRISTALINA - GO",5697109.34,5623389.34,-73720.00,-1.29
"PONTE ALTA DO NORTE - SC",684728.90,681400.90,-3328.00,-0.49
"OLHO-D'AGUA DO BORGES - RN",1540444.40,1533444.40,-7000.00,-0.45
"SAO PEDRO DO TURVO - SP",1279961.28,1266741.28,-13220.00,-1.03
"BOM JARDIM - RJ",4995725.90,4953905.90,-41820.00,-0.84
"SANTO CRISTO - RS",1569239.18,1557511.34,-11727.84,-0.75
"SAO JOSE DA LAPA - MG",2468057.89,2464165.89,-3892.00,-0.16
"FERNANDOPOLIS - SP",6336583.99,5828543.40,-508040.59,-8.02
"TRIUNFO - RS",2959169.43,2921518.43,-37651.00,-1.27
"GOUVEIA - MG",2367147.91,2358519.91,-8628.00,-0.36
"VARZEA DA PALMA - MG",3393011.78,3351320.78,-41691.00,-1.23
"ARRAIAS - TO",1571077.88,1565957.88,-5120.00,-0.33
"CAMBUI - MG",2706652.51,2683304.65,-23347.86,-0.86
"CARDOSO - SP",1342757.54,1337406.54,-5351.00,-0.40
"QUIXADA - CE",11085076.62,11056656.62,-28420.00,-0.26
"FORMIGA - MG",8085586.97,8056142.97,-29444.00,-0.36
"AGUAS LINDAS DE GOIAS - GO",13609144.62,13590272.62,-18872.00,-0.14
"BELEM - AL",1123782.27,1120454.27,-3328.00,-0.30
"AIURUOCA - MG",1272591.80,1269263.80,-3328.00,-0.26
"ARINOS - MG",2589520.29,2575080.29,-14440.00,-0.56
"ELISIARIO - SP",1091343.62,1093794.62,2451.00,0.22
"DUERE - TO",890749.53,890749.53,0.00,0.00
"ITATIBA - SP",7276968.87,7269184.87,-7784.00,-0.11
"MACHADO - MG",3945978.30,3924318.30,-21660.00,-0.55
"NOVA PALMA - RS",795617.13,782797.13,-12820.00,-1.61
"CRUZ ALTA - RS",6076224.76,5440985.07,-635239.69,-10.45
"SALINOPOLIS - PA",5173787.24,5092655.24,-81132.00,-1.57
"ENTRE RIOS DE MINAS - MG",1512617.84,1489085.84,-23532.00,-1.56
"LUCELIA - SP",1896711.97,1890368.97,-6343.00,-0.33
"AREIA BRANCA - RN",4167084.40,4134573.40,-32511.00,-0.78
"BARRA DE SANTA ROSA - PB",2218554.80,2214662.80,-3892.00,-0.18
"REGINOPOLIS - SP",682825.58,679497.58,-3328.00,-0.49
"PALMITOS - SC",2026416.62,2023696.62,-2720.00,-0.13
"ROLANTE - RS",2370739.89,2358619.95,-12119.94,-0.51
"SANTA MARIA DO SALTO - MG",904813.22,900921.22,-3892.00,-0.43
"CARIACICA - ES",14160533.73,14153621.73,-6912.00,-0.05
"OURINHOS - SP",17627236.95,17509196.95,-118040.00,-0.67
"QUIRINOPOLIS - GO",3930368.04,3896448.04,-33920.00,-0.86
"TAPARUBA - MG",1490717.29,1480129.29,-10588.00,-0.71
"BOM JESUS DA PENHA - MG",789279.41,785951.41,-3328.00,-0.42
"OLIMPIA - SP",5474005.73,5435030.73,-38975.00,-0.71
"VOLTA GRANDE - MG",793644.67,790316.67,-3328.00,-0.42
"ITAGUATINS - TO",1224888.69,1221408.69,-3480.00,-0.28
"CANAVIEIRA - PI",1249999.42,1246671.42,-3328.00,-0.27
"SAO GONCALO DO AMARANTE - RN",9318905.56,9272013.56,-46892.00,-0.50
"PORTO FIRME - MG",1317852.57,1313960.57,-3892.00,-0.30
"SAPUCAIA - PA",1414960.01,1409260.01,-5700.00,-0.40
"INOCENCIA - MS",1440165.54,1435325.54,-4840.00,-0.34
"GAUCHA DO NORTE - MT",738513.00,728381.00,-10132.00,-1.37
"SAO LUIS - MA",220223071.87,132629976.17,-87593095.70,-39.77
"CARAZINHO - RS",5941977.66,5938417.66,-3560.00,-0.06
"PARATI - RJ",12947493.64,12912933.64,-34560.00,-0.27
"ALTAMIRA - PA",10553399.19,10527699.19,-25700.00,-0.24
"CAMPOS NOVOS PAULISTA - SP",805540.30,792332.30,-13208.00,-1.64
"SAO ROQUE DE MINAS - MG",976670.41,970891.41,-5779.00,-0.59
"FERROS - MG",1372766.04,1358890.04,-13876.00,-1.01
"ITAMONTE - MG",1516278.97,1512386.97,-3892.00,-0.26
"ESPIGAO D'OESTE - RO",4003638.24,3969018.24,-34620.00,-0.86
"MARTINHO CAMPOS - MG",1327144.99,1317473.99,-9671.00,-0.73
"JOAIMA - MG",1740786.75,1726910.75,-13876.00,-0.80
"CAMPO MAIOR - PI",12084664.51,12067773.51,-16891.00,-0.14
"SAO JOAO DA BALIZA - RR",11464110.21,11453202.21,-10908.00,-0.10
"BITURUNA - PR",1715578.21,1688250.21,-27328.00,-1.59
"SAO JOSE DO DIVINO - PI",1472629.64,1468737.64,-3892.00,-0.26
"ESMERALDAS - MG",4066186.19,4010978.19,-55208.00,-1.36
"SANTA BARBARA DO SUL - RS",894346.93,890446.93,-3900.00,-0.44
"PEIXE-BOI - PA",1296565.74,1287417.74,-9148.00,-0.71
"GUAJARA-MIRIM - RO",5030909.39,5018489.39,-12420.00,-0.25
"BOM DESPACHO - MG",6373412.71,6347296.71,-26116.00,-0.41
"MOGI GUACU - SP",14036824.60,13929144.60,-107680.00,-0.77
"ROSARIO OESTE - MT",3321985.75,3311145.75,-10840.00,-0.33
"AGUA BOA - MG",1998470.04,1983466.04,-15004.00,-0.75
"ARTUR NOGUEIRA - SP",3101959.31,3098067.31,-3892.00,-0.13
"PARAISO DAS AGUAS - MS",1073011.71,1065771.71,-7240.00,-0.67
"SAO JOSE DO PIAUI - PI",1672903.49,1659571.49,-13332.00,-0.80
"COCALZINHO DE GOIAS - GO",2044834.12,2021074.12,-23760.00,-1.16
"NILOPOLIS - RJ",12129694.06,12050514.06,-79180.00,-0.65
"CAMPO NOVO - RS",1005295.34,993875.34,-11420.00,-1.14
"URUANA DE MINAS - MG",1052665.28,1050214.28,-2451.00,-0.23
"FELIZ DESERTO - AL",1387540.17,1377580.17,-9960.00,-0.72
"MOITA BONITA - SE",2185145.96,2177065.96,-8080.00,-0.37
"CASTELO DO PIAUI - PI",3926206.50,3922314.50,-3892.00,-0.10
"CACHOEIRO DE ITAPEMIRIM - ES",15088281.97,13806248.45,-1282033.52,-8.50
"PRATA - PB",1690567.67,1676287.67,-14280.00,-0.84
"ESPIRITO SANTO DO PINHAL - SP",4771076.16,4720761.16,-50315.00,-1.05
"CURIONOPOLIS - PA",3960415.44,3937255.44,-23160.00,-0.58
"PARAZINHO - RN",1420709.79,1410868.79,-9841.00,-0.69
"FRANCISCOPOLIS - MG",916154.73,913703.73,-2451.00,-0.27
"BOCAIUVA - MG",5224236.63,5194350.63,-29886.00,-0.57
"POJUCA - BA",5494086.12,5446334.12,-47752.00,-0.87
"JUSSARI - BA",2423815.39,2417535.39,-6280.00,-0.26
"PINDORAMA DO TOCANTINS - TO",1222341.05,1219781.05,-2560.00,-0.21
"PALMITINHO - RS",794742.03,771939.55,-22802.48,-2.87
"NAO-ME-TOQUE - RS",1825605.94,1816079.59,-9526.35,-0.52
"UBAJARA - CE",5503469.22,5493521.22,-9948.00,-0.18
"CAIEIRAS - SP",4845832.27,4759516.27,-86316.00,-1.78
"ALEGRETE - RS",5338323.87,5084009.84,-254314.03,-4.76
"SAO JOSE DO DIVINO - MG",1047779.63,1043887.63,-3892.00,-0.37
"LAGOA DO BARRO DO PIAUI - PI",1311934.45,1308606.45,-3328.00,-0.25
"SAO FRANCISCO - MG",3676513.64,3644750.64,-31763.00,-0.86
"PINHALAO - PR",1317739.63,1302411.63,-15328.00,-1.16
"FLORES - PE",2646330.29,2631330.29,-15000.00,-0.57
"SOROCABA - SP",41943290.02,41230002.37,-713287.65,-1.70
"ITAPURANGA - GO",2696561.41,2646401.41,-50160.00,-1.86
"SAO JOSE DO ALEGRE - MG",705200.45,701872.45,-3328.00,-0.47
"SAO JOAO - PR",1921452.96,1917560.96,-3892.00,-0.20
"IMBE DE MINAS - MG",978117.34,974225.34,-3892.00,-0.40
"BRASOPOLIS - MG",2119602.06,2113259.06,-6343.00,-0.30
