"Mun","./backup/201508.zip","novo/201508.zip","Diff","Percent"
"SAO JOAO DEL REI - MG",5005083.79,4993833.79,-11250.00,-0.22
"PIRAQUARA - PR",3847538.54,3822538.54,-25000.00,-0.65
"TUPA - SP",2835248.68,2704711.13,-130537.55,-4.60
"MACAIBA - RN",5251988.37,5236988.37,-15000.00,-0.29
"IVOTI - RS",1150342.78,1143939.26,-6403.52,-0.56
"IPECAETA - BA",1864751.61,1860501.61,-4250.00,-0.23
"NOVO ORIENTE DE MINAS - MG",790882.98,779632.98,-11250.00,-1.42
"SARANDI - PR",3407155.74,3232593.91,-174561.83,-5.12
"TRIUNFO POTIGUAR - RN",664578.40,658328.40,-6250.00,-0.94
"FILADELFIA - TO",985299.61,976549.61,-8750.00,-0.89
"INHAPIM - MG",2182896.35,2167491.05,-15405.30,-0.71
"ITAPORANGA D'AJUDA - SE",3087168.22,3075918.22,-11250.00,-0.36
"BRAGANCA PAULISTA - SP",7172305.71,6881836.82,-290468.89,-4.05
"CAMPOS DOS GOYTACAZES - RJ",130163023.81,130128773.81,-34250.00,-0.03
"NOVO HORIZONTE DO SUL - MS",588041.65,581791.65,-6250.00,-1.06
"GUARUJA - SP",10406699.14,10335449.14,-71250.00,-0.68
"JAPOATA - SE",1190375.78,1184125.78,-6250.00,-0.53
"SAO JOSE DE MIPIBU - RN",3680599.95,3671849.95,-8750.00,-0.24
"SANTAREM - PA",24230240.72,24212740.72,-17500.00,-0.07
"BAMBUI - MG",1284746.74,1264066.69,-20680.05,-1.61
"PASSO FUNDO - RS",6339809.01,5962565.67,-377243.34,-5.95
"TRES BARRAS - SC",1417041.84,1417041.84,-0.00,-0.00
"CALDAS BRANDAO - PB",1058513.28,1052263.28,-6250.00,-0.59
"GARCA - SP",2943879.21,2919819.22,-24059.99,-0.82
"SAO PEDRO DO SUL - RS",1191791.51,1183041.51,-8750.00,-0.73
"PAU DOS FERROS - RN",2477870.63,2459120.63,-18750.00,-0.76
"JOAO PESSOA - PB",97638872.83,57833693.74,-39805179.09,-40.77
"CANINDE DE SAO FRANCISCO - SE",3262349.98,3239849.98,-22500.00,-0.69
"PINHEIRAL - RJ",1794674.62,1788424.62,-6250.00,-0.35
"VACARIA - RS",3681850.01,3664350.01,-17500.00,-0.48
"SANTO CRISTO - RS",892138.03,885251.33,-6886.70,-0.77
"FERNANDOPOLIS - SP",3108698.44,2826899.53,-281798.91,-9.06
"ARRAIAS - TO",782347.26,776097.26,-6250.00,-0.80
"CAMBUI - MG",1551209.34,1547421.75,-3787.59,-0.24
"JAQUEIRA - PE",1454638.06,1445888.06,-8750.00,-0.60
"FORMIGA - MG",3138501.89,2971955.39,-166546.50,-5.31
"CARPINA - PE",4048610.66,3913709.50,-134901.16,-3.33
"BELEM - AL",989735.50,983485.50,-6250.00,-0.63
"OTACILIO COSTA - SC",1077165.31,1070915.31,-6250.00,-0.58
"AIURUOCA - MG",549202.06,532882.79,-16319.27,-2.97
"AREIA BRANCA - SE",1619180.04,1604180.04,-15000.00,-0.93
"CRUZ ALTA - RS",3739776.41,3429044.78,-310731.63,-8.31
"SALINOPOLIS - PA",3296478.46,3290228.46,-6250.00,-0.19
"CAMPO ALEGRE DE LOURDES - BA",2730445.93,2711713.93,-18732.00,-0.69
"CARIACICA - ES",9464458.72,9218849.84,-245608.88,-2.60
"SANTIAGO - RS",2305665.63,2283719.72,-21945.91,-0.95
"SANTO AMARO DAS BROTAS - SE",1053442.89,1040942.89,-12500.00,-1.19
"ITAGUATINS - TO",713070.12,706820.12,-6250.00,-0.88
"SAO GONCALO DO AMARANTE - RN",8948214.54,8939464.54,-8750.00,-0.10
"ALVARAES - AM",1246735.00,1235485.00,-11250.00,-0.90
"SAO LUIS - MA",109682164.15,77758331.80,-31923832.35,-29.11
"CARAZINHO - RS",3513580.54,3507330.54,-6250.00,-0.18
"MARUIM - SE",5693049.77,5684299.77,-8750.00,-0.15
"BREJO GRANDE - SE",887290.75,881040.75,-6250.00,-0.70
"CAMPO MAIOR - PI",3998868.71,3992618.71,-6250.00,-0.16
"SAO JOAO DA BALIZA - RR",2319029.11,2310279.11,-8750.00,-0.38
"SANTA BARBARA DO SUL - RS",585438.21,575775.83,-9662.38,-1.65
"PIRAI DO SUL - PR",1397284.79,1388534.79,-8750.00,-0.63
"PEDRO AFONSO - TO",1270589.89,1264339.89,-6250.00,-0.49
"BOM DESPACHO - MG",2572284.48,2509792.99,-62491.49,-2.43
"CERRO NEGRO - SC",548828.37,542578.37,-6250.00,-1.14
"AGUA PRETA - PE",3260775.06,3249525.06,-11250.00,-0.35
"GOIOXIM - PR",607927.01,601677.01,-6250.00,-1.03
"NILOPOLIS - RJ",8614226.00,8605476.00,-8750.00,-0.10
"IRAI - RS",942738.27,931393.52,-11344.75,-1.20
"MOITA BONITA - SE",1046901.08,1040651.08,-6250.00,-0.60
"CACHOEIRO DE ITAPEMIRIM - ES",7969421.43,7304883.06,-664538.37,-8.34
"PARIPUEIRA - AL",1331774.89,1320524.89,-11250.00,-0.84
"LAURO DE FREITAS - BA",11779026.92,11759026.92,-20000.00,-0.17
"SAO JOSE DO EGITO - PE",2389422.88,2378172.88,-11250.00,-0.47
"GUATAMBU - SC",499949.91,493699.91,-6250.00,-1.25
"POJUCA - BA",3206923.19,3178254.65,-28668.54,-0.89
"NAO-ME-TOQUE - RS",924164.39,922432.26,-1732.13,-0.19
"LARANJAL PAULISTA - SP",1579397.70,1573147.70,-6250.00,-0.40
"CLEVELANDIA - PR",1283559.87,1262810.88,-20748.99,-1.62
"ALEGRETE - RS",3660440.00,3465637.88,-194802.12,-5.32
"CONCHAS - SP",1200234.44,1191484.44,-8750.00,-0.73
"FLORES - PE",1810299.65,1801549.65,-8750.00,-0.48
"SOROCABA - SP",19713655.77,19387271.51,-326384.26,-1.66
"NOVO GAMA - GO",3576244.27,3584994.27,8750.00,0.24
"FEIRA DE SANTANA - BA",26950634.11,26026305.11,-924329.00,-3.43
"COLINAS DO TOCANTINS - TO",2477159.91,2470909.91,-6250.00,-0.25
"JACOBINA - BA",6064957.85,6056207.85,-8750.00,-0.14
"CARAA - RS",583422.09,577172.09,-6250.00,-1.07
"SAO FRANCISCO DO GUAPORE - RO",1193866.87,1185116.87,-8750.00,-0.73
"BENEVIDES - PA",3920782.79,3914532.79,-6250.00,-0.16
"CACIMBA DE DENTRO - PB",1556438.30,1547688.30,-8750.00,-0.56
"CANDEAL - BA",828927.54,813927.54,-15000.00,-1.81
"LAMBARI D'OESTE - MT",856634.53,847884.53,-8750.00,-1.02
"MATHIAS LOBATO - MG",517731.19,508981.19,-8750.00,-1.69
"VITORIA DO JARI - AP",1265524.36,1256774.36,-8750.00,-0.69
"PUTINGA - RS",464884.84,456666.47,-8218.37,-1.77
"RIO BRILHANTE - MS",2317478.26,2306228.26,-11250.00,-0.49
"BARBACENA - MG",8823131.45,8816881.45,-6250.00,-0.07
"BENTO GONCALVES - RS",5920006.56,5902506.56,-17500.00,-0.30
"UNIAO DA VITORIA - PR",2520943.12,2510443.12,-10500.00,-0.42
"IJUI - RS",4821704.90,3859674.43,-962030.47,-19.95
"CEARA-MIRIM - RN",5356474.34,5338974.34,-17500.00,-0.33
"SANTA MARIA DA BOA VISTA - PE",3378561.92,3369811.92,-8750.00,-0.26
"BEBEDOURO - SP",3625327.51,3616577.51,-8750.00,-0.24
"CACERES - MT",3433534.57,3429667.34,-3867.23,-0.11
"MATA - RS",488503.42,482253.42,-6250.00,-1.28
"MAUA - SP",13989590.09,13983340.09,-6250.00,-0.04
"ITAINOPOLIS - PI",1120415.37,1114165.37,-6250.00,-0.56
"JOAO CAMARA - RN",2915815.79,2904565.79,-11250.00,-0.39
"CARUARU - PE",14435213.33,14202328.58,-232884.75,-1.61
"IPIAU - BA",3626579.17,3615329.17,-11250.00,-0.31
"NOSSA SENHORA DO SOCORRO - SE",9978199.71,9931949.71,-46250.00,-0.46
"MONTES CLAROS - MG",24120029.19,24072529.19,-47500.00,-0.20
"ITIRUCU - BA",1184044.47,1177794.47,-6250.00,-0.53
"OURO BRANCO - AL",1328849.74,1320099.74,-8750.00,-0.66
"LIMA DUARTE - MG",1068228.55,1052110.00,-16118.55,-1.51
"CUMBE - SE",730355.41,721605.41,-8750.00,-1.20
"ARAUA - SE",1209882.23,1198632.23,-11250.00,-0.93
"ARACUAI - MG",2384381.18,2378131.18,-6250.00,-0.26
"ILHEUS - BA",12800075.33,12683724.71,-116350.62,-0.91
"SANTA ROSA - RS",5996798.39,5996798.39,0.00,0.00
"ANDRADAS - MG",1886157.25,1844858.71,-41298.54,-2.19
"BOA VISTA - RR",53819371.00,41763177.91,-12056193.09,-22.40
"GENERAL CAMARA - RS",503766.64,495016.64,-8750.00,-1.74
"LARANJA DA TERRA - ES",861326.45,855076.45,-6250.00,-0.73
"DAVID CANABARRO - RS",470932.04,470932.04,0.00,0.00
"ENCRUZILHADA - BA",2236070.25,2227320.25,-8750.00,-0.39
"ITABUNA - BA",19224313.82,19158063.82,-66250.00,-0.34
"ARATUIPE - BA",944390.26,935640.26,-8750.00,-0.93
"SANTANOPOLIS - BA",938249.31,929499.31,-8750.00,-0.93
"ITIUBA - BA",3657421.93,3648671.93,-8750.00,-0.24
"CAPITAO ENEAS - MG",1052152.44,1045902.44,-6250.00,-0.59
"SENTINELA DO SUL - RS",461461.04,452711.04,-8750.00,-1.90
"ASSIS CHATEAUBRIAND - PR",1808809.27,1802559.27,-6250.00,-0.35
"PALHOCA - SC",5129450.38,5120700.38,-8750.00,-0.17
"ANGRA DOS REIS - RJ",16811209.41,16799959.41,-11250.00,-0.07
"UNIAO DOS PALMARES - AL",6501933.21,6476933.21,-25000.00,-0.38
"CAMPANHA - MG",996465.40,992264.61,-4200.79,-0.42
"BAGE - RS",4559577.01,4257319.38,-302257.63,-6.63
"PITANGUEIRAS - SP",1746167.96,1739917.96,-6250.00,-0.36
"GUANAMBI - BA",6729308.62,6715558.62,-13750.00,-0.20
"PALMEIRA DO PIAUI - PI",601738.02,595488.02,-6250.00,-1.04
"PENDENCIAS - RN",1764674.28,1758424.28,-6250.00,-0.35
"SAO JERONIMO - RS",1119859.35,1081394.71,-38464.64,-3.43
"PENAPOLIS - SP",3352097.35,3343347.35,-8750.00,-0.26
"VILA VELHA - ES",11784516.89,11647979.08,-136537.81,-1.16
"SALGADO - SE",2034207.53,2019207.53,-15000.00,-0.74
"ALMIRANTE TAMANDARE - PR",4291964.38,4268214.38,-23750.00,-0.55
"COARI - AM",11358488.50,11338488.50,-20000.00,-0.18
"RIO PARDO - RS",2356177.39,2344927.39,-11250.00,-0.48
"ESPLANADA - BA",3844811.41,3818660.91,-26150.50,-0.68
"LAGOAO - RS",540723.75,534473.75,-6250.00,-1.16
"MARACAS - BA",2630994.17,2624744.17,-6250.00,-0.24
"CHAVANTES - SP",697458.48,692411.22,-5047.26,-0.72
"MELGACO - PA",4101282.87,4092532.87,-8750.00,-0.21
"VITORIA DA CONQUISTA - BA",24026329.25,23946329.25,-80000.00,-0.33
"SANTO ANTONIO DA PATRULHA - RS",1766254.45,1748754.45,-17500.00,-0.99
"VIANA - ES",4065121.71,4045121.71,-20000.00,-0.49
"TEIXEIRA DE FREITAS - BA",14292744.01,14275244.01,-17500.00,-0.12
"SAO VICENTE FERRER - PE",1529936.47,1514936.47,-15000.00,-0.98
"PORTO MAUA - RS",473541.67,467291.67,-6250.00,-1.32
"BOM JESUS DA LAPA - BA",5946989.73,5938239.73,-8750.00,-0.15
"ABRE CAMPO - MG",1151908.69,1138406.96,-13501.73,-1.17
"NOVO JARDIM - TO",701277.36,695027.36,-6250.00,-0.89
"PIUMHI - MG",1800191.37,1777125.52,-23065.85,-1.28
"PORTO VELHO - RO",46703675.93,26323007.50,-20380668.43,-43.64
"SAO VICENTE - SP",11063286.79,11052036.79,-11250.00,-0.10
"CUNHA PORA - SC",775700.08,771976.49,-3723.59,-0.48
"LUZIANIA - GO",8469523.23,8460773.23,-8750.00,-0.10
"FIRMINO ALVES - BA",705787.08,699537.08,-6250.00,-0.89
"POCO DAS TRINCHEIRAS - AL",1774674.23,1768424.23,-6250.00,-0.35
"SAO GABRIEL DA PALHA - ES",2760414.03,2760414.03,-0.00,-0.00
"ITAMBE - BA",2254845.90,2234845.90,-20000.00,-0.89
"ITAPERUNA - RJ",10078905.12,10078905.12,-0.00,-0.00
"SANTO ANTONIO DAS MISSOES - RS",723335.40,717085.40,-6250.00,-0.86
"ABELARDO LUZ - SC",1271698.52,1265448.52,-6250.00,-0.49
"BOQUIRA - BA",2102130.57,2095880.57,-6250.00,-0.30
"BOM JESUS - PI",2065045.82,2058795.82,-6250.00,-0.30
"PEDRO AVELINO - RN",902560.56,889560.56,-13000.00,-1.44
"FLORIANOPOLIS - SC",67589124.92,17528714.90,-50060410.02,-74.07
"TRES PASSOS - RS",1531050.19,1435090.24,-95959.95,-6.27
"CARLOS CHAGAS - MG",1218527.79,1195586.55,-22941.24,-1.88
"TRES CORACOES - MG",3062247.78,3053497.78,-8750.00,-0.29
"NEOPOLIS - SE",1878516.98,1866016.98,-12500.00,-0.67
"HORTOLANDIA - SP",7106087.49,7106087.49,-0.00,-0.00
"SANTA TEREZA DO OESTE - PR",840993.49,834743.49,-6250.00,-0.74
"POMBOS - PE",1968724.46,1957474.46,-11250.00,-0.57
"IBIQUERA - BA",646434.43,640184.43,-6250.00,-0.97
"SOBRADINHO - BA",1984628.32,1975878.32,-8750.00,-0.44
"GENERAL MAYNARD - SE",546120.70,539870.70,-6250.00,-1.14
"PONTA GROSSA - PR",9986156.77,8627766.66,-1358390.11,-13.60
"COLARES - PA",1317673.15,1311423.15,-6250.00,-0.47
"JANDUIS - RN",695288.85,689038.85,-6250.00,-0.90
"CARMOPOLIS - SE",3342334.01,3333584.01,-8750.00,-0.26
"LIMOEIRO - PE",4480643.45,4428784.59,-51858.86,-1.16
"CANTA - RR",1634413.39,1619413.39,-15000.00,-0.92
"SEVERIANO DE ALMEIDA - RS",490193.58,489222.09,-971.49,-0.20
"SITIO NOVO DO TOCANTINS - TO",1892298.92,1886048.92,-6250.00,-0.33
"SAO BERNARDO DO CAMPO - SP",33832980.58,33781730.58,-51250.00,-0.15
"AQUIDABA - SE",1534667.85,1528417.85,-6250.00,-0.41
"ITAQUIRAI - MS",1298593.34,1292418.53,-6174.81,-0.48
"TOCANTINOPOLIS - TO",2079467.59,2064467.59,-15000.00,-0.72
"TUPANCIRETA - RS",1238805.65,1218582.95,-20222.70,-1.63
"EUCLIDES DA CUNHA - BA",5231064.03,5224814.03,-6250.00,-0.12
"SANTANA DO LIVRAMENTO - RS",3460919.46,3369421.29,-91498.17,-2.64
"ARACAJU - SE",62316399.09,45906575.02,-16409824.07,-26.33
"AUGUSTO CORREA - PA",4802621.52,4774681.59,-27939.93,-0.58
"GRACHO CARDOSO - SE",727848.49,721598.49,-6250.00,-0.86
"ITARIRI - SP",1054737.46,1042237.46,-12500.00,-1.19
"ITAPEVI - SP",6839024.62,6800274.62,-38750.00,-0.57
"JARU - RO",2759383.30,2750633.30,-8750.00,-0.32
"BARRA MANSA - RJ",10231696.03,10214196.03,-17500.00,-0.17
"QUEIMADAS - BA",2574350.43,2557752.95,-16597.48,-0.64
"SANTO AMARO - BA",4918519.82,4893864.03,-24655.79,-0.50
"BEZERROS - PE",4379557.58,4370807.58,-8750.00,-0.20
"PATOS DE MINAS - MG",9685311.73,9679061.73,-6250.00,-0.06
"IRETAMA - PR",853226.45,846976.45,-6250.00,-0.73
"MIRABELA - MG",1040424.73,1034174.73,-6250.00,-0.60
"SANTO INACIO DO PIAUI - PI",588212.64,581962.64,-6250.00,-1.06
"ITAJUIPE - BA",1835695.75,1826945.75,-8750.00,-0.48
"ABREU E LIMA - PE",4626806.65,4590556.65,-36250.00,-0.78
"ARARIPINA - PE",5483375.07,5474625.07,-8750.00,-0.16
"IGREJINHA - RS",1575580.72,1557558.31,-18022.41,-1.14
"CAJOBI - SP",845283.59,845283.59,-0.00,-0.00
"ANDRADINA - SP",2783205.78,2696094.30,-87111.48,-3.13
"VALENCA - RJ",5569107.74,5562857.74,-6250.00,-0.11
"TANGARA - RN",1650165.26,1641415.26,-8750.00,-0.53
"SERRA NEGRA - SP",1356383.20,1350133.20,-6250.00,-0.46
"SANTANA DO IPANEMA - AL",6322265.37,6284765.37,-37500.00,-0.59
"PROPRIA - SE",2228110.41,2219360.41,-8750.00,-0.39
"LINHARES - ES",15144990.01,15133740.01,-11250.00,-0.07
"CATU - BA",4038279.40,4029529.40,-8750.00,-0.22
"GRANDES RIOS - PR",774396.45,768146.45,-6250.00,-0.81
"CANDELARIA - RS",1900945.23,1894695.23,-6250.00,-0.33
"MUITOS CAPOES - RS",599400.45,593150.45,-6250.00,-1.04
"CAPISTRANO - CE",2015521.81,2015521.81,-0.00,-0.00
"CRUZ DAS ALMAS - BA",4732144.19,4694644.19,-37500.00,-0.79
"SANTANA DO MUNDAU - AL",1359968.74,1351218.74,-8750.00,-0.64
"PIRATINI - RS",1080206.17,1058041.59,-22164.58,-2.05
"IBIRAIARAS - RS",508674.30,508674.30,0.00,0.00
"NOVO ORIENTE DO PIAUI - PI",814677.83,808427.83,-6250.00,-0.77
"SANTA MARIA DO OESTE - PR",862687.79,853937.79,-8750.00,-1.01
"NONOAI - RS",869052.45,862802.45,-6250.00,-0.72
"PLACIDO DE CASTRO - AC",1466640.66,1460390.66,-6250.00,-0.43
"TACAIMBO - PE",1047544.44,1038794.44,-8750.00,-0.84
"GRAVATA - PE",4220695.81,4209445.81,-11250.00,-0.27
"ITAMARAJU - BA",5941278.73,5926278.73,-15000.00,-0.25
"ALEXANDRIA - RN",2046399.82,2040149.82,-6250.00,-0.31
"PITANGUI - MG",1458730.68,1449980.68,-8750.00,-0.60
"ITAMBE - PE",2374272.86,2363022.86,-11250.00,-0.47
"BARRA DO CORDA - MA",9456900.21,9448150.21,-8750.00,-0.09
"ENTRE RIOS - SC",486773.22,480523.22,-6250.00,-1.28
"SERRA - ES",14858092.47,14819342.47,-38750.00,-0.26
"COLOMBO - PR",7170154.97,7158904.97,-11250.00,-0.16
"ITAPISSUMA - PE",2018414.06,2009664.06,-8750.00,-0.43
"MURIAE - MG",4811768.90,4641846.51,-169922.39,-3.53
"SANTO ANGELO - RS",2993567.25,2813746.97,-179820.28,-6.01
"IVINHEMA - MS",1357518.51,1348768.51,-8750.00,-0.64
"CONCEICAO DO COITE - BA",4543873.04,4459201.14,-84671.90,-1.86
"MINAS NOVAS - MG",1661915.16,1646660.74,-15254.42,-0.92
"ITAPORA - MS",1241996.95,1233246.95,-8750.00,-0.70
"DIVINOPOLIS DO TOCANTINS - TO",863906.79,863906.79,0.00,0.00
"FRANCA - SP",9063630.61,8024845.72,-1038784.89,-11.46
"JEQUIE - BA",11239196.81,10823698.52,-415498.29,-3.70
"ITAPIRATINS - TO",1184278.52,1175528.52,-8750.00,-0.74
"CAMBORIU - SC",3069499.00,3027725.25,-41773.75,-1.36
"BREJOES - BA",1610069.76,1603819.76,-6250.00,-0.39
"ESPERA FELIZ - MG",1535427.29,1526321.41,-9105.88,-0.59
"LAGOA GRANDE - PE",2180332.71,2160332.71,-20000.00,-0.92
"COLATINA - ES",7408572.32,7357806.32,-50766.00,-0.69
"CONSELHEIRO LAFAIETE - MG",5431063.52,5424813.52,-6250.00,-0.12
"ILHA DE ITAMARACA - PE",1610330.59,1584080.59,-26250.00,-1.63
"REBOUCAS - PR",1097326.67,1087027.66,-10299.01,-0.94
"ENCANTADO - RS",1437071.64,1430821.64,-6250.00,-0.43
"CENTRAL - BA",1820077.60,1811327.60,-8750.00,-0.48
"VIDEIRA - SC",2409670.07,2403420.07,-6250.00,-0.26
"SAO JOSE DOS PINHAIS - PR",9754064.80,9722814.80,-31250.00,-0.32
"SAO JOAO NEPOMUCENO - MG",1488843.27,1468572.37,-20270.90,-1.36
"ICHU - BA",855039.18,848789.18,-6250.00,-0.73
"OLHO D'AGUA DAS FLORES - AL",2316520.62,2307770.62,-8750.00,-0.38
"ACEGUA - RS",492350.62,490011.98,-2338.64,-0.47
"CURRAIS NOVOS - RN",3100064.26,3100064.26,0.00,0.00
"SAO LOURENCO DA MATA - PE",6183795.58,6166295.58,-17500.00,-0.28
"PARICONHA - AL",1252275.18,1246025.18,-6250.00,-0.50
"GUARAQUECABA - PR",572076.60,563326.60,-8750.00,-1.53
"SANTO ANTONIO DE JESUS - BA",6996259.30,6951259.30,-45000.00,-0.64
"IBIARA - PB",1153064.59,1146814.59,-6250.00,-0.54
"HERVAL - RS",565783.72,557033.72,-8750.00,-1.55
"VISCONDE DO RIO BRANCO - MG",1785749.55,1770253.53,-15496.02,-0.87
"VALENCA - BA",6230570.14,6080094.73,-150475.41,-2.42
"TELHA - SE",586746.88,580496.88,-6250.00,-1.07
"CONCEICAO DO ALMEIDA - BA",1549355.50,1531855.50,-17500.00,-1.13
"CORACAO DE MARIA - BA",2275965.84,2254715.84,-21250.00,-0.93
"GUAIBA - RS",3062055.16,3027055.16,-35000.00,-1.14
"UBATA - BA",1877373.29,1866123.29,-11250.00,-0.60
"MATINHOS - PR",1714416.15,1703166.15,-11250.00,-0.66
"EXU - PE",2832006.24,2820756.24,-11250.00,-0.40
"SIRIRI - SE",1024151.55,1015401.55,-8750.00,-0.85
"CAPIVARI DE BAIXO - SC",1275723.19,1266973.19,-8750.00,-0.69
"TORRES - RS",1717452.70,1683997.26,-33455.44,-1.95
"SAPUCAIA DO SUL - RS",6220291.86,6214041.86,-6250.00,-0.10
"JAGUARIPE - BA",2392013.14,2383263.14,-8750.00,-0.37
"SAO JOAO DO SABUGI - RN",805057.94,798807.94,-6250.00,-0.78
"CURITIBA - PR",232473480.18,113817275.58,-118656204.60,-51.04
"PILAO ARCADO - BA",3296452.30,3287702.30,-8750.00,-0.27
"JANDIRA - SP",3846931.46,3835681.46,-11250.00,-0.29
"AIMORES - MG",1459432.21,1453182.21,-6250.00,-0.43
"GUACUI - ES",1865359.92,1831455.85,-33904.07,-1.82
"ARROIO DOS RATOS - RS",1053106.91,1046856.91,-6250.00,-0.59
"LAVRAS - MG",5683767.10,5666267.10,-17500.00,-0.31
"ARACATUBA - SP",8126494.76,7216826.10,-909668.66,-11.19
"MONTE CARMELO - MG",2348159.13,2341909.13,-6250.00,-0.27
"POA - SP",5212485.97,5206235.97,-6250.00,-0.12
"ENTRE RIOS - BA",3699125.59,3684125.59,-15000.00,-0.41
"CRATO - CE",9379180.69,9379180.69,-0.00,-0.00
"ITACURUBI - RS",469832.01,463582.01,-6250.00,-1.33
"RONCADOR - PR",821147.19,814897.19,-6250.00,-0.76
"CORTES - PE",1668106.42,1659356.42,-8750.00,-0.52
"BOCAIUVA DO SUL - PR",877151.19,868401.19,-8750.00,-1.00
"MARAIAL - PE",1119853.14,1111103.14,-8750.00,-0.78
"ANTONINA - PR",1216385.87,1210135.87,-6250.00,-0.51
