"Mun","./backup/201603.zip","novo/201603.zip","Diff","Percent"
"ESPERA FELIZ - MG",1531290.49,1519239.32,-12051.17,-0.79
"REGENERACAO - PI",1667593.35,1667593.35,-0.00,-0.00
"COLATINA - ES",7871244.99,7829228.99,-42016.00,-0.53
"REBOUCAS - PR",956738.72,946439.71,-10299.01,-1.08
"OLHO D'AGUA DAS FLORES - AL",2000711.96,2000711.96,-0.00,-0.00
"ACEGUA - RS",496823.14,491815.32,-5007.82,-1.01
"TEIXEIRA SOARES - PR",774869.48,774869.48,0.00,0.00
"BUENO BRANDAO - MG",652114.60,644261.64,-7852.96,-1.20
"NOVA XAVANTINA - MT",1263872.05,1263872.05,-0.00,-0.00
"LAPAO - BA",4078246.01,4078246.01,-0.00,-0.00
"SANTO ANTONIO DE JESUS - BA",7894076.47,7852569.34,-41507.13,-0.53
"VISCONDE DO RIO BRANCO - MG",1928258.96,1864388.40,-63870.56,-3.31
"VALENCA - BA",5411655.23,5180591.36,-231063.87,-4.27
"IMBITUVA - PR",1840798.55,1840798.55,-0.00,-0.00
"LUIS DOMINGUES - MA",825634.08,825634.08,-0.00,-0.00
"NINHEIRA - MG",871644.56,871644.56,-0.00,-0.00
"TORRES - RS",1637151.80,1603696.36,-33455.44,-2.04
"CURITIBA - PR",214778428.34,103349696.47,-111428731.87,-51.88
"ICONHA - ES",1050939.86,1050939.86,0.00,0.00
"GUACUI - ES",2173244.37,2139340.30,-33904.07,-1.56
"ICO - CE",5009446.89,5009446.89,0.00,0.00
"VERANOPOLIS - RS",1836797.57,1612247.57,-224550.00,-12.23
"ARACATUBA - SP",8917259.24,7839167.73,-1078091.51,-12.09
"MONTE CARMELO - MG",2662282.63,2662282.63,0.00,0.00
"ANICUNS - GO",1379063.80,1379063.80,0.00,0.00
"DIVINOLANDIA - SP",753255.68,688042.72,-65212.96,-8.66
"CARANGOLA - MG",1999800.11,1799900.06,-199900.05,-10.00
"ABEL FIGUEIREDO - PA",945185.95,945185.95,-0.00,-0.00
"CACHOEIRINHA - RS",3629969.25,3553701.80,-76267.45,-2.10
"FORQUILHINHA - SC",1802397.10,1802397.10,-0.00,-0.00
"NOVA GRANADA - SP",958878.10,934870.10,-24008.00,-2.50
"ARCOVERDE - PE",4908580.51,4852846.55,-55733.96,-1.14
"ARAPONGAS - PR",4538894.84,4476368.80,-62526.04,-1.38
"MEDINA - MG",1756026.12,1738410.00,-17616.12,-1.00
"TERESINA - PI",112071512.38,81552589.43,-30518922.95,-27.23
"OLIVEIRA - MG",2181035.54,2153354.61,-27680.93,-1.27
"SENADOR ELOI DE SOUZA - RN",731109.17,731109.17,0.00,0.00
"PORTAO - RS",1478044.68,1466611.01,-11433.67,-0.77
"CAMPO GRANDE - MS",70111630.01,54643216.34,-15468413.67,-22.06
"GRANITO - PE",762785.08,762785.08,-0.00,-0.00
"CACADOR - SC",2951586.64,2910511.69,-41074.95,-1.39
"ELESBAO VELOSO - PI",1323100.10,1323100.10,0.00,0.00
"NEPOMUCENO - MG",1534140.66,1524477.54,-9663.12,-0.63
"MIRACATU - SP",1405493.09,1405493.09,0.00,0.00
"GOVERNADOR MANGABEIRA - BA",1958094.25,1958094.25,0.00,0.00
"SAO CRISTOVAO - SE",4059523.68,4050581.84,-8941.84,-0.22
"CAMANDUCAIA - MG",1134652.73,1128736.57,-5916.16,-0.52
"TOLEDO - PR",5374376.89,5073316.50,-301060.39,-5.60
"OSASCO - SP",12566948.52,12456948.52,-110000.00,-0.88
"MUNDO NOVO - MS",1865370.85,1853292.77,-12078.08,-0.65
"JANUARIA - MG",3680727.84,3680727.84,0.00,0.00
"ITAUNA - MG",5070602.94,5070602.94,0.00,0.00
"TAUBATE - SP",6327620.78,6275001.59,-52619.19,-0.83
"CAMPINORTE - GO",790364.34,790364.34,0.00,0.00
"SOBRADINHO - RS",906588.16,893519.11,-13069.05,-1.44
"MACAPA - AP",46969900.11,28941567.86,-18028332.25,-38.38
"PALMARES - PE",4477368.20,4275103.22,-202264.98,-4.52
"SAO RAFAEL - RN",1643640.09,1643640.09,0.00,0.00
"SANTO ANDRE - SP",20886394.01,20886394.01,0.00,0.00
"ENCRUZILHADA DO SUL - RS",1375222.97,1367662.96,-7560.01,-0.55
"UBAPORANGA - MG",749030.33,749030.33,-0.00,-0.00
"BREJINHO - PE",824778.45,824778.45,0.00,0.00
"SAO MATEUS DO SUL - PR",1965247.26,1956757.18,-8490.08,-0.43
"ARVOREZINHA - RS",674310.50,669444.54,-4865.96,-0.72
"EUGENOPOLIS - MG",993686.52,989901.05,-3785.47,-0.38
"BURITI BRAVO - MA",2176689.28,2176689.28,0.00,0.00
"SAO SEBASTIAO - SP",8481275.34,8476990.57,-4284.77,-0.05
"ITAPECERICA - MG",1056196.61,1056196.61,-0.00,-0.00
"CARMOPOLIS DE MINAS - MG",1134079.40,1127108.70,-6970.70,-0.61
"ICARA - SC",2744459.06,2730466.82,-13992.24,-0.51
"TAQUARA - RS",2606028.76,2591743.14,-14285.62,-0.55
"CURRAL DE DENTRO - MG",910508.32,910508.32,-0.00,-0.00
"LAGOA DA PRATA - MG",3520204.36,3495630.94,-24573.42,-0.70
"PETROPOLIS - RJ",16541928.19,16541928.19,0.00,0.00
"TREMEDAL - BA",1776361.43,1776361.43,0.00,0.00
"JEQUITINHONHA - MG",1796602.25,1775425.30,-21176.95,-1.18
"JAU - SP",9499941.44,7988236.83,-1511704.61,-15.91
"MIGUEL CALMON - BA",2164757.67,1967875.44,-196882.23,-9.09
"JAGUARIBARA - CE",1119229.14,1119229.14,0.00,0.00
"MANTENA - MG",1570600.54,1549280.99,-21319.55,-1.36
"ARROIO GRANDE - RS",982571.04,978976.87,-3594.17,-0.37
"POUSO ALEGRE - MG",11662615.51,11662615.51,-0.00,-0.00
"CAPAO DA CANOA - RS",2409656.43,2344849.86,-64806.57,-2.69
"ALMENARA - MG",2191422.35,2135192.36,-56229.99,-2.57
"RECIFE - PE",248079055.23,120769325.63,-127309729.60,-51.32
"SAO JERONIMO DA SERRA - PR",1174450.98,1174450.98,-0.00,-0.00
"RIO BRANCO - AC",52368212.70,22451479.77,-29916732.93,-57.13
"JABOTICABA - RS",503101.06,494201.28,-8899.78,-1.77
"FOZ DO IGUACU - PR",17878376.49,17878376.49,-0.00,-0.00
"MACHACALIS - MG",656131.62,644645.10,-11486.52,-1.75
"AREADO - MG",1035202.52,1032466.41,-2736.11,-0.26
"AURILANDIA - GO",511210.17,511210.17,-0.00,-0.00
"CAMBARA - PR",1466360.95,1461271.49,-5089.46,-0.35
"VITORIA - ES",73065979.98,18524991.36,-54540988.62,-74.65
"SAO PAULO - SP",724897015.53,260814540.19,-464082475.34,-64.02
"SINIMBU - RS",686471.36,682745.00,-3726.36,-0.54
"FEIRA GRANDE - AL",2070216.12,2070216.12,0.00,0.00
"BARRA - BA",4844843.68,4791948.16,-52895.52,-1.09
"WENCESLAU BRAZ - PR",1195358.69,1184564.15,-10794.54,-0.90
"FREDERICO WESTPHALEN - RS",1449441.35,1429559.35,-19882.00,-1.37
"TEODORO SAMPAIO - SP",1755621.57,1755621.57,-0.00,-0.00
"SAO JOSE DO VALE DO RIO PRETO - RJ",1963907.89,1963907.89,-0.00,-0.00
"LOGRADOURO - PB",628172.92,628172.92,-0.00,-0.00
"OURO FINO - MG",1418638.30,1379103.93,-39534.37,-2.79
"ALEM PARAIBA - MG",6948049.71,6902567.23,-45482.48,-0.65
"MARAU - RS",1940007.01,1930454.07,-9552.94,-0.49
"GUARAPUAVA - PR",10264669.10,10105671.04,-158998.06,-1.55
"HERCULANDIA - SP",513533.99,505398.07,-8135.92,-1.58
"IRATI - PR",2429779.15,2325996.95,-103782.20,-4.27
"IBIPEBA - BA",1639140.39,1628307.34,-10833.05,-0.66
"SAO GONCALO DO RIO ABAIXO - MG",3882058.30,3882058.30,0.00,0.00
"AMARGOSA - BA",2705837.32,2705837.32,-0.00,-0.00
"NOVO TRIUNFO - BA",1248495.08,1248495.08,0.00,0.00
"SAO JOSE DOS CAMPOS - SP",17211153.40,16634317.06,-576836.34,-3.35
"SAO JOAO DO PARAISO - MG",1399204.50,1380725.37,-18479.13,-1.32
"CARNAUBAIS - RN",1134199.37,1134199.37,0.00,0.00
"PEDRO OSORIO - RS",457021.73,453734.63,-3287.10,-0.72
"SAO JOAO DO TIGRE - PB",693209.83,693209.83,-0.00,-0.00
"LONDRINA - PR",34221025.20,30643703.94,-3577321.26,-10.45
"TAMBORIL - CE",2974801.88,2974801.88,-0.00,-0.00
"CACHOEIRA - BA",2609050.57,2570557.04,-38493.53,-1.48
"JABOATAO DOS GUARARAPES - PE",25046039.78,24836939.24,-209100.54,-0.83
"GASPAR - SC",3530967.43,3530967.43,-0.00,-0.00
"VASSOURAS - RJ",7192714.40,7192714.40,-0.00,-0.00
"SAO GABRIEL DO OESTE - MS",2058704.03,2058704.03,0.00,0.00
"DIAMANTINA - MG",2644889.14,2528616.81,-116272.33,-4.40
"VERA CRUZ - RS",1768688.92,1764753.08,-3935.84,-0.22
"CAMBE - PR",4387970.85,4361172.52,-26798.33,-0.61
"RIO POMBA - MG",1234902.49,1233707.13,-1195.36,-0.10
"SUMARE - SP",6662098.98,6625950.66,-36148.32,-0.54
"NOVO HORIZONTE DO NORTE - MT",456146.24,456146.24,-0.00,-0.00
"ANGELICA - MS",822098.28,819405.23,-2693.05,-0.33
"TURVELANDIA - GO",507194.90,507194.90,-0.00,-0.00
"NOVA CASTILHO - SP",420950.66,420950.66,0.00,0.00
"TEOFILANDIA - BA",2185943.05,2185943.05,-0.00,-0.00
"POCO BRANCO - RN",1153254.47,1153254.47,-0.00,-0.00
"PAULISTA - PE",11911998.29,11762120.91,-149877.38,-1.26
"MOSSORO - RN",17204835.58,16798906.84,-405928.74,-2.36
"SUZANO - SP",8610227.08,8580557.79,-29669.29,-0.34
"SAO TIAGO - MG",701833.08,701833.08,-0.00,-0.00
"RIO BOM - PR",506381.94,506381.94,0.00,0.00
"BRAGANCA - PA",7972081.62,7191386.17,-780695.45,-9.79
"GUARULHOS - SP",30023520.81,30023520.81,0.00,0.00
"PARAISO - SC",453861.60,453861.60,-0.00,-0.00
"NOVO HORIZONTE - BA",1018508.95,1018508.95,-0.00,-0.00
"MONTENEGRO - RS",2894052.30,2839900.14,-54152.16,-1.87
"CAMPINA GRANDE - PB",29138837.43,28157454.10,-981383.33,-3.37
"LEOPOLDINA - MG",2559750.75,2404584.97,-155165.78,-6.06
"RIO SONO - TO",578700.45,578700.45,0.00,0.00
"BALNEARIO BARRA DO SUL - SC",676875.97,676875.97,-0.00,-0.00
"CABEDELO - PB",4178320.23,3879509.23,-298811.00,-7.15
"RIO BONITO - RJ",5595677.89,5595677.89,0.00,0.00
"ARAXA - MG",4063034.98,4058225.02,-4809.96,-0.12
"SANTA MARIA - RS",6036606.12,6004887.12,-31719.00,-0.53
"INDIAROBA - SE",1800088.36,1800088.36,-0.00,-0.00
"PALMEIRA DOS INDIOS - AL",8095755.53,8095755.53,0.00,0.00
"CALDAS - MG",892991.73,888801.78,-4189.95,-0.47
"ESTADO - ES",129225249.96,184743327.07,55518077.11,42.96
"ATALEIA - MG",949850.55,944919.33,-4931.22,-0.52
"PIRACICABA - SP",14438244.55,14438244.55,0.00,0.00
"ESTADO - DF",537418615.10,611960881.10,74542266.00,13.87
"ESTADO - CE",362802688.91,458671935.53,95869246.62,26.42
"ESTADO - BA",530846644.32,721286726.82,190440082.50,35.87
"ESTADO - AC",167248802.06,197165534.99,29916732.93,17.89
"TRINDADE - GO",4626235.65,4626235.65,-0.00,-0.00
"ESTADO - AM",167677658.32,222890429.85,55212771.53,32.93
"ESTADO - AL",202240351.12,248463825.32,46223474.20,22.86
"ESTADO - AP",168447083.86,186475416.11,18028332.25,10.70
"CRISSIUMAL - RS",982228.00,968257.40,-13970.60,-1.42
"SAPIRANGA - RS",3514811.92,3478954.07,-35857.85,-1.02
"OSORIO - RS",3373792.28,3257013.58,-116778.70,-3.46
"IRANDUBA - AM",3717552.30,3717552.30,-0.00,-0.00
"SANTA RITA DE IBITIPOCA - MG",514963.73,514963.73,-0.00,-0.00
"CONTAGEM - MG",24010568.28,21680568.28,-2330000.00,-9.70
"JAGUARARI - BA",2498749.40,2498749.40,-0.00,-0.00
"VARGINHA - MG",5154926.93,4931106.32,-223820.61,-4.34
"CASCAVEL - PR",12436324.56,11732724.56,-703600.00,-5.66
"MANHUMIRIM - MG",1337076.45,1287335.65,-49740.80,-3.72
"CAMAQUA - RS",2329457.02,2211687.72,-117769.30,-5.06
"SAO JOAO DO RIO DO PEIXE - PB",3032389.65,1734774.39,-1297615.26,-42.79
"FONTE BOA - AM",1657365.81,1657365.81,0.00,0.00
"PASSA QUATRO - MG",1007685.82,995792.05,-11893.77,-1.18
"CANARANA - BA",2088315.10,2088315.10,-0.00,-0.00
"BELO HORIZONTE - MG",308721581.69,172258605.52,-136462976.17,-44.20
"GUAPE - MG",1295620.08,1288870.30,-6749.78,-0.52
"SANTANA DO PIAUI - PI",599471.15,599471.15,-0.00,-0.00
"BALNEARIO CAMBORIU - SC",5350723.01,5350723.01,-0.00,-0.00
"ALVORADA - RS",5787995.23,5766070.45,-21924.78,-0.38
"SAO PAULO DAS MISSOES - RS",472776.65,471240.61,-1536.04,-0.32
"CACONDE - SP",1132600.37,1102945.76,-29654.61,-2.62
"SAO LOURENCO DO SUL - RS",2568806.96,2563485.58,-5321.38,-0.21
"PALMAS - TO",50109369.42,25800570.60,-24308798.82,-48.51
"ESTADO - TO",213170679.07,237596468.00,24425788.93,11.46
"RONDA ALTA - RS",1046086.49,1031472.09,-14614.40,-1.40
"ESTADO - SP",256652461.59,756866571.28,500214109.69,194.90
"SANTA TEREZA - RS",392391.84,392391.84,-0.00,-0.00
"PAROBE - RS",2677867.88,2622513.18,-55354.70,-2.07
"DIVINO DAS LARANJEIRAS - MG",680211.73,680211.73,0.00,0.00
"SAO MARTINHO - RS",524883.18,522931.13,-1952.05,-0.37
"ESTADO - RJ",269036763.63,406504443.81,137467680.18,51.10
"ESTADO - RO",150756909.96,173077329.39,22320419.43,14.81
"ESTADO - RN",209488960.33,267395079.99,57906119.66,27.64
"DUQUE DE CAXIAS - RJ",25689290.62,25689290.62,0.00,0.00
"ESTADO - RS",195378467.76,282522808.94,87144341.18,44.60
"ESTADO - RR",120553657.31,158586982.66,38033325.35,31.55
"ESTADO - SE",200911630.29,225716893.80,24805263.51,12.35
"ESTADO - SC",107996511.69,167598627.96,59602116.27,55.19
"CORREGO DO OURO - GO",705788.82,705788.82,-0.00,-0.00
"CAMPO LARGO - PR",6135093.95,4409025.87,-1726068.08,-28.13
"ESTADO - PE",346366774.55,474636411.91,128269637.36,37.03
"ESTADO - PI",210246228.42,240765151.37,30518922.95,14.52
"CAMPOS GERAIS - MG",1493347.93,1481004.81,-12343.12,-0.83
"ESTADO - PR",265676196.82,384997488.16,119321291.34,44.91
"CACEQUI - RS",910713.71,892664.27,-18049.44,-1.98
"ESTADO - PB",233998856.91,263829244.97,29830388.06,12.75
"ESTADO - PA",377784544.80,407470333.15,29685788.35,7.86
"PORTO ALEGRE - RS",162768822.26,82158683.43,-80610138.83,-49.52
"RIO NEGRO - PR",1855529.36,1842871.68,-12657.68,-0.68
"SAO JOSE DOS QUATRO MARCOS - MT",1440035.07,1440035.07,-0.00,-0.00
"ESTADO - MA",374932485.54,422245290.63,47312805.09,12.62
"ESTADO - MG",376364020.14,522199656.06,145835635.92,38.75
"ESTADO - MS",81753755.24,97243114.85,15489359.61,18.95
"NITEROI - RJ",26702575.69,26702575.69,-0.00,-0.00
"IPATINGA - MG",15918108.29,15918108.29,0.00,0.00
"ESTADO - MT",128993318.53,169224051.99,40230733.46,31.19
"PASSOS - MG",4044530.42,3984530.42,-60000.00,-1.48
"URUGUAIANA - RS",4877340.33,4400170.02,-477170.31,-9.78
"ROLANDIA - PR",3228276.28,3196102.47,-32173.81,-1.00
"POTIRETAMA - CE",751004.57,751004.57,0.00,0.00
"SAO JOSE - SC",8265816.86,6765816.86,-1500000.00,-18.15
"IBIRAMA - SC",1431867.19,1431867.19,0.00,0.00
"MAJOR SALES - RN",600869.45,600869.45,-0.00,-0.00
"MONTE APRAZIVEL - SP",1179193.33,1162011.60,-17181.73,-1.46
"ARAGUAINA - TO",12929604.01,12827118.39,-102485.62,-0.79
"CAPITAO LEONIDAS MARQUES - PR",1121432.99,1121432.99,0.00,0.00
"PESQUEIRA - PE",3820592.76,3820592.76,0.00,0.00
"AGUAS VERMELHAS - MG",922876.17,922876.17,0.00,0.00
"BOA VISTA DO BURICA - RS",729159.48,727361.35,-1798.13,-0.25
"ESTADO - GO",171998939.52,188523522.83,16524583.31,9.61
"RIO DE JANEIRO - RJ",379543443.24,242075763.06,-137467680.18,-36.22
"RIO GRANDE - RS",7576308.99,6497216.77,-1079092.22,-14.24
"REDENCAO DO GURGUEIA - PI",741131.54,741131.54,0.00,0.00
"TELEMACO BORBA - PR",3744191.22,3634191.22,-110000.00,-2.94
"CAETE - MG",1932617.26,1895890.91,-36726.35,-1.90
"NATAL - RN",101597123.47,44200747.61,-57396375.86,-56.49
"MANOEL URBANO - AC",691447.82,691447.82,-0.00,-0.00
"MARACANAU - CE",19298155.58,19298155.58,-0.00,-0.00
"TROMBUDO CENTRAL - SC",468596.52,468596.52,0.00,0.00
"PARANAVAI - PR",4203763.14,4150911.65,-52851.49,-1.26
"SAO FRANCISCO DE PAULA - RS",1169565.76,1137463.67,-32102.09,-2.74
"ITAPETINGA - BA",5405560.10,5405560.10,0.00,0.00
"MIRANTE DO PARANAPANEMA - SP",1205453.08,1205453.08,-0.00,-0.00
"JUNDIAI - SP",15221647.69,15137791.37,-83856.32,-0.55
