"Mun","./backup/201402.zip","novo/201402.zip","Diff","Percent"
"GUAIBA - RS",4889177.31,4843877.21,-45300.10,-0.93
"RIO CASCA - MG",1378410.31,1374736.65,-3673.66,-0.27
"CURITIBA - PR",240879627.56,113176370.91,-127703256.65,-53.02
"MEDIANEIRA - PR",3086349.16,3076560.71,-9788.45,-0.32
"LAVRAS - MG",8166406.56,8166406.56,-0.00,-0.00
"ICO - CE",6973660.11,6973660.11,0.00,0.00
"ARACATUBA - SP",9520229.87,8790398.05,-729831.82,-7.67
"SAQUAREMA - RJ",3542253.24,3536708.28,-5544.96,-0.16
"CRATO - CE",12153122.45,12153122.45,-0.00,-0.00
"XIQUE-XIQUE - BA",5550709.30,5543066.90,-7642.40,-0.14
"SANTA BARBARA D'OESTE - SP",8349700.08,8316700.08,-33000.00,-0.40
"CARANGOLA - MG",2514645.21,2288558.65,-226086.56,-8.99
"CACHOEIRINHA - RS",5044175.69,5018351.87,-25823.82,-0.51
"SAO LOURENCO - MG",3062908.89,2901568.86,-161340.03,-5.27
"BORDA DA MATA - MG",1560077.82,1548225.20,-11852.62,-0.76
"NOVA GRANADA - SP",1583921.02,1554399.70,-29521.32,-1.86
"ARCOVERDE - PE",5407457.16,5314213.55,-93243.61,-1.72
"ARAPONGAS - PR",5690781.74,5635554.70,-55227.04,-0.97
"MEDINA - MG",1802929.97,1781075.32,-21854.65,-1.21
"RANCHARIA - SP",2371003.58,2353000.48,-18003.10,-0.76
"JOINVILLE - SC",24963414.51,24963414.51,-0.00,-0.00
"TERESINA - PI",131988979.84,91822755.11,-40166224.73,-30.43
"OLIVEIRA - MG",2835080.00,2807399.07,-27680.93,-0.98
"PORTAO - RS",1941072.81,1913869.47,-27203.34,-1.40
"CAMPO GRANDE - MS",81265579.72,58073674.49,-23191905.23,-28.54
"BICAS - MG",1344824.43,1340055.30,-4769.13,-0.35
"SAO CRISTOVAO - SE",5485123.19,5476181.35,-8941.84,-0.16
"SILVIANOPOLIS - MG",742134.03,736729.03,-5405.00,-0.73
"TOLEDO - PR",6555756.80,6337083.79,-218673.01,-3.34
"OSASCO - SP",16183545.67,16076687.19,-106858.48,-0.66
"MUNDO NOVO - MS",1851531.20,1839707.57,-11823.63,-0.64
"ATIBAIA - SP",5730001.52,5549816.57,-180184.95,-3.14
"TAUBATE - SP",10760676.24,10740264.40,-20411.84,-0.19
"SOBRADINHO - RS",1169207.47,1156138.42,-13069.05,-1.12
"POPULINA - SP",732517.58,727707.54,-4810.04,-0.66
"INDAIAL - SC",3260572.29,3203801.34,-56770.95,-1.74
"MACAPA - AP",49558854.14,40132489.08,-9426365.06,-19.02
"PALMARES - PE",5667964.36,5600844.87,-67119.49,-1.18
"ALFENAS - MG",8291435.69,8291435.69,-0.00,-0.00
"MARINGA - PR",24353426.33,23818826.33,-534600.00,-2.20
"SAO JOAO DE MERITI - RJ",13368963.78,13368963.78,0.00,0.00
"SANTO ANDRE - SP",22400110.98,22340755.19,-59355.79,-0.26
"ENCRUZILHADA DO SUL - RS",1772811.81,1755260.12,-17551.69,-0.99
"PLANALTINA - GO",6399334.73,6399334.73,-0.00,-0.00
"EUGENOPOLIS - MG",1244008.50,1240223.03,-3785.47,-0.30
"SAO SEBASTIAO - SP",4875179.86,4870895.08,-4284.78,-0.09
"VAZANTE - MG",1909721.06,1909721.06,0.00,0.00
"CARMOPOLIS DE MINAS - MG",1587340.40,1583470.86,-3869.54,-0.24
"ICARA - SC",3449938.96,3435946.71,-13992.25,-0.41
"TAQUARA - RS",3108002.40,3093716.78,-14285.62,-0.46
"PETROLINA - PE",18615395.50,18575572.83,-39822.67,-0.21
"LAGOA DA PRATA - MG",2798588.67,2784405.15,-14183.52,-0.51
"MIGUEL ALVES - PI",4009307.85,4009307.85,0.00,0.00
"SALVADOR DO SUL - RS",669422.61,668224.23,-1198.38,-0.18
"NAZARE - BA",2789305.98,2720179.23,-69126.75,-2.48
"JEQUITINHONHA - MG",2378570.81,2362650.07,-15920.74,-0.67
"JAU - SP",14091721.84,12705438.60,-1386283.24,-9.84
"ARARUAMA - RJ",5125447.37,5117715.10,-7732.27,-0.15
"VIADUTOS - RS",890417.09,888903.94,-1513.15,-0.17
"RIO PRETO - MG",746517.42,740457.27,-6060.15,-0.81
"MANTENA - MG",2969403.91,2948084.36,-21319.55,-0.72
"ARROIO GRANDE - RS",1366104.26,1362510.09,-3594.17,-0.26
"POUSO ALEGRE - MG",7444653.70,6406548.76,-1038104.94,-13.94
"MIRAI - MG",1435374.28,1432509.59,-2864.69,-0.20
"ALMENARA - MG",2908967.84,2861186.51,-47781.33,-1.64
"RECIFE - PE",478867696.15,227234875.58,-251632820.57,-52.55
"RIO BRANCO - AC",55457024.05,32966712.37,-22490311.68,-40.55
"BOM JESUS DO NORTE - ES",844532.73,844532.73,-0.00,-0.00
"MACHACALIS - MG",864982.42,853495.90,-11486.52,-1.33
"AREADO - MG",1352714.30,1349978.19,-2736.11,-0.20
"CAMBARA - PR",1971774.15,1966480.42,-5293.73,-0.27
"VITORIA - ES",73993451.02,21063413.20,-52930037.82,-71.53
"SAO PAULO - SP",1138824273.39,298800781.04,-840023492.35,-73.76
"SINIMBU - RS",974069.06,972499.84,-1569.22,-0.16
"BARRA - BA",6272209.30,6219313.78,-52895.52,-0.84
"WENCESLAU BRAZ - PR",1684444.77,1680575.48,-3869.29,-0.23
"BOTUCATU - SP",12168106.09,5731707.10,-6436398.99,-52.90
"FREDERICO WESTPHALEN - RS",2272203.42,2262734.40,-9469.02,-0.42
"JACAREZINHO - PR",3199907.95,3095957.95,-103950.00,-3.25
"BLUMENAU - SC",23533967.63,23533967.63,0.00,0.00
"OURO FINO - MG",2012740.71,1977979.86,-34760.85,-1.73
"MOSTARDAS - RS",1111888.87,1109495.32,-2393.55,-0.22
"ALEM PARAIBA - MG",2466258.92,2449292.52,-16966.40,-0.69
"MARAU - RS",2601390.11,2591837.17,-9552.94,-0.37
"GUARAPUAVA - PR",10693571.69,10645042.51,-48529.18,-0.45
"UBAITABA - BA",2670961.24,2646393.33,-24567.91,-0.92
"HERCULANDIA - SP",752554.04,736842.94,-15711.10,-2.09
"IRATI - PR",3269143.61,3192416.66,-76726.95,-2.35
"IBIPEBA - BA",2078903.50,2068070.45,-10833.05,-0.52
"RIO AZUL - PR",1395746.40,1390129.04,-5617.36,-0.40
"OLINDA - PE",21755107.16,19755107.16,-2000000.00,-9.19
"TAQUARI - RS",1998642.70,1961533.40,-37109.30,-1.86
"SAO JOSE DOS CAMPOS - SP",21821112.85,21455667.71,-365445.14,-1.67
"SAO JOAO DO PARAISO - MG",1818449.49,1799970.36,-18479.13,-1.02
"LONDRINA - PR",33415193.98,33024221.15,-390972.83,-1.17
"ITAJUBA - MG",4501781.05,4434565.71,-67215.34,-1.49
"ITAGUAI - RJ",6660568.55,6660568.55,-0.00,-0.00
"CACHOEIRA - BA",3243309.57,3204816.04,-38493.53,-1.19
"JABOATAO DOS GUARARAPES - PE",29468859.35,29337732.44,-131126.91,-0.44
"GUARARAPES - SP",2004188.24,1976374.40,-27813.84,-1.39
"CAPIM BRANCO - MG",772221.58,771344.04,-877.54,-0.11
"VOTORANTIM - SP",5683582.91,5683582.91,0.00,0.00
"TIANGUA - CE",8341303.32,8341303.32,-0.00,-0.00
"DIAMANTINA - MG",3303474.04,3148515.17,-154958.87,-4.69
"VERA CRUZ - RS",1766189.34,1762084.23,-4105.11,-0.23
"CAMBE - PR",5819201.49,5731313.83,-87887.66,-1.51
"RIO POMBA - MG",1508817.02,1505012.49,-3804.53,-0.25
"ANGELICA - MS",915751.20,913058.15,-2693.05,-0.29
"MOSSORO - RN",20144381.86,20056121.18,-88260.68,-0.44
"SANTA HELENA - PR",6937215.08,6928964.90,-8250.18,-0.12
"SUZANO - SP",10028095.50,9962162.64,-65932.86,-0.66
"BRAGANCA - PA",9755410.22,9011973.67,-743436.55,-7.62
"GUARULHOS - SP",34322386.73,30937300.21,-3385086.52,-9.86
"CRATEUS - CE",7736401.27,7736401.27,-0.00,-0.00
"NOVA MAMORE - RO",2059795.42,2059795.42,0.00,0.00
"PALMEIRA - PR",2366167.06,2362513.86,-3653.20,-0.15
"ITAMARANDIBA - MG",2589564.99,2583820.59,-5744.40,-0.22
"MONTENEGRO - RS",3445586.84,3395560.00,-50026.84,-1.45
"CAMPINA GRANDE - PB",32943736.32,32226486.32,-717250.00,-2.18
"LEOPOLDINA - MG",3384153.08,3283292.09,-100860.99,-2.98
"PARA DE MINAS - MG",5242619.23,5171482.14,-71137.09,-1.36
"ARAXA - MG",5730939.18,5726129.22,-4809.96,-0.08
"SANTA MARIA - RS",8901207.28,8810709.02,-90498.26,-1.02
"MARICA - RJ",23381785.21,23354355.41,-27429.80,-0.12
"URUSSANGA - SC",2065320.48,2065320.48,-0.00,-0.00
"CALDAS - MG",1282287.55,1279900.89,-2386.66,-0.19
"ESTADO - ES",431813091.17,485195254.49,53382163.32,12.36
"ESTADO - DF",61184667.52,104649392.43,43464724.91,71.04
"TURVO - PR",1506471.73,1503330.67,-3141.06,-0.21
"FLORESTA - PE",3142898.03,3142898.03,-0.00,-0.00
"ESTADO - CE",585785420.71,678752685.77,92967265.06,15.87
"SANTO ANTONIO DA PLATINA - PR",2982986.23,2961400.23,-21586.00,-0.72
"ESTADO - BA",866619179.55,1037651886.18,171032706.63,19.74
"ESTADO - AC",263828492.68,286318804.36,22490311.68,8.52
"ESTADO - AM",305688211.12,370125276.40,64437065.28,21.08
"ESTADO - AL",339219686.85,372941337.69,33721650.84,9.94
"ESTADO - AP",265904267.85,275330632.91,9426365.06,3.55
"CRISSIUMAL - RS",1183975.69,1174592.05,-9383.64,-0.79
"SAPIRANGA - RS",3921811.77,3885953.92,-35857.85,-0.91
"SANTOS - SP",20862411.38,20862411.38,0.00,0.00
"RESTINGA SECA - RS",1317911.18,1311107.07,-6804.11,-0.52
"CONTAGEM - MG",25390091.95,25390091.95,-0.00,-0.00
"VARGINHA - MG",6416899.76,6238538.63,-178361.13,-2.78
"PILAR - AL",4454828.27,4454828.27,-0.00,-0.00
"CASCAVEL - PR",13353527.98,13129180.43,-224347.55,-1.68
"NOVO HORIZONTE - SP",2308863.21,2264736.90,-44126.31,-1.91
"MANHUMIRIM - MG",1797769.18,1779666.90,-18102.28,-1.01
"CAMAQUA - RS",3228397.60,3146499.64,-81897.96,-2.54
"PASSA QUATRO - MG",1329200.21,1317034.76,-12165.45,-0.92
"AGUAS FORMOSAS - MG",1732665.99,1717574.10,-15091.89,-0.87
"SANTA LUZIA - MA",9705150.87,9705150.87,-0.00,-0.00
"BELO HORIZONTE - MG",343963781.12,207987647.55,-135976133.57,-39.53
"GUAPE - MG",1652365.91,1645601.87,-6764.04,-0.41
"SAO PAULO DAS MISSOES - RS",669576.26,668040.22,-1536.04,-0.23
"CACHOEIRAS DE MACACU - RJ",3645883.16,3645883.16,0.00,0.00
"TARUMIRIM - MG",1350099.26,1342412.14,-7687.12,-0.57
"TURVO - SC",1730581.78,1726761.53,-3820.25,-0.22
"CACONDE - SP",1516232.64,1483997.80,-32234.84,-2.13
"MUZAMBINHO - MG",1584150.62,1581157.30,-2993.32,-0.19
"SAO LOURENCO DO SUL - RS",2644195.12,2636039.76,-8155.36,-0.31
"PALMAS - TO",61124277.30,35293217.22,-25831060.08,-42.26
"ESTADO - TO",337699370.87,363587222.42,25887851.55,7.67
"RONDA ALTA - RS",1496072.69,1482870.71,-13201.98,-0.88
"ESTADO - SP",366175265.78,1232559138.93,866383873.15,236.60
"RIO NEGRO - MS",794558.79,791561.40,-2997.39,-0.38
"PAROBE - RS",2974300.35,2935271.59,-39028.76,-1.31
"SAO MARTINHO - RS",676136.98,675263.50,-873.48,-0.13
"ESTADO - RJ",1923904271.49,2043308420.17,119404148.68,6.21
"JACUI - MG",781206.68,780166.90,-1039.78,-0.13
"ESTADO - RO",219561285.80,234691106.87,15129821.07,6.89
"ESTADO - RN",351138529.82,383075613.06,31937083.24,9.10
"SAO JOSE DO CEDRO - SC",1341321.89,1341321.89,-0.00,-0.00
"ESTADO - RS",279218941.31,379040279.60,99821338.29,35.75
"ESTADO - RR",191450767.01,201899606.72,10448839.71,5.46
"ESTADO - SE",327472843.24,376798726.95,49325883.71,15.06
"ESTADO - SC",146837674.15,208761196.53,61923522.38,42.17
"PORTEIRINHA - MG",2786225.91,2780189.48,-6036.43,-0.22
"CAMPO LARGO - PR",7143079.69,6066965.38,-1076114.31,-15.07
"ESTADO - PE",554817975.04,809187497.61,254369522.57,45.85
"ESTADO - PI",339246071.97,379412296.70,40166224.73,11.84
"CAMPOS GERAIS - MG",2270850.51,2262718.41,-8132.10,-0.36
"ESTADO - PR",342437832.72,473520009.82,131082177.10,38.28
"CACEQUI - RS",1328635.69,1310586.25,-18049.44,-1.36
"ESTADO - PB",382723046.61,419467562.65,36744516.04,9.60
"ESTADO - PA",592409760.96,617129101.16,24719340.20,4.17
"PORTO ALEGRE - RS",186143930.39,90732818.70,-95411111.69,-51.26
"RIO NEGRO - PR",2374545.16,2354910.12,-19635.04,-0.83
"SERRO - MG",1690468.84,1686792.14,-3676.70,-0.22
"ESTADO - MA",614887513.62,663616842.70,48729329.08,7.92
"ESTADO - MG",543406273.39,683545313.27,140139039.88,25.79
"MATEUS LEME - MG",2330410.50,2299792.47,-30618.03,-1.31
"ESTADO - MS",118114842.95,141329911.87,23215068.92,19.65
"NITEROI - RJ",68607768.71,36899880.23,-31707888.48,-46.22
"ESTADO - MT",197414088.78,239804222.56,42390133.78,21.47
"PASSOS - MG",6482030.70,6365763.24,-116267.46,-1.79
"URUGUAIANA - RS",6011742.73,5756699.65,-255043.08,-4.24
"ROLANDIA - PR",4587276.44,4555102.63,-32173.81,-0.70
"SAO JOSE - SC",10002460.34,8106957.50,-1895502.84,-18.95
"MONTE APRAZIVEL - SP",1506413.80,1502651.62,-3762.18,-0.25
"MONSENHOR PAULO - MG",782183.36,779170.23,-3013.13,-0.39
"MIRACEMA - RJ",1774272.25,1737955.82,-36316.43,-2.05
"ARAGUAINA - TO",15248276.03,15191484.56,-56791.47,-0.37
"CAMACAN - BA",3286726.81,3264077.05,-22649.76,-0.69
"MONGAGUA - SP",3238242.15,3238242.15,0.00,0.00
"LAPA - PR",3652428.72,3652428.72,0.00,0.00
"BOA VISTA DO BURICA - RS",1429151.57,1427488.95,-1662.62,-0.12
"ESTADO - GO",251478089.67,258889812.36,7411722.69,2.95
"RIO DE JANEIRO - RJ",520121745.96,433649564.16,-86472181.80,-16.63
"RIO GRANDE - RS",8746388.16,7877101.04,-869287.12,-9.94
"PICOS - PI",8083637.37,8083637.37,0.00,0.00
"CAETE - MG",2666758.84,2627820.68,-38938.16,-1.46
"MURITIBA - BA",4137403.85,4111951.10,-25452.75,-0.62
"NATAL - RN",106312440.00,74511498.93,-31800941.07,-29.91
"PARANAVAI - PR",4779641.24,4745031.27,-34609.97,-0.72
"SAO FRANCISCO DE PAULA - RS",1659175.24,1651165.31,-8009.93,-0.48
"COMODORO - MT",1828144.11,1816443.33,-11700.78,-0.64
"JUNDIAI - SP",17330562.18,17202675.20,-127886.98,-0.74
"SAO FRANCISCO DE ASSIS - RS",1689260.85,1676187.18,-13073.67,-0.77
"TANABI - SP",1877342.21,1866790.62,-10551.59,-0.56
"SABARA - MG",6887117.71,6868156.93,-18960.78,-0.28
"CANOINHAS - SC",3945370.05,3945370.05,-0.00,-0.00
"PITANGA - PR",2497288.65,2474757.55,-22531.10,-0.90
"VOTUPORANGA - SP",5643621.30,5274382.92,-369238.38,-6.54
"PRESIDENTE PRUDENTE - SP",7974330.76,7907740.93,-66589.83,-0.84
"BARROSO - MG",1677920.82,1662716.23,-15204.59,-0.91
"PUXINANA - PB",1440335.20,1440335.20,0.00,0.00
"SAO FRANCISCO DE ITABAPOANA - RJ",2447439.69,2420836.39,-26603.30,-1.09
"TEUTONIA - RS",2086090.80,2077056.29,-9034.51,-0.43
"BOM JESUS DO GALHO - MG",1327380.79,1313180.90,-14199.89,-1.07
"CAMPINAS - SP",50666528.79,40198810.79,-10467718.00,-20.66
"PRESIDENTE EPITACIO - SP",2419289.08,2357998.94,-61290.14,-2.53
"SOLEDADE - RS",1997935.42,1987153.75,-10781.67,-0.54
"RESENDE - RJ",9000618.39,9001066.25,447.86,0.00
"POCOES - BA",5902491.82,5857969.40,-44522.42,-0.75
"AGUDO - RS",1593442.51,1588892.92,-4549.59,-0.29
"ESTEIO - RS",4098050.67,4096249.31,-1801.36,-0.04
"MOGI DAS CRUZES - SP",14744946.84,14679013.98,-65932.86,-0.45
"SAO GONCALO - RJ",30563674.26,30563674.26,0.00,0.00
"PARAGUACU PAULISTA - SP",3663167.74,3663167.74,0.00,0.00
"BOA ESPERANCA - MG",3235570.74,3228114.81,-7455.93,-0.23
"LAGOA VERMELHA - RS",1798991.60,1762133.75,-36857.85,-2.05
"ITAU DE MINAS - MG",1438535.43,1433821.33,-4714.10,-0.33
"MACEIO - AL",117663348.06,83941697.22,-33721650.84,-28.66
"SANGAO - SC",997911.90,997911.90,-0.00,-0.00
"MANAUS - AM",153256628.08,88819562.80,-64437065.28,-42.05
"SALVADOR - BA",308416455.30,144937738.04,-163478717.26,-53.01
"LAGES - SC",12736795.40,12736795.40,0.00,0.00
"CAMBUCI - RJ",1053697.96,1040973.92,-12724.04,-1.21
"GRAO MOGOL - MG",1852326.45,1846635.46,-5690.99,-0.31
"VITORIA DE SANTO ANTAO - PE",9599270.44,9551617.28,-47653.16,-0.50
