"Mun","./backup/201710.zip","novo/201710.zip","Diff","Percent"
"BOM SUCESSO - PB",676691.27,671681.27,-5010.00,-0.74
"IBITITA - BA",2405133.35,2397613.35,-7520.00,-0.31
"CASTANHEIRAS - RO",508422.64,503752.64,-4670.00,-0.92
"ITAPIRAPUA - GO",1161905.24,1142827.24,-19078.00,-1.64
"AMPARO - PB",744684.51,742874.51,-1810.00,-0.24
"ASSIS - SP",5742932.42,5737732.42,-5200.00,-0.09
"PAI PEDRO - MG",750414.42,741964.42,-8450.00,-1.13
"BOM SUCESSO - MG",1450801.04,1438314.65,-12486.39,-0.86
"CRICIUMA - SC",14901978.61,14911558.61,9580.00,0.06
"BELEM - PB",1605174.13,1586994.13,-18180.00,-1.13
"CORRENTE - PI",4750501.92,4745061.92,-5440.00,-0.11
"COXIXOLA - PB",531213.32,528433.32,-2780.00,-0.52
"BELEM - PA",101779054.69,67366592.53,-34412462.16,-33.81
"LAJINHA - MG",1362453.31,1355865.95,-6587.36,-0.48
"SAO JOSE DO CAMPESTRE - RN",1241907.52,1216191.52,-25716.00,-2.07
"ARAMBARE - RS",791670.10,784991.10,-6679.00,-0.84
"SANTO HIPOLITO - MG",1531373.93,1527743.93,-3630.00,-0.24
"ITAIOPOLIS - SC",1418301.20,1418301.20,-0.00,-0.00
"REGISTRO - SP",3443120.73,3384001.83,-59118.90,-1.72
"MARCELINO VIEIRA - RN",1003950.97,995478.97,-8472.00,-0.84
"ITAU - RN",761415.33,743945.33,-17470.00,-2.29
"MORADA NOVA - CE",5007649.49,4991379.49,-16270.00,-0.32
"CUITE - PB",2001076.40,1978366.40,-22710.00,-1.13
"IBIMIRIM - PE",2957133.40,2951373.40,-5760.00,-0.19
"PAUDALHO - PE",4114888.55,4111028.55,-3860.00,-0.09
"LAGOA NOVA - RN",1485310.91,1468570.91,-16740.00,-1.13
"BELA VISTA DE GOIAS - GO",2058839.66,2056099.66,-2740.00,-0.13
"PEDRA AZUL - MG",2016812.63,2001772.92,-15039.71,-0.75
"BAEPENDI - MG",1396562.25,1347695.72,-48866.53,-3.50
"PORTO DO MANGUE - RN",913238.44,909088.44,-4150.00,-0.45
"PONTALINA - GO",1896286.29,1896286.29,0.00,0.00
"SIMONESIA - MG",1459037.38,1456177.38,-2860.00,-0.20
"SEVERIANO MELO - RN",810255.25,790559.25,-19696.00,-2.43
"CUIABA - MT",59329418.44,39706976.76,-19622441.68,-33.07
"CRUZEIRO DA FORTALEZA - MG",650656.96,648226.96,-2430.00,-0.37
"MESQUITA - RJ",10205980.51,10193880.51,-12100.00,-0.12
"ABADIA DE GOIAS - GO",803672.45,796262.45,-7410.00,-0.92
"SOBRADO - PB",885042.82,881622.82,-3420.00,-0.39
"SAO JOSE DO OURO - RS",712601.67,691688.73,-20912.94,-2.93
"PEDRAO - BA",858750.75,854880.75,-3870.00,-0.45
"JAPERI - RJ",6883439.38,6867399.38,-16040.00,-0.23
"CAPIM - PB",938265.96,935315.96,-2950.00,-0.31
"ITAJAI - SC",15113432.19,15121452.19,8020.00,0.05
"SAO PEDRO DA SERRA - RS",496840.58,493710.58,-3130.00,-0.63
"LINS - SP",4381696.76,4377856.76,-3840.00,-0.09
"OLIMPIO NORONHA - MG",564083.43,562033.43,-2050.00,-0.36
"CHACARA - MG",613230.52,610850.52,-2380.00,-0.39
"NOVO BRASIL - GO",674193.45,671421.45,-2772.00,-0.41
"ITACARAMBI - MG",1596174.96,1591824.96,-4350.00,-0.27
"PORTO LUCENA - RS",524836.21,523219.72,-1616.49,-0.31
"SAO LOURENCO DO PIAUI - PI",1340092.57,1335892.57,-4200.00,-0.31
"FORTALEZA - CE",250914751.38,178417083.58,-72497667.80,-28.89
"LAGOA DE PEDRAS - RN",896219.37,887777.37,-8442.00,-0.94
"GUAXUPE - MG",2433429.16,2428489.16,-4940.00,-0.20
"IRAUCUBA - CE",2664571.18,2651111.18,-13460.00,-0.51
"MUCUM - RS",608339.08,602619.08,-5720.00,-0.94
"CUITE DE MAMANGUAPE - PB",864160.68,858710.68,-5450.00,-0.63
"BRASILIA - DF",115311555.62,52986449.46,-62325106.16,-54.05
"IBIRACU - ES",938802.78,931482.78,-7320.00,-0.78
"RIO NOVO - MG",780940.50,777170.50,-3770.00,-0.48
"SAO GABRIEL - RS",4304254.11,4297924.11,-6330.00,-0.15
"RIO TINTO - PB",2237746.10,2207946.10,-29800.00,-1.33
"SAPE - PB",3980998.56,3937898.56,-43100.00,-1.08
"SEROPEDICA - RJ",4673756.52,4660286.52,-13470.00,-0.29
"DIVINO DE SAO LOURENCO - ES",699145.11,691375.11,-7770.00,-1.11
"URUBURETAMA - CE",2050948.27,2046798.27,-4150.00,-0.20
"PETROLINA DE GOIAS - GO",893816.86,888306.86,-5510.00,-0.62
"SAO SEBASTIAO DO CAI - RS",1509907.24,1491467.24,-18440.00,-1.22
"SAO JOAO DA LAGOA - MG",680592.19,674532.19,-6060.00,-0.89
"GETULIO VARGAS - RS",1298051.98,1292191.98,-5860.00,-0.45
"CACIMBAS - PB",1022394.86,1018124.86,-4270.00,-0.42
"CONCORDIA DO PARA - PA",3595591.50,3594161.50,-1430.00,-0.04
"ALTO BELA VISTA - SC",696310.64,694370.64,-1940.00,-0.28
"SOLANEA - PB",2129742.19,2102302.19,-27440.00,-1.29
"PADRE CARVALHO - MG",639430.20,634880.20,-4550.00,-0.71
"PARAISOPOLIS - MG",1247938.83,1244080.47,-3858.36,-0.31
"BAIXIO - CE",975497.17,972817.17,-2680.00,-0.27
"AREIAL - PB",825703.23,818793.23,-6910.00,-0.84
"UBA - MG",4926111.33,4293563.88,-632547.45,-12.84
"POSSE - GO",2431780.18,2426120.18,-5660.00,-0.23
"ITARANTIM - BA",1781061.47,1781061.47,-0.00,-0.00
"TIMOTEO - MG",3647429.92,3637579.92,-9850.00,-0.27
"ITAETE - BA",1825555.90,1819085.90,-6470.00,-0.35
"SANTO ANTONIO - RN",2339591.51,2271195.51,-68396.00,-2.92
"SAO JOAO DEL REI - MG",6079152.63,6063522.63,-15630.00,-0.26
"BOM JESUS DO TOCANTINS - PA",1587450.82,1582830.82,-4620.00,-0.29
"JACUNDA - PA",4370122.95,4364852.95,-5270.00,-0.12
"RIO DO PRADO - MG",619638.51,611758.51,-7880.00,-1.27
"VICOSA DO CEARA - CE",5118508.01,5108648.01,-9860.00,-0.19
"JUSSIAPE - BA",948868.35,946108.35,-2760.00,-0.29
"TUPA - SP",3206307.82,3095489.26,-110818.56,-3.46
"MACAIBA - RN",5466534.24,5410224.24,-56310.00,-1.03
"IVOTI - RS",1251817.52,1239391.32,-12426.20,-0.99
"NOVO ORIENTE DE MINAS - MG",1082712.97,1078432.97,-4280.00,-0.40
"SARANDI - PR",3901678.73,3681228.18,-220450.55,-5.65
"FAINA - GO",914191.35,912281.35,-1910.00,-0.21
"PIRES DO RIO - GO",2144709.16,2140609.16,-4100.00,-0.19
"BRUMADINHO - MG",4695724.24,4683264.24,-12460.00,-0.27
"INHAPIM - MG",1693722.57,1679662.40,-14060.17,-0.83
"ARIQUEMES - RO",5950912.24,5829482.24,-121430.00,-2.04
"SAO JOSE DO BONFIM - PB",743043.03,740573.03,-2470.00,-0.33
"IGUATU - CE",7509951.64,7496461.64,-13490.00,-0.18
"ITAPORANGA D'AJUDA - SE",4111044.34,4094984.34,-16060.00,-0.39
"BRAGANCA PAULISTA - SP",7524873.90,7234405.01,-290468.89,-3.86
"CAMPOS DOS GOYTACAZES - RJ",46350381.37,46317921.37,-32460.00,-0.07
"SAO JOAO DO POLESINE - RS",591047.41,588827.41,-2220.00,-0.38
"CERES - GO",3390620.05,3363665.05,-26955.00,-0.79
"PRADO - BA",3810016.17,3806976.17,-3040.00,-0.08
"CARAPICUIBA - SP",7681641.02,7671651.02,-9990.00,-0.13
"FLORES DA CUNHA - RS",1905151.31,1905151.31,0.00,0.00
"GUARUJA - SP",11849093.96,11840723.96,-8370.00,-0.07
"JAPOATA - SE",1435693.99,1427573.99,-8120.00,-0.57
"SAO JOSE DE MIPIBU - RN",4218121.79,4168195.79,-49926.00,-1.18
"MALTA - PB",774200.98,769680.98,-4520.00,-0.58
"SANTAREM - PA",22966583.81,22884093.81,-82490.00,-0.36
"BAMBUI - MG",1627759.06,1605359.01,-22400.05,-1.38
"ITATUBA - PB",1095557.44,1085567.44,-9990.00,-0.91
"PASSO FUNDO - RS",8281836.70,7499214.87,-782621.83,-9.45
"AMERICANA - SP",7242050.37,7227270.37,-14780.00,-0.20
"PRESIDENTE DUTRA - MA",3870785.94,3868375.94,-2410.00,-0.06
"CALDAS BRANDAO - PB",749135.76,743225.76,-5910.00,-0.79
"SAO JOAO DA SERRA - PI",1231712.73,1219222.73,-12490.00,-1.01
"ITUMBIARA - GO",7450807.78,7402867.78,-47940.00,-0.64
"GARCA - SP",3156590.17,3115091.34,-41498.83,-1.31
"FARROUPILHA - RS",4158387.02,4156727.02,-1660.00,-0.04
"GRANJA - CE",5337119.18,5323349.18,-13770.00,-0.26
"ITUPIRANGA - PA",5302892.16,5292112.16,-10780.00,-0.20
"PAU DOS FERROS - RN",2692511.72,2636229.72,-56282.00,-2.09
"JOAO PESSOA - PB",93377454.25,63415871.10,-29961583.15,-32.09
"GUARACIAMA - MG",632201.61,624491.61,-7710.00,-1.22
"OLHO-D'AGUA DO BORGES - RN",644429.63,640729.63,-3700.00,-0.57
"INGA - PB",1856812.93,1834272.93,-22540.00,-1.21
"BOM JARDIM - RJ",2027069.90,2017939.90,-9130.00,-0.45
"SANTO CRISTO - RS",999374.75,982645.17,-16729.58,-1.67
"SAO JOSE DA LAPA - MG",1534262.01,1523622.01,-10640.00,-0.69
"FERNANDOPOLIS - SP",4052297.49,3881029.65,-171267.84,-4.23
"BREJO DO CRUZ - PB",1702449.84,1694299.84,-8150.00,-0.48
"CANAA DOS CARAJAS - PA",7723005.93,7707285.93,-15720.00,-0.20
"IPORA - GO",2452491.38,2439783.38,-12708.00,-0.52
"OLINDA NOVA DO MARANHAO - MA",2095045.37,2087295.37,-7750.00,-0.37
"SANTA TEREZINHA DE GOIAS - GO",779234.38,773814.38,-5420.00,-0.70
"CAMBUI - MG",1719350.83,1692020.44,-27330.39,-1.59
"QUIXADA - CE",7196738.16,7177858.16,-18880.00,-0.26
"FORMIGA - MG",3564500.52,3472688.12,-91812.40,-2.58
"CAMPO GRANDE (EX-AUGUSTO SEVERO) - RN",890823.24,881271.24,-9552.00,-1.07
"CARPINA - PE",4302112.92,4277002.92,-25110.00,-0.58
"AGUAS LINDAS DE GOIAS - GO",9087962.62,9031916.62,-56046.00,-0.62
"AIURUOCA - MG",798511.81,782192.54,-16319.27,-2.04
"SAPUCAIA - RJ",1251194.37,1240884.37,-10310.00,-0.82
"ARINOS - MG",1953175.13,1943815.13,-9360.00,-0.48
"NOSSA SENHORA DE LOURDES - SE",702849.76,697879.76,-4970.00,-0.71
"AREIA BRANCA - SE",2410276.01,2401906.01,-8370.00,-0.35
"CRUZ ALTA - RS",4683926.14,4134556.67,-549369.47,-11.73
"ENTRE RIOS DE MINAS - MG",1026774.23,1023744.23,-3030.00,-0.30
"AREIA BRANCA - RN",3075181.46,3065671.46,-9510.00,-0.31
"BARRA DE SANTA ROSA - PB",1411749.73,1401109.73,-10640.00,-0.75
"PALMITOS - SC",1047862.79,1045702.79,-2160.00,-0.21
"CAMPO ALEGRE DE LOURDES - BA",2531700.03,2527300.03,-4400.00,-0.17
"SATIRO DIAS - BA",2034076.60,2026186.60,-7890.00,-0.39
"CARIACICA - ES",9594031.63,9401752.75,-192278.88,-2.00
"NOVA VENECIA - ES",3580084.56,3561874.56,-18210.00,-0.51
"JAPONVAR - MG",733253.75,730603.75,-2650.00,-0.36
"SANTIAGO - RS",3167985.40,3110466.40,-57519.00,-1.82
"SANTO AMARO DAS BROTAS - SE",1150464.34,1156034.34,5570.00,0.48
"SAO GONCALO DO AMARANTE - RN",6891838.84,6830338.84,-61500.00,-0.89
"MACAU - RN",3570086.10,3557306.10,-12780.00,-0.36
"PORTO FIRME - MG",836468.76,834398.76,-2070.00,-0.25
"ALVARAES - AM",1306857.90,1293737.90,-13120.00,-1.00
"SAO LUIS - MA",115962696.59,79415058.13,-36547638.46,-31.52
"RAFAEL JAMBEIRO - BA",2325357.53,2319697.53,-5660.00,-0.24
"ALTAMIRA - PA",8633943.39,8621053.39,-12890.00,-0.15
"CARIRA - SE",2174500.92,2172890.92,-1610.00,-0.07
"MARUIM - SE",2599141.43,2594181.43,-4960.00,-0.19
"FERROS - MG",970482.23,966872.23,-3610.00,-0.37
"ESPIGAO D'OESTE - RO",1838208.85,1781528.85,-56680.00,-3.08
"FELIPE GUERRA - RN",1534918.97,1525378.97,-9540.00,-0.62
"BREJO GRANDE - SE",2074782.39,2067532.39,-7250.00,-0.35
"CAMPO MAIOR - PI",5601257.25,5575537.25,-25720.00,-0.46
"ITAICABA - CE",1266043.63,1262423.63,-3620.00,-0.29
"ESMERALDAS - MG",3245829.69,3234169.69,-11660.00,-0.36
"TUNAPOLIS - SC",549527.93,547437.93,-2090.00,-0.38
"IGUATEMI - MS",2281937.07,2274767.07,-7170.00,-0.31
"SANTA BARBARA DO SUL - RS",1474903.50,1468529.34,-6374.16,-0.43
"SANTA RITA DE JACUTINGA - MG",629504.43,627434.43,-2070.00,-0.33
"PARAU - RN",690532.84,680980.84,-9552.00,-1.38
"EIRUNEPE - AM",2302807.27,2294337.27,-8470.00,-0.37
"GUAJARA-MIRIM - RO",2593644.29,2521044.29,-72600.00,-2.80
"RIO VERMELHO - MG",1049909.49,1046459.49,-3450.00,-0.33
"IRECE - BA",5462631.33,5459701.33,-2930.00,-0.05
"NILOPOLIS - RJ",8697226.74,8669886.74,-27340.00,-0.31
"IRAI - RS",666956.54,652632.82,-14323.72,-2.15
"MOITA BONITA - SE",1434860.87,1429980.87,-4880.00,-0.34
"SAO FRANCISCO - PB",663084.06,661264.06,-1820.00,-0.27
"CACHOEIRO DE ITAPEMIRIM - ES",8803302.27,7656786.72,-1146515.55,-13.02
"IELMO MARINHO - RN",1928838.60,1920516.60,-8322.00,-0.43
"PRATA - PB",671191.12,667221.12,-3970.00,-0.59
"LAURO DE FREITAS - BA",12412965.95,12394595.95,-18370.00,-0.15
"MAGALHAES DE ALMEIDA - MA",2133969.96,2128709.96,-5260.00,-0.25
"BOCAIUVA - MG",2911588.41,2885928.41,-25660.00,-0.88
"POJUCA - BA",3853737.03,3833818.49,-19918.54,-0.52
"PINDORAMA DO TOCANTINS - TO",868143.70,863723.70,-4420.00,-0.51
"NAO-ME-TOQUE - RS",1392093.09,1390314.64,-1778.45,-0.13
"LARANJAL PAULISTA - SP",1861568.59,1861568.59,0.00,0.00
"ALEGRETE - RS",5622809.98,5376858.42,-245951.56,-4.37
"SIMAO PEREIRA - MG",649778.62,648188.62,-1590.00,-0.24
"SAO FRANCISCO - MG",2973692.28,2952472.28,-21220.00,-0.71
"MONTADAS - PB",809760.11,806650.11,-3110.00,-0.38
"FLORES - PE",1962672.80,1955522.80,-7150.00,-0.36
"SOROCABA - SP",19908940.40,19632210.97,-276729.43,-1.39
"ITAPURANGA - GO",2335335.23,2313035.23,-22300.00,-0.95
"ITAPOROROCA - PB",1663233.00,1649453.00,-13780.00,-0.83
"ITAPUA DO OESTE - RO",745175.36,733185.36,-11990.00,-1.61
"PIMENTEIRAS DO OESTE - RO",452223.14,448633.14,-3590.00,-0.79
"PORTO GRANDE - AP",1827085.87,1796525.87,-30560.00,-1.67
"URUCUCA - BA",1956768.90,1944768.90,-12000.00,-0.61
"NOVO GAMA - GO",4354486.29,4304216.29,-50270.00,-1.15
"SANTA HELENA DE GOIAS - GO",2861116.41,2851270.41,-9846.00,-0.34
"NINA RODRIGUES - MA",1565083.48,1559003.48,-6080.00,-0.39
"PITIMBU - PB",1783231.47,1771051.47,-12180.00,-0.68
"TAUA - CE",6120139.17,6104069.17,-16070.00,-0.26
"FEIRA DE SANTANA - BA",29063995.88,28164223.38,-899772.50,-3.10
"JAPARAIBA - MG",666737.74,660767.74,-5970.00,-0.90
"BONITO DE MINAS - MG",1394318.12,1378568.12,-15750.00,-1.13
"CARMO DO RIO VERDE - GO",828576.44,825176.44,-3400.00,-0.41
"BARRA DE SANTANA - PB",993667.98,988847.98,-4820.00,-0.49
"SALGADO DE SAO FELIX - PB",1248845.50,1229485.50,-19360.00,-1.55
"JACOBINA - BA",6846278.77,6836198.77,-10080.00,-0.15
"MACAMBARA - RS",1224066.63,1207750.63,-16316.00,-1.33
"ALTO PARAISO - RO",1285949.57,1269559.57,-16390.00,-1.27
"VIRGEM DA LAPA - MG",1187749.05,1185949.05,-1800.00,-0.15
"TAPIRA - MG",1888115.43,1885395.43,-2720.00,-0.14
"BALSAS - MA",8613559.99,8592989.99,-20570.00,-0.24
"RIO PARDO DE MINAS - MG",2231506.79,2206196.79,-25310.00,-1.13
"NOVA PETROPOLIS - RS",1515559.65,1508029.65,-7530.00,-0.50
"SAO FRANCISCO DO GUAPORE - RO",2291507.19,2262587.19,-28920.00,-1.26
"INDIARA - GO",1541526.04,1534676.04,-6850.00,-0.44
"PARACURU - CE",3325833.28,3317993.28,-7840.00,-0.24
"GOIANESIA - GO",4530882.11,4522746.11,-8136.00,-0.18
"SANTO ANTONIO DE LISBOA - PI",1037316.40,1031176.40,-6140.00,-0.59
"PAU BRASIL - BA",1133038.98,1124558.98,-8480.00,-0.75
"BELA CRUZ - CE",2698153.07,2694223.07,-3930.00,-0.15
"AGUA BRANCA - PI",2736966.99,2734526.99,-2440.00,-0.09
"AGUA BRANCA - PB",1078226.55,1071506.55,-6720.00,-0.62
"JUREMA - PE",1493508.52,1485698.52,-7810.00,-0.52
"BARREIRA - CE",2222849.76,2213319.76,-9530.00,-0.43
"BENEVIDES - PA",4472993.12,4457632.12,-15361.00,-0.34
"PUREZA - RN",1014743.94,1011383.94,-3360.00,-0.33
"SERTAOZINHO - PB",833859.92,825169.92,-8690.00,-1.04
"CACIMBA DE DENTRO - PB",1556658.80,1542368.80,-14290.00,-0.92
"RAUL SOARES - MG",2054229.49,2044549.49,-9680.00,-0.47
"RIACHUELO - RN",854414.93,830508.93,-23906.00,-2.80
"NOSSA SENHORA DOS REMEDIOS - PI",1553325.20,1546535.20,-6790.00,-0.44
"HELIODORA - MG",593661.00,586351.00,-7310.00,-1.23
"PICUI - PB",2184981.46,2174201.46,-10780.00,-0.49
"MORRO REUTER - RS",554277.29,549607.29,-4670.00,-0.84
"ITABORAI - RJ",11841933.99,11820823.99,-21110.00,-0.18
"BREJETUBA - ES",1003209.25,999899.25,-3310.00,-0.33
"GOVERNADOR NUNES FREIRE - MA",3625229.57,3612899.57,-12330.00,-0.34
"JUCURUTU - RN",2066026.04,2046388.04,-19638.00,-0.95
"CORDISBURGO - MG",759061.70,753321.70,-5740.00,-0.76
"VITORIA DO JARI - AP",1705153.87,1695343.87,-9810.00,-0.58
"ARACATU - BA",1602205.66,1596205.66,-6000.00,-0.37
"POCO DANTAS - PB",752410.01,749830.01,-2580.00,-0.34
"SAO ROBERTO - MA",901512.98,898862.98,-2650.00,-0.29
"SAO GONCALO DO AMARANTE - CE",4529742.24,4513622.24,-16120.00,-0.36
"PRIMAVERA DE RONDONIA - RO",499351.37,493131.37,-6220.00,-1.25
"IJUI - RS",5144666.98,3838885.01,-1305781.97,-25.38
"RODRIGUES ALVES - AC",2279630.64,2276400.64,-3230.00,-0.14
"CEARA-MIRIM - RN",5039116.08,4947320.08,-91796.00,-1.82
"CACOAL - RO",4178872.01,4059622.01,-119250.00,-2.85
"CACERES - MT",6151323.52,5671105.28,-480218.24,-7.81
"PRATA - MG",3058597.15,3043097.15,-15500.00,-0.51
"CORONEL FREITAS - SC",596206.98,594836.98,-1370.00,-0.23
"GROSSOS - RN",1602252.93,1577636.93,-24616.00,-1.54
"ROSARIO - MA",4135481.15,4122671.15,-12810.00,-0.31
"PRACUUBA - AP",469915.84,466645.84,-3270.00,-0.70
"PEDRAS DE MARIA DA CRUZ - MG",939363.93,930143.93,-9220.00,-0.98
"ITAINOPOLIS - PI",1781414.12,1779594.12,-1820.00,-0.10
"PAJEU DO PIAUI - PI",665242.88,661632.88,-3610.00,-0.54
"JOAO CAMARA - RN",2736073.31,2715313.31,-20760.00,-0.76
"CARUARU - PE",17252769.48,17185050.25,-67719.23,-0.39
"JOAO MONLEVADE - MG",4268868.60,4247208.60,-21660.00,-0.51
"NOSSA SENHORA DO SOCORRO - SE",10660811.28,10628981.28,-31830.00,-0.30
"JITAUNA - BA",2549857.20,2543477.20,-6380.00,-0.25
"PARINTINS - AM",6948495.30,6942755.30,-5740.00,-0.08
"MONTES CLAROS - MG",14143109.36,12815729.83,-1327379.53,-9.39
"NOVA OLINDA DO NORTE - AM",2989120.52,2984430.52,-4690.00,-0.16
"SAO THOME DAS LETRAS - MG",668591.82,660221.82,-8370.00,-1.25
"JOSE DA PENHA - RN",883786.51,869258.51,-14528.00,-1.64
"LIMA DUARTE - MG",1414090.95,1408960.95,-5130.00,-0.36
"CUMBE - SE",650452.78,646562.78,-3890.00,-0.60
"GOIATINS - TO",1898064.97,1888494.97,-9570.00,-0.50
"ARAUA - SE",1146050.17,1137610.17,-8440.00,-0.74
"JURUAIA - MG",935535.15,925445.15,-10090.00,-1.08
"JUNCO DO SERIDO - PB",739117.74,734357.74,-4760.00,-0.64
"ARACUAI - MG",2716382.07,2686702.07,-29680.00,-1.09
"MARI - PB",1872437.49,1852357.49,-20080.00,-1.07
"ILHEUS - BA",14973331.21,14842108.46,-131222.75,-0.88
"IMPERATRIZ - MA",23411604.22,23407294.22,-4310.00,-0.02
"PIANCO - PB",2622505.56,2614765.56,-7740.00,-0.30
"PRESIDENTE BERNARDES - MG",585218.61,582898.61,-2320.00,-0.40
"SANTA ROSA - RS",7326802.66,7324222.66,-2580.00,-0.04
"ANDRADAS - MG",2169247.44,2129794.38,-39453.06,-1.82
"PARECI NOVO - RS",672040.18,670700.18,-1340.00,-0.20
"MILHA - CE",1366863.51,1361053.51,-5810.00,-0.43
"BOA VISTA - RR",69319406.86,51651291.72,-17668115.14,-25.49
"APIUNA - SC",885969.83,885969.83,-0.00,-0.00
"MAE D'AGUA - PB",681522.97,679652.97,-1870.00,-0.27
"CANUDOS - BA",2073132.18,2065182.18,-7950.00,-0.38
"ITABUNA - BA",20860008.66,20844908.66,-15100.00,-0.07
"BELFORD ROXO - RJ",14942205.20,14902685.20,-39520.00,-0.26
"JUSSARA - GO",2329459.37,2306879.37,-22580.00,-0.97
"MIRAIMA - CE",1991191.24,1987851.24,-3340.00,-0.17
"BOA VISTA - PB",962156.67,958686.67,-3470.00,-0.36
"LASTRO - PB",652411.47,650571.47,-1840.00,-0.28
"VALE REAL - RS",579180.68,573550.68,-5630.00,-0.97
"CAPITAO ENEAS - MG",1209170.66,1205610.66,-3560.00,-0.29
"PALMEIRANDIA - MA",2479545.63,2475705.63,-3840.00,-0.15
"PALHOCA - SC",6084182.84,6058302.84,-25880.00,-0.43
"MONTE BELO - MG",802390.59,796400.59,-5990.00,-0.75
"POUSO ALTO - MG",648968.38,641478.38,-7490.00,-1.15
"ANGRA DOS REIS - RJ",21183130.00,21145230.00,-37900.00,-0.18
"TUMIRITINGA - MG",955437.96,946307.96,-9130.00,-0.96
"LAGOA SECA - PB",2512749.99,2497109.99,-15640.00,-0.62
