"Mun","./backup/201812.zip","novo/201812.zip","Diff","Percent"
"MOIPORA - GO",1093405.22,1074056.82,-19348.40,-1.77
"CORONEL EZEQUIEL - RN",1642664.08,1632941.88,-9722.20,-0.59
"SIMONESIA - MG",2848651.28,2816818.28,-31833.00,-1.12
"INHAPI - AL",4606790.64,4565169.24,-41621.40,-0.90
"SEVERIANO MELO - RN",1723829.18,1708343.18,-15486.00,-0.90
"CUIABA - MT",137438269.41,107124069.15,-30314200.26,-22.06
"MARCELANDIA - MT",1649671.95,1645558.95,-4113.00,-0.25
"MESQUITA - RJ",13932472.72,13910580.72,-21892.00,-0.16
"MALHADA DOS BOIS - SE",1479499.69,1470488.09,-9011.60,-0.61
"ESMERALDA - RS",1509974.39,1502047.39,-7927.00,-0.52
"ABADIA DE GOIAS - GO",1478324.71,1458480.71,-19844.00,-1.34
"SAO JOSE DO OURO - RS",2063133.96,2042221.02,-20912.94,-1.01
"PEDRAO - BA",1633532.92,1617527.52,-16005.40,-0.98
"IBIUNA - SP",5980835.92,5976943.92,-3892.00,-0.07
"SILVANIA - GO",2993466.97,2979552.97,-13914.00,-0.46
"SAO JOAQUIM DA BARRA - SP",4842902.76,4839010.76,-3892.00,-0.08
"MALACACHETA - MG",3654138.37,3606501.37,-47637.00,-1.30
"GURUPI - TO",14737514.86,14645874.06,-91640.80,-0.62
"PARISI - SP",1112307.54,1107187.54,-5120.00,-0.46
"PIRES FERREIRA - CE",2425134.08,2410549.88,-14584.20,-0.60
"POCRANE - MG",1344903.16,1326285.16,-18618.00,-1.38
"ITAJAI - SC",26611604.41,26561381.41,-50223.00,-0.19
"CORONEL FABRICIANO - MG",10178162.47,10132998.47,-45164.00,-0.44
"SAO JORGE DO IVAI - PR",1372183.85,1368855.85,-3328.00,-0.24
"DIORAMA - GO",1252047.13,1245323.13,-6724.00,-0.54
"LINS - SP",6881642.70,6854116.70,-27526.00,-0.40
"NOVO BRASIL - GO",1186040.28,1160151.48,-25888.80,-2.18
"ITACARAMBI - MG",3298394.21,3261107.21,-37287.00,-1.13
"PORTO LUCENA - RS",1142940.51,1132040.78,-10899.73,-0.95
"SAO LOURENCO DO PIAUI - PI",2772924.59,2754751.79,-18172.80,-0.66
"FORTALEZA - CE",441178831.68,263956537.28,-177222294.40,-40.17
"MOCAJUBA - PA",4902031.41,4839163.81,-62867.60,-1.28
"GUAPIMIRIM - RJ",8631803.96,8627911.96,-3892.00,-0.05
"LAGOA DE PEDRAS - RN",2212567.51,2183808.91,-28758.60,-1.30
"GUAXUPE - MG",5940268.76,5929000.76,-11268.00,-0.19
"IRAUCUBA - CE",5842584.16,5785704.16,-56880.00,-0.97
"SAO PEDRO DO SUACUI - MG",1562413.57,1555483.57,-6930.00,-0.44
"SAO ROQUE - SP",7186689.61,7182797.61,-3892.00,-0.05
"GUARAPARI - ES",10066236.91,10054560.91,-11676.00,-0.12
"BARRAS - PI",8361055.13,8259189.33,-101865.80,-1.22
"BRASILIA - DF",402096608.06,299260267.72,-102836340.34,-25.58
"CONDOR - RS",1760324.52,1747313.52,-13011.00,-0.74
"BRASILEIRA - PI",1874203.28,1839108.88,-35094.40,-1.87
"SAO JOAO DO PACUI - MG",1289480.40,1278212.40,-11268.00,-0.87
"IBIRACU - ES",2845130.74,2830130.74,-15000.00,-0.53
"RIO NOVO - MG",1471738.61,1468921.61,-2817.00,-0.19
"SENADOR FIRMINO - MG",1436101.74,1424833.74,-11268.00,-0.78
"SAO GABRIEL - RS",6315909.38,6307203.78,-8705.60,-0.14
"RIO TINTO - PB",4110401.78,4088045.78,-22356.00,-0.54
"SAO FELIX DO CORIBE - BA",3883507.62,3855870.82,-27636.80,-0.71
"SAPE - PB",8447351.81,8361877.01,-85474.80,-1.01
"BARRA BONITA - SC",1019912.16,1014079.56,-5832.60,-0.57
"DOM BASILIO - BA",2297508.88,2275182.88,-22326.00,-0.97
"SAO FELIPE - BA",3968347.38,4006082.18,37734.80,0.95
"MARILIA - SP",23075125.17,22950859.17,-124266.00,-0.54
"SEROPEDICA - RJ",8260320.34,8256992.34,-3328.00,-0.04
"SARANDI - RS",2941130.01,2907860.37,-33269.64,-1.13
"SANTA CRUZ DO SUL - RS",16056029.61,16013434.21,-42595.40,-0.27
"CASSILANDIA - MS",3758261.66,3719374.46,-38887.20,-1.03
"CAEM - BA",2639981.18,2621993.58,-17987.60,-0.68
"FAZENDA RIO GRANDE - PR",8911391.25,8890044.25,-21347.00,-0.24
"CACULE - BA",4711914.66,4678144.26,-33770.40,-0.72
"URUBURETAMA - CE",4736900.84,4680755.24,-56145.60,-1.19
"MESQUITA - MG",1387875.04,1383762.04,-4113.00,-0.30
"PETROLINA DE GOIAS - GO",1735804.06,1715232.06,-20572.00,-1.19
"ELDORADO DOS CARAJAS - PA",4771151.51,4708472.71,-62678.80,-1.31
"SAO SEBASTIAO DO CAI - RS",2821846.87,2811760.87,-10086.00,-0.36
"ANTONIO OLINTO - PR",1629617.35,1598480.35,-31137.00,-1.91
"LAURENTINO - SC",1120901.14,1105701.14,-15200.00,-1.36
"SAO LUIZ - RR",2443470.23,2430720.43,-12749.80,-0.52
"CANDEIAS - BA",12440135.49,12412517.49,-27618.00,-0.22
"ESTRELA DE ALAGOAS - AL",4097115.51,4073881.51,-23234.00,-0.57
"PRIMAVERA DO LESTE - MT",8545496.41,8519068.41,-26428.00,-0.31
"SAO JOAO DA LAGOA - MG",1361107.48,1358290.48,-2817.00,-0.21
"DOM ELISEU - PA",8405100.56,8389431.76,-15668.80,-0.19
"CONCORDIA DO PARA - PA",6711453.98,6656477.78,-54976.20,-0.82
"SOLANEA - PB",4530451.05,4486360.05,-44091.00,-0.97
"BIRITIBA-MIRIM - SP",3503876.02,3484984.02,-18892.00,-0.54
"IPORA - PR",4317600.94,4298117.34,-19483.60,-0.45
"PADRE CARVALHO - MG",1437293.12,1423433.12,-13860.00,-0.96
"SERRA PRETA - BA",3160123.61,3140228.61,-19895.00,-0.63
"BAIXIO - CE",1907454.04,1895113.84,-12340.20,-0.65
"SAO JORGE D'OESTE - PR",4997510.10,4993397.10,-4113.00,-0.08
"BODOCO - PE",5617376.85,5584275.45,-33101.40,-0.59
"UBA - MG",8522522.09,7903141.31,-619380.78,-7.27
"POSSE - GO",4942393.21,4811655.41,-130737.80,-2.65
"ITARANTIM - BA",3531987.01,3509137.41,-22849.60,-0.65
"CASA BRANCA - SP",3316838.99,3290558.99,-26280.00,-0.79
"SANTO ANTONIO DO AMPARO - MG",4238682.12,4221915.12,-16767.00,-0.40
"TRES PALMEIRAS - RS",1784255.74,1775580.74,-8675.00,-0.49
"ITAETE - BA",2723085.29,2701095.89,-21989.40,-0.81
"TRES CACHOEIRAS - RS",2274590.03,2260832.03,-13758.00,-0.60
"SANTO ANTONIO - RN",4132949.25,4068362.25,-64587.00,-1.56
"RUY BARBOSA - RN",2071069.72,2061085.72,-9984.00,-0.48
"SAO JOAO DEL REI - MG",12228008.07,12208289.07,-19719.00,-0.16
"SUMIDOURO - RJ",3796422.49,3779700.49,-16722.00,-0.44
"ANANAS - TO",2572382.89,2551727.89,-20655.00,-0.80
"MIRASSOL D'OESTE - MT",3296743.32,3256370.32,-40373.00,-1.22
"FRUTA DE LEITE - MG",1374081.02,1362813.02,-11268.00,-0.82
"PERIQUITO - MG",1887765.26,1899033.26,11268.00,0.60
"ANGICAL - BA",4278823.23,4255188.23,-23635.00,-0.55
"TUPIRATINS - TO",1076123.64,1054605.44,-21518.20,-2.00
"CAMPESTRE DE GOIAS - GO",1207616.40,1198618.40,-8998.00,-0.75
"PLANALTO - BA",5063108.97,5029637.77,-33471.20,-0.66
"RIO DO PRADO - MG",1296728.50,1293911.50,-2817.00,-0.22
"PIRAQUARA - PR",8417245.79,8409461.79,-7784.00,-0.09
"SERRA CAIADA (EX-PRESIDENTE JUSCELINO) - RN",2250282.96,2222247.96,-28035.00,-1.25
"CASTELANDIA - GO",1189664.21,1174393.61,-15270.60,-1.28
"VICOSA DO CEARA - CE",11687374.53,11597767.13,-89607.40,-0.77
"JUSSIAPE - BA",1747226.46,1741169.46,-6057.00,-0.35
"AURELINO LEAL - BA",3342779.18,3327110.38,-15668.80,-0.47
"TUPA - SP",6613698.50,6550492.43,-63206.07,-0.96
"MACAIBA - RN",8892512.22,8864816.22,-27696.00,-0.31
"NOVA ERA - MG",2592184.75,2586730.75,-5454.00,-0.21
"MARTINS SOARES - MG",1572948.90,1517251.50,-55697.40,-3.54
"OURICANGAS - BA",1680691.07,1664162.07,-16529.00,-0.98
"AURORA - SC",1446645.24,1444689.24,-1956.00,-0.14
"IVOTI - RS",3356379.64,3349743.44,-6636.20,-0.20
"TAPEJARA - RS",2658984.08,2635468.08,-23516.00,-0.88
"IPECAETA - BA",3372841.08,3347784.88,-25056.20,-0.74
"NOVO ORIENTE DE MINAS - MG",1981476.45,1928853.45,-52623.00,-2.66
"SARANDI - PR",8725789.71,8478095.16,-247694.55,-2.84
"FAINA - GO",1728772.84,1713618.84,-15154.00,-0.88
"DARCINOPOLIS - TO",1954530.58,1933896.58,-20634.00,-1.06
"PIRES DO RIO - GO",4581628.93,4563520.93,-18108.00,-0.40
"CALDEIRAO GRANDE DO PIAUI - PI",1464681.72,1452491.12,-12190.60,-0.83
"TRIUNFO POTIGUAR - RN",1587966.03,1578468.23,-9497.80,-0.60
"UTINGA - BA",3346043.87,3314218.27,-31825.60,-0.95
"FILADELFIA - TO",2407877.47,2390975.47,-16902.00,-0.70
"FELIZ NATAL - MT",1711735.53,1696735.53,-15000.00,-0.88
"INHAPIM - MG",4208601.41,4147067.41,-61534.00,-1.46
"GUIRATINGA - MT",2345990.42,2333651.42,-12339.00,-0.53
"ARIQUEMES - RO",11448771.13,11425811.13,-22960.00,-0.20
"PORTO ALEGRE DO TOCANTINS - TO",1450488.67,1442172.67,-8316.00,-0.57
"SENHORA DOS REMEDIOS - MG",1673768.36,1658567.36,-15201.00,-0.91
"MEDICILANDIA - PA",4331229.91,4295963.51,-35266.40,-0.81
"SAO GABRIEL DA CACHOEIRA - AM",6107159.19,5999151.59,-108007.60,-1.77
"IGUATU - CE",15185135.31,15109876.71,-75258.60,-0.50
"ITAPORANGA D'AJUDA - SE",7045021.19,7035785.19,-9236.00,-0.13
"ITUPEVA - SP",7035181.27,7012069.27,-23112.00,-0.33
"GUAPIARA - SP",2753794.67,2749681.67,-4113.00,-0.15
"BRAGANCA PAULISTA - SP",13734771.33,13487215.33,-247556.00,-1.80
"MONTE SANTO - BA",9684764.80,9613509.00,-71255.80,-0.74
"SAO MIGUEL DO IGUACU - PR",14392292.73,14384246.73,-8046.00,-0.06
"CAMPOS DOS GOYTACAZES - RJ",74404796.10,74224531.10,-180265.00,-0.24
"CERES - GO",5591969.09,5562670.49,-29298.60,-0.52
"PRADO - BA",6155507.62,6133570.62,-21937.00,-0.36
"CARAPICUIBA - SP",14655571.29,14470431.29,-185140.00,-1.26
"SANTA CRUZ DO ARARI - PA",1480941.31,1469423.91,-11517.40,-0.78
"PATOS DO PIAUI - PI",1703479.58,1694243.58,-9236.00,-0.54
"IGACI - AL",5763301.09,5719324.09,-43977.00,-0.76
"BELA VISTA DO PIAUI - PI",1235642.72,1223526.92,-12115.80,-0.98
"GUARUJA - SP",19169872.39,19132532.39,-37340.00,-0.19
"JAPOATA - SE",4692317.75,4665232.35,-27085.40,-0.58
"MORPARA - BA",1847891.96,1834055.76,-13836.20,-0.75
"SAO JOSE DE MIPIBU - RN",8490703.93,8457934.53,-32769.40,-0.39
"MALTA - PB",1654214.91,1637312.91,-16902.00,-1.02
"SANTAREM - PA",40553323.49,40189764.49,-363559.00,-0.90
"BAMBUI - MG",3358883.50,3338203.45,-20680.05,-0.62
"JATI - CE",1857068.69,1843307.29,-13761.40,-0.74
"COLONIA LEOPOLDINA - AL",5143525.46,5118071.46,-25454.00,-0.49
"PASSO FUNDO - RS",14411371.66,12297372.42,-2113999.24,-14.67
"AMERICANA - SP",20790038.65,20739658.65,-50380.00,-0.24
"ANHANGUERA - GO",1291174.28,1286351.48,-4822.80,-0.37
"SAO JOAO DA SERRA - PI",2222267.74,2210999.74,-11268.00,-0.51
"PRESIDENTE FIGUEIREDO - AM",6132798.02,6117617.22,-15180.80,-0.25
"ITUMBIARA - GO",11503588.03,11389738.63,-113849.40,-0.99
"GARCA - SP",5991917.82,5929934.99,-61982.83,-1.03
"FARROUPILHA - RS",7017380.90,7002380.90,-15000.00,-0.21
"GRANJA - CE",8690208.56,8623829.96,-66378.60,-0.76
"CORONEL JOSE DIAS - PI",1584137.77,1573368.37,-10769.40,-0.68
"FLORA RICA - SP",1179491.41,1176931.41,-2560.00,-0.22
"SAO PEDRO DO SUL - RS",2518658.44,2500582.44,-18076.00,-0.72
"PAU DOS FERROS - RN",4747437.95,4719447.95,-27990.00,-0.59
"JOAO PESSOA - PB",227023926.90,100068127.90,-126955799.00,-55.92
"GUARACIAMA - MG",1501701.76,1496067.76,-5634.00,-0.38
"MIRIM DOCE - SC",1015158.32,1008166.32,-6992.00,-0.69
"FRAIBURGO - SC",4006761.62,3963361.02,-43400.60,-1.08
"CRISTALINA - GO",7362818.67,7293085.87,-69732.80,-0.95
"QUADRA - SP",1297478.60,1293178.60,-4300.00,-0.33
"CANINDE DE SAO FRANCISCO - SE",5919072.02,5943604.62,24532.60,0.41
"PINHEIRAL - RJ",4532326.47,4528998.47,-3328.00,-0.07
"VACARIA - RS",8594911.29,8516661.29,-78250.00,-0.91
"ARACI - BA",8220894.30,8206908.50,-13985.80,-0.17
"OLHO-D'AGUA DO BORGES - RN",1494950.74,1487472.54,-7478.20,-0.50
"OSVALDO CRUZ - SP",3602930.80,3572132.80,-30798.00,-0.85
"BOM JARDIM - RJ",4209489.78,4202833.78,-6656.00,-0.16
"SANTO CRISTO - RS",2388386.69,2359929.27,-28457.42,-1.19
"SAO JOSE DA LAPA - MG",3026601.30,3011601.30,-15000.00,-0.50
"FERNANDOPOLIS - SP",7844098.76,7421880.63,-422218.13,-5.38
"TRIUNFO - RS",3330662.58,3294194.98,-36467.60,-1.09
"GOUVEIA - MG",1863485.99,1852217.99,-11268.00,-0.60
"LAGOA DO TOCANTINS - TO",1160347.09,1146307.09,-14040.00,-1.21
"VARZEA DA PALMA - MG",4736166.35,4707996.35,-28170.00,-0.59
"ARRAIAS - TO",2791702.40,2694879.40,-96823.00,-3.47
"CANAA DOS CARAJAS - PA",31707473.18,31610573.38,-96899.80,-0.31
"OLHO D'AGUA DO CASADO - AL",2081474.59,2067274.59,-14200.00,-0.68
"IPORA - GO",4442081.35,4398469.35,-43612.00,-0.98
"OLINDA NOVA DO MARANHAO - MA",4103908.09,4075908.09,-28000.00,-0.68
"SANTA TEREZINHA DE GOIAS - GO",1915062.22,1885288.22,-29774.00,-1.55
"MIRANTE - BA",1916840.92,1902219.32,-14621.60,-0.76
"CAMBUI - MG",3368191.57,3359861.18,-8330.39,-0.25
"CARDOSO - SP",2541463.67,2526977.67,-14486.00,-0.57
"JAQUEIRA - PE",3294691.76,3277295.76,-17396.00,-0.53
"QUIXADA - CE",11870107.30,11738951.90,-131155.40,-1.10
"CARPINA - PE",8740617.85,8622407.85,-118210.00,-1.35
"AGUAS LINDAS DE GOIAS - GO",16367152.10,16113605.50,-253546.60,-1.55
"BELEM - AL",2430593.93,2419824.53,-10769.40,-0.44
"OTACILIO COSTA - SC",2594736.33,2575119.53,-19616.80,-0.76
"AIURUOCA - MG",1351235.51,1334916.24,-16319.27,-1.21
"SAPUCAIA - RJ",3370487.64,3367159.64,-3328.00,-0.10
"ARINOS - MG",2965340.59,2932166.59,-33174.00,-1.12
"DUERE - TO",1501233.06,1484466.06,-16767.00,-1.12
"MACHADO - MG",4808074.57,4778074.57,-30000.00,-0.62
"NOVA PALMA - RS",1654527.04,1643319.04,-11208.00,-0.68
"CRUZ ALTA - RS",8917566.82,8179150.13,-738416.69,-8.28
"SALINOPOLIS - PA",5652054.27,5551772.67,-100281.60,-1.77
"ENTRE RIOS DE MINAS - MG",2164378.30,2119351.30,-45027.00,-2.08
"LUCELIA - SP",2788758.96,2775238.96,-13520.00,-0.48
"GUARATINGA - BA",4102040.27,4068232.47,-33807.80,-0.82
"AREIA BRANCA - RN",5593215.62,5592225.62,-990.00,-0.02
"PALMITOS - SC",2033584.59,2020309.39,-13275.20,-0.65
"MAIQUINIQUE - BA",2372177.54,2357630.74,-14546.80,-0.61
"ITATINGA - SP",3040315.17,3013415.17,-26900.00,-0.88
"CAMPO ALEGRE DE LOURDES - BA",6097211.44,6072978.04,-24233.40,-0.40
"ROLANTE - RS",3514932.27,3491416.27,-23516.00,-0.67
"SATIRO DIAS - BA",3577023.28,3547591.28,-29432.00,-0.82
"JUNDIAI DO SUL - PR",1349676.45,1349676.45,-0.00,-0.00
"CARIACICA - ES",19343175.16,19074170.28,-269004.88,-1.39
"OURINHOS - SP",12987616.77,12949678.77,-37938.00,-0.29
"QUIRINOPOLIS - GO",6833119.62,6760067.62,-73052.00,-1.07
"NOVA VENECIA - ES",6903793.56,6900847.56,-2946.00,-0.04
"TAPARUBA - MG",1422639.17,1417005.17,-5634.00,-0.40
"JAPONVAR - MG",1672310.66,1669493.66,-2817.00,-0.17
"SANTIAGO - RS",5301979.93,5221934.33,-80045.60,-1.51
