"Mun","./backup/201404.zip","novo/201404.zip","Diff","Percent"
"HIDROLINA - GO",935640.74,931170.74,-4470.00,-0.48
"PENTECOSTE - CE",3344092.58,3326092.58,-18000.00,-0.54
"PATO BRAGADO - PR",2616619.89,2611359.89,-5260.00,-0.20
"ANALANDIA - SP",664965.54,662895.54,-2070.00,-0.31
"SOBRAL - CE",24811397.81,24649337.39,-162060.42,-0.65
"MORRO DO CHAPEU DO PIAUI - PI",911277.49,907747.49,-3530.00,-0.39
"ACARAU - CE",5251957.44,5217379.94,-34577.50,-0.66
"PORTO RICO - PR",820105.95,816825.95,-3280.00,-0.40
"VESPASIANO - MG",6070424.82,5978954.82,-91470.00,-1.51
"SENADOR JOSE BENTO - MG",610242.40,609112.40,-1130.00,-0.19
"ITAPEMIRIM - ES",11411931.59,11375461.59,-36470.00,-0.32
"TURURU - CE",1841669.92,1831639.92,-10030.00,-0.54
"SANTANA DE PARNAIBA - SP",5802651.76,5799850.25,-2801.51,-0.05
"CHOROZINHO - CE",2197515.78,2188334.44,-9181.34,-0.42
"NOVO CRUZEIRO - MG",2234889.25,2141505.07,-93384.18,-4.18
"COQUEIRO BAIXO - RS",536889.97,536421.06,-468.91,-0.09
"PATROCINIO DO MURIAE - MG",768760.71,750130.71,-18630.00,-2.42
"CARMO DO PARANAIBA - MG",2382370.51,2344556.03,-37814.48,-1.59
"SAO MIGUEL ARCANJO - SP",1918660.67,1887175.49,-31485.18,-1.64
"DOIS IRMAOS - RS",1905042.84,1885142.84,-19900.00,-1.04
"VILA LANGARO - RS",1083424.10,1081184.10,-2240.00,-0.21
"FORMOSA DO OESTE - PR",771664.23,738494.23,-33170.00,-4.30
"SALTO GRANDE - SP",710046.46,700196.46,-9850.00,-1.39
"NOVA HARTZ - RS",1393817.75,1375467.75,-18350.00,-1.32
"DOURADINA - MS",691202.85,681872.85,-9330.00,-1.35
"CANGUCU - RS",3364821.02,3317481.02,-47340.00,-1.41
"URUCUI - PI",2020565.93,2006613.62,-13952.31,-0.69
"RAPOSOS - MG",1380583.26,1351883.26,-28700.00,-2.08
"ITAIPULANDIA - PR",7732158.84,7720578.84,-11580.00,-0.15
"TRES COROAS - RS",1671524.88,1637031.10,-34493.78,-2.06
"URUPES - SP",902826.44,898186.44,-4640.00,-0.51
"BETIM - MG",20266174.21,20043140.44,-223033.77,-1.10
"CUBATAO - SP",10168410.91,10076840.91,-91570.00,-0.90
"JURUA - AM",1363848.90,1347958.90,-15890.00,-1.17
"SAO SEBASTIAO DO ANTA - MG",735066.84,729328.52,-5738.32,-0.78
"BOA VENTURA DE SAO ROQUE - PR",906989.16,879989.16,-27000.00,-2.98
"PLANALTO - RS",890940.77,862970.77,-27970.00,-3.14
"VISTA GAUCHA - RS",566518.60,562008.60,-4510.00,-0.80
"MARMELEIRO - PR",1316333.35,1299963.35,-16370.00,-1.24
"PORTO XAVIER - RS",1078312.09,1041942.09,-36370.00,-3.37
"COLORADO DO OESTE - RO",1665230.84,1650230.84,-15000.00,-0.90
"SANTA RITA DO SAPUCAI - MG",2708643.54,2659424.21,-49219.33,-1.82
"SANTO EXPEDITO DO SUL - RS",1134939.57,1132299.57,-2640.00,-0.23
"QUEVEDOS - RS",601511.99,598341.99,-3170.00,-0.53
"GUARANI DAS MISSOES - RS",699975.61,692472.88,-7502.73,-1.07
"UPANEMA - RN",4164274.39,4150924.39,-13350.00,-0.32
"ACORIZAL - MT",605393.88,568923.88,-36470.00,-6.02
"SANANDUVA - RS",1228714.54,1203619.03,-25095.51,-2.04
"MAJOR ISIDORO - AL",2239157.84,2225057.84,-14100.00,-0.63
"PEDREGULHO - SP",1341092.29,1322612.29,-18480.00,-1.38
"PRAIA GRANDE - SP",13806349.64,13606340.12,-200009.52,-1.45
"TERESOPOLIS - RJ",11482046.10,11396976.11,-85069.99,-0.74
"SAO MATEUS - ES",10759617.43,10628717.43,-130900.00,-1.22
"GLORIA DE DOURADOS - MS",762347.20,750781.88,-11565.32,-1.52
"AURORA - CE",2561918.96,2544378.96,-17540.00,-0.68
"PLANALTO - SP",890344.74,884844.74,-5500.00,-0.62
"ILOPOLIS - RS",629727.69,625127.83,-4599.86,-0.73
"MERUOCA - CE",1794295.32,1786085.32,-8210.00,-0.46
"BORBA - AM",3273437.82,3252650.33,-20787.49,-0.64
"JAGUAPITA - PR",1397584.39,1383584.39,-14000.00,-1.00
"MAGDA - SP",598474.36,595104.36,-3370.00,-0.56
"TRIUNFO - PE",1600103.47,1567423.47,-32680.00,-2.04
"PINHAIS - PR",5891063.62,5735281.41,-155782.21,-2.64
"CARNEIROS - AL",1101867.52,1096687.52,-5180.00,-0.47
"FERRAZ DE VASCONCELOS - SP",7008274.77,6803288.72,-204986.05,-2.92
"CACHOEIRA DE PAJEU - MG",760386.12,748436.12,-11950.00,-1.57
"ASTORGA - PR",2054512.24,2029332.24,-25180.00,-1.23
"GUIMARAES - MA",1353083.84,1343083.84,-10000.00,-0.74
"BARRA DO QUARAI - RS",745601.11,741791.11,-3810.00,-0.51
"SUCUPIRA DO RIACHAO - MA",797769.24,789469.24,-8300.00,-1.04
"SAO FELIX DO PIAUI - PI",657768.36,654758.36,-3010.00,-0.46
"BERIZAL - MG",765037.87,748262.06,-16775.81,-2.19
"ILHA SOLTEIRA - SP",2353280.83,2331318.74,-21962.09,-0.93
"CAFELANDIA - PR",1468226.84,1449997.79,-18229.05,-1.24
"OLHO D'AGUA GRANDE - AL",952138.12,949878.12,-2260.00,-0.24
"IVATE - PR",860662.57,853827.18,-6835.39,-0.79
"VARZEA GRANDE - PI",719734.15,717064.15,-2670.00,-0.37
"BOM SUCESSO - PR",1326840.14,1319130.14,-7710.00,-0.58
"LIZARDA - TO",570649.59,561774.88,-8874.71,-1.56
"ITAMBACURI - MG",2166962.65,2164522.65,-2440.00,-0.11
"POCO FUNDO - MG",1213301.57,1176480.11,-36821.46,-3.03
"CALDAZINHA - GO",589237.29,584997.29,-4240.00,-0.72
"CAMPINAPOLIS - MT",1630922.02,1600942.27,-29979.75,-1.84
"LIMEIRA - SP",12872595.32,12586344.48,-286250.84,-2.22
"JECEABA - MG",663011.98,650511.98,-12500.00,-1.89
"ALAGOINHA DO PIAUI - PI",842797.65,840027.65,-2770.00,-0.33
"PONTE NOVA - MG",5900870.67,5882878.32,-17992.35,-0.30
"GUARANTA DO NORTE - MT",2214261.46,2174831.46,-39430.00,-1.78
"TALISMA - TO",811043.07,809233.07,-1810.00,-0.22
"AXIXA DO TOCANTINS - TO",1083391.31,1063926.12,-19465.19,-1.80
"SAO JOSE DO RIO PRETO - SP",17350560.16,17065752.82,-284807.34,-1.64
"PASSA E FICA - RN",1538022.36,1533752.36,-4270.00,-0.28
"BRAUNAS - MG",726328.74,717911.22,-8417.52,-1.16
"CANDOI - PR",2107263.65,2081903.65,-25360.00,-1.20
"IGARACU DO TIETE - SP",1584747.93,1563697.93,-21050.00,-1.33
"ARENOPOLIS - GO",607131.75,604121.75,-3010.00,-0.50
"NAZARE PAULISTA - SP",1336622.46,1313832.46,-22790.00,-1.71
"ITAPIRAPUA - GO",850765.25,839885.25,-10880.00,-1.28
"JOAQUIM PIRES - PI",1482114.07,1471186.91,-10927.16,-0.74
"CANITAR - SP",635747.33,632797.33,-2950.00,-0.46
"RIACHO DAS ALMAS - PE",1926782.82,1916562.82,-10220.00,-0.53
"IAPU - MG",1056095.46,1043506.24,-12589.22,-1.19
"PARNAGUA - PI",1104386.26,1099226.26,-5160.00,-0.47
"ASSIS - SP",5417348.06,5331848.06,-85500.00,-1.58
"PONTALINDA - SP",611201.71,607261.71,-3940.00,-0.64
"CAFELANDIA - SP",1556393.95,1524045.66,-32348.29,-2.08
"PAI PEDRO - MG",973053.31,952583.31,-20470.00,-2.10
"BOM SUCESSO - MG",1470090.86,1462720.86,-7370.00,-0.50
"GOIOERE - PR",2536616.65,2490137.07,-46479.58,-1.83
"GENERAL CARNEIRO - PR",1252616.72,1232146.72,-20470.00,-1.63
"PRATA DO PIAUI - PI",589507.67,586527.67,-2980.00,-0.51
"CRICIUMA - SC",14509609.62,14446609.62,-63000.00,-0.43
"CORRENTE - PI",2274842.60,2256182.60,-18660.00,-0.82
"BELEM - PA",118012298.71,81665028.02,-36347270.69,-30.80
"LAJINHA - MG",1520866.02,1486306.02,-34560.00,-2.27
"ALTO RIO DOCE - MG",1030049.57,1021627.39,-8422.18,-0.82
"SAO JOSE DO CAMPESTRE - RN",1331273.12,1314443.12,-16830.00,-1.26
"VARZEA GRANDE - MT",11044480.42,10562980.55,-481499.87,-4.36
"ARAMBARE - RS",620439.75,613129.75,-7310.00,-1.18
"MURICI - AL",2898858.86,2886678.86,-12180.00,-0.42
"IPUEIRA - RN",639889.59,637879.59,-2010.00,-0.31
"SANTO HIPOLITO - MG",689580.36,687870.36,-1710.00,-0.25
"ROSARIO DA LIMEIRA - MG",702458.48,698738.48,-3720.00,-0.53
"BURITI DE GOIAS - GO",600714.66,597644.66,-3070.00,-0.51
"DAMOLANDIA - GO",574027.26,570377.26,-3650.00,-0.64
"ITAIOPOLIS - SC",1596170.70,1581170.70,-15000.00,-0.94
"REGISTRO - SP",3277014.18,3152237.97,-124776.21,-3.81
"APIACAS - MT",880173.71,864513.71,-15660.00,-1.78
"DESCOBERTO - MG",652294.13,647404.13,-4890.00,-0.75
"MARCELINO VIEIRA - RN",979212.63,971182.63,-8030.00,-0.82
"ITAU - RN",799728.58,794618.58,-5110.00,-0.64
"MORADA NOVA - CE",5080585.20,5056876.12,-23709.08,-0.47
"AMARAL FERRADOR - RS",651026.57,633676.57,-17350.00,-2.67
"LIMEIRA DO OESTE - MG",814665.92,805015.92,-9650.00,-1.18
"JURAMENTO - MG",688387.99,681747.99,-6640.00,-0.96
"SANTO ANTONIO DO PARAISO - PR",650578.50,649975.22,-603.28,-0.09
"AUGUSTO DE LIMA - MG",683211.60,678631.60,-4580.00,-0.67
"BETANIA - PE",1393425.27,1387675.27,-5750.00,-0.41
"IBIMIRIM - PE",2529447.75,2494477.75,-34970.00,-1.38
"APARECIDA DO RIO NEGRO - TO",683451.04,681609.87,-1841.17,-0.27
"SAO JOAO DA PARAUNA - GO",583001.08,580901.08,-2100.00,-0.36
"APUI - AM",2396095.19,2385935.19,-10160.00,-0.42
"MARECHAL CANDIDO RONDON - PR",4792306.48,4676709.48,-115597.00,-2.41
"PAUDALHO - PE",4126093.06,4075043.06,-51050.00,-1.24
"LAGOA NOVA - RN",1536769.66,1525349.66,-11420.00,-0.74
"BELA VISTA DE GOIAS - GO",1950584.40,1919294.40,-31290.00,-1.60
"AMPARO - SP",4559112.83,4487322.83,-71790.00,-1.57
"PEDRA AZUL - MG",1951241.73,1904184.41,-47057.32,-2.41
"BAEPENDI - MG",1503259.42,1498379.42,-4880.00,-0.32
"PORTO DO MANGUE - RN",998962.19,994462.19,-4500.00,-0.45
"CORONEL JOAO PESSOA - RN",881740.50,877920.50,-3820.00,-0.43
"PONTALINA - GO",1445776.60,1431896.60,-13880.00,-0.96
"MONSENHOR GIL - PI",1260350.17,1252800.17,-7550.00,-0.60
"BODOQUENA - MS",846866.99,835426.99,-11440.00,-1.35
"MOIPORA - GO",573662.41,570432.41,-3230.00,-0.56
"CORONEL EZEQUIEL - RN",780599.66,775279.66,-5320.00,-0.68
"SIMONESIA - MG",1588064.67,1559974.67,-28090.00,-1.77
"INHAPI - AL",1915510.83,1903366.25,-12144.58,-0.63
"SEVERIANO MELO - RN",803633.58,799464.39,-4169.19,-0.52
"CUIABA - MT",115562229.95,35937479.10,-79624750.85,-68.90
"MARCELANDIA - MT",966020.05,947460.05,-18560.00,-1.92
"MESQUITA - RJ",7621386.76,7578246.76,-43140.00,-0.57
"ESMERALDA - RS",686945.35,683765.35,-3180.00,-0.46
"SAO JOAO DO TRIUNFO - PR",1283042.84,1266088.78,-16954.06,-1.32
"ABADIA DE GOIAS - GO",750683.89,745383.89,-5300.00,-0.71
"SAO JOSE DO OURO - RS",648509.42,625133.29,-23376.13,-3.60
"GENERAL CARNEIRO - MT",603035.32,573995.32,-29040.00,-4.82
"IBIUNA - SP",3401757.37,3316521.53,-85235.84,-2.51
"SILVANIA - GO",1921740.15,1907190.15,-14550.00,-0.76
"NHANDEARA - SP",887270.71,879060.71,-8210.00,-0.93
"PIRATININGA - SP",1336869.31,1326579.31,-10290.00,-0.77
"JAPERI - RJ",6381964.89,6331199.77,-50765.12,-0.80
"SAO JOAQUIM DA BARRA - SP",3451829.13,3380569.13,-71260.00,-2.06
"RUBIM - MG",1053450.39,1047612.39,-5838.00,-0.55
"MALACACHETA - MG",1509433.06,1457187.45,-52245.61,-3.46
"GURUPI - TO",4484491.16,4365002.69,-119488.47,-2.66
"PARISI - SP",584429.38,581839.38,-2590.00,-0.44
"PIRES FERREIRA - CE",1217614.65,1213144.65,-4470.00,-0.37
"POCRANE - MG",1194414.38,1180694.38,-13720.00,-1.15
"ITAJAI - SC",15610972.68,15599972.68,-11000.00,-0.07
"CORONEL FABRICIANO - MG",4543418.04,4428175.76,-115242.28,-2.54
"SAO JORGE DO IVAI - PR",698971.09,693221.09,-5750.00,-0.82
"DIORAMA - GO",586717.20,582647.20,-4070.00,-0.69
"SAO PEDRO DA SERRA - RS",1070510.83,1067080.83,-3430.00,-0.32
"ITAMBE DO MATO DENTRO - MG",578534.80,577199.14,-1335.66,-0.23
"LINS - SP",4136361.17,4042181.17,-94180.00,-2.28
"OLIMPIO NORONHA - MG",631634.39,629744.39,-1890.00,-0.30
"CHACARA - MG",606033.56,604416.92,-1616.64,-0.27
"NOVO BRASIL - GO",614069.68,610519.68,-3550.00,-0.58
"IPIXUNA - AM",1532279.28,1521362.57,-10916.71,-0.71
"ITACARAMBI - MG",1940254.29,1917779.57,-22474.72,-1.16
"PORTO LUCENA - RS",624328.04,615877.21,-8450.83,-1.35
"PEABIRU - PR",1186900.89,1168010.89,-18890.00,-1.59
"SAO LOURENCO DO PIAUI - PI",634815.60,632605.60,-2210.00,-0.35
"FORTALEZA - CE",248045860.90,180659866.40,-67385994.50,-27.17
"TAPIRATIBA - SP",1006558.98,998545.72,-8013.26,-0.80
"GUAPIMIRIM - RJ",7557256.32,7526466.32,-30790.00,-0.41
"LAGOA DE PEDRAS - RN",963631.94,958441.94,-5190.00,-0.54
"GURINHATA - MG",964963.47,960828.65,-4134.82,-0.43
"GUAXUPE - MG",2949673.80,2930123.80,-19550.00,-0.66
"IRAUCUBA - CE",2403155.91,2387565.91,-15590.00,-0.65
"SAO PEDRO DO SUACUI - MG",710214.64,678714.64,-31500.00,-4.44
"SAO ROQUE - SP",4471754.10,4440894.81,-30859.29,-0.69
"GUABIJU - RS",550870.20,549190.20,-1680.00,-0.30
"GUARAPARI - ES",6279635.96,6226082.13,-53553.83,-0.85
"MUCUM - RS",608003.12,602943.12,-5060.00,-0.83
"BARRAS - PI",4074518.59,4048930.44,-25588.15,-0.63
"BRASILIA - DF",505146024.87,758401675.71,253255650.84,50.14
"CONDOR - RS",683752.45,674859.44,-8893.01,-1.30
"SAPOPEMA - PR",945356.24,935556.24,-9800.00,-1.04
"BRASILEIRA - PI",793351.42,787301.42,-6050.00,-0.76
"SAO JOAO DO PACUI - MG",662738.11,661765.85,-972.26,-0.15
"RIO NOVO - MG",725616.51,721856.51,-3760.00,-0.52
"SENADOR FIRMINO - MG",698234.46,689644.46,-8590.00,-1.23
"SAO GABRIEL - RS",3639353.93,3545333.58,-94020.35,-2.58
"BARRA BONITA - SP",2027043.00,1999983.00,-27060.00,-1.33
"CASSIA DOS COQUEIROS - SP",590163.46,588383.46,-1780.00,-0.30
"IPIRANGA DO NORTE - MT",602164.99,593764.80,-8400.19,-1.39
"SANTA MARIA DE ITABIRA - MG",1029475.93,1009635.93,-19840.00,-1.93
"BOM JARDIM DE MINAS - MG",753102.66,745022.66,-8080.00,-1.07
"MARILIA - SP",15534338.79,15157000.46,-377338.33,-2.43
"SEROPEDICA - RJ",6436760.78,6374389.99,-62370.79,-0.97
"GONCALVES - MG",650299.11,631889.11,-18410.00,-2.83
"SARANDI - RS",1511887.73,1474077.29,-37810.44,-2.50
"SANTA CRUZ DO SUL - RS",9652061.76,9513977.17,-138084.59,-1.43
"CASSILANDIA - MS",2206813.56,2186933.56,-19880.00,-0.90
"ARACOIABA DA SERRA - SP",2192809.57,2179339.57,-13470.00,-0.61
"SANTO ANTONIO DO CAIUA - PR",665253.50,661853.50,-3400.00,-0.51
"FAZENDA RIO GRANDE - PR",5393380.16,5257136.07,-136244.09,-2.53
"URUBURETAMA - CE",2319374.42,2305714.42,-13660.00,-0.59
"NOVAIS - SP",616172.33,613492.33,-2680.00,-0.43
"MESQUITA - MG",693032.35,678822.35,-14210.00,-2.05
"PETROLINA DE GOIAS - GO",996522.62,992593.23,-3929.39,-0.39
"SAO SEBASTIAO DO CAI - RS",1912489.56,1856304.48,-56185.08,-2.94
"ANTONIO OLINTO - PR",738627.46,728197.46,-10430.00,-1.41
"BARAO DE ANTONINA - SP",640356.44,636206.44,-4150.00,-0.65
"UNIAO PAULISTA - SP",769853.64,766623.64,-3230.00,-0.42
"SAO LUIZ - RR",624533.35,622646.61,-1886.74,-0.30
"ARACITABA - MG",603165.09,590615.09,-12550.00,-2.08
"ESTRELA DE ALAGOAS - AL",2060364.01,2052904.01,-7460.00,-0.36
"PRIMAVERA DO LESTE - MT",3364216.50,3288006.83,-76209.67,-2.27
"EXTREMA - MG",2250377.72,2238526.54,-11851.18,-0.53
"SAO JOAO DA LAGOA - MG",702836.33,696146.33,-6690.00,-0.95
"GETULIO VARGAS - RS",1540649.23,1521229.23,-19420.00,-1.26
"AREALVA - SP",780682.37,760202.37,-20480.00,-2.62
"BURITAMA - SP",1736985.06,1708375.06,-28610.00,-1.65
"CONCORDIA DO PARA - PA",2820661.87,2805661.87,-15000.00,-0.53
"PRATANIA - SP",611113.51,604043.51,-7070.00,-1.16
"OURIZONA - PR",654798.93,651238.93,-3560.00,-0.54
"FIGUEIRA - PR",811461.12,799151.12,-12310.00,-1.52
"BIRITIBA-MIRIM - SP",2167771.27,2130221.27,-37550.00,-1.73
"IPORA - PR",1570724.93,1557414.93,-13310.00,-0.85
"GUARDA-MOR - MG",784284.72,771784.72,-12500.00,-1.59
"PADRE CARVALHO - MG",1075296.21,1057966.21,-17330.00,-1.61
"PARAISOPOLIS - MG",1335001.83,1331012.94,-3988.89,-0.30
"BAIXIO - CE",833008.80,830008.80,-3000.00,-0.36
"SAO JORGE D'OESTE - PR",1201279.63,1188499.63,-12780.00,-1.06
"BODOCO - PE",3252762.69,3233702.69,-19060.00,-0.59
"DIOGO DE VASCONCELOS - MG",743015.41,737845.41,-5170.00,-0.70
"FLORINIA - SP",709367.51,704007.51,-5360.00,-0.76
"UBA - MG",4835483.14,4541583.38,-293899.76,-6.08
"POSSE - GO",2284043.51,2251889.48,-32154.03,-1.41
"ITARANTIM - BA",2033632.50,2021132.50,-12500.00,-0.61
"CASA BRANCA - SP",1735584.29,1701987.69,-33596.60,-1.94
"SANTO ANTONIO DO AMPARO - MG",1952804.26,1930064.26,-22740.00,-1.16
"CENTENARIO DO SUL - PR",1775980.92,1766332.41,-9648.51,-0.54
"TRES PALMEIRAS - RS",864302.26,857632.26,-6670.00,-0.77
"TIMOTEO - MG",4119355.59,3999232.56,-120123.03,-2.92
"TRES CACHOEIRAS - RS",1551808.72,1529698.72,-22110.00,-1.42
"SANTO ANTONIO - RN",2618040.97,2587690.97,-30350.00,-1.16
"RUY BARBOSA - RN",1040877.21,1038107.21,-2770.00,-0.27
"SAO JOAO DEL REI - MG",6357457.61,6278438.05,-79019.56,-1.24
"CIDADE GAUCHA - PR",2033059.84,2019489.84,-13570.00,-0.67
"MARACAI - SP",1213447.53,1199017.53,-14430.00,-1.19
"ANANAS - TO",877892.57,857310.71,-20581.86,-2.34
"MIRASSOL D'OESTE - MT",1721098.60,1656458.60,-64640.00,-3.76
"PERIQUITO - MG",859481.46,848064.09,-11417.37,-1.33
"FOZ DO JORDAO - PR",880236.78,873196.78,-7040.00,-0.80
"TUPIRATINS - TO",543412.12,539642.12,-3770.00,-0.69
"CAMPESTRE DE GOIAS - GO",584582.65,580742.65,-3840.00,-0.66
"ITAPUI - SP",979883.44,968473.44,-11410.00,-1.16
"RODEIRO - MG",802580.26,792230.26,-10350.00,-1.29
"PLANALTO - BA",2360940.00,2345940.00,-15000.00,-0.64
"RIO DO PRADO - MG",708170.79,691080.79,-17090.00,-2.41
"TRES FRONTEIRAS - SP",658303.08,652893.08,-5410.00,-0.82
"PIRAQUARA - PR",4436670.36,4322042.83,-114627.53,-2.58
"SERRA CAIADA (EX-PRESIDENTE JUSCELINO) - RN",1345000.46,1335070.46,-9930.00,-0.74
"VICOSA DO CEARA - CE",5433820.73,5405740.73,-28080.00,-0.52
"ALVARO DE CARVALHO - SP",607837.22,603227.22,-4610.00,-0.76
"JUMIRIM - SP",572550.83,570780.83,-1770.00,-0.31
"CAXINGO - PI",775688.00,772818.00,-2870.00,-0.37
"BALDIM - MG",740228.09,718968.09,-21260.00,-2.87
"TUPA - SP",3537399.76,3372649.52,-164750.24,-4.66
"MACAIBA - RN",5267524.05,5197364.05,-70160.00,-1.33
"NOVA ERA - MG",1484234.82,1466898.64,-17336.18,-1.17
"BARRA DO RIO AZUL - RS",541177.94,539037.94,-2140.00,-0.40
"COTRIGUACU - MT",1585844.87,1533087.73,-52757.14,-3.33
"DOM VICOSO - MG",623625.73,619307.55,-4318.18,-0.69
"IVOTI - RS",1352855.78,1340780.10,-12075.68,-0.89
"TAPEJARA - RS",1500253.79,1479793.79,-20460.00,-1.36
"NOVO ORIENTE DE MINAS - MG",972283.36,952803.36,-19480.00,-2.00
"JESUPOLIS - GO",561819.66,558519.66,-3300.00,-0.59
"SARANDI - PR",4131189.62,3986739.95,-144449.67,-3.50
"SANTA RITA DO PARDO - MS",883313.45,877803.45,-5510.00,-0.62
"PEDRANOPOLIS - SP",589960.35,587220.35,-2740.00,-0.46
"FAINA - GO",721611.74,712081.74,-9530.00,-1.32
"DARCINOPOLIS - TO",733117.37,720857.07,-12260.30,-1.67
"PIRES DO RIO - GO",1909914.23,1874534.23,-35380.00,-1.85
"CALDEIRAO GRANDE DO PIAUI - PI",969586.07,965536.07,-4050.00,-0.42
"TRIUNFO POTIGUAR - RN",732141.34,727571.34,-4570.00,-0.62
"BRUMADINHO - MG",6220919.71,6204140.65,-16779.06,-0.27
"FILADELFIA - TO",1224081.66,1203771.66,-20310.00,-1.66
"FELIZ NATAL - MT",984235.19,977745.19,-6490.00,-0.66
"INHAPIM - MG",1969429.73,1896854.87,-72574.86,-3.69
"GUIRATINGA - MT",1136423.36,1115253.36,-21170.00,-1.86
"ARIQUEMES - RO",5761523.60,5721523.60,-40000.00,-0.69
"PORTO ALEGRE DO TOCANTINS - TO",563203.81,558813.81,-4390.00,-0.78
"SENHORA DOS REMEDIOS - MG",882085.34,880056.73,-2028.61,-0.23
"VILA BOA - GO",682963.98,679583.98,-3380.00,-0.49
"SAO GABRIEL DA CACHOEIRA - AM",2772613.11,2711459.35,-61153.76,-2.21
"IGUATU - CE",8398890.94,8357979.66,-40911.28,-0.49
"ITAPORANGA D'AJUDA - SE",3934324.52,3933010.52,-1314.00,-0.03
"ITUPEVA - SP",2824734.03,2775356.25,-49377.78,-1.75
"GUAPIARA - SP",1532900.74,1503570.74,-29330.00,-1.91
"BRAGANCA PAULISTA - SP",7645881.63,7426741.63,-219140.00,-2.87
"CAMACHO - MG",644921.16,640701.16,-4220.00,-0.65
"SAO MIGUEL DO IGUACU - PR",5299198.58,5255644.18,-43554.40,-0.82
"CAMPOS DOS GOYTACAZES - RJ",76641075.14,76363027.57,-278047.57,-0.36
"NOVO HORIZONTE DO SUL - MS",1243792.53,1239912.53,-3880.00,-0.31
"SAO JOAO DO POLESINE - RS",668532.65,658222.65,-10310.00,-1.54
"CERES - GO",3223957.77,3199917.77,-24040.00,-0.75
"CARAPICUIBA - SP",8286320.91,7623188.05,-663132.86,-8.00
"PATOS DO PIAUI - PI",823978.58,821338.58,-2640.00,-0.32
"IGACI - AL",2817504.32,2801294.32,-16210.00,-0.58
"FLORES DA CUNHA - RS",2157986.94,2131608.73,-26378.21,-1.22
"BELA VISTA DO PIAUI - PI",643594.50,642287.89,-1306.61,-0.20
"GUARUJA - SP",12767398.68,12459934.34,-307464.34,-2.41
"JAPOATA - SE",1450333.83,1447423.83,-2910.00,-0.20
"TIJUCAS DO SUL - PR",1847865.35,1833755.60,-14109.75,-0.76
"SAO JOSE DE MIPIBU - RN",3899817.40,3857757.40,-42060.00,-1.08
"SANTAREM - PA",20152012.00,20115012.00,-37000.00,-0.18
"TAPEJARA - PR",1241440.75,1221780.75,-19660.00,-1.58
"BAMBUI - MG",2084074.16,2023794.11,-60280.05,-2.89
"JATI - CE",987430.62,982710.62,-4720.00,-0.48
"COLONIA LEOPOLDINA - AL",2354783.68,2346913.68,-7870.00,-0.33
"PASSO FUNDO - RS",8218328.73,7651418.22,-566910.51,-6.90
"AMERICANA - SP",8567250.86,8394752.60,-172498.26,-2.01
"BARAO DE GRAJAU - MA",1851481.09,1841481.09,-10000.00,-0.54
"PRESIDENTE DUTRA - MA",3711319.90,3711319.90,0.00,0.00
"CONCEICAO DOS OUROS - MG",1376162.39,1364916.51,-11245.88,-0.82
"PORTO FELIZ - SP",3451508.86,3422038.86,-29470.00,-0.85
"ANHANGUERA - GO",550492.12,550023.92,-468.20,-0.09
"SAO JOAO DA SERRA - PI",742356.13,733666.13,-8690.00,-1.17
"PRESIDENTE FIGUEIREDO - AM",3276783.83,3257733.83,-19050.00,-0.58
"ITUMBIARA - GO",6568641.45,6483701.45,-84940.00,-1.29
