"Mun","./backup/201506.zip","novo/201506.zip","Diff","Percent"
"AMPARO - SP",4176571.49,4125671.49,-50900.00,-1.22
"PEDRA AZUL - MG",1858647.03,1853799.90,-4847.13,-0.26
"PONTALINA - GO",1410314.86,1387819.96,-22494.90,-1.60
"MOIPORA - GO",545972.84,532722.84,-13250.00,-2.43
"CUIABA - MT",67149997.59,37211831.98,-29938165.61,-44.58
"ABADIA DE GOIAS - GO",744125.98,718665.80,-25460.18,-3.42
"SAO JOSE DO OURO - RS",815093.41,791008.76,-24084.65,-2.95
"SAO JOAQUIM DA BARRA - SP",2126763.70,2108913.70,-17850.00,-0.84
"GURUPI - TO",4930154.68,4792397.59,-137757.09,-2.79
"PARISI - SP",522766.34,506116.34,-16650.00,-3.18
"CORONEL FABRICIANO - MG",4481697.17,4476271.45,-5425.72,-0.12
"DIORAMA - GO",541085.00,527408.59,-13676.41,-2.53
"SAO PEDRO DA SERRA - RS",561550.73,550014.30,-11536.43,-2.05
"NOVO BRASIL - GO",576008.85,556978.05,-19030.80,-3.30
"PORTO LUCENA - RS",788225.59,786314.76,-1910.83,-0.24
"FORTALEZA - CE",249421782.94,162741991.25,-86679791.69,-34.75
"BRASILIA - DF",246454837.36,193337157.30,-53117680.06,-21.55
"CONDOR - RS",853566.88,852353.87,-1213.01,-0.14
"SAO GABRIEL - RS",3111212.66,2989244.49,-121968.17,-3.92
"MARILIA - SP",11508355.55,11319040.91,-189314.64,-1.65
"SARANDI - RS",1212622.56,1207862.12,-4760.44,-0.39
"SANTA CRUZ DO SUL - RS",8754456.13,8717365.45,-37090.68,-0.42
"FAZENDA RIO GRANDE - PR",4078601.48,4055951.48,-22650.00,-0.56
"PETROLINA DE GOIAS - GO",908036.68,886069.56,-21967.12,-2.42
"SAO SEBASTIAO DO CAI - RS",1519483.68,1499468.60,-20015.08,-1.32
"BARAO DE ANTONINA - SP",579525.50,553975.50,-25550.00,-4.41
"ESTRELA DE ALAGOAS - AL",2231934.30,2214034.30,-17900.00,-0.80
"PARAISOPOLIS - MG",1242520.99,1234673.74,-7847.25,-0.63
"UBA - MG",4127467.58,3924226.03,-203241.55,-4.92
"POSSE - GO",2214064.24,2177337.18,-36727.06,-1.66
"TIMOTEO - MG",3382225.81,3347303.63,-34922.18,-1.03
"TRES CACHOEIRAS - RS",852280.34,825615.43,-26664.91,-3.13
"MARACAI - SP",1097141.68,1083941.68,-13200.00,-1.20
"CAMPESTRE DE GOIAS - GO",608654.22,595538.39,-13115.83,-2.15
"CASTELANDIA - GO",593317.77,579805.12,-13512.65,-2.28
"TUPA - SP",3046335.49,2863147.94,-183187.55,-6.01
"IVOTI - RS",1369700.95,1363297.43,-6403.52,-0.47
"JESUPOLIS - GO",534594.10,522881.81,-11712.29,-2.19
"SARANDI - PR",3780938.82,3614226.99,-166711.83,-4.41
"FAINA - GO",671590.56,638038.65,-33551.91,-5.00
"DARCINOPOLIS - TO",735653.82,712697.18,-22956.64,-3.12
"PIRES DO RIO - GO",1672875.53,1649508.87,-23366.66,-1.40
"INHAPIM - MG",1668696.78,1653291.48,-15405.30,-0.92
"VILA BOA - GO",682232.28,671710.31,-10521.97,-1.54
"GUAPIARA - SP",1376580.07,1355130.07,-21450.00,-1.56
"BRAGANCA PAULISTA - SP",7511182.95,7183464.05,-327718.90,-4.36
"CERES - GO",3903913.93,3787811.14,-116102.79,-2.97
"SANTAREM - PA",26463628.84,26380228.84,-83400.00,-0.32
"BAMBUI - MG",1383852.55,1363172.50,-20680.05,-1.49
"PASSO FUNDO - RS",10350424.45,9962205.29,-388219.16,-3.75
"AMERICANA - SP",7124231.06,7124231.06,-0.00,-0.00
"ANHANGUERA - GO",506313.94,492563.94,-13750.00,-2.72
"TRES BARRAS - SC",1547887.58,1527937.58,-19950.00,-1.29
"ITUMBIARA - GO",5956863.33,5747204.03,-209659.30,-3.52
"GARCA - SP",3051703.46,3027643.47,-24059.99,-0.79
"FARROUPILHA - RS",4248961.06,4248961.06,-0.00,-0.00
"ITUPIRANGA - PA",6327013.14,6327013.14,0.00,0.00
"PAU DOS FERROS - RN",2727599.89,2693499.89,-34100.00,-1.25
"JOAO PESSOA - PB",92055406.18,63332177.96,-28723228.22,-31.20
"CRISTALINA - GO",3609393.26,3562132.24,-47261.02,-1.31
"SANTO CRISTO - RS",1012875.65,1005988.95,-6886.70,-0.68
"IGUATU - PR",653533.86,636733.86,-16800.00,-2.57
"SAO JOSE DA LAPA - MG",1707243.92,1707243.92,0.00,0.00
"FERNANDOPOLIS - SP",4715124.24,4437270.62,-277853.62,-5.89
"PLANALTO - PR",1158718.38,1141343.38,-17375.00,-1.50
"TRIUNFO - RS",1906547.04,1870572.03,-35975.01,-1.89
"ARRAIAS - TO",979994.77,958494.76,-21500.01,-2.19
"IPORA - GO",2241796.52,2129282.80,-112513.72,-5.02
"SANTA TEREZINHA DE GOIAS - GO",772625.78,722871.98,-49753.80,-6.44
"CAMBUI - MG",1590624.27,1586836.68,-3787.59,-0.24
"FORMIGA - MG",3556162.47,3389615.97,-166546.50,-4.68
"CARPINA - PE",4879421.25,4773270.09,-106151.16,-2.18
"AGUAS LINDAS DE GOIAS - GO",16727546.78,16713314.26,-14232.52,-0.09
"AIURUOCA - MG",627868.77,611549.50,-16319.27,-2.60
"NOVA PALMA - RS",814477.57,796347.56,-18130.01,-2.23
"CRUZ ALTA - RS",4077638.51,3730581.18,-347057.33,-8.51
"LUCELIA - SP",1415878.94,1379278.94,-36600.00,-2.58
"PALMITOS - SC",1162786.49,1116486.49,-46300.00,-3.98
"CAMPO ALEGRE DE LOURDES - BA",2995812.68,2977080.68,-18732.00,-0.63
"CARIACICA - ES",13060866.65,12941089.87,-119776.78,-0.92
"OURINHOS - SP",6764187.32,6690287.32,-73900.00,-1.09
"QUIRINOPOLIS - GO",2970479.73,2907318.74,-63160.99,-2.13
"SANTIAGO - RS",2662054.23,2600533.27,-61520.96,-2.31
"SAO LUIS - MA",126986517.30,84684535.49,-42301981.81,-33.31
"CARAZINHO - RS",3700510.02,3673160.02,-27350.00,-0.74
"SANTA BARBARA DO SUL - RS",681592.90,671930.52,-9662.38,-1.42
"EIRUNEPE - AM",2651597.37,2626336.08,-25261.29,-0.95
"BOM DESPACHO - MG",2399310.64,2356062.63,-43248.01,-1.80
"MOGI GUACU - SP",7705829.17,7677829.17,-28000.00,-0.36
"NILOPOLIS - RJ",10062758.19,10031808.18,-30950.01,-0.31
"IRAI - RS",650043.66,620446.26,-29597.40,-4.55
"CACHOEIRO DE ITAPEMIRIM - ES",8042774.51,7374063.80,-668710.71,-8.31
"SAO JOSE DO EGITO - PE",2778882.73,2743939.72,-34943.01,-1.26
"ESPIRITO SANTO DO PINHAL - SP",2203131.96,2180381.96,-22750.00,-1.03
"PINDORAMA DO TOCANTINS - TO",733147.39,682455.90,-50691.49,-6.91
"NAO-ME-TOQUE - RS",1044689.43,1042957.30,-1732.13,-0.17
"CLEVELANDIA - PR",1433378.53,1427629.54,-5748.99,-0.40
"CAIEIRAS - SP",3673293.05,3629543.04,-43750.01,-1.19
"ALEGRETE - RS",4476499.78,4153786.17,-322713.61,-7.21
"SOROCABA - SP",17788146.45,17483636.87,-304509.58,-1.71
"ITAPURANGA - GO",1861044.33,1764606.75,-96437.58,-5.18
"IVOLANDIA - GO",535440.96,521390.96,-14050.00,-2.62
"AMARALINA - GO",595349.96,569399.95,-25950.01,-4.36
"MINADOR DO NEGRAO - AL",963647.47,938097.46,-25550.01,-2.65
"NOVO GAMA - GO",4136942.05,4121630.33,-15311.72,-0.37
"SANTA HELENA DE GOIAS - GO",2309015.54,2263890.86,-45124.68,-1.95
"ERVAL SECO - RS",721557.49,699880.34,-21677.15,-3.00
"FEIRA DE SANTANA - BA",27830705.69,27690383.60,-140322.09,-0.50
"PORANGABA - SP",652746.01,618546.01,-34200.00,-5.24
"JOACABA - SC",1722539.07,1699639.07,-22900.00,-1.33
"COLINAS DO TOCANTINS - TO",2863374.42,2845404.59,-17969.83,-0.63
"CARMO DO RIO VERDE - GO",739131.14,706769.17,-32361.97,-4.38
"RIO NOVO DO SUL - ES",992313.05,973898.37,-18414.68,-1.86
"RIO PARDO DE MINAS - MG",2035744.00,2014794.00,-20950.00,-1.03
"TERESINA DE GOIAS - GO",576287.61,550052.87,-26234.74,-4.55
"INDIARA - GO",1240463.82,1214190.86,-26272.96,-2.12
"GOIANESIA - GO",3965219.56,3842121.88,-123097.68,-3.10
"MORRO REUTER - RS",643089.50,616039.50,-27050.00,-4.21
"VARZEA PAULISTA - SP",3952865.85,3937646.80,-15219.05,-0.39
"PUTINGA - RS",656830.21,652861.84,-3968.37,-0.60
"BENTO GONCALVES - RS",6375763.37,6359750.49,-16012.88,-0.25
"IJUI - RS",4561285.65,3575831.88,-985453.77,-21.60
"SANTA MARIA DA BOA VISTA - PE",3577239.98,3531642.30,-45597.68,-1.27
"CACOAL - RO",6975627.63,6944843.66,-30783.97,-0.44
"CACERES - MT",6559252.78,3532031.55,-3027221.23,-46.15
"ITOBI - SP",568424.49,534061.65,-34362.84,-6.05
"MAUA - SP",15171249.27,15018715.90,-152533.37,-1.01
"DOIS RIACHOS - AL",1761341.66,1749231.95,-12109.71,-0.69
"CARUARU - PE",16742183.76,16515497.92,-226685.84,-1.35
"PARINTINS - AM",8155075.75,8093340.95,-61734.80,-0.76
"MONTES CLAROS - MG",26724078.36,26711878.36,-12200.00,-0.05
"LIMA DUARTE - MG",1149222.24,1133103.69,-16118.55,-1.40
"GOIATINS - TO",1435011.68,1408011.68,-27000.00,-1.88
"ILHEUS - BA",13913278.49,13704728.76,-208549.73,-1.50
"SANTA ROSA - RS",7332604.97,7306354.97,-26250.00,-0.36
"ANDRADAS - MG",2011605.91,1970307.37,-41298.54,-2.05
"BOA VISTA - RR",65109993.48,37666078.07,-27443915.41,-42.15
"DAVID CANABARRO - RS",592504.11,555559.29,-36944.82,-6.24
"BELFORD ROXO - RJ",16848026.07,16832476.07,-15550.00,-0.09
"JUSSARA - GO",1409513.28,1384479.28,-25034.00,-1.78
"VALE REAL - RS",611921.34,581971.34,-29950.00,-4.89
"UNIAO DOS PALMARES - AL",6315200.98,6256854.60,-58346.38,-0.92
"CAMPANHA - MG",1112920.75,1108719.96,-4200.79,-0.38
"PARANA - TO",1246667.36,1220838.45,-25828.91,-2.07
"BAGE - RS",5452432.16,5044506.40,-407925.76,-7.48
"BOM JESUS DO AMPARO - MG",628415.80,609715.80,-18700.00,-2.98
"PENDENCIAS - RN",1966165.54,1936965.53,-29200.01,-1.49
"QUEIMADOS - RJ",8440217.14,8348117.14,-92100.00,-1.09
"SAO JERONIMO - RS",1195533.13,1169568.49,-25964.64,-2.17
"PIRENOPOLIS - GO",1689870.42,1568540.29,-121330.13,-7.18
"PENAPOLIS - SP",3625647.80,3599647.80,-26000.00,-0.72
"COMBINADO - TO",1671092.16,1646592.16,-24500.00,-1.47
"CAMPOS VERDES - GO",711721.86,661137.82,-50584.04,-7.11
"ALMIRANTE TAMANDARE - PR",3789469.79,3778369.79,-11100.00,-0.29
"COARI - AM",9731067.20,9716167.20,-14900.00,-0.15
"RIO PARDO - RS",2515093.31,2484893.31,-30200.00,-1.20
"ESPLANADA - BA",4090952.28,4064801.78,-26150.50,-0.64
"SAO LUIZ DO NORTE - GO",605541.10,583041.10,-22500.00,-3.72
"JULIO DE CASTILHOS - RS",1294273.47,1274553.49,-19719.98,-1.52
"CHAVANTES - SP",776152.45,771105.19,-5047.26,-0.65
"NOVA SANTA RITA - RS",2317941.49,2286841.48,-31100.01,-1.34
"BOM JESUS DO ITABAPOANA - RJ",3333806.92,3276506.92,-57300.00,-1.72
"SANTO ANTONIO DA PATRULHA - RS",2125846.76,2099332.46,-26514.30,-1.25
"REGENTE FEIJO - SP",1331070.53,1309970.53,-21100.00,-1.59
"CONCEICAO DO ARAGUAIA - PA",4385489.45,4323814.20,-61675.25,-1.41
"TAQUARITINGA - SP",3092467.41,3092467.41,0.00,0.00
"ARCOS - MG",2486993.44,2468341.28,-18652.16,-0.75
"PIUMHI - MG",1944115.82,1921049.97,-23065.85,-1.19
"OUVIDOR - GO",1155180.35,1145119.60,-10060.75,-0.87
"BRITANIA - GO",781467.68,743445.27,-38022.41,-4.87
"PORTO VELHO - RO",46365980.41,27607469.32,-18758511.09,-40.46
"GOIAS - GO",2605826.98,2509543.13,-96283.85,-3.69
"SAO JOSE DO NORTE - RS",1771585.19,1737935.19,-33650.00,-1.90
"SAO VICENTE - SP",10748311.67,10728911.67,-19400.00,-0.18
"CUNHA PORA - SC",744151.63,740428.04,-3723.59,-0.50
"LUZIANIA - GO",10687717.85,10322428.99,-365288.86,-3.42
"POCO DAS TRINCHEIRAS - AL",2032885.67,2019175.03,-13710.64,-0.67
"ITAMBE - BA",2464643.99,2411089.59,-53554.40,-2.17
"IVAI - PR",945705.31,928805.31,-16900.00,-1.79
"ITAPERUNA - RJ",10656902.47,10526566.47,-130336.00,-1.22
"PEDRO AVELINO - RN",900556.71,887306.71,-13250.00,-1.47
"BURITI ALEGRE - GO",849515.68,801263.31,-48252.37,-5.68
"PAICANDU - PR",2195337.48,2170487.48,-24850.00,-1.13
"PRAIA NORTE - TO",1243202.64,1220152.64,-23050.00,-1.85
"GAMELEIRA - PE",2175502.92,2158202.92,-17300.00,-0.80
"FLORIANOPOLIS - SC",76538066.71,17568107.20,-58969959.51,-77.05
"TRES PASSOS - RS",1733230.54,1637270.59,-95959.95,-5.54
"CARLOS CHAGAS - MG",1390528.09,1376336.85,-14191.24,-1.02
"BOM JESUS - RS",919584.07,909653.10,-9930.97,-1.08
"ACREUNA - GO",1459997.12,1425619.63,-34377.49,-2.35
"SANTA TEREZA DO OESTE - PR",965972.96,946472.96,-19500.00,-2.02
"BOM RETIRO DO SUL - RS",857831.56,844381.56,-13450.00,-1.57
"TERENOS - MS",1498077.54,1478377.54,-19700.00,-1.32
"FRANCO DA ROCHA - SP",6676554.11,6660079.03,-16475.08,-0.25
"PALESTINA DE GOIAS - GO",575599.84,562299.84,-13300.00,-2.31
"PONTA GROSSA - PR",10999746.07,10276274.42,-723471.65,-6.58
"ITACOATIARA - AM",7013276.57,6999376.03,-13900.54,-0.20
"LIMOEIRO - PE",4196203.35,4161844.49,-34358.86,-0.82
"ILICINEA - MG",1017034.53,1015132.26,-1902.27,-0.19
"SEVERIANO DE ALMEIDA - RS",692189.00,691217.51,-971.49,-0.14
"SEBERI - RS",913436.69,886799.87,-26636.82,-2.92
"SITIO NOVO DO TOCANTINS - TO",1098143.14,1067395.57,-30747.57,-2.80
"ITAQUIRAI - MS",1530152.39,1523977.58,-6174.81,-0.40
"LAGUNA - SC",2604927.50,2585088.44,-19839.06,-0.76
"TOCANTINOPOLIS - TO",1652495.54,1621145.54,-31350.00,-1.90
"TUPANCIRETA - RS",1323663.86,1303441.16,-20222.70,-1.53
"SANTANA DO LIVRAMENTO - RS",3875849.18,3507038.54,-368810.64,-9.52
"ARACAJU - SE",71134395.89,48481208.96,-22653186.93,-31.85
"AUGUSTO CORREA - PA",5891665.70,5863725.77,-27939.93,-0.47
"FAZENDA NOVA - GO",620238.16,584683.98,-35554.18,-5.73
"SANTA TEREZA DE GOIAS - GO",643629.70,612433.11,-31196.59,-4.85
"GUAPO - GO",1265583.59,1200257.54,-65326.05,-5.16
"ITAPEVI - SP",12176822.30,12161072.30,-15750.00,-0.13
"QUEIMADAS - BA",2955882.79,2939285.31,-16597.48,-0.56
"SANTO AMARO - BA",5363519.76,5353611.32,-9908.44,-0.18
"BONOPOLIS - GO",615380.20,600047.94,-15332.26,-2.49
"SANTA RITA DO NOVO DESTINO - GO",681368.28,649169.76,-32198.52,-4.73
"APARECIDA DE GOIANIA - GO",26983816.97,26779235.05,-204581.92,-0.76
"SAO PEDRO DAS MISSOES - RS",548287.69,526037.69,-22250.00,-4.06
"ANAPOLIS - GO",18814548.86,18219404.22,-595144.64,-3.16
"ABREU E LIMA - PE",4936093.07,4907900.06,-28193.01,-0.57
"IGREJINHA - RS",2177073.38,2129400.97,-47672.41,-2.19
"ANDRADINA - SP",3157309.82,3070198.34,-87111.48,-2.76
"GUARACIABA - MG",877308.39,873706.61,-3601.78,-0.41
"SAO JOSE DO HERVAL - RS",531244.50,510194.50,-21050.00,-3.96
"CASCAVEL - CE",6528451.90,6528451.90,0.00,0.00
"LINHARES - ES",15479256.08,15464152.64,-15103.44,-0.10
"PIRATINI - RS",1234879.81,1212715.23,-22164.58,-1.79
"GUARAI - TO",2030343.58,2007493.58,-22850.00,-1.13
"JAPI - RN",801683.94,779482.31,-22201.63,-2.77
"BENTO FERNANDES - RN",838613.50,819274.72,-19338.78,-2.31
"ASSAI - PR",1183730.92,1167230.92,-16500.00,-1.39
"GOIANAPOLIS - GO",954024.72,921576.34,-32448.38,-3.40
"JANDAIA - GO",690280.49,672489.03,-17791.46,-2.58
"NONOAI - RS",945478.44,930478.44,-15000.00,-1.59
"RIBEIRAO DAS NEVES - MG",11154102.03,11136052.03,-18050.00,-0.16
"IACIARA - GO",1443500.45,1420875.29,-22625.16,-1.57
"CIDADE OCIDENTAL - GO",3387046.07,3362525.58,-24520.49,-0.72
"BOM PRINCIPIO - RS",1112830.13,1098499.91,-14330.22,-1.29
"ARAGUATINS - TO",2531692.31,2414092.31,-117600.00,-4.65
"SAO VALERIO DA NATIVIDADE - TO",584187.95,569360.33,-14827.62,-2.54
"MUQUI - ES",1269741.08,1247091.85,-22649.23,-1.78
"GRAVATA - PE",4899964.14,4876470.16,-23493.98,-0.48
"SAO DOMINGOS - GO",863423.10,846224.88,-17198.22,-1.99
"ALEXANDRIA - RN",2026149.41,1983999.40,-42150.01,-2.08
"SENADOR CANEDO - GO",6262059.07,6261203.53,-855.54,-0.01
"DUAS BARRAS - RJ",1190374.20,1171074.20,-19300.00,-1.62
"BARRA DO CORDA - MA",9737367.48,9713252.58,-24114.90,-0.25
"SERRA - ES",14916461.64,14885861.64,-30600.00,-0.21
"ITAPISSUMA - PE",2160503.83,2127103.83,-33400.00,-1.55
"MURIAE - MG",4880725.60,4710803.21,-169922.39,-3.48
"SANTO ANGELO - RS",6021037.87,5819148.89,-201888.98,-3.35
"CONCEICAO DO COITE - BA",4937622.25,4919961.22,-17661.03,-0.36
"MINAS NOVAS - MG",1870571.80,1855317.38,-15254.42,-0.82
"SAO JOSE DO RIO PARDO - SP",3188242.45,3164642.45,-23600.00,-0.74
"DIVINOPOLIS DO TOCANTINS - TO",1043618.17,1028677.48,-14940.69,-1.43
"FRANCA - SP",9095817.98,8057033.09,-1038784.89,-11.42
"JEQUIE - BA",11737145.81,11407897.52,-329248.29,-2.81
"CAMBORIU - SC",3228623.14,3195599.41,-33023.73,-1.02
"TRES RIOS - RJ",6425262.86,6408012.86,-17250.00,-0.27
"ITAUCU - GO",677364.95,646315.73,-31049.22,-4.58
"ESPERA FELIZ - MG",1758431.29,1749325.41,-9105.88,-0.52
"LAGOA GRANDE - PE",2510507.20,2489557.19,-20950.01,-0.83
"COLATINA - ES",8290127.55,8248111.55,-42016.00,-0.51
"CACHOEIRA ALTA - GO",1093963.51,1040419.38,-53544.13,-4.89
"FELIZ - RS",996040.53,954440.53,-41600.00,-4.18
"REBOUCAS - PR",1147759.18,1137460.17,-10299.01,-0.90
"ENCANTADO - RS",1630482.01,1605850.30,-24631.71,-1.51
"SAO JOAO NEPOMUCENO - MG",1684320.96,1664050.06,-20270.90,-1.20
"PACAEMBU - SP",1242867.32,1242867.32,0.00,0.00
"OLHO D'AGUA DAS FLORES - AL",2395685.56,2380035.56,-15650.00,-0.65
"ACEGUA - RS",565045.26,562706.62,-2338.64,-0.41
"CURRAIS NOVOS - RN",3646994.55,3584249.50,-62745.05,-1.72
"SAO LOURENCO DA MATA - PE",6451189.38,6380219.26,-70970.12,-1.10
"SAO MIGUEL DO OESTE - SC",2209321.35,2182421.35,-26900.00,-1.22
"PEDREIRA - SP",2260673.66,2237223.66,-23450.00,-1.04
"BUENO BRANDAO - MG",790971.07,783330.52,-7640.55,-0.97
"OLHO D'AGUA - PB",847139.76,829439.76,-17700.00,-2.09
"SETE DE SETEMBRO - RS",528633.16,493175.12,-35458.04,-6.71
"AVELINOPOLIS - GO",584979.73,560917.90,-24061.83,-4.11
"CATANDUVAS - PR",872991.48,855224.34,-17767.14,-2.04
"VISCONDE DO RIO BRANCO - MG",2146916.67,2104820.65,-42096.02,-1.96
"VALENCA - BA",7578861.52,7428386.11,-150475.41,-1.99
"GUAIBA - RS",3651783.12,3578683.01,-73100.11,-2.00
"MATINHOS - PR",2001765.73,1987915.73,-13850.00,-0.69
"TORRES - RS",1936127.62,1867495.35,-68632.27,-3.54
"CURITIBA - PR",212172703.40,100725504.97,-111447198.43,-52.53
"GURINHEM - PB",1660057.38,1636657.38,-23400.00,-1.41
"PEDRINHAS PAULISTA - SP",597268.20,581168.20,-16100.00,-2.70
"MEDIANEIRA - PR",3519870.74,3510082.30,-9788.44,-0.28
"RIO VERDE - GO",9958752.74,9882602.77,-76149.97,-0.76
"JANDIRA - SP",4568662.92,4549712.92,-18950.00,-0.41
"GUACUI - ES",2057008.33,2023104.26,-33904.07,-1.65
"SANTANA - AP",4959954.84,4907861.84,-52093.00,-1.05
"DOBRADA - SP",596653.68,574903.68,-21750.00,-3.65
"NAZARIO - GO",670860.85,630600.57,-40260.28,-6.00
"VERANOPOLIS - RS",2054049.54,1954049.54,-100000.00,-4.87
"VENDA NOVA DO IMIGRANTE - ES",1801768.25,1801768.25,0.00,0.00
"MARIBONDO - AL",1636117.71,1609924.72,-26192.99,-1.60
"ARACATUBA - SP",8745821.74,7806103.08,-939718.66,-10.74
"MONTE CARMELO - MG",2865709.40,2843009.40,-22700.00,-0.79
"POA - SP",4298211.15,4294211.15,-4000.00,-0.09
"ANICUNS - GO",1671871.74,1561524.40,-110347.34,-6.60
"CAICO - RN",5140747.25,5116597.25,-24150.00,-0.47
"JOIA - RS",679569.39,651469.39,-28100.00,-4.13
"GOIANORTE - TO",570148.68,539448.68,-30700.00,-5.38
"HEITORAI - GO",617726.49,559348.34,-58378.15,-9.45
"SANTA BARBARA D'OESTE - SP",7103704.33,7070704.33,-33000.00,-0.46
"CARANGOLA - MG",2107150.72,1878977.27,-228173.45,-10.83
"MOCOCA - SP",3567514.81,3511214.81,-56300.00,-1.58
"ISRAELANDIA - GO",867025.10,851527.18,-15497.92,-1.79
"CACHOEIRINHA - RS",4770023.00,4688504.28,-81518.72,-1.71
"RUBIATABA - GO",2137606.68,2047789.97,-89816.71,-4.20
"CANOAS - RS",21593243.96,21589243.96,-4000.00,-0.02
"SELBACH - RS",558807.63,538626.21,-20181.42,-3.61
"NOVA GRANADA - SP",1176907.09,1147385.77,-29521.32,-2.51
"ARCOVERDE - PE",4778878.53,4723144.58,-55733.95,-1.17
"ARAPONGAS - PR",4676593.19,4614067.15,-62526.04,-1.34
"MEDINA - MG",1527160.67,1509544.55,-17616.12,-1.15
"RANCHARIA - SP",1606939.73,1590039.73,-16900.00,-1.05
"TERESINA - PI",104033066.66,82942431.14,-21090635.52,-20.27
"OLIVEIRA - MG",2353322.00,2325641.07,-27680.93,-1.18
"PORTAO - RS",1893492.08,1882058.41,-11433.67,-0.60
"CAMPO GRANDE - MS",68817003.45,54030602.23,-14786401.22,-21.49
"MIRACEMA DO TOCANTINS - TO",1560013.02,1538522.63,-21490.39,-1.38
"CAMPO LIMPO PAULISTA - SP",3068712.61,3044912.61,-23800.00,-0.78
"SAO RAIMUNDO NONATO - PI",3258397.45,3228197.44,-30200.01,-0.93
"MUNIZ FREIRE - ES",1790706.94,1768763.94,-21943.00,-1.23
"BICAS - MG",1070587.41,1065818.28,-4769.13,-0.45
"MONTES CLAROS DE GOIAS - GO",690277.83,679862.72,-10415.11,-1.51
"DOIS IRMAOS DAS MISSOES - RS",606410.48,587251.09,-19159.39,-3.16
"RIALMA - GO",1074545.42,1057636.08,-16909.34,-1.57
"INHUMAS - GO",3410482.99,3303688.48,-106794.51,-3.13
"NEPOMUCENO - MG",1499980.86,1490317.74,-9663.12,-0.64
"PARANAIGUARA - GO",970074.74,948966.77,-21107.97,-2.18
"MIRACATU - SP",1404316.06,1385416.06,-18900.00,-1.35
"FORMOSO - GO",615535.50,594710.23,-20825.27,-3.38
"SAO CRISTOVAO - SE",4247628.48,4238686.64,-8941.84,-0.21
"RECURSOLANDIA - TO",683069.82,666569.82,-16500.00,-2.42
"SILVIANOPOLIS - MG",587322.97,581917.97,-5405.00,-0.92
"RIBEIRAO PRETO - SP",19402883.50,19355721.04,-47162.46,-0.24
"CAMANDUCAIA - MG",1338546.61,1332630.45,-5916.16,-0.44
"URUTAI - GO",572984.37,560539.78,-12444.59,-2.17
