"Mun","./backup/201811.zip","novo/201811.zip","Diff","Percent"
"RIO VERDE - GO",14527766.48,14461618.48,-66148.00,-0.46
"AIMORES - MG",2111913.75,2100763.75,-11150.00,-0.53
"JOAO PINHEIRO - MG",3768714.92,3761334.92,-7380.00,-0.20
"GUACUI - ES",2980257.73,2929754.13,-50503.60,-1.69
"JUVENILIA - MG",766318.30,746950.30,-19368.00,-2.53
"VARGEM GRANDE PAULISTA - SP",2549855.10,2541725.10,-8130.00,-0.32
"NHAMUNDA - AM",2009797.06,2009797.06,0.00,0.00
"ARACATUBA - SP",11786287.87,10475193.68,-1311094.19,-11.12
"MONTE CARMELO - MG",3068768.26,3051351.26,-17417.00,-0.57
"ENTRE RIOS - BA",5482519.18,5448539.18,-33980.00,-0.62
"CRATO - CE",16368893.22,15705874.65,-663018.57,-4.05
"CHAPADA GAUCHA - MG",1603436.93,1590518.93,-12918.00,-0.81
"DIVINOLANDIA - SP",1020823.85,895312.89,-125510.96,-12.30
"CONSELHEIRO PENA - MG",1935487.81,1920307.81,-15180.00,-0.78
"CORREIA PINTO - SC",1086028.62,1077768.62,-8260.00,-0.76
"ITANHANDU - MG",2310993.95,2286833.95,-24160.00,-1.05
"ITABIRITO - MG",11569956.70,11555616.70,-14340.00,-0.12
"CARANGOLA - MG",2554551.00,2270204.91,-284346.09,-11.13
"ARAGOIANIA - GO",768295.79,768295.79,-0.00,-0.00
"CACHOEIRINHA - RS",5210825.88,5192495.33,-18330.55,-0.35
"SAO LOURENCO - MG",5840810.53,5817618.53,-23192.00,-0.40
"MUCURI - BA",4918722.69,4916492.69,-2230.00,-0.05
"CORONEL JOAO SA - BA",2979569.41,2971969.41,-7600.00,-0.26
"DOM JOAQUIM - MG",713995.77,710235.77,-3760.00,-0.53
"PIRAPORA - MG",5472007.78,5454947.78,-17060.00,-0.31
"NOVA GRANADA - SP",1385106.14,1366215.14,-18891.00,-1.36
"ARCOVERDE - PE",6650290.95,6646962.95,-3328.00,-0.05
"ARAPONGAS - PR",7018939.12,6945763.28,-73175.84,-1.04
"MEDINA - MG",2165965.31,2144945.31,-21020.00,-0.97
"JOINVILLE - SC",29617916.94,29603796.94,-14120.00,-0.05
"TERESINA - PI",145238338.20,101954545.52,-43283792.68,-29.80
"FRANCISCO SA - MG",2771900.25,2746477.25,-25423.00,-0.92
"CAMPO GRANDE - MS",94598373.83,60622897.59,-33975476.24,-35.92
"DELFIM MOREIRA - MG",703535.33,703535.33,0.00,0.00
"BIAS FORTES - MG",678766.77,674176.77,-4590.00,-0.68
"GRAJAU - MA",9919318.86,9907328.86,-11990.00,-0.12
"IACU - BA",3505048.19,3505048.19,0.00,0.00
"CONGONHAS DO NORTE - MG",691224.99,691224.99,0.00,0.00
"BARAO DE COCAIS - MG",2384152.81,2360192.81,-23960.00,-1.00
"BICAS - MG",1278920.16,1271108.97,-7811.19,-0.61
"CACADOR - SC",4483477.31,4276998.10,-206479.21,-4.61
"BARRA DO RIBEIRO - RS",928173.33,928173.33,-0.00,-0.00
"INHUMAS - GO",4421432.07,4407372.07,-14060.00,-0.32
"NEPOMUCENO - MG",2233928.32,2205508.32,-28420.00,-1.27
"PARANAIGUARA - GO",1173430.80,1163790.80,-9640.00,-0.82
"INACIO MARTINS - PR",1107851.14,1107851.14,0.00,0.00
"SAO CRISTOVAO - SE",7030701.96,7005255.68,-25446.28,-0.36
"JEQUITAI - MG",919374.03,905154.03,-14220.00,-1.55
"SANTA ROSA DO PIAUI - PI",862765.86,852945.86,-9820.00,-1.14
"UAUA - BA",3175480.62,3171310.62,-4170.00,-0.13
"GRAVATAI - RS",13120839.40,13117511.40,-3328.00,-0.03
"RIACHAO DAS NEVES - BA",2366397.30,2361557.30,-4840.00,-0.20
"SANTANA DO MANHUACU - MG",818336.56,816816.56,-1520.00,-0.19
"TOLEDO - PR",6651910.13,6477452.64,-174457.49,-2.62
"ITABERA - SP",1424003.83,1418483.83,-5520.00,-0.39
"OSASCO - SP",15448110.74,15299110.74,-149000.00,-0.96
"JANUARIA - MG",5440480.37,5352740.37,-87740.00,-1.61
"SAO PAULO DE OLIVENCA - AM",3468479.86,3468479.86,0.00,0.00
"CICERO DANTAS - BA",3256213.93,3248663.93,-7550.00,-0.23
"OLHOS-D'AGUA - MG",1039139.27,1021939.27,-17200.00,-1.66
"POUSO NOVO - RS",599719.77,599719.77,-0.00,-0.00
"MACAPA - AP",48307293.83,32482661.83,-15824632.00,-32.76
"PALMARES - PE",5354639.81,5290410.45,-64229.36,-1.20
"SANTA MARGARIDA - MG",1675562.51,1642352.51,-33210.00,-1.98
"IVAIPORA - PR",2927824.59,2827824.59,-100000.00,-3.42
"MARINGA - PR",29964001.99,29530096.55,-433905.44,-1.45
"MUNDO NOVO - GO",928927.87,927707.87,-1220.00,-0.13
"SANTO ANDRE - SP",19286991.60,19269961.60,-17030.00,-0.09
"CABECEIRAS DO PIAUI - PI",1180745.05,1157865.05,-22880.00,-1.94
"MAIRINQUE - SP",2954245.70,2942035.70,-12210.00,-0.41
"BRAZABRANTES - GO",623345.09,619365.09,-3980.00,-0.64
"TIMBIRAS - MA",2959851.75,2959851.75,-0.00,-0.00
"PIAU - MG",643729.98,637669.98,-6060.00,-0.94
"AGUA FRIA - BA",2281715.42,2275025.42,-6690.00,-0.29
"ALTO DO RODRIGUES - RN",3030312.31,3024882.31,-5430.00,-0.18
"PIRAI DO NORTE - BA",1235458.16,1231618.16,-3840.00,-0.31
"ARVOREZINHA - RS",907336.45,893736.45,-13600.00,-1.50
"APORA - BA",2172019.67,2162409.67,-9610.00,-0.44
"MORAUJO - CE",1743366.65,1743366.65,0.00,0.00
"BOA VISTA DA APARECIDA - PR",1339322.62,1339322.62,0.00,0.00
"GOVERNADOR VALADARES - MG",22896895.44,22746081.44,-150814.00,-0.66
"CARMOPOLIS DE MINAS - MG",1787211.46,1784110.30,-3101.16,-0.17
"SANTA MARIANA - PR",1284025.75,1259649.53,-24376.22,-1.90
"NOVA VENEZA - GO",711680.14,702000.14,-9680.00,-1.36
"ALAGOINHAS - BA",13916994.86,13895264.86,-21730.00,-0.16
"TANHACU - BA",2318000.10,2318000.10,-0.00,-0.00
"CURRAL DE DENTRO - MG",1055727.12,1055727.12,-0.00,-0.00
"SIMAO DIAS - SE",3685164.98,3671349.98,-13815.00,-0.37
"LAGOA DA PRATA - MG",3291039.12,3277461.78,-13577.34,-0.41
"SAO JOAQUIM DE BICAS - MG",2270085.57,2235925.57,-34160.00,-1.50
"ACAIACA - MG",695200.19,681080.19,-14120.00,-2.03
"RODEIO BONITO - RS",1194918.34,1177060.07,-17858.27,-1.49
"SANTO ANTONIO DO AVENTUREIRO - MG",745493.98,741503.98,-3990.00,-0.54
"SAO ROMAO - MG",1063460.77,1059100.77,-4360.00,-0.41
"CAMPESTRE - MG",1606757.55,1603287.55,-3470.00,-0.22
"ITABERAI - GO",2795438.82,2795438.82,0.00,0.00
"SAO JOAQUIM - SC",1827515.60,1827515.60,-0.00,-0.00
"JAU - SP",12212543.97,10185844.38,-2026699.59,-16.60
"MARAGOGIPE - BA",6145544.69,6141664.69,-3880.00,-0.06
"MIGUEL CALMON - BA",3016801.14,2819918.91,-196882.23,-6.53
"ARAPONGA - MG",987286.21,977456.21,-9830.00,-1.00
"SABINOPOLIS - MG",1421318.40,1417138.40,-4180.00,-0.29
"CANAVIEIRAS - BA",3382126.32,3377926.32,-4200.00,-0.12
