"Mun","./backup/201405.zip","novo/201405.zip","Diff","Percent"
"SAO MATEUS - ES",13303427.18,13274927.18,-28500.00,-0.21
"PRAIA GRANDE - SC",715362.70,705762.70,-9600.00,-1.34
"FORMOSA DO SUL - SC",634648.16,631218.16,-3430.00,-0.54
"CANAPOLIS - MG",1097601.64,1085816.95,-11784.69,-1.07
"PRESIDENTE DUTRA - BA",2090048.43,2082338.43,-7710.00,-0.37
"ARACAGI - PB",2574939.43,2558839.43,-16100.00,-0.63
"TRIUNFO - PB",1029572.88,1018572.88,-11000.00,-1.07
"PINHAIS - PR",7333882.47,7182405.77,-151476.70,-2.07
"BUERAREMA - BA",1986157.56,1967027.56,-19130.00,-0.96
"CACHOEIRA DE PAJEU - MG",946043.68,928892.10,-17151.58,-1.81
"GUIMARAES - MA",1697441.05,1693977.50,-3463.55,-0.20
"SUCUPIRA DO RIACHAO - MA",1028067.46,1025647.46,-2420.00,-0.24
"BERIZAL - MG",713289.91,683889.91,-29400.00,-4.12
"ASSUNCAO - PB",832798.55,829888.55,-2910.00,-0.35
"IVATE - PR",810918.40,760918.40,-50000.00,-6.17
"SAO BENTO ABADE - MG",698283.79,663491.54,-34792.25,-4.98
"BOM SUCESSO - PR",750184.36,720184.36,-30000.00,-4.00
"ITAMBACURI - MG",2088589.62,1953738.96,-134850.66,-6.46
"POCO FUNDO - MG",1265416.76,1257032.62,-8384.14,-0.66
"LIMEIRA - SP",12353851.99,12336961.99,-16890.00,-0.14
"JECEABA - MG",1152701.03,1145831.03,-6870.00,-0.60
"PONTE NOVA - MG",6207763.17,6086472.82,-121290.35,-1.95
"AXIXA DO TOCANTINS - TO",1207663.70,1147663.70,-60000.00,-4.97
"BELEM DO BREJO DO CRUZ - PB",1842763.34,1837003.34,-5760.00,-0.31
"SAO JOSE DO RIO PRETO - SP",17309686.45,17299686.45,-10000.00,-0.06
"BRAUNAS - MG",744664.92,711824.92,-32840.00,-4.41
"CANDOI - PR",2046306.71,2026306.71,-20000.00,-0.98
"PEDRA DO ANTA - MG",722194.87,717794.87,-4400.00,-0.61
"CACHOEIRA DOS INDIOS - PB",1066464.82,1058954.82,-7510.00,-0.70
"GONGOGI - BA",1144601.77,1139531.77,-5070.00,-0.44
"BOM SUCESSO - PB",1080273.91,1075973.91,-4300.00,-0.40
"ALBERTINA - MG",600069.56,598492.22,-1577.34,-0.26
"IBITITA - BA",4011697.90,4003287.90,-8410.00,-0.21
"PIRATUBA - SC",925621.23,922741.23,-2880.00,-0.31
"NAZARE PAULISTA - SP",1288142.97,1262002.97,-26140.00,-2.03
"SAO MIGUEL DA BOA VISTA - SC",623005.58,620385.58,-2620.00,-0.42
"CASTANHEIRAS - RO",543403.86,540953.86,-2450.00,-0.45
"AMPARO - PB",864141.26,862541.26,-1600.00,-0.19
"ASSIS - SP",5517655.65,5517655.65,-0.00,-0.00
"SAO LUDGERO - SC",835424.70,813794.70,-21630.00,-2.59
"BOM SUCESSO - MG",1555186.62,1502836.62,-52350.00,-3.37
"GOIOERE - PR",3735605.88,3655605.88,-80000.00,-2.14
"GENERAL CARNEIRO - PR",1336715.70,1276715.70,-60000.00,-4.49
"CRICIUMA - SC",16181979.10,16015841.50,-166137.60,-1.03
"BELEM - PB",2076412.30,2060152.30,-16260.00,-0.78
"COXIXOLA - PB",615526.19,614835.33,-690.86,-0.11
"BELEM - PA",125505476.92,87429432.98,-38076043.94,-30.34
"LAJINHA - MG",1601792.69,1548138.74,-53653.95,-3.35
"ALTO RIO DOCE - MG",1012487.10,1007437.10,-5050.00,-0.50
"VARZEA GRANDE - MT",10087572.05,10079305.51,-8266.54,-0.08
"QUILOMBO - SC",1103744.93,1087084.93,-16660.00,-1.51
"MURICI - AL",3980540.57,3970540.57,-10000.00,-0.25
"SANTO HIPOLITO - MG",734152.00,718324.79,-15827.21,-2.16
"ROSARIO DA LIMEIRA - MG",715761.41,685761.41,-30000.00,-4.19
"ITATIM - BA",3399383.19,3349383.19,-50000.00,-1.47
"ITAIOPOLIS - SC",2058075.79,2027015.79,-31060.00,-1.51
"REGISTRO - SP",3073921.39,2942779.48,-131141.91,-4.27
"MORADA NOVA - CE",6908180.92,6897180.92,-11000.00,-0.16
"CUITE - PB",2407838.05,2388868.05,-18970.00,-0.79
"JURAMENTO - MG",739534.17,663278.23,-76255.94,-10.31
"MARECHAL CANDIDO RONDON - PR",2702807.95,2545550.95,-157257.00,-5.82
"PAUDALHO - PE",6166428.16,6135428.16,-31000.00,-0.50
"PEDRA AZUL - MG",1934203.66,1931083.66,-3120.00,-0.16
"BAEPENDI - MG",1597616.93,1512136.93,-85480.00,-5.35
"SIMONESIA - MG",1581525.22,1552416.88,-29108.34,-1.84
"SERRA AZUL DE MINAS - MG",684194.19,674944.19,-9250.00,-1.35
"CUIABA - MT",108317687.42,50099498.81,-58218188.61,-53.75
"CRUZEIRO DA FORTALEZA - MG",737360.23,705177.70,-32182.53,-4.36
"MARCELANDIA - MT",1940887.86,1936327.86,-4560.00,-0.23
"UMBURATIBA - MG",627202.96,623622.96,-3580.00,-0.57
"ESMERALDA - RS",706631.87,676631.87,-30000.00,-4.25
"SOBRADO - PB",1354710.28,1351440.28,-3270.00,-0.24
"SAO SEBASTIAO DA BELA VISTA - MG",657408.27,651318.27,-6090.00,-0.93
"SAO JOSE DO OURO - RS",764971.05,750004.92,-14966.13,-1.96
"PEDRAO - BA",1097558.22,1094668.22,-2890.00,-0.26
"IBIUNA - SP",3325569.25,3318069.25,-7500.00,-0.23
"CAPIM - PB",953682.50,950882.50,-2800.00,-0.29
"RUBIM - MG",1027930.30,1024100.30,-3830.00,-0.37
"MALACACHETA - MG",1591641.37,1522066.51,-69574.86,-4.37
"GURUPI - TO",4586008.98,4481504.51,-104504.47,-2.28
"POCRANE - MG",1198461.08,1156196.55,-42264.53,-3.53
"ITAJAI - SC",17083703.46,16940463.46,-143240.00,-0.84
"CORONEL FABRICIANO - MG",5112245.78,5044362.63,-67883.15,-1.33
"LINS - SP",4044336.87,3943136.87,-101200.00,-2.50
"OLIMPIO NORONHA - MG",663753.40,633753.40,-30000.00,-4.52
"ITACARAMBI - MG",1868834.63,1839674.63,-29160.00,-1.56
"PORTO LUCENA - RS",599041.09,597130.26,-1910.83,-0.32
"FORTALEZA - CE",300393909.54,195187911.21,-105205998.33,-35.02
"MOCAJUBA - PA",3865120.57,3846930.57,-18190.00,-0.47
"GUAPIMIRIM - RJ",7225122.73,7217622.73,-7500.00,-0.10
"GURINHATA - MG",1038221.85,1036141.85,-2080.00,-0.20
"GUAXUPE - MG",2769247.32,2662393.03,-106854.29,-3.86
"SAO PEDRO DO SUACUI - MG",954539.63,920679.63,-33860.00,-3.55
"GUARAPARI - ES",6404744.11,6322320.28,-82423.83,-1.29
"CUITE DE MAMANGUAPE - PB",1265811.74,1259941.74,-5870.00,-0.46
"BRASILIA - DF",42798035.11,-41125178.63,-83923213.74,-196.09
"CONDOR - RS",821434.88,790221.87,-31213.01,-3.80
"SAO JOAO DO PACUI - MG",692173.51,691658.12,-515.39,-0.07
"IBIRACU - ES",1080481.75,1065801.75,-14680.00,-1.36
"RIO NOVO - MG",724116.51,717326.51,-6790.00,-0.94
"SAO GABRIEL - RS",2836347.98,2812841.51,-23506.47,-0.83
"RIO TINTO - PB",2833440.19,2808612.95,-24827.24,-0.88
"SAO FELIX DO CORIBE - BA",2669627.18,2662456.09,-7171.09,-0.27
"SAPE - PB",4895420.90,4838607.65,-56813.25,-1.16
"SANTA MARIA DE ITABIRA - MG",955141.66,945751.66,-9390.00,-0.98
"BARRA BONITA - SC",521738.57,518968.57,-2770.00,-0.53
"ITAPEVA - MG",774951.28,770041.28,-4910.00,-0.63
"DOM BASILIO - BA",1730784.96,1726294.96,-4490.00,-0.26
"BOM JARDIM DE MINAS - MG",725959.42,695959.42,-30000.00,-4.13
"SAO FELIPE - BA",2799152.23,2783682.23,-15470.00,-0.55
"MARILIA - SP",11798530.37,11590411.96,-208118.41,-1.76
"ERVAL VELHO - SC",583656.50,578056.50,-5600.00,-0.96
"LAJEADO GRANDE - SC",524626.77,522806.77,-1820.00,-0.35
"GONCALVES - MG",637836.36,614476.36,-23360.00,-3.66
"SARANDI - RS",1445182.00,1440421.56,-4760.44,-0.33
"SANTA CRUZ DO SUL - RS",8541506.01,8535006.01,-6500.00,-0.08
"CAEM - BA",1765331.80,1759601.80,-5730.00,-0.32
"SANTO ANTONIO DO CAIUA - PR",733159.99,703159.99,-30000.00,-4.09
"CACULE - BA",2571560.05,2556456.35,-15103.70,-0.59
"MESQUITA - MG",704412.82,697662.82,-6750.00,-0.96
"ELDORADO DOS CARAJAS - PA",4714040.32,4697080.32,-16960.00,-0.36
"SAO SEBASTIAO DO CAI - RS",1812985.08,1764470.00,-48515.08,-2.68
"BELA VISTA DO MARANHAO - MA",2126540.19,2121540.19,-5000.00,-0.24
"ANTONIO OLINTO - PR",739619.35,729119.35,-10500.00,-1.42
"LAURENTINO - SC",590696.39,582686.39,-8010.00,-1.36
"ARACITABA - MG",614234.02,593174.02,-21060.00,-3.43
"CANDEIAS - BA",8475560.34,8435736.21,-39824.13,-0.47
"ARAME - MA",4480763.52,4458933.52,-21830.00,-0.49
"EXTREMA - MG",2229829.37,2221504.38,-8324.99,-0.37
"CACIMBAS - PB",1110071.93,1107401.93,-2670.00,-0.24
"DOM ELISEU - PA",6098791.07,6084235.43,-14555.64,-0.24
"CONCORDIA DO PARA - PA",4173169.79,4162820.40,-10349.39,-0.25
"CANAPOLIS - BA",1367985.94,1363790.17,-4195.77,-0.31
"FIGUEIRA - PR",1148378.44,1104278.44,-44100.00,-3.84
"ALTO BELA VISTA - SC",647585.69,645515.69,-2070.00,-0.32
"SOLANEA - PB",2665232.34,2639872.34,-25360.00,-0.95
"IPORA - PR",1366059.89,1316059.89,-50000.00,-3.66
"GUARDA-MOR - MG",753727.32,722047.32,-31680.00,-4.20
"PADRE CARVALHO - MG",816549.03,789079.03,-27470.00,-3.36
"PARAISOPOLIS - MG",1394360.48,1370831.59,-23528.89,-1.69
"SERRA PRETA - BA",1966655.98,1951085.82,-15570.16,-0.79
"SAO JORGE D'OESTE - PR",1235413.16,1195413.16,-40000.00,-3.24
"BODOCO - PE",4288062.56,4288062.56,-0.00,-0.00
"DIOGO DE VASCONCELOS - MG",912658.92,906157.62,-6501.30,-0.71
"AREIAL - PB",1037750.80,1031860.80,-5890.00,-0.57
"UBA - MG",4763999.66,4470539.90,-293459.76,-6.16
"SANTO ANTONIO DO AMPARO - MG",1783247.46,1742467.46,-40780.00,-2.29
"CARUTAPERA - MA",3616150.55,3608445.75,-7704.80,-0.21
"CENTENARIO DO SUL - PR",1600102.84,1600102.84,-0.00,-0.00
"TIMOTEO - MG",5001420.27,4920619.97,-80800.30,-1.62
"CENTRAL DO MARANHAO - MA",1495002.65,1489112.65,-5890.00,-0.39
"ITAETE - BA",2821811.68,2749381.68,-72430.00,-2.57
"SAO JOAO DEL REI - MG",7446590.36,7405161.47,-41428.89,-0.56
"IBICARE - SC",819002.39,816122.39,-2880.00,-0.35
"CIDADE GAUCHA - PR",1756318.73,1716318.73,-40000.00,-2.28
"TREVISO - SC",1004992.90,999702.90,-5290.00,-0.53
"ANANAS - TO",1192422.27,1142422.27,-50000.00,-4.19
"BOM JESUS DO TOCANTINS - PA",1951064.36,1938744.36,-12320.00,-0.63
"JACUNDA - PA",6446212.43,6423562.43,-22650.00,-0.35
"PERIQUITO - MG",831402.38,824292.38,-7110.00,-0.86
"ANGICAL - BA",2077936.11,2074381.95,-3554.16,-0.17
"PLANALTO - BA",3586520.60,3489091.36,-97429.24,-2.72
"PIRAQUARA - PR",4396928.90,4349428.90,-47500.00,-1.08
"JUSSIAPE - BA",1220188.37,1214918.37,-5270.00,-0.43
"AURELINO LEAL - BA",1662137.70,1656097.70,-6040.00,-0.36
"TUPA - SP",3599366.60,3506526.36,-92840.24,-2.58
"NOVA ERA - MG",1438174.16,1430624.16,-7550.00,-0.52
"MARTINS SOARES - MG",792184.59,783744.59,-8440.00,-1.07
"COTRIGUACU - MT",1217507.87,1213237.87,-4270.00,-0.35
"AURORA - SC",585231.60,578511.60,-6720.00,-1.15
"IVOTI - RS",1373125.46,1316721.94,-56403.52,-4.11
"IPECAETA - BA",2177779.16,2169852.10,-7927.06,-0.36
"NOVO ORIENTE DE MINAS - MG",1033989.24,939078.80,-94910.44,-9.18
"SARANDI - PR",4073983.20,4039833.53,-34149.67,-0.84
"UTINGA - BA",3179656.66,3078086.66,-101570.00,-3.19
"INHAPIM - MG",1934145.73,1758774.08,-175371.65,-9.07
"ARIQUEMES - RO",8900872.64,8518832.64,-382040.00,-4.29
"SAO JOSE DO BONFIM - PB",738963.37,736463.37,-2500.00,-0.34
"SENHORA DOS REMEDIOS - MG",917120.77,888858.61,-28262.16,-3.08
"MEDICILANDIA - PA",4126392.94,4116872.94,-9520.00,-0.23
"SAO GABRIEL DA CACHOEIRA - AM",3360465.81,3338965.81,-21500.00,-0.64
"IGUATU - CE",11304073.49,11293573.49,-10500.00,-0.09
"ITAPORANGA D'AJUDA - SE",4405563.99,4389463.99,-16100.00,-0.37
"BRAGANCA PAULISTA - SP",7336289.05,7261289.05,-75000.00,-1.02
"MONTE SANTO - BA",6484285.65,6470548.14,-13737.51,-0.21
"CAMACHO - MG",700338.41,670338.41,-30000.00,-4.28
"SAO MIGUEL DO IGUACU - PR",2002950.67,1972950.67,-30000.00,-1.50
"FORQUETINHA - RS",762537.78,742537.78,-20000.00,-2.62
"PRADO - BA",3454556.68,3443596.68,-10960.00,-0.32
"CARAPICUIBA - SP",12208984.23,12159731.08,-49253.15,-0.40
"SANTA CRUZ DO ARARI - PA",992713.07,984753.07,-7960.00,-0.80
"IGACI - AL",3873770.06,3866270.06,-7500.00,-0.19
"FLORES DA CUNHA - RS",1799168.62,1788668.62,-10500.00,-0.58
"GUARUJA - SP",11757437.82,11702963.12,-54474.70,-0.46
"JAPOATA - SE",1895255.26,1880605.26,-14650.00,-0.77
"MORPARA - BA",1034754.41,1026684.41,-8070.00,-0.78
"MALTA - PB",950003.61,944903.61,-5100.00,-0.54
"SANTAREM - PA",27001834.64,26682350.55,-319484.09,-1.18
"ANAPURUS - MA",3076271.94,3069381.94,-6890.00,-0.22
"TAPEJARA - PR",1550211.38,1490211.38,-60000.00,-3.87
"BAMBUI - MG",1683467.57,1653035.90,-30431.67,-1.81
"ITATUBA - PB",1361593.60,1348943.60,-12650.00,-0.93
"PASSO FUNDO - RS",7447944.06,6941950.72,-505993.34,-6.79
"AMERICANA - SP",7893083.31,7824463.31,-68620.00,-0.87
"BARAO DE GRAJAU - MA",2880836.50,2871136.50,-9700.00,-0.34
"PRESIDENTE DUTRA - MA",4813636.33,4799202.55,-14433.78,-0.30
"BELAGUA - MA",2798236.20,2794816.20,-3420.00,-0.12
"TRES BARRAS - SC",1875979.81,1858269.81,-17710.00,-0.94
"CALDAS BRANDAO - PB",1532455.43,1525745.43,-6710.00,-0.44
"CANDIBA - BA",1640205.84,1582179.10,-58026.74,-3.54
"ANITA GARIBALDI - SC",1296408.29,1284398.29,-12010.00,-0.93
"GARCA - SP",3219845.75,3206157.04,-13688.71,-0.43
"NOVA ARACA - RS",617434.63,587434.63,-30000.00,-4.86
"FARROUPILHA - RS",4201643.73,4131643.73,-70000.00,-1.67
"VARGEAO - SC",676386.13,671736.13,-4650.00,-0.69
"ITUPIRANGA - PA",6033237.35,6009577.35,-23660.00,-0.39
"JOAO PESSOA - PB",99696483.97,72501767.36,-27194716.61,-27.28
"GUARACIAMA - MG",816877.94,775977.94,-40900.00,-5.01
"MIRIM DOCE - SC",539980.02,536290.02,-3690.00,-0.68
"FRAIBURGO - SC",2690980.41,2665060.41,-25920.00,-0.96
"PONTE ALTA DO NORTE - SC",689206.90,684866.90,-4340.00,-0.63
"VACARIA - RS",4755884.46,4725884.46,-30000.00,-0.63
"ARACI - BA",6737984.10,6726186.79,-11797.31,-0.18
"INGA - PB",2324437.12,2305029.48,-19407.64,-0.83
"OSVALDO CRUZ - SP",2397964.47,2371464.47,-26500.00,-1.11
"SANTO CRISTO - RS",1091836.12,1084949.42,-6886.70,-0.63
"SAO JOSE DA LAPA - MG",2964455.22,2949725.22,-14730.00,-0.50
"BURITICUPU - MA",10465078.41,10447918.41,-17160.00,-0.16
"FERNANDOPOLIS - SP",3501512.21,3165446.68,-336065.53,-9.60
"PLANALTO - PR",1272145.13,1232145.13,-40000.00,-3.14
"GOUVEIA - MG",1298570.93,1265890.93,-32680.00,-2.52
"BREJO DO CRUZ - PB",2207358.24,2200438.24,-6920.00,-0.31
"LAGOA DO TOCANTINS - TO",663087.33,622587.33,-40500.00,-6.11
"VARZEA DA PALMA - MG",2468668.32,2446674.02,-21994.30,-0.89
"ARRAIAS - TO",1077510.90,1009510.90,-68000.00,-6.31
"CANAA DOS CARAJAS - PA",5553597.61,5545748.03,-7849.58,-0.14
"OLINDA NOVA DO MARANHAO - MA",2306584.45,2299044.45,-7540.00,-0.33
"CAMBUI - MG",1852429.40,1718523.04,-133906.36,-7.23
"CARDOSO - SP",1208494.94,1179594.94,-28900.00,-2.39
"FORMIGA - MG",4117288.58,3929279.49,-188009.09,-4.57
"CARPINA - PE",5826203.56,5715292.40,-110911.16,-1.90
"OTACILIO COSTA - SC",1567525.77,1550402.52,-17123.25,-1.09
"AIURUOCA - MG",724150.42,671951.15,-52199.27,-7.21
"ARINOS - MG",1608262.83,1507162.83,-101100.00,-6.29
"NOSSA SENHORA DE LOURDES - SE",829338.58,826498.58,-2840.00,-0.34
"AREIA BRANCA - SE",2244460.56,2238260.56,-6200.00,-0.28
"MACHADO - MG",2474068.15,2389858.15,-84210.00,-3.40
"NOVA PALMA - RS",669142.27,639142.27,-30000.00,-4.48
"CRUZ ALTA - RS",3600645.59,3246695.23,-353950.36,-9.83
"SALINOPOLIS - PA",3548204.64,3461374.64,-86830.00,-2.45
"ENTRE RIOS DE MINAS - MG",1106189.12,1088573.29,-17615.83,-1.59
"GUARATINGA - BA",2844867.33,2791604.32,-53263.01,-1.87
"TIGRINHOS - SC",664822.93,662502.93,-2320.00,-0.35
"BARRA DE SANTA ROSA - PB",2003558.09,1994008.09,-9550.00,-0.48
"CORONEL VIVIDA - PR",2744320.55,2722510.55,-21810.00,-0.79
"PALMITOS - SC",1376728.69,1340828.69,-35900.00,-2.61
"MAIQUINIQUE - BA",1214003.49,1209593.49,-4410.00,-0.36
"DORES DO RIO PRETO - ES",843642.49,813642.49,-30000.00,-3.56
"CAMPO ALEGRE DE LOURDES - BA",3836888.09,3760636.09,-76252.00,-1.99
"SANTA MARIA DO SALTO - MG",682016.57,674891.75,-7124.82,-1.04
"SATIRO DIAS - BA",2506358.85,2502468.96,-3889.89,-0.16
"JUNDIAI DO SUL - PR",687676.19,657676.19,-30000.00,-4.36
"CARIACICA - ES",9778995.62,9594660.00,-184335.62,-1.89
"ATALAIA - PR",724046.39,694046.39,-30000.00,-4.14
"NOVA VENECIA - ES",4513847.94,4498817.94,-15030.00,-0.33
"TAPARUBA - MG",660659.97,630945.57,-29714.40,-4.50
"OLIMPIA - SP",3716686.80,3631866.80,-84820.00,-2.28
"SANTIAGO - RS",3155177.25,3012231.34,-142945.91,-4.53
"SANTO AMARO DAS BROTAS - SE",1443153.31,1429343.31,-13810.00,-0.96
"PORTO FIRME - MG",1083787.88,1081727.88,-2060.00,-0.19
"SAPUCAIA - PA",988008.96,984988.96,-3020.00,-0.31
"SAO LUIS - MA",193324313.10,101604427.15,-91719885.95,-47.44
"BARRA DO JACARE - PR",687926.99,636026.99,-51900.00,-7.54
"RAFAEL JAMBEIRO - BA",3091713.25,3088369.61,-3343.64,-0.11
"CORREGO DO BOM JESUS - MG",607524.88,603624.88,-3900.00,-0.64
"ALTAMIRA - PA",9924539.01,9876331.26,-48207.75,-0.49
"CARIRA - SE",2412365.95,2412365.95,-0.00,-0.00
"SAO ROQUE DE MINAS - MG",712582.32,691538.57,-21043.75,-2.95
"FERROS - MG",1055865.46,1017382.52,-38482.94,-3.64
"ITAMONTE - MG",1248730.42,1238190.42,-10540.00,-0.84
"ESPIGAO D'OESTE - RO",2046798.75,1987878.75,-58920.00,-2.88
"MARTINHO CAMPOS - MG",1034981.82,1006641.82,-28340.00,-2.74
"JOAIMA - MG",1474153.18,1448330.65,-25822.53,-1.75
"BREJO GRANDE - SE",1178519.65,1174885.29,-3634.36,-0.31
"CAMPO MAGRO - PR",1878231.22,1818231.22,-60000.00,-3.19
"IBIRAPITANGA - BA",4024938.78,3979378.78,-45560.00,-1.13
"BITURUNA - PR",2469366.74,2409366.74,-60000.00,-2.43
"ESMERALDAS - MG",3483710.30,3236144.01,-247566.29,-7.11
"TUNAPOLIS - SC",856548.02,849888.02,-6660.00,-0.78
"PIRAI DO SUL - PR",1823314.01,1710354.01,-112960.00,-6.20
"SANTA RITA DE JACUTINGA - MG",672939.86,670879.56,-2060.30,-0.31
"PRESIDENTE NEREU - SC",532339.51,529749.51,-2590.00,-0.49
"PEIXE-BOI - PA",1635030.19,1630800.19,-4230.00,-0.26
"SERRA DO NAVIO - AP",557544.89,554414.89,-3130.00,-0.56
"BARRO PRETO - BA",1983423.45,1979523.45,-3900.00,-0.20
"GUAJARA-MIRIM - RO",4916589.25,4752705.62,-163883.63,-3.33
"ANDIRA - PR",1582177.92,1552177.92,-30000.00,-1.90
"BOM DESPACHO - MG",2720315.07,2640297.06,-80018.01,-2.94
"MOGI GUACU - SP",9181594.71,9170594.71,-11000.00,-0.12
"ROSARIO OESTE - MT",1378299.03,1368009.73,-10289.30,-0.75
"RIO VERMELHO - MG",1383412.45,1319852.45,-63560.00,-4.59
"CERRO NEGRO - SC",792681.45,787221.45,-5460.00,-0.69
"AGUA BOA - MG",1223402.26,1167782.26,-55620.00,-4.55
"IRECE - BA",7015543.91,6988363.91,-27180.00,-0.39
"IRAI - RS",935650.17,924055.42,-11594.75,-1.24
"CELSO RAMOS - SC",1166111.83,1156111.83,-10000.00,-0.86
"EPITACIOLANDIA - AC",1868193.01,1852921.69,-15271.32,-0.82
"AURORA DO TOCANTINS - TO",571234.46,561234.46,-10000.00,-1.75
"SAO FRANCISCO - PB",775543.97,773183.97,-2360.00,-0.30
"MORTUGABA - BA",1928023.99,1888023.99,-40000.00,-2.07
"CACHOEIRO DE ITAPEMIRIM - ES",9080523.92,8564903.87,-515620.05,-5.68
"NOVA ESPERANCA DO SUDOESTE - PR",949268.01,919268.01,-30000.00,-3.16
"PRATA - PB",1078670.37,1074902.61,-3767.76,-0.35
"LAURO DE FREITAS - BA",14453870.98,14400508.93,-53362.05,-0.37
"MAGALHAES DE ALMEIDA - MA",5603525.81,5599135.81,-4390.00,-0.08
"CURIONOPOLIS - PA",3023552.69,3010725.58,-12827.11,-0.42
"FRANCISCOPOLIS - MG",730990.91,728955.56,-2035.35,-0.28
