"Mun","./backup/201711.zip","novo/201711.zip","Diff","Percent"
"SAO LUDGERO - SC",926560.80,924980.80,-1580.00,-0.17
"PAI PEDRO - MG",711398.40,704678.40,-6720.00,-0.94
"BOM SUCESSO - MG",1321790.95,1309304.56,-12486.39,-0.94
"GENERAL CARNEIRO - PR",1095145.14,1086885.14,-8260.00,-0.75
"CRICIUMA - SC",15904262.69,15884842.69,-19420.00,-0.12
"BELEM - PA",98445235.02,61274919.94,-37170315.08,-37.76
"LAJINHA - MG",1310317.50,1303730.14,-6587.36,-0.50
"SAO JOSE DO CAMPESTRE - RN",1391104.72,1388554.72,-2550.00,-0.18
"ARAMBARE - RS",525124.08,525124.08,-0.00,-0.00
"QUILOMBO - SC",832891.53,831591.53,-1300.00,-0.16
"IPUEIRA - RN",585420.02,583880.02,-1540.00,-0.26
"ITAIOPOLIS - SC",1339800.25,1329760.25,-10040.00,-0.75
"REGISTRO - SP",2977847.08,2918728.18,-59118.90,-1.99
"ITAU - RN",801549.35,800039.35,-1510.00,-0.19
"LIMEIRA DO OESTE - MG",703848.71,695248.71,-8600.00,-1.22
"PEDRA AZUL - MG",1685086.75,1675687.04,-9399.71,-0.56
"BAEPENDI - MG",1248001.29,1218934.76,-29066.53,-2.33
"CORONEL EZEQUIEL - RN",731334.37,726654.37,-4680.00,-0.64
"SEVERIANO MELO - RN",944683.68,943003.68,-1680.00,-0.18
"CUIABA - MT",76122032.12,46098997.39,-30023034.73,-39.44
"ESMERALDA - RS",604397.91,601457.91,-2940.00,-0.49
"SAO JOSE DO OURO - RS",572220.16,551307.22,-20912.94,-3.65
"IBIUNA - SP",2934240.26,2934240.26,0.00,0.00
"GURUPI - TO",4999997.08,4977597.08,-22400.00,-0.45
"ITAJAI - SC",6533194.16,6526794.16,-6400.00,-0.10
"ITACARAMBI - MG",1561533.45,1557143.45,-4390.00,-0.28
"PORTO LUCENA - RS",525275.67,523659.18,-1616.49,-0.31
"FORTALEZA - CE",341951614.85,156619828.87,-185331785.98,-54.20
"GUAPIMIRIM - RJ",6894369.78,6886239.78,-8130.00,-0.12
"SAO ROQUE - SP",3881085.51,3881085.51,0.00,0.00
"BARRAS - PI",3713410.57,3713410.57,0.00,0.00
"BRASILIA - DF",92578032.17,211866767.72,119288735.55,128.85
"CONDOR - RS",711780.58,710670.58,-1110.00,-0.16
"BRASILEIRA - PI",710044.00,706734.00,-3310.00,-0.47
"SAO GABRIEL - RS",3468229.09,3466069.09,-2160.00,-0.06
"BARRA BONITA - SP",1952035.44,1946455.44,-5580.00,-0.29
"SAO FELIX DO CORIBE - BA",1389042.13,1380632.13,-8410.00,-0.61
"SANTA MARIA DE ITABIRA - MG",928979.95,920229.95,-8750.00,-0.94
"MARILIA - SP",13599295.12,13599295.12,-0.00,-0.00
"SEROPEDICA - RJ",6362165.10,6334885.10,-27280.00,-0.43
"LAJEADO GRANDE - SC",472432.87,470572.87,-1860.00,-0.39
"SANTA CRUZ DO SUL - RS",9856827.16,9812877.16,-43950.00,-0.45
"CASSILANDIA - MS",2197597.63,2183257.63,-14340.00,-0.65
"FAZENDA RIO GRANDE - PR",4131749.96,4126491.96,-5258.00,-0.13
"SAO SEBASTIAO DO CAI - RS",1479078.47,1468338.47,-10740.00,-0.73
"EXTREMA - MG",2226916.12,2219866.12,-7050.00,-0.32
"IPORA - PR",1527437.69,1522945.69,-4492.00,-0.29
"PARAISOPOLIS - MG",1138938.34,1135079.98,-3858.36,-0.34
"FLORINIA - SP",549216.26,547346.26,-1870.00,-0.34
"UBA - MG",4667548.10,4053240.65,-614307.45,-13.16
"TRES PALMEIRAS - RS",598463.78,594533.78,-3930.00,-0.66
"ITAETE - BA",1428584.94,1428584.94,0.00,0.00
"SANTO ANTONIO - RN",2163705.48,2146365.48,-17340.00,-0.80
"SAO JOAO DEL REI - MG",6266954.41,6255564.41,-11390.00,-0.18
"ANANAS - TO",962616.33,960086.33,-2530.00,-0.26
"TUPA - SP",3047513.28,2936460.28,-111053.00,-3.64
"MACAIBA - RN",5242428.14,5228668.14,-13760.00,-0.26
"NOVA ERA - MG",1193060.21,1184210.21,-8850.00,-0.74
"BARRA DO RIO AZUL - RS",487578.66,485598.66,-1980.00,-0.41
"IVOTI - RS",1232988.04,1226351.84,-6636.20,-0.54
"TAPEJARA - RS",1289277.75,1279347.75,-9930.00,-0.77
"SARANDI - PR",3855200.55,3634750.00,-220450.55,-5.72
"DARCINOPOLIS - TO",778545.79,771775.79,-6770.00,-0.87
"SAO GABRIEL DA CACHOEIRA - AM",2199133.35,2194023.35,-5110.00,-0.23
"GUAPIARA - SP",1799506.60,1794056.60,-5450.00,-0.30
"BRAGANCA PAULISTA - SP",7485512.85,7185633.96,-299878.89,-4.01
"CAMPOS DOS GOYTACAZES - RJ",75853701.17,75833311.17,-20390.00,-0.03
"PRADO - BA",2710796.66,2703816.66,-6980.00,-0.26
"FLORES DA CUNHA - RS",1793500.52,1787820.52,-5680.00,-0.32
"SAO JOSE DE MIPIBU - RN",4027754.74,3994688.74,-33066.00,-0.82
"SANTAREM - PA",37723212.65,37694652.65,-28560.00,-0.08
"BAMBUI - MG",1504934.26,1484254.21,-20680.05,-1.37
"COLONIA LEOPOLDINA - AL",2012948.32,2004048.32,-8900.00,-0.44
"PASSO FUNDO - RS",7953521.96,7290520.13,-663001.83,-8.34
"CONCEICAO DOS OUROS - MG",855498.96,844188.96,-11310.00,-1.32
"SAO JOAO DA SERRA - PI",672710.41,669910.41,-2800.00,-0.42
"ANITA GARIBALDI - SC",787704.73,783894.73,-3810.00,-0.48
"GARCA - SP",2920646.73,2879147.90,-41498.83,-1.42
"VERA CRUZ DO OESTE - PR",679475.45,679475.45,0.00,0.00
"SAO PEDRO DO SUL - RS",1136725.98,1132785.98,-3940.00,-0.35
"PAU DOS FERROS - RN",2719609.17,2706159.17,-13450.00,-0.49
"JOAO PESSOA - PB",77657739.50,62730636.02,-14927103.48,-19.22
"FRAIBURGO - SC",2018333.18,2010873.18,-7460.00,-0.37
"PINHEIRAL - RJ",2168951.96,2166111.96,-2840.00,-0.13
"VACARIA - RS",4087842.68,4043832.68,-44010.00,-1.08
"ARACI - BA",3766526.19,3761936.19,-4590.00,-0.12
"OLHO-D'AGUA DO BORGES - RN",667438.70,663628.70,-3810.00,-0.57
"SANTO CRISTO - RS",993368.83,976639.25,-16729.58,-1.68
"FERNANDOPOLIS - SP",3918985.43,3525286.51,-393698.92,-10.05
"LAGOA DO TOCANTINS - TO",550352.90,544442.90,-5910.00,-1.07
"VARZEA DA PALMA - MG",2438097.03,2429387.03,-8710.00,-0.36
"ARRAIAS - TO",1034828.71,1029148.71,-5680.00,-0.55
"OLHO D'AGUA DO CASADO - AL",951733.28,951554.75,-178.53,-0.02
"CAMBUI - MG",1599783.06,1591452.67,-8330.39,-0.52
"CARDOSO - SP",1041447.33,1040007.33,-1440.00,-0.14
"FORMIGA - MG",3725238.43,3716638.43,-8600.00,-0.23
"RONDINHA - RS",567928.01,560558.01,-7370.00,-1.30
"AGUAS LINDAS DE GOIAS - GO",7532811.93,7520511.93,-12300.00,-0.16
"BELEM - AL",710632.29,708322.29,-2310.00,-0.33
"OTACILIO COSTA - SC",1254442.27,1244752.27,-9690.00,-0.77
"AIURUOCA - MG",616199.28,599880.01,-16319.27,-2.65
"NOVA PALMA - RS",621721.10,616461.10,-5260.00,-0.85
"CRUZ ALTA - RS",4251768.36,3673598.89,-578169.47,-13.60
"GUARATINGA - BA",1770700.48,1762950.48,-7750.00,-0.44
"AREIA BRANCA - RN",3109185.27,3098565.27,-10620.00,-0.34
"PALMITOS - SC",1050506.55,1042906.55,-7600.00,-0.72
"CAMPO ALEGRE DE LOURDES - BA",2331565.19,2327355.19,-4210.00,-0.18
"SANTA MARIA DO SALTO - MG",595461.16,588621.16,-6840.00,-1.15
"CARIACICA - ES",10798128.99,10625020.11,-173108.88,-1.60
"NOVA VENECIA - ES",3368912.37,3368912.37,-0.00,-0.00
"SANTIAGO - RS",2497370.43,2496110.43,-1260.00,-0.05
"SANTO AMARO DAS BROTAS - SE",1128567.99,1121943.99,-6624.00,-0.59
"MACAU - RN",3505666.41,3497826.41,-7840.00,-0.22
"SAO LUIS - MA",107723434.68,69390989.09,-38332445.59,-35.58
"RAFAEL JAMBEIRO - BA",2160848.47,2160848.47,-0.00,-0.00
"PARATI - RJ",8300443.33,8290663.33,-9780.00,-0.12
"HERVEIRAS - RS",506353.66,502853.66,-3500.00,-0.69
"JOAIMA - MG",1222619.22,1213709.22,-8910.00,-0.73
"IBIRAPITANGA - BA",2108415.80,2108415.80,-0.00,-0.00
"CHA GRANDE - PE",1997562.79,1990962.79,-6600.00,-0.33
"SANTA BARBARA DO SUL - RS",871465.77,854321.61,-17144.16,-1.97
"PEDRO AFONSO - TO",1025135.37,1022845.37,-2290.00,-0.22
"EIRUNEPE - AM",1875829.63,1866639.63,-9190.00,-0.49
"ARTUR NOGUEIRA - SP",2482358.94,2467158.94,-15200.00,-0.61
"NILOPOLIS - RJ",8027990.03,8007290.03,-20700.00,-0.26
"IRAI - RS",587015.81,575340.09,-11675.72,-1.99
"FELIZ DESERTO - AL",735896.81,733256.81,-2640.00,-0.36
"CASTELO DO PIAUI - PI",1595088.62,1591058.62,-4030.00,-0.25
"CACHOEIRO DE ITAPEMIRIM - ES",8144582.89,7021294.09,-1123288.80,-13.79
"LAURO DE FREITAS - BA",10745589.29,10730049.29,-15540.00,-0.14
"PARAZINHO - RN",779398.89,776168.89,-3230.00,-0.41
"POJUCA - BA",3282336.97,3262418.43,-19918.54,-0.61
"PINDORAMA DO TOCANTINS - TO",643224.04,639594.04,-3630.00,-0.56
"CAMARGO - RS",491996.29,487866.29,-4130.00,-0.84
"NICOLAU VERGUEIRO - RS",489255.40,486055.40,-3200.00,-0.65
"PALMARES DO SUL - RS",1081143.86,1079113.86,-2030.00,-0.19
"NAO-ME-TOQUE - RS",1336750.94,1329192.49,-7558.45,-0.57
"ALEGRETE - RS",5128836.62,4895695.06,-233141.56,-4.55
"CONCHAS - SP",1248019.70,1248019.70,-0.00,-0.00
"SOROCABA - SP",18976015.41,18700348.29,-275667.12,-1.45
"TORITAMA - PE",3166980.55,3159130.55,-7850.00,-0.25
"SAO JOSE DO ALEGRE - MG",669422.97,664472.97,-4950.00,-0.74
"BRASOPOLIS - MG",1034851.05,1019641.05,-15210.00,-1.47
"SALVADOR DAS MISSOES - RS",496731.42,494061.42,-2670.00,-0.54
"SANTA HELENA DE GOIAS - GO",2441178.26,2432798.26,-8380.00,-0.34
"ERVAL SECO - RS",602647.77,600817.77,-1830.00,-0.30
"FEIRA DE SANTANA - BA",25526495.60,25370853.10,-155642.50,-0.61
"JOACABA - SC",1831064.04,1829884.04,-1180.00,-0.06
"COLINAS DO TOCANTINS - TO",3779983.40,3764443.40,-15540.00,-0.41
"JACOBINA - BA",6034136.71,6024796.71,-9340.00,-0.15
"PORTO REAL - RJ",2045100.59,2045100.59,0.00,0.00
"RIO PARDO DE MINAS - MG",2084106.58,2082506.58,-1600.00,-0.08
"NOVA PETROPOLIS - RS",1475954.57,1471954.57,-4000.00,-0.27
"SANTO ANTONIO DE LISBOA - PI",574215.32,572145.32,-2070.00,-0.36
"BELA CRUZ - CE",2465567.18,2461247.18,-4320.00,-0.18
"BOMBINHAS - SC",1255754.92,1252094.92,-3660.00,-0.29
"BARREIRA - CE",1956297.14,1956297.14,0.00,0.00
"CANDEAL - BA",763619.24,757849.24,-5770.00,-0.76
"ITABORAI - RJ",11152378.15,11129238.15,-23140.00,-0.21
"BARAO DE COTEGIPE - RS",556493.04,547353.04,-9140.00,-1.64
"VILA NOVA DO SUL - RS",1363396.66,1359896.66,-3500.00,-0.26
"CORDISBURGO - MG",606066.53,603386.53,-2680.00,-0.44
"BENTO GONCALVES - RS",7635347.86,7613247.86,-22100.00,-0.29
"IJUI - RS",4904944.28,3602752.31,-1302191.97,-26.55
"CEARA-MIRIM - RN",5116147.64,5103517.64,-12630.00,-0.25
"JAGUARI - RS",762932.47,759682.47,-3250.00,-0.43
"CACERES - MT",4659884.05,4654865.81,-5018.24,-0.11
"CORONEL FREITAS - SC",600528.08,599328.08,-1200.00,-0.20
"PORTO VERA CRUZ - RS",483059.90,481599.90,-1460.00,-0.30
"GROSSOS - RN",1648479.61,1644839.61,-3640.00,-0.22
"ROSARIO - MA",2820678.01,2815698.01,-4980.00,-0.18
"PEDRAS DE MARIA DA CRUZ - MG",884902.20,874902.20,-10000.00,-1.13
"RIO DO OESTE - SC",557830.09,551030.09,-6800.00,-1.22
"CARUARU - PE",16973640.17,16893730.94,-79909.23,-0.47
"JOAO MONLEVADE - MG",4257543.88,4240543.88,-17000.00,-0.40
"NOSSA SENHORA DO SOCORRO - SE",9713383.15,9710533.15,-2850.00,-0.03
"MONTES CLAROS - MG",12658288.77,11427929.24,-1230359.53,-9.72
"ITIRUCU - BA",1559620.39,1559620.39,0.00,0.00
"SERTAOZINHO - SP",6858352.48,6852512.48,-5840.00,-0.09
"GOIATINS - TO",1692489.57,1683999.57,-8490.00,-0.50
"SIDEROPOLIS - SC",994627.62,985457.62,-9170.00,-0.92
"ILHEUS - BA",11594226.86,11160551.26,-433675.60,-3.74
"ANDRADAS - MG",1953844.02,1914390.96,-39453.06,-2.02
"INHUMA - PI",1254192.43,1243852.43,-10340.00,-0.82
"BOA VISTA - RR",106202373.59,56013899.18,-50188474.41,-47.26
"VIANA - MA",3896570.24,3892450.24,-4120.00,-0.11
"GENERAL CAMARA - RS",546634.56,543134.56,-3500.00,-0.64
"BIGUACU - SC",4275343.22,4245963.22,-29380.00,-0.69
"CANHOTINHO - PE",2090670.96,2085750.96,-4920.00,-0.24
"DAVID CANABARRO - RS",545657.65,544077.65,-1580.00,-0.29
"ITABUNA - BA",18248009.11,18240409.11,-7600.00,-0.04
"BELFORD ROXO - RJ",14072911.80,14041091.80,-31820.00,-0.23
"ARARI - MA",2006229.51,2004119.51,-2110.00,-0.11
"GANDU - BA",2434474.40,2428524.40,-5950.00,-0.24
"IBITIARA - BA",1272465.88,1265985.88,-6480.00,-0.51
"RIO RUFINO - SC",462004.06,457814.06,-4190.00,-0.91
"CAPITAO ENEAS - MG",1124262.13,1115902.13,-8360.00,-0.74
"PALMEIRANDIA - MA",1659098.96,1656988.96,-2110.00,-0.13
"PALHOCA - SC",6580240.69,6527780.69,-52460.00,-0.80
"SAO SEBASTIAO DO RIO PRETO - MG",509637.90,507247.90,-2390.00,-0.47
"SAO DESIDERIO - BA",2911156.48,2908696.48,-2460.00,-0.08
"CAMPANHA - MG",1204846.76,1198132.15,-6714.61,-0.56
"PARANA - TO",1081545.51,1078475.51,-3070.00,-0.28
"UBERABA - MG",16678531.95,16669751.95,-8780.00,-0.05
"BAGE - RS",5694861.96,5364836.32,-330025.64,-5.80
"MATA GRANDE - AL",2805671.08,2805442.65,-228.43,-0.01
"SAO VICENTE FERRER - MA",1581998.67,1581998.67,-0.00,-0.00
"SAO JERONIMO - RS",1239218.50,1115714.68,-123503.82,-9.97
"PIRENOPOLIS - GO",1491573.37,1482533.37,-9040.00,-0.61
"VILA VELHA - ES",13123448.68,12998160.87,-125287.81,-0.95
"COMBINADO - TO",553870.73,549250.73,-4620.00,-0.83
"SERRINHA - RN",868661.53,863581.53,-5080.00,-0.58
"BENEDITO NOVO - SC",730122.07,730122.07,-0.00,-0.00
"RIO PARDO - RS",2480820.85,2479590.85,-1230.00,-0.05
"BRASILIA DE MINAS - MG",3796246.39,3779366.39,-16880.00,-0.44
"ESPLANADA - BA",3641707.67,3620958.25,-20749.42,-0.57
"JULIO DE CASTILHOS - RS",1685042.84,1672942.84,-12100.00,-0.72
"CHAVANTES - SP",783415.61,778368.35,-5047.26,-0.64
"PEDRA PRETA - RN",648000.74,645570.74,-2430.00,-0.37
"JATEI - MS",1138831.49,1133881.49,-4950.00,-0.43
"NOVA SANTA RITA - RS",1744994.02,1741014.02,-3980.00,-0.23
"BOM JESUS DO ITABAPOANA - RJ",3492025.14,3481195.14,-10830.00,-0.31
"PEDRO LEOPOLDO - MG",3292147.06,3288567.06,-3580.00,-0.11
"VARGEM GRANDE - MA",3364939.94,3364939.94,-0.00,-0.00
"IPE - RS",555901.56,548711.56,-7190.00,-1.29
"LAGOA BONITA DO SUL - RS",698589.13,695449.13,-3140.00,-0.45
"VITORIA DA CONQUISTA - BA",21236984.60,20580147.47,-656837.13,-3.09
"TANGUA - RJ",3658202.83,3651752.83,-6450.00,-0.18
"PARAIBUNA - SP",1337297.70,1334497.70,-2800.00,-0.21
"AGUA SANTA - RS",539399.16,536889.16,-2510.00,-0.47
"NISIA FLORESTA - RN",2641564.68,2619960.68,-21604.00,-0.82
"SANTA CRUZ DA BAIXA VERDE - PE",1532226.34,1526576.34,-5650.00,-0.37
"PENHA - SC",1483236.89,1467486.89,-15750.00,-1.06
"JABORANDI - BA",941902.23,941902.23,0.00,0.00
"TEIXEIRA DE FREITAS - BA",12785825.91,12778945.91,-6880.00,-0.05
"IGARAPE GRANDE - MA",1411827.57,1406177.57,-5650.00,-0.40
"CONCORDIA - SC",5498040.48,5498040.48,0.00,0.00
"JAPARATINGA - AL",859611.29,855371.29,-4240.00,-0.49
"POMBAL - PB",3007242.30,3007242.30,-0.00,-0.00
"CAMPOS ALTOS - MG",1071180.41,1066570.41,-4610.00,-0.43
"PORTO MAUA - RS",521948.14,519838.14,-2110.00,-0.40
"BOM JESUS DA LAPA - BA",6976805.10,6958945.10,-17860.00,-0.26
"ENTRE RIOS DO SUL - RS",566251.20,563501.20,-2750.00,-0.49
"ABRE CAMPO - MG",1105377.74,1091876.01,-13501.73,-1.22
"SAO JOSE DO SERIDO - RN",684806.45,683316.45,-1490.00,-0.22
"ITALVA - RJ",1530693.13,1525193.13,-5500.00,-0.36
"ASTOLFO DUTRA - MG",1034184.23,1032314.23,-1870.00,-0.18
"ARCOS - MG",2355333.56,2321748.13,-33585.43,-1.43
"PIUMHI - MG",2132760.56,2100130.56,-32630.00,-1.53
"PALMA SOLA - SC",656469.40,646859.40,-9610.00,-1.46
"PORTO VELHO - RO",52724194.37,26483226.65,-26240967.72,-49.77
"NIOAQUE - MS",1491864.82,1489254.82,-2610.00,-0.17
"MARQUES DE SOUZA - RS",628929.74,625849.74,-3080.00,-0.49
"SAO JOSE DO NORTE - RS",1693484.57,1682094.57,-11390.00,-0.67
"MAXIMILIANO DE ALMEIDA - RS",573927.78,571667.78,-2260.00,-0.39
"JANAUBA - MG",7880758.56,7866628.56,-14130.00,-0.18
"POCO DAS TRINCHEIRAS - AL",1613663.49,1611643.49,-2020.00,-0.13
"SAO SEBASTIAO DA GRAMA - SP",897204.04,893994.04,-3210.00,-0.36
"BOQUEIRAO DO LEAO - RS",608548.69,604268.69,-4280.00,-0.70
"SAO MIGUEL DAS MATAS - BA",976277.54,970307.54,-5970.00,-0.61
"ABELARDO LUZ - SC",1658317.98,1657027.98,-1290.00,-0.08
"LAGO DA PEDRA - MA",3289690.05,3281870.05,-7820.00,-0.24
"DOM FELICIANO - RS",1167652.92,1159852.92,-7800.00,-0.67
"PRAIA NORTE - TO",902571.82,898851.82,-3720.00,-0.41
"FLORIANOPOLIS - SC",99458594.99,18429156.70,-81029438.29,-81.47
"MAIRI - BA",1727007.15,1720287.15,-6720.00,-0.39
"TRES PASSOS - RS",1845105.19,1707512.00,-137593.19,-7.46
"SALINAS - MG",3964711.45,3928889.45,-35822.00,-0.90
"CARLOS CHAGAS - MG",1695866.11,1689716.11,-6150.00,-0.36
"TRES CORACOES - MG",3640772.13,3579149.92,-61622.21,-1.69
"BOM JESUS - RN",988744.25,978594.25,-10150.00,-1.03
"SAO BENTO DO SUL - SC",4672224.86,4660124.86,-12100.00,-0.26
"ITINGA - MG",1135997.59,1131197.59,-4800.00,-0.42
"HIDROLANDIA - GO",2024093.04,2024093.04,0.00,0.00
"HORTOLANDIA - SP",8077112.18,8077112.18,0.00,0.00
"IBIQUERA - BA",605157.43,605157.43,0.00,0.00
"TERENOS - MS",1669848.92,1658538.92,-11310.00,-0.68
"SAO JOAO BATISTA - SC",1858479.03,1855539.03,-2940.00,-0.16
"CORONEL SAPUCAIA - MS",1290204.29,1280344.29,-9860.00,-0.76
"OUROLANDIA - BA",1601293.22,1593533.22,-7760.00,-0.48
"PONTA GROSSA - PR",12479676.73,11339708.84,-1139967.89,-9.13
"JANDUIS - RN",756796.59,751456.59,-5340.00,-0.71
"GOIANDIRA - GO",595587.20,588267.20,-7320.00,-1.23
"GUARACIABA - SC",789130.73,787710.73,-1420.00,-0.18
"IMBITUBA - SC",2250833.95,2247343.95,-3490.00,-0.16
"SANTA TEREZINHA - SC",623651.89,617431.89,-6220.00,-1.00
"SEBERI - RS",975924.59,972694.59,-3230.00,-0.33
"SITIO NOVO DO TOCANTINS - TO",1088259.56,1085509.56,-2750.00,-0.25
"LEME DO PRADO - MG",621580.32,618440.32,-3140.00,-0.51
"VARGEM BONITA - SC",615239.06,610239.06,-5000.00,-0.81
"SAO BERNARDO DO CAMPO - SP",39763794.85,39755134.85,-8660.00,-0.02
"ITAQUIRAI - MS",1678444.90,1672270.09,-6174.81,-0.37
"SAO DOMINGOS - SC",800184.39,796604.39,-3580.00,-0.45
"FRUTUOSO GOMES - RN",689898.17,687118.17,-2780.00,-0.40
"IATI - PE",1938848.79,1930538.79,-8310.00,-0.43
"TRINDADE DO SUL - RS",631587.65,625877.65,-5710.00,-0.90
"TRABIJU - SP",497673.57,497673.57,-0.00,-0.00
"TOCANTINOPOLIS - TO",1854653.18,1843723.18,-10930.00,-0.59
"TUPANCIRETA - RS",1716892.70,1706493.11,-10399.59,-0.61
"ARACAJU - SE",68029653.64,41492646.32,-26537007.32,-39.01
"TANQUE DO PIAUI - PI",545235.05,543455.05,-1780.00,-0.33
"VERDELANDIA - MG",712710.78,701900.78,-10810.00,-1.52
"PIRAI - RJ",3151384.88,3145714.88,-5670.00,-0.18
"MENDES PIMENTEL - MG",624053.95,624053.95,-0.00,-0.00
"LIVRAMENTO DE NOSSA SENHORA - BA",3347280.46,3339930.46,-7350.00,-0.22
"JULIO BORGES - PI",670917.97,667287.97,-3630.00,-0.54
"BEZERROS - PE",5282586.38,5269076.38,-13510.00,-0.26
"APARECIDA DE GOIANIA - GO",23586297.99,23586297.99,0.00,0.00
"BARROLANDIA - TO",639529.98,636369.98,-3160.00,-0.49
"CONDEUBA - BA",1752801.48,1639623.02,-113178.46,-6.46
"ANDRADINA - SP",2797084.98,2724836.17,-72248.81,-2.58
"PONTE PRETA - RS",605510.44,603710.44,-1800.00,-0.30
"SAO JOSE DO HERVAL - RS",526210.11,523690.11,-2520.00,-0.48
"DONA EMMA - SC",509904.18,507484.18,-2420.00,-0.47
"SANTANA DO IPANEMA - AL",5824028.94,5824028.94,0.00,0.00
"LAGAMAR - MG",664151.37,658281.37,-5870.00,-0.88
"ARAPOEMA - TO",659560.41,654330.41,-5230.00,-0.79
"OURO VERDE - SC",564474.17,561574.17,-2900.00,-0.51
"MIRANDA DO NORTE - MA",2423743.27,2414913.27,-8830.00,-0.36
"MARIANA - MG",5350308.37,5345518.37,-4790.00,-0.09
"ELDORADO DO SUL - RS",2054280.74,2050140.74,-4140.00,-0.20
"CANDELARIA - RS",2066254.03,2063604.03,-2650.00,-0.13
"CABO FRIO - RJ",30710449.43,30682919.43,-27530.00,-0.09
"MUITOS CAPOES - RS",543342.99,541252.99,-2090.00,-0.38
"MANDAGUARI - PR",2384386.91,2371466.91,-12920.00,-0.54
"PONTE ALTA DO TOCANTINS - TO",701848.12,700048.12,-1800.00,-0.26
"PIRATINI - RS",1252855.10,1243445.10,-9410.00,-0.75
"GUARAI - TO",2187968.87,2173208.87,-14760.00,-0.67
"BUENOPOLIS - MG",874838.50,870088.50,-4750.00,-0.54
"JUIZ DE FORA - MG",41378151.97,41369551.97,-8600.00,-0.02
"AUREA - RS",590449.30,586259.30,-4190.00,-0.71
"CONCEICAO DO TOCANTINS - TO",735692.23,729632.23,-6060.00,-0.82
"JANDAIA - GO",738999.88,735689.88,-3310.00,-0.45
"NONOAI - RS",862814.79,851537.95,-11276.84,-1.31
"RIBEIRAO DAS NEVES - MG",17606512.34,17578322.34,-28190.00,-0.16
"SAO JOAO DA PONTE - MG",2120786.57,2113226.57,-7560.00,-0.36
"ITURAMA - MG",3098395.89,3090555.89,-7840.00,-0.25
"ARAGUATINS - TO",2378310.17,2359110.17,-19200.00,-0.81
"CANDIDO GODOI - RS",601697.76,598462.04,-3235.72,-0.54
"BARRA VELHA - SC",1843441.84,1834641.84,-8800.00,-0.48
"PASSA SETE - RS",647912.13,644132.13,-3780.00,-0.58
"GRAVATA - PE",4340664.17,4331694.17,-8970.00,-0.21
