"Mun","entrada/marco/201510.zip","entrada/abril/201510.zip","Diff","Percent"
"RIBEIRAO DO SUL - SP",552871.19,529721.21,-23149.98,-4.19
"NOVA GRANADA - SP",1648258.93,1618737.61,-29521.32,-1.79
"ARCOVERDE - PE",5701618.70,5549678.78,-151939.92,-2.66
"ARAPONGAS - PR",7676600.25,7614074.21,-62526.04,-0.81
"MEDINA - MG",1392306.84,1374690.72,-17616.12,-1.27
"TERESINA - PI",97083103.78,80787435.79,-16295667.99,-16.79
"BARRA DO GARCAS - MT",5586892.28,5512838.20,-74054.08,-1.33
"OLIVEIRA - MG",2253089.80,2225408.87,-27680.93,-1.23
"SENADOR ELOI DE SOUZA - RN",982664.35,974274.27,-8390.08,-0.85
"PORTAO - RS",1627009.48,1586517.54,-40491.94,-2.49
"CAMPO GRANDE - MS",82061066.69,64583304.99,-17477761.70,-21.30
"GRANITO - PE",842069.37,819254.49,-22814.88,-2.71
"MUNIZ FREIRE - ES",1648616.13,1617416.13,-31200.00,-1.89
"BICAS - MG",1237712.75,1232943.62,-4769.13,-0.39
"CACADOR - SC",3978561.59,3973049.49,-5512.10,-0.14
"CURUCA - PA",4624233.24,4591433.24,-32800.00,-0.71
"RIALMA - GO",880385.48,866747.32,-13638.16,-1.55
"NEPOMUCENO - MG",1623543.55,1613880.43,-9663.12,-0.60
"CONCEICAO - PB",1978391.21,1960041.21,-18350.00,-0.93
"MIRACATU - SP",1356755.51,1333055.51,-23700.00,-1.75
"CHARQUEADAS - RS",2185345.52,2173564.83,-11780.69,-0.54
"FERNAO - SP",496549.13,476349.13,-20200.00,-4.07
"PERDOES - MG",1759192.72,1743242.72,-15950.00,-0.91
"SAO CRISTOVAO - SE",3924880.55,3915938.71,-8941.84,-0.23
"RIBEIRAO PRETO - SP",20331426.28,20322467.09,-8959.19,-0.04
"CAMANDUCAIA - MG",1281253.86,1275337.70,-5916.16,-0.46
"SANTO ANTONIO DE GOIAS - GO",1788797.12,1767697.12,-21100.00,-1.18
"IBICARAI - BA",2234526.66,2229742.77,-4783.89,-0.21
"ITAPORANGA - PB",2115686.71,2045236.71,-70450.00,-3.33
"TOLEDO - PR",7227512.17,6926451.77,-301060.40,-4.17
"JUARA - MT",3907533.48,3895228.76,-12304.72,-0.31
"ITABERA - SP",1374831.33,1319231.33,-55600.00,-4.04
"OSASCO - SP",14359924.35,14226891.44,-133032.91,-0.93
"MUNDO NOVO - MS",1368986.88,1356908.80,-12078.08,-0.88
"CONFRESA - MT",2222235.95,2218385.95,-3850.00,-0.17
"ATIBAIA - SP",4888891.52,4836291.52,-52600.00,-1.08
"RONDONOPOLIS - MT",16190824.70,16112067.81,-78756.89,-0.49
"BUJARI - AC",789390.11,748558.92,-40831.19,-5.17
"ERECHIM - RS",4637825.54,4567034.75,-70790.79,-1.53
"EMBU - SP",7310314.93,7290914.93,-19400.00,-0.27
"TAUBATE - SP",7959892.13,7907272.94,-52619.19,-0.66
"OEIRAS - PI",3118133.68,3110365.23,-7768.45,-0.25
"PETROLANDIA - PE",2838549.23,2814343.27,-24205.96,-0.85
"JOAO ALFREDO - PE",2521970.97,2508793.57,-13177.40,-0.52
"SOBRADINHO - RS",1034231.24,1021162.19,-13069.05,-1.26
"PALMEIROPOLIS - TO",825535.68,820667.95,-4867.73,-0.59
"MACAPA - AP",39725191.80,28390158.93,-11335032.87,-28.53
"PALMARES - PE",4777425.51,4508041.05,-269384.46,-5.64
"ALFENAS - MG",9625586.81,9620618.65,-4968.16,-0.05
"MANICORE - AM",3388008.73,3333528.21,-54480.52,-1.61
"CENTENARIO - TO",473003.12,469509.53,-3493.59,-0.74
"SAO JOAO DE MERITI - RJ",11803494.81,11738494.81,-65000.00,-0.55
"PALMEIRAS DE GOIAS - GO",1778757.91,1757668.67,-21089.24,-1.19
"SANTO ANDRE - SP",17851709.04,17843493.87,-8215.17,-0.05
"SANTA ALBERTINA - SP",625695.09,599645.09,-26050.00,-4.16
"ENCRUZILHADA DO SUL - RS",1760394.26,1752834.25,-7560.01,-0.43
"CAJAMAR - SP",3724106.04,3709190.83,-14915.21,-0.40
"MORENO - PE",3751144.71,3729948.26,-21196.45,-0.57
"IRACEMINHA - SC",503016.28,482516.28,-20500.00,-4.08
"CACHOEIRINHA - PE",1543218.86,1527312.01,-15906.85,-1.03
"PARAI - RS",586032.40,565635.66,-20396.74,-3.48
"SAO MATEUS DO SUL - PR",2458061.42,2449571.34,-8490.08,-0.35
"SIMOLANDIA - GO",779511.77,762224.91,-17286.86,-2.22
"LEOPOLDO DE BULHOES - GO",1094193.94,1093041.13,-1152.81,-0.11
"DIADEMA - SP",12207391.70,12191541.70,-15850.00,-0.13
