"Mun","./backup/201708.zip","novo/201708.zip","Diff","Percent"
"ESTADO - MA",460207517.67,504028053.67,43820536.00,9.52
"ESTADO - MG",433736898.55,566044439.26,132307540.71,30.50
"ESTADO - MS",97812107.49,127642732.43,29830624.94,30.50
"ESTADO - MT",160560532.80,188258308.69,27697775.89,17.25
"CHAPADINHA - MA",7211780.11,7211780.11,0.00,0.00
"PASSOS - MG",4788437.37,4632437.37,-156000.00,-3.26
"URUGUAIANA - RS",6429275.16,5628954.71,-800320.45,-12.45
"CATAGUASES - MG",4522039.32,4522039.32,0.00,0.00
"ROLANDIA - PR",3617574.83,3585429.47,-32145.36,-0.89
"POTIRETAMA - CE",799696.67,799696.67,-0.00,-0.00
"SAO JOSE - SC",8960796.69,7673209.61,-1287587.08,-14.37
"IBIRITE - MG",8874309.38,8874309.38,-0.00,-0.00
"RIO CLARO - SP",8953675.33,8928518.83,-25156.50,-0.28
"MONTE APRAZIVEL - SP",1610277.22,1584073.04,-26204.18,-1.63
"ARAGUAINA - TO",12477264.54,12431570.39,-45694.15,-0.37
"PALMA - MG",1038035.46,1034260.49,-3774.97,-0.36
"BOA VISTA DO BURICA - RS",593695.52,591897.39,-1798.13,-0.30
"ESTADO - GO",200976860.30,219503247.72,18526387.42,9.22
"RIO DE JANEIRO - RJ",265818153.60,190520002.75,-75298150.85,-28.33
"RIO GRANDE - RS",8860779.22,7950879.22,-909900.00,-10.27
"PICOS - PI",7698201.24,7698201.24,-0.00,-0.00
"TELEMACO BORBA - PR",3895880.53,3775880.53,-120000.00,-3.08
"PELOTAS - RS",22800512.83,22800512.83,0.00,0.00
"CAPUTIRA - MG",1028766.38,905841.38,-122925.00,-11.95
"CAETE - MG",2233487.78,2149354.08,-84133.70,-3.77
"NATAL - RN",127682545.31,46640608.23,-81041937.08,-63.47
"PARANAVAI - PR",4310447.62,4257596.13,-52851.49,-1.23
"SAO FRANCISCO DE PAULA - RS",1984590.49,1952488.40,-32102.09,-1.62
"ITAPETINGA - BA",5968449.14,5733596.13,-234853.01,-3.93
"CASTELO - ES",2704790.00,2582915.00,-121875.00,-4.51
"JUNDIAI - SP",14237885.20,14154028.88,-83856.32,-0.59
"SAO FRANCISCO DE ASSIS - RS",1261023.42,1232127.07,-28896.35,-2.29
"PITANGA - PR",2659530.65,2638643.45,-20887.20,-0.79
"VOTUPORANGA - SP",5889716.85,5219478.47,-670238.38,-11.38
"SANTA CRUZ DO CAPIBARIBE - PE",5491379.41,5491379.41,0.00,0.00
"PRESIDENTE PRUDENTE - SP",6846780.03,6830850.03,-15930.00,-0.23
"BARROSO - MG",1353444.55,1332692.74,-20751.81,-1.53
"VALE DO SOL - RS",812225.71,810253.90,-1971.81,-0.24
"SEGREDO - RS",582468.39,577480.38,-4988.01,-0.86
"FAXINAL DO SOTURNO - RS",889565.01,857278.32,-32286.69,-3.63
"BRUSQUE - SC",6526957.92,6526957.92,0.00,0.00
"BOM JESUS DO GALHO - MG",1101468.17,1032831.59,-68636.58,-6.23
"PRESIDENTE EPITACIO - SP",2105777.70,2031588.78,-74188.92,-3.52
"SOLEDADE - RS",1818823.42,1757058.81,-61764.61,-3.40
"POCOES - BA",4280453.79,4235931.37,-44522.42,-1.04
"JUAZEIRO DO NORTE - CE",16542151.37,16542151.37,-0.00,-0.00
"PASSAGEM - RN",759981.23,759981.23,0.00,0.00
"FONTOURA XAVIER - RS",1332608.69,1331007.18,-1601.51,-0.12
"MOGI DAS CRUZES - SP",14331953.24,14302283.95,-29669.29,-0.21
"RUROPOLIS - PA",2874105.59,2874105.59,0.00,0.00
"CAXIAS DO SUL - RS",19959923.03,19959923.03,-0.00,-0.00
"SETE LAGOAS - MG",12443772.13,12443772.13,-0.00,-0.00
"LAGOA VERMELHA - RS",2069596.92,2026269.46,-43327.46,-2.09
"MACEIO - AL",124466330.91,79381149.98,-45085180.93,-36.22
"MANAUS - AM",127482608.40,72027330.89,-55455277.51,-43.50
"SALVADOR - BA",265788289.24,128440327.89,-137347961.35,-51.68
"LAGES - SC",12540531.87,12540531.87,0.00,0.00
"GRAO MOGOL - MG",1259166.30,1246398.49,-12767.81,-1.01
"ITAQUI - RS",2131817.49,2131817.49,0.00,0.00
"TURMALINA - MG",1454459.27,1436847.27,-17612.00,-1.21
"LAGARTO - SE",7001330.38,6951142.84,-50187.54,-0.72
"JOSE BONIFACIO - SP",2088304.20,2025852.33,-62451.87,-2.99
"NOVA BRASILANDIA D'OESTE - RO",1413488.16,1413488.16,0.00,0.00
"PRUDENTOPOLIS - PR",2859977.97,2854139.59,-5838.38,-0.20
"PARNAMIRIM - RN",11583539.00,11479723.94,-103815.06,-0.90
"JUAZEIRO - BA",19206324.81,19206324.81,0.00,0.00
"ROSARIO DO SUL - RS",1897197.20,1882812.18,-14385.02,-0.76
"MONDAI - SC",928100.23,926588.08,-1512.15,-0.16
"SEABRA - BA",3479493.59,3479493.59,0.00,0.00
"TENENTE PORTELA - RS",1667435.89,1472127.61,-195308.28,-11.71
"CONCEICAO DO RIO VERDE - MG",1071309.73,1066645.58,-4664.15,-0.44
"SANTALUZ - BA",3577253.68,3577253.68,-0.00,-0.00
"RIBEIRAO BRANCO - SP",1662481.82,1662481.82,-0.00,-0.00
"MAMONAS - MG",654390.33,654390.33,0.00,0.00
"ITAPIRANGA - SC",1734490.68,1734490.68,-0.00,-0.00
"CRISOPOLIS - BA",2551300.39,2551300.39,0.00,0.00
"GOIANIA - GO",106057813.14,87781425.72,-18276387.42,-17.23
"SANTO AUGUSTO - RS",1103229.02,1056539.02,-46690.00,-4.23
"SIMOES FILHO - BA",8417374.08,7858012.08,-559362.00,-6.65
