"Mun","entrada/marco/201610.zip","entrada/abril/201610.zip","Diff","Percent"
"UBERABA - MG",15262580.70,15205230.70,-57350.00,-0.38
"BAGE - RS",6456728.63,6126702.99,-330025.64,-5.11
"PENDENCIAS - RN",1305085.49,1298385.49,-6700.00,-0.51
"PEDRA DO INDAIA - MG",1014715.76,1014615.76,-100.00,-0.01
"IPIRANGA - PR",1289746.36,1276046.36,-13700.00,-1.06
"SAO JERONIMO - RS",1265112.34,1115643.88,-149468.46,-11.81
"PIRENOPOLIS - GO",1460344.98,1500344.98,40000.00,2.74
"VILA VELHA - ES",10974267.08,10839079.27,-135187.81,-1.23
"CIANORTE - PR",5555346.16,5578406.16,23060.00,0.42
"COMENDADOR GOMES - MG",959982.83,958652.83,-1330.00,-0.14
"ITUETA - MG",620438.26,615258.26,-5180.00,-0.83
"SERRINHA - RN",841397.59,836317.59,-5080.00,-0.60
"ALMIRANTE TAMANDARE - PR",3719666.52,3697346.52,-22320.00,-0.60
"COARI - AM",7758587.19,7747497.19,-11090.00,-0.14
"BRASILIA DE MINAS - MG",2898793.84,2889643.84,-9150.00,-0.32
"ESPLANADA - BA",9928665.51,9902515.01,-26150.50,-0.26
"MANHUACU - MG",5698721.52,5668801.52,-29920.00,-0.53
"CHAVANTES - SP",759110.29,754063.03,-5047.26,-0.66
"PEDRA PRETA - RN",596637.70,594207.70,-2430.00,-0.41
"CAMPO ALEGRE DE GOIAS - GO",1078123.90,1071803.90,-6320.00,-0.59
"VITORIA DA CONQUISTA - BA",23650589.00,23382516.47,-268072.53,-1.13
"IPANEMA - MG",1306354.25,1287114.25,-19240.00,-1.47
"ABRE CAMPO - MG",988067.23,971875.50,-16191.73,-1.64
"ARCOS - MG",3050259.77,3013584.34,-36675.43,-1.20
"PIUMHI - MG",1997671.90,1970299.00,-27372.90,-1.37
"PORTO VELHO - RO",50145827.91,26539273.59,-23606554.32,-47.08
"LUZIANIA - GO",9155075.03,9152625.03,-2450.00,-0.03
"DISTRITO ESTADUAL DE FERNANDO DE NORONHA - PE",1307.64,248.12,-1059.52,-81.03
"PINHAL DE SAO BENTO - PR",634066.37,629826.37,-4240.00,-0.67
"TAIOBEIRAS - MG",2424790.81,2415790.81,-9000.00,-0.37
"POCO DAS TRINCHEIRAS - AL",2004762.02,2002742.02,-2020.00,-0.10
"SAO GABRIEL DA PALHA - ES",2120579.85,2110999.85,-9580.00,-0.45
"NOVA LIMA - MG",8398719.72,8378959.72,-19760.00,-0.24
"SANTA MARIA DO SUACUI - MG",1162905.82,1160865.82,-2040.00,-0.18
"LAGO DA PEDRA - MA",4320011.45,4313131.45,-6880.00,-0.16
"JUATUBA - MG",1735067.55,1722907.55,-12160.00,-0.70
"BRASILANDIA DE MINAS - MG",1164297.44,1154367.44,-9930.00,-0.85
"NOVA AMERICA DA COLINA - PR",592410.52,587840.52,-4570.00,-0.77
"PAICANDU - PR",2297659.52,2283629.52,-14030.00,-0.61
"FLORIANOPOLIS - SC",75116995.81,17553794.44,-57563201.37,-76.63
"TRES PASSOS - RS",1759865.26,1603296.57,-156568.69,-8.90
"FRANCISCO DUMONT - MG",631379.71,625989.71,-5390.00,-0.85
"SALINAS - MG",2586203.72,2573803.72,-12400.00,-0.48
"TRES CORACOES - MG",3551792.51,3541432.51,-10360.00,-0.29
"ITINGA - MG",1125306.52,1110736.52,-14570.00,-1.29
"TOCOS DO MOJI - MG",522783.45,519373.45,-3410.00,-0.65
"PATROCINIO - MG",5807215.04,5792705.04,-14510.00,-0.25
"INDIANOPOLIS - MG",1053930.28,1050860.28,-3070.00,-0.29
"ITANHOMI - MG",918475.80,913595.80,-4880.00,-0.53
"PONTA GROSSA - PR",11561569.15,10056219.79,-1505349.36,-13.02
"JANDUIS - RN",733232.23,729802.23,-3430.00,-0.47
"ITACOATIARA - AM",5697340.29,5692310.29,-5030.00,-0.09
"LIMOEIRO - PE",3835987.86,3801629.00,-34358.86,-0.90
"PINDORETAMA - CE",2248852.63,2239102.63,-9750.00,-0.43
"IMBITUBA - SC",1997788.12,2007788.12,10000.00,0.50
"CANTA - RR",1513394.30,1509294.30,-4100.00,-0.27
"SAO BERNARDO DO CAMPO - SP",44328670.49,44321590.49,-7080.00,-0.02
"AQUIDABA - SE",1813089.01,1805789.01,-7300.00,-0.40
"ITAQUIRAI - MS",2525973.34,2519798.53,-6174.81,-0.24
"TUPANCIRETA - RS",2425181.93,2404959.23,-20222.70,-0.83
"ARACAJU - SE",65796526.11,39142516.91,-26654009.20,-40.51
"LAGOA GRANDE - MG",877866.96,865636.96,-12230.00,-1.39
"ITAPEVI - SP",6581668.24,6571388.24,-10280.00,-0.16
"BARRA MANSA - RJ",11282631.78,11292631.78,10000.00,0.09
"SANTO AMARO - BA",4962045.94,4946140.15,-15905.79,-0.32
"PATOS DE MINAS - MG",10827264.03,10816394.03,-10870.00,-0.10
"IRETAMA - PR",1033593.80,1045593.80,12000.00,1.16
"MIRABELA - MG",1082748.76,1070928.76,-11820.00,-1.09
"CAMPO BELO - MG",3911893.47,3903023.47,-8870.00,-0.23
"IGUATAMA - MG",731013.50,723853.50,-7160.00,-0.98
"ANAPOLIS - GO",19563013.88,18513410.68,-1049603.20,-5.37
"PIMENTA BUENO - RO",1945810.06,1936990.06,-8820.00,-0.45
"RIO PIRACICABA - MG",1266789.61,1264359.61,-2430.00,-0.19
"ANDRADINA - SP",3544489.06,3459050.16,-85438.90,-2.41
"TANGARA - RN",1602227.97,1596347.97,-5880.00,-0.37
"SANTANA DO IPANEMA - AL",5920449.19,5907249.19,-13200.00,-0.22
"PROPRIA - SE",2655444.18,2649124.18,-6320.00,-0.24
"LINHARES - ES",15674556.07,15652916.07,-21640.00,-0.14
"MARIANA - MG",5548031.60,5525481.60,-22550.00,-0.41
"GRANDES RIOS - PR",675206.35,673086.35,-2120.00,-0.31
"BORRAZOPOLIS - PR",713236.04,723236.04,10000.00,1.40
"CAPISTRANO - CE",1884413.15,1876643.15,-7770.00,-0.41
"SANTANA DO MUNDAU - AL",1242257.61,1232357.61,-9900.00,-0.80
"PIRATINI - RS",1572954.55,1557460.19,-15494.36,-0.99
"JUIZ DE FORA - MG",28299546.54,28282336.54,-17210.00,-0.06
"BENTO FERNANDES - RN",701505.16,696695.16,-4810.00,-0.69
"BOCA DA MATA - AL",2687082.94,2677182.94,-9900.00,-0.37
"NONOAI - RS",1119883.94,1113257.10,-6626.84,-0.59
"RIBEIRAO DAS NEVES - MG",10141027.52,10133037.52,-7990.00,-0.08
"SAO JOAO DA PONTE - MG",1930798.05,1911258.05,-19540.00,-1.01
"CANDIDO GODOI - RS",618067.11,614831.39,-3235.72,-0.52
"MUQUI - ES",1160555.09,1154205.09,-6350.00,-0.55
"CARATINGA - MG",5314395.44,5288225.44,-26170.00,-0.49
"SENADOR CANEDO - GO",6899448.52,6885628.52,-13820.00,-0.20
"GOVERNADOR DIX-SEPT ROSADO - RN",1796901.42,1793821.42,-3080.00,-0.17
"QUEDAS DO IGUACU - PR",2451794.98,2436694.98,-15100.00,-0.62
"BARRA DO CORDA - MA",7262970.65,7256690.65,-6280.00,-0.09
"SERRA - ES",15232531.76,15186021.76,-46510.00,-0.31
"COLOMBO - PR",7280382.65,7258112.65,-22270.00,-0.31
"MURIAE - MG",4684064.19,4533156.73,-150907.46,-3.22
"SANTO ANGELO - RS",3273087.77,3052963.62,-220124.15,-6.73
"CONCEICAO DO COITE - BA",3960604.32,3884682.42,-75921.90,-1.92
"FRANCA - SP",9900020.80,8861235.91,-1038784.89,-10.49
"JEQUIE - BA",11748118.70,11408542.25,-339576.45,-2.89
"ESPERA FELIZ - MG",1634524.77,1622473.60,-12051.17,-0.74
"COLATINA - ES",10955094.74,10935844.74,-19250.00,-0.18
"DIVINO - MG",1252239.25,1243769.25,-8470.00,-0.68
"FRUTAL - MG",4697786.07,4670256.07,-27530.00,-0.59
"CONSELHEIRO LAFAIETE - MG",6017021.65,6005561.65,-11460.00,-0.19
"REBOUCAS - PR",1096529.66,1086246.81,-10282.85,-0.94
"RONDON - PR",909563.68,905253.68,-4310.00,-0.47
"SAO JOSE DOS PINHAIS - PR",11069174.63,10921024.63,-148150.00,-1.34
"SAO JOAO NEPOMUCENO - MG",1963067.87,1961537.87,-1530.00,-0.08
"REALEZA - PR",1366802.26,1361312.26,-5490.00,-0.40
"OLHO D'AGUA DAS FLORES - AL",2223156.01,2213256.01,-9900.00,-0.45
"ACEGUA - RS",1073722.85,1068715.03,-5007.82,-0.47
"SAO MIGUEL DO GOSTOSO - RN",977150.53,973150.53,-4000.00,-0.41
"NOVA SERRANA - MG",3772941.58,3765461.58,-7480.00,-0.20
"BUENO BRANDAO - MG",728845.93,720992.97,-7852.96,-1.08
"BATALHA - AL",2229282.33,2221032.33,-8250.00,-0.37
"SANTO ANTONIO DE JESUS - BA",6399273.71,6357766.58,-41507.13,-0.65
"GOIABEIRA - MG",615646.94,611526.94,-4120.00,-0.67
"GUARACIABA DO NORTE - CE",3105797.39,3098027.39,-7770.00,-0.25
"CATANDUVAS - PR",813459.66,811459.66,-2000.00,-0.25
"VISCONDE DO RIO BRANCO - MG",2204907.74,2141037.18,-63870.56,-2.90
"VALENCA - BA",6528603.61,6311103.16,-217500.45,-3.33
"IMBITUVA - PR",1920469.24,1918519.24,-1950.00,-0.10
"DIAMANTE DO SUL - PR",577594.62,576354.62,-1240.00,-0.21
"JABOTI - PR",605402.51,617402.51,12000.00,1.98
"NINHEIRA - MG",920383.50,917383.50,-3000.00,-0.33
"MATINHOS - PR",1807066.94,1793796.94,-13270.00,-0.73
"TORRES - RS",1792656.74,1759201.30,-33455.44,-1.87
"TUPACIGUARA - MG",2739849.39,2726049.39,-13800.00,-0.50
"CURITIBA - PR",232291218.57,111573764.43,-120717454.14,-51.97
"CASCA - RS",756001.04,764001.04,8000.00,1.06
"CERRO BRANCO - RS",509199.78,507099.78,-2100.00,-0.41
"CONCEICAO DA BARRA - ES",2487977.49,2479967.49,-8010.00,-0.32
"AIMORES - MG",1677992.16,1675342.16,-2650.00,-0.16
"ICONHA - ES",1280832.52,1272092.52,-8740.00,-0.68
"GUACUI - ES",2022171.40,1961767.80,-60403.60,-2.99
"AUTAZES - AM",2348925.89,2339905.89,-9020.00,-0.38
"MANDAGUACU - PR",1554560.06,1529010.06,-25550.00,-1.64
"MUNHOZ - MG",552285.09,545165.09,-7120.00,-1.29
"ARACATUBA - SP",9083190.21,7909023.16,-1174167.05,-12.93
"CRATO - CE",9527705.37,9521405.37,-6300.00,-0.07
"COREAU - CE",2840844.58,2832374.58,-8470.00,-0.30
"MATOZINHOS - MG",1949668.10,1937328.10,-12340.00,-0.63
"BAURU - SP",12119559.68,11832107.82,-287451.86,-2.37
"DIVINOLANDIA - SP",919443.35,854230.39,-65212.96,-7.09
"CONSELHEIRO PENA - MG",1487414.93,1485294.93,-2120.00,-0.14
"SANTA BARBARA D'OESTE - SP",7414201.54,7381201.54,-33000.00,-0.45
"ITABIRITO - MG",5601109.31,5590119.31,-10990.00,-0.20
"CARANGOLA - MG",2087786.64,1887886.59,-199900.05,-9.57
"ARAGOIANIA - GO",645178.12,642018.12,-3160.00,-0.49
"TRAIRI - CE",4219777.39,4216337.39,-3440.00,-0.08
"PORTO ALEGRE DO NORTE - MT",946638.88,944008.88,-2630.00,-0.28
"CACHOEIRINHA - RS",4374401.06,4298133.61,-76267.45,-1.74
"BURITIS - RO",1989087.44,1984867.44,-4220.00,-0.21
"QUEIMADA NOVA - PI",872202.43,865912.43,-6290.00,-0.72
"CAMPINA VERDE - MG",2557410.63,2551560.63,-5850.00,-0.23
"SAO SEBASTIAO DO UATUMA - AM",752417.39,747277.39,-5140.00,-0.68
"PIRAPORA - MG",3922511.05,3914591.05,-7920.00,-0.20
"NOVA GRANADA - SP",1429005.25,1404997.25,-24008.00,-1.68
"ARCOVERDE - PE",4557425.43,4501691.47,-55733.96,-1.22
"ARAPONGAS - PR",4669219.45,4606693.41,-62526.04,-1.34
"MEDINA - MG",2737439.90,2715403.78,-22036.12,-0.80
"TERESINA - PI",115244347.34,85937573.19,-29306774.15,-25.43
"OLIVEIRA - MG",2176979.19,2147648.26,-29330.93,-1.35
"NORMANDIA - RR",858094.85,854204.85,-3890.00,-0.45
"SENADOR ELOI DE SOUZA - RN",756692.08,752532.08,-4160.00,-0.55
"FRANCISCO SA - MG",1909789.05,1885069.05,-24720.00,-1.29
"PORTAO - RS",1546663.38,1535229.72,-11433.66,-0.74
"CAMPO GRANDE - MS",78529275.18,58926114.60,-19603160.58,-24.96
"SAO SEBASTIAO - AL",3342499.06,3329299.06,-13200.00,-0.39
"BANDEIRA - MG",687703.51,682203.51,-5500.00,-0.80
"GRAJAU - MA",6978684.27,6983634.27,4950.00,0.07
"ARAPUA - PR",637625.07,636835.07,-790.00,-0.12
"CACADOR - SC",3617006.03,3493161.33,-123844.70,-3.42
"NEPOMUCENO - MG",1523663.43,1514000.31,-9663.12,-0.63
"PARANAIGUARA - GO",1249333.96,1247163.96,-2170.00,-0.17
"PERDOES - MG",1750566.28,1748346.28,-2220.00,-0.13
"SAO CRISTOVAO - SE",3707036.83,3698094.99,-8941.84,-0.24
"ALTA FLORESTA - MT",3205995.47,3203415.47,-2580.00,-0.08
"CAMANDUCAIA - MG",1456995.85,1446869.69,-10126.16,-0.70
"BANDEIRA DO SUL - MG",600747.28,593657.28,-7090.00,-1.18
"CIPOTANEA - MG",575541.86,566441.86,-9100.00,-1.58
"TOLEDO - PR",5359244.72,5058184.32,-301060.40,-5.62
"OSASCO - SP",13438916.40,13289916.40,-149000.00,-1.11
"MUNDO NOVO - MS",1401031.91,1388953.83,-12078.08,-0.86
"CAJATI - SP",1782968.25,1774208.25,-8760.00,-0.49
"MONSENHOR TABOSA - CE",2510606.97,2506886.97,-3720.00,-0.15
"RONDONOPOLIS - MT",11754654.17,11714724.17,-39930.00,-0.34
"PRATAPOLIS - MG",738744.39,729874.39,-8870.00,-1.20
"JANUARIA - MG",3361893.74,3355873.74,-6020.00,-0.18
"BARRACAO - PR",1037351.23,1030291.23,-7060.00,-0.68
"TAUBATE - SP",6930831.55,6878212.36,-52619.19,-0.76
"OLHOS-D'AGUA - MG",602739.09,594579.09,-8160.00,-1.35
"SOBRADINHO - RS",1409364.35,1396295.30,-13069.05,-0.93
"RECREIO - MG",822284.90,820554.90,-1730.00,-0.21
"BARRACAO - RS",731223.87,729873.87,-1350.00,-0.18
"MACAPA - AP",38092938.55,24921508.55,-13171430.00,-34.58
"PALMARES - PE",4582310.55,4380045.58,-202264.97,-4.41
"ITAUBA - MT",947279.23,939119.23,-8160.00,-0.86
"SANTA MARGARIDA - MG",1156379.97,1151549.97,-4830.00,-0.42
"SANTA MONICA - PR",746665.42,742495.42,-4170.00,-0.56
"MARINGA - PR",25881148.55,25210128.65,-671019.90,-2.59
"MARANGUAPE - CE",7546354.98,7542044.98,-4310.00,-0.06
"ENCRUZILHADA DO SUL - RS",1726551.98,1718991.97,-7560.01,-0.44
"CAJAMAR - SP",3705245.95,3693825.95,-11420.00,-0.31
"CABECEIRAS DO PIAUI - PI",988325.60,982015.60,-6310.00,-0.64
"MONTANHAS - RN",1187737.81,1181747.81,-5990.00,-0.50
"TIMBIRAS - MA",2392796.74,2385786.74,-7010.00,-0.29
"SAO MATEUS DO SUL - PR",2565904.32,2580414.24,14509.92,0.57
"CANDIDO DE ABREU - PR",1370754.00,1378854.00,8100.00,0.59
"ALTO DO RODRIGUES - RN",2055193.78,2052433.78,-2760.00,-0.13
"TIBAGI - PR",2892462.71,2879002.71,-13460.00,-0.47
"DIADEMA - SP",12306499.62,12294039.62,-12460.00,-0.10
"ARVOREZINHA - RS",852686.97,840908.78,-11778.19,-1.38
"TIBAU - RN",1436143.79,1432013.79,-4130.00,-0.29
"GOVERNADOR VALADARES - MG",18429872.15,18360882.15,-68990.00,-0.37
"CARMOPOLIS DE MINAS - MG",1178202.28,1161671.58,-16530.70,-1.40
"CAMPO GRANDE - AL",1076421.79,1068171.79,-8250.00,-0.77
"ALAGOINHAS - BA",10524252.27,10514122.27,-10130.00,-0.10
"LAGOA DOS PATOS - MG",582057.81,581127.81,-930.00,-0.16
"CENTRO NOVO DO MARANHAO - MA",2792091.52,2785601.52,-6490.00,-0.23
"CURRAL DE DENTRO - MG",780545.16,771375.16,-9170.00,-1.17
"LAGOA DA PRATA - MG",2242652.15,2218078.73,-24573.42,-1.10
"APUCARANA - PR",9398669.48,9408669.48,10000.00,0.11
"SAO JOAQUIM DE BICAS - MG",1521098.33,1501458.33,-19640.00,-1.29
"SABAUDIA - PR",660179.60,670179.60,10000.00,1.51
"PORTO CALVO - AL",2634759.37,2626509.37,-8250.00,-0.31
