"Mun","./backup/201511.zip","novo/201511.zip","Diff","Percent"
"RUY BARBOSA - BA",2702671.08,2674051.08,-28620.00,-1.06
"ITAIPULANDIA - PR",686654.13,686654.13,0.00,0.00
"TRES COROAS - RS",1469894.77,1438342.47,-31552.30,-2.15
"FILADELFIA - BA",1959721.30,1944301.30,-15420.00,-0.79
"COLORADO DO OESTE - RO",1225522.94,1194222.94,-31300.00,-2.55
"SANTA RITA DO SAPUCAI - MG",1978920.37,1951441.20,-27479.17,-1.39
"UPANEMA - RN",2109575.64,2094335.64,-15240.00,-0.72
"COLINAS - MA",4164164.24,4146984.24,-17180.00,-0.41
"SANANDUVA - RS",1075095.41,1068069.90,-7025.51,-0.65
"MAJOR ISIDORO - AL",2239625.43,2209845.43,-29780.00,-1.33
"ALMADINA - BA",770303.25,764183.25,-6120.00,-0.79
"PRAIA GRANDE - SP",12656506.79,12656506.79,0.00,0.00
"AURORA - CE",2471812.80,2446532.80,-25280.00,-1.02
"PRESIDENTE DUTRA - BA",1934116.95,1919376.95,-14740.00,-0.76
"ARACAGI - PB",1878731.32,1848811.32,-29920.00,-1.59
"MERUOCA - CE",1678768.34,1663228.34,-15540.00,-0.93
"TRIUNFO - PB",828830.47,821530.47,-7300.00,-0.88
"TRIUNFO - PE",1406368.92,1383868.92,-22500.00,-1.60
"BUERAREMA - BA",1550992.94,1517492.94,-33500.00,-2.16
"CARNEIROS - AL",1032543.92,1021683.92,-10860.00,-1.05
"SAO FELIX DO PIAUI - PI",653278.52,648978.52,-4300.00,-0.66
"ASSUNCAO - PB",729720.52,721500.52,-8220.00,-1.13
"OLHO D'AGUA GRANDE - AL",927987.46,922747.46,-5240.00,-0.56
"VARZEA GRANDE - PI",673059.74,667639.74,-5420.00,-0.81
"ITAMBACURI - MG",1763355.91,1763355.91,-0.00,-0.00
"POCO FUNDO - MG",1293138.51,1287828.16,-5310.35,-0.41
"ALAGOINHA DO PIAUI - PI",967574.17,962174.17,-5400.00,-0.56
"SAO JOSE DO RIO PRETO - SP",16614962.32,15080620.39,-1534341.93,-9.23
"PASSA E FICA - RN",1295548.68,1276728.68,-18820.00,-1.45
"CACHOEIRA DOS INDIOS - PB",932394.88,916734.88,-15660.00,-1.68
"GONGOGI - BA",1251703.07,1243663.07,-8040.00,-0.64
"BOM SUCESSO - PB",703670.83,691950.83,-11720.00,-1.67
"IBITITA - BA",1897441.22,1881281.22,-16160.00,-0.85
"APUAREMA - BA",1060966.39,1054946.39,-6020.00,-0.57
"JOAQUIM PIRES - PI",1537161.81,1518281.81,-18880.00,-1.23
"RIACHO DAS ALMAS - PE",1920448.05,1900948.05,-19500.00,-1.02
"AMPARO - PB",569039.27,565759.27,-3280.00,-0.58
"BELEM - PB",1684857.30,1653877.30,-30980.00,-1.84
"CORRENTE - PI",2430508.89,2424708.89,-5800.00,-0.24
"BELEM - PA",91259459.08,73653627.53,-17605831.55,-19.29
"LAJINHA - MG",1307472.41,1300885.05,-6587.36,-0.50
"SAO JOSE DO CAMPESTRE - RN",1434437.19,1405377.19,-29060.00,-2.03
"VARZEA GRANDE - MT",10161471.48,10139063.48,-22408.00,-0.22
"QUILOMBO - SC",949168.67,949168.67,0.00,0.00
"MURICI - AL",3072014.02,3056834.02,-15180.00,-0.49
"IPUEIRA - RN",549441.00,545761.00,-3680.00,-0.67
"ITATIM - BA",1706990.65,1691590.65,-15400.00,-0.90
"REGISTRO - SP",2806614.22,2747495.32,-59118.90,-2.11
"MARCELINO VIEIRA - RN",813295.04,798715.04,-14580.00,-1.79
"ITAU - RN",814216.12,801456.12,-12760.00,-1.57
"MORADA NOVA - CE",5136703.65,5078603.65,-58100.00,-1.13
"CUITE - PB",1877503.90,1837543.90,-39960.00,-2.13
"BETANIA - PE",1641595.98,1631195.98,-10400.00,-0.63
"IBIMIRIM - PE",2459165.80,2383085.80,-76080.00,-3.09
"PAUDALHO - PE",5416944.83,5326384.83,-90560.00,-1.67
"LAGOA NOVA - RN",1609287.50,1602187.50,-7100.00,-0.44
"PEDRA AZUL - MG",2059303.38,2054456.25,-4847.13,-0.24
"BAEPENDI - MG",1316700.85,1287634.32,-29066.53,-2.21
"PORTO DO MANGUE - RN",917823.10,908463.10,-9360.00,-1.02
"SEVERIANO MELO - RN",676751.05,665891.05,-10860.00,-1.60
"CUIABA - MT",62878389.73,40129366.49,-22749023.24,-36.18
"MALHADA DOS BOIS - SE",883428.00,877508.00,-5920.00,-0.67
"SOBRADO - PB",908290.15,900710.15,-7580.00,-0.83
"SAO JOSE DO OURO - RS",545778.88,521694.23,-24084.65,-4.41
"PEDRAO - BA",843259.63,837639.63,-5620.00,-0.67
"MALACACHETA - MG",1315768.09,1315768.09,0.00,0.00
"GURUPI - TO",4519797.40,4505292.93,-14504.47,-0.32
"PORTO LUCENA - RS",509854.32,507943.49,-1910.83,-0.37
"SAO LOURENCO DO PIAUI - PI",1372506.68,1368146.68,-4360.00,-0.32
"FORTALEZA - CE",222673757.13,160035713.88,-62638043.25,-28.13
"LAGOA DE PEDRAS - RN",1089075.23,1079375.23,-9700.00,-0.89
"IRAUCUBA - CE",2369930.15,2338350.15,-31580.00,-1.33
"MUCUM - RS",558173.67,551971.81,-6201.86,-1.11
"CUITE DE MAMANGUAPE - PB",905808.00,894908.00,-10900.00,-1.20
"BARRAS - PI",4413595.77,4383195.77,-30400.00,-0.69
"BRASILIA - DF",344140168.76,290189873.95,-53950294.81,-15.68
"CONDOR - RS",898814.29,897601.28,-1213.01,-0.13
"BRASILEIRA - PI",1063520.57,1058060.57,-5460.00,-0.51
"RIO TINTO - PB",2462781.56,2446121.56,-16660.00,-0.68
"SAO FELIX DO CORIBE - BA",1545593.93,1527113.93,-18480.00,-1.20
"SAPE - PB",3756963.37,3721383.37,-35580.00,-0.95
"DOM BASILIO - BA",1378143.27,1369343.27,-8800.00,-0.64
"SAO FELIPE - BA",2090536.47,2064636.47,-25900.00,-1.24
"MARILIA - SP",11085532.20,10665513.79,-420018.41,-3.79
"SARANDI - RS",1262846.69,1258086.25,-4760.44,-0.38
"CAEM - BA",1251603.99,1241783.99,-9820.00,-0.78
"CACULE - BA",1926055.65,1900055.65,-26000.00,-1.35
"URUBURETAMA - CE",2224905.69,2199565.69,-25340.00,-1.14
"SAO SEBASTIAO DO CAI - RS",1395360.63,1386845.55,-8515.08,-0.61
"SAO LUIZ - RR",2817578.21,2813418.21,-4160.00,-0.15
"CANDEIAS - BA",6263027.94,6198147.94,-64880.00,-1.04
"ESTRELA DE ALAGOAS - AL",1924654.09,1908874.09,-15780.00,-0.82
"PRIMAVERA DO LESTE - MT",3715045.26,3715045.26,0.00,0.00
"CACIMBAS - PB",1037107.38,1031367.38,-5740.00,-0.55
"SOLANEA - PB",2228292.48,2215992.48,-12300.00,-0.55
"PARAISOPOLIS - MG",1182453.98,1174606.73,-7847.25,-0.66
"SERRA PRETA - BA",1577186.03,1551106.03,-26080.00,-1.65
"BAIXIO - CE",815855.64,810615.64,-5240.00,-0.64
"BODOCO - PE",3318176.12,3283096.12,-35080.00,-1.06
"AREIAL - PB",875491.54,863791.54,-11700.00,-1.34
"UBA - MG",4795167.32,4448831.36,-346335.96,-7.22
"POSSE - GO",2407914.89,2407914.89,0.00,0.00
"ITARANTIM - BA",1768061.67,1754781.67,-13280.00,-0.75
"ITAETE - BA",1667293.69,1646853.69,-20440.00,-1.23
"SANTO ANTONIO - RN",1993135.54,1933955.54,-59180.00,-2.97
"RUY BARBOSA - RN",685759.28,680659.28,-5100.00,-0.74
"PERIQUITO - MG",1033683.21,1033683.21,0.00,0.00
"ANGICAL - BA",1646403.48,1633003.48,-13400.00,-0.81
"PLANALTO - BA",2308250.77,2273550.77,-34700.00,-1.50
"SERRA CAIADA (EX-PRESIDENTE JUSCELINO) - RN",1049316.18,1032776.18,-16540.00,-1.58
"VICOSA DO CEARA - CE",5457507.39,5394687.39,-62820.00,-1.15
"JUSSIAPE - BA",972232.21,961832.21,-10400.00,-1.07
"AURELINO LEAL - BA",1495950.13,1483950.13,-12000.00,-0.80
"TUPA - SP",3097276.66,2966739.11,-130537.55,-4.21
"MACAIBA - RN",5693330.14,5580090.14,-113240.00,-1.99
"OURICANGAS - BA",1069467.52,1061007.52,-8460.00,-0.79
"IVOTI - RS",1193074.24,1186670.72,-6403.52,-0.54
"IPECAETA - BA",1857365.43,1843565.43,-13800.00,-0.74
"SARANDI - PR",3805861.45,3662549.62,-143311.83,-3.77
"TRIUNFO POTIGUAR - RN",676797.99,668417.99,-8380.00,-1.24
"UTINGA - BA",1892357.44,1866657.44,-25700.00,-1.36
"INHAPIM - MG",1555442.19,1540036.89,-15405.30,-0.99
"ARIQUEMES - RO",6210102.21,6161162.21,-48940.00,-0.79
"SAO JOSE DO BONFIM - PB",830216.84,825416.84,-4800.00,-0.58
"IGUATU - CE",7668563.21,7610583.21,-57980.00,-0.76
"ITAPORANGA D'AJUDA - SE",3411732.74,3401492.74,-10240.00,-0.30
"BRAGANCA PAULISTA - SP",7057009.85,6766540.96,-290468.89,-4.12
"MONTE SANTO - BA",4669806.65,4638026.65,-31780.00,-0.68
"CAMPOS DOS GOYTACAZES - RJ",96578360.05,96578360.05,-0.00,-0.00
"PRADO - BA",3434465.54,3407265.54,-27200.00,-0.79
"PATOS DO PIAUI - PI",737703.53,734743.53,-2960.00,-0.40
"IGACI - AL",2742034.45,2708994.45,-33040.00,-1.20
"JAPOATA - SE",1372198.04,1338518.04,-33680.00,-2.45
"MORPARA - BA",881090.26,866050.26,-15040.00,-1.71
"SAO JOSE DE MIPIBU - RN",3478496.35,3418156.35,-60340.00,-1.73
"MALTA - PB",976408.47,966268.47,-10140.00,-1.04
"ANAPURUS - MA",2170474.36,2158394.36,-12080.00,-0.56
"BAMBUI - MG",1873260.70,1852580.65,-20680.05,-1.10
"COLONIA LEOPOLDINA - AL",2315865.29,2300045.29,-15820.00,-0.68
"PASSO FUNDO - RS",6916176.76,6562683.42,-353493.34,-5.11
"AMERICANA - SP",6654642.62,6654642.62,-0.00,-0.00
"PRESIDENTE DUTRA - MA",3473124.10,3459844.10,-13280.00,-0.38
"BELAGUA - MA",1153696.43,1146176.43,-7520.00,-0.65
"CALDAS BRANDAO - PB",950045.70,940545.70,-9500.00,-1.00
"CANDIBA - BA",1765623.79,1752523.79,-13100.00,-0.74
"SAO JOAO DA SERRA - PI",782227.39,775567.39,-6660.00,-0.85
"GARCA - SP",2825337.08,2801277.09,-24059.99,-0.85
"GRANJA - CE",5857002.51,5770442.51,-86560.00,-1.48
"CORONEL JOSE DIAS - PI",806206.81,801746.81,-4460.00,-0.55
"PAU DOS FERROS - RN",2637068.00,2560468.00,-76600.00,-2.90
"JOAO PESSOA - PB",81950261.35,59343536.17,-22606725.18,-27.59
"LAGOA DO PIAUI - PI",941260.47,938420.47,-2840.00,-0.30
"CANINDE DE SAO FRANCISCO - SE",3097206.97,3053486.97,-43720.00,-1.41
"ARACI - BA",5093874.83,5060614.83,-33260.00,-0.65
"OLHO-D'AGUA DO BORGES - RN",1076054.73,1068294.73,-7760.00,-0.72
"INGA - PB",1950868.44,1921228.44,-29640.00,-1.52
"SANTO CRISTO - RS",930244.71,923358.01,-6886.70,-0.74
"FERNANDOPOLIS - SP",3020782.11,2743730.51,-277051.60,-9.17
"BREJO DO CRUZ - PB",1335769.57,1323069.57,-12700.00,-0.95
"OLHO D'AGUA DO CASADO - AL",1021481.87,1014341.87,-7140.00,-0.70
"MIRANTE - BA",993911.73,987671.73,-6240.00,-0.63
"CAMBUI - MG",1564797.96,1561010.37,-3787.59,-0.24
"JAQUEIRA - PE",1558982.57,1541462.57,-17520.00,-1.12
"QUIXADA - CE",6601944.53,6512304.53,-89640.00,-1.36
"FORMIGA - MG",3576951.98,3410405.48,-166546.50,-4.66
"CAMPO GRANDE (EX-AUGUSTO SEVERO) - RN",1495103.34,1477663.34,-17440.00,-1.17
"CARPINA - PE",4578964.39,4337253.23,-241711.16,-5.28
"BELEM - AL",912713.29,905013.29,-7700.00,-0.84
"AIURUOCA - MG",600192.07,583872.80,-16319.27,-2.72
"NOSSA SENHORA DE LOURDES - SE",704565.54,695165.54,-9400.00,-1.33
"AREIA BRANCA - SE",1829007.72,1807427.72,-21580.00,-1.18
"CRUZ ALTA - RS",4263580.03,3798453.87,-465126.16,-10.91
"GUARATINGA - BA",2201322.25,2185062.25,-16260.00,-0.74
"AREIA BRANCA - RN",2662223.50,2637003.50,-25220.00,-0.95
"BARRA DE SANTA ROSA - PB",1900641.84,1880841.84,-19800.00,-1.04
"MAIQUINIQUE - BA",1316076.36,1307256.36,-8820.00,-0.67
"CAMPO ALEGRE DE LOURDES - BA",2597231.01,2569039.01,-28192.00,-1.09
"SATIRO DIAS - BA",2292542.95,2278182.95,-14360.00,-0.63
"CARIACICA - ES",10096423.75,9923314.87,-173108.88,-1.71
"SANTIAGO - RS",2290203.10,2268257.19,-21945.91,-0.96
"SAO CAITANO - PE",2508542.64,2452702.64,-55840.00,-2.23
"SANTO AMARO DAS BROTAS - SE",1165979.42,1147039.42,-18940.00,-1.62
"CANAVIEIRA - PI",665168.48,661288.48,-3880.00,-0.58
"GEMINIANO - PI",691240.57,686300.57,-4940.00,-0.71
"SAO GONCALO DO AMARANTE - RN",6296115.35,6205915.35,-90200.00,-1.43
"MACAU - RN",4413975.38,4368855.38,-45120.00,-1.02
"SAO LUIS - MA",104925810.03,74792438.24,-30133371.79,-28.72
"RAFAEL JAMBEIRO - BA",2555820.51,2534720.51,-21100.00,-0.83
"CARIRA - SE",2214352.44,2188892.44,-25460.00,-1.15
"MARUIM - SE",3167023.70,3154803.70,-12220.00,-0.39
"ESPIGAO D'OESTE - RO",1739472.04,1681092.04,-58380.00,-3.36
"FELIPE GUERRA - RN",1918514.26,1909354.26,-9160.00,-0.48
"BREJO GRANDE - SE",1023064.87,999944.87,-23120.00,-2.26
"CAMPO MAIOR - PI",3903034.84,3845634.84,-57400.00,-1.47
"IBIRAPITANGA - BA",3236116.73,3226856.73,-9260.00,-0.29
"ITAICABA - CE",782281.86,774261.86,-8020.00,-1.03
"CHA GRANDE - PE",2154640.42,2138540.42,-16100.00,-0.75
"JUCATI - PE",1272278.60,1260678.60,-11600.00,-0.91
"SAO JOSE DO DIVINO - PI",693835.96,683235.96,-10600.00,-1.53
"SANTA BARBARA DO SUL - RS",707036.80,697374.42,-9662.38,-1.37
"PARAU - RN",740665.41,731045.41,-9620.00,-1.30
"BARRO PRETO - BA",908382.55,900902.55,-7480.00,-0.82
"GUAJARA-MIRIM - RO",2780039.79,2736099.79,-43940.00,-1.58
"BOM DESPACHO - MG",3012711.75,2956470.26,-56241.49,-1.87
"AGUA PRETA - PE",3300428.49,3264768.49,-35660.00,-1.08
"IRECE - BA",5052362.32,4982182.32,-70180.00,-1.39
"SAO JOSE DO PIAUI - PI",720963.49,708503.49,-12460.00,-1.73
"IRAI - RS",625388.68,620293.93,-5094.75,-0.81
"FELIZ DESERTO - AL",1062243.27,1056543.27,-5700.00,-0.54
"EPITACIOLANDIA - AC",1881544.47,1851864.47,-29680.00,-1.58
"MOITA BONITA - SE",1085873.35,1080313.35,-5560.00,-0.51
"SAO FRANCISCO - PB",679572.85,675732.85,-3840.00,-0.57
"MORTUGABA - BA",1169262.60,1158302.60,-10960.00,-0.94
"CASTELO DO PIAUI - PI",1826362.38,1818422.38,-7940.00,-0.43
"CACHOEIRO DE ITAPEMIRIM - ES",7899820.34,7432650.54,-467169.80,-5.91
"IELMO MARINHO - RN",2583435.77,2573275.77,-10160.00,-0.39
"PRATA - PB",912902.04,907862.04,-5040.00,-0.55
"LAURO DE FREITAS - BA",12118249.58,11931629.58,-186620.00,-1.54
"SAO JOSE DO EGITO - PE",2707306.36,2656166.36,-51140.00,-1.89
"FORTIM - CE",1546583.99,1533303.99,-13280.00,-0.86
"PARAZINHO - RN",772360.35,765440.35,-6920.00,-0.90
"POJUCA - BA",3213925.23,3145786.69,-68138.54,-2.12
"JUSSARI - BA",1124884.37,1118724.37,-6160.00,-0.55
"NAO-ME-TOQUE - RS",978785.96,977053.83,-1732.13,-0.18
"IBICUITINGA - CE",1380161.69,1367101.69,-13060.00,-0.95
"UBAJARA - CE",3194890.83,3162390.83,-32500.00,-1.02
"CLEVELANDIA - PR",1708081.14,1702332.15,-5748.99,-0.34
"ELISEU MARTINS - PI",861848.66,855348.66,-6500.00,-0.75
"ALEGRETE - RS",4530338.74,4359286.62,-171052.12,-3.78
"LAGOA DO BARRO DO PIAUI - PI",706646.82,702406.82,-4240.00,-0.60
"MONTADAS - PB",778314.65,771574.65,-6740.00,-0.87
"FLORES - PE",1999331.66,1966411.66,-32920.00,-1.65
"PE DE SERRA - BA",1516358.12,1503298.12,-13060.00,-0.86
"SOROCABA - SP",17568343.72,17265130.01,-303213.71,-1.73
"TORITAMA - PE",3219791.21,3181111.21,-38680.00,-1.20
"SANTA ROSA DE LIMA - SE",790566.55,785546.55,-5020.00,-0.63
"PORTO GRANDE - AP",2275439.06,2229659.06,-45780.00,-2.01
"MINADOR DO NEGRAO - AL",856610.78,847290.78,-9320.00,-1.09
"URUCUCA - BA",1826395.93,1802155.93,-24240.00,-1.33
"NINA RODRIGUES - MA",1522001.49,1516701.49,-5300.00,-0.35
"TAUA - CE",6738375.40,6671975.40,-66400.00,-0.99
"FEIRA DE SANTANA - BA",28123328.26,26726355.76,-1396972.50,-4.97
"CORDEIROS - BA",917331.43,908071.43,-9260.00,-1.01
"MARCIONILIO SOUZA - BA",1217446.70,1205646.70,-11800.00,-0.97
"SALGADO DE SAO FELIX - PB",1296279.14,1255139.14,-41140.00,-3.17
"ARACOIABA - CE",3695862.51,3676782.51,-19080.00,-0.52
"JACOBINA - BA",5905611.87,5831231.87,-74380.00,-1.26
"JABORANDI - SP",677062.06,677062.06,-0.00,-0.00
"CORURIPE - AL",8538801.95,8471441.95,-67360.00,-0.79
"BALSAS - MA",7913804.66,7881624.66,-32180.00,-0.41
"LAJEDO DO TABOCAL - BA",949370.44,939910.44,-9460.00,-1.00
"CACIMBINHAS - AL",1262155.93,1252855.93,-9300.00,-0.74
"SAO FRANCISCO DO GUAPORE - RO",1796445.61,1775125.61,-21320.00,-1.19
"PARACURU - CE",3712943.83,3670763.83,-42180.00,-1.14
"PIO IX - PI",1697684.25,1662684.25,-35000.00,-2.06
"FEIRA DA MATA - BA",740962.05,735302.05,-5660.00,-0.76
"SANTO ANTONIO DE LISBOA - PI",665417.29,651457.29,-13960.00,-2.10
"PAU BRASIL - BA",1059691.75,1036451.75,-23240.00,-2.19
"JOAQUIM GOMES - AL",2393215.04,2360295.04,-32920.00,-1.38
"BELA CRUZ - CE",2685992.59,2659992.59,-26000.00,-0.97
"AGUA BRANCA - PI",3075373.30,3066853.30,-8520.00,-0.28
"AGUA BRANCA - PB",1387657.44,1372177.44,-15480.00,-1.12
"LAGOA SALGADA - RN",838589.45,829589.45,-9000.00,-1.07
"JUREMA - PI",735101.16,731381.16,-3720.00,-0.51
"JUREMA - PE",1442936.32,1442936.32,0.00,0.00
"SAO JOAO - PE",2052274.01,2033294.01,-18980.00,-0.92
"BARREIRA - CE",2195403.29,2173383.29,-22020.00,-1.00
"PUREZA - RN",1216870.31,1209110.31,-7760.00,-0.64
"SERTAOZINHO - PB",971861.01,967681.01,-4180.00,-0.43
"CACIMBA DE DENTRO - PB",1680629.30,1668909.30,-11720.00,-0.70
"CANDEAL - BA",1200606.80,1188646.80,-11960.00,-1.00
"RAUL SOARES - MG",1734725.40,1734725.40,0.00,0.00
"PICUI - PB",2274001.81,2251581.81,-22420.00,-0.99
"ITABORAI - RJ",11335000.04,11335000.04,0.00,0.00
"SERTANIA - PE",2601386.27,2543226.27,-58160.00,-2.24
"GOVERNADOR NUNES FREIRE - MA",3850590.81,3823750.81,-26840.00,-0.70
"SERRINHA DOS PINTOS - RN",692885.38,684725.38,-8160.00,-1.18
"JUCURUTU - RN",1800785.02,1768565.02,-32220.00,-1.79
"IBIRAJUBA - PE",1409144.46,1399864.46,-9280.00,-0.66
"VITORIA DO JARI - AP",1524481.73,1509101.73,-15380.00,-1.01
"ARACATU - BA",1619465.29,1606265.29,-13200.00,-0.82
"PUTINGA - RS",638364.55,634396.18,-3968.37,-0.62
"POCO DANTAS - PB",792711.88,785651.88,-7060.00,-0.89
"SAO ROBERTO - MA",948666.51,943266.51,-5400.00,-0.57
"CROATA - CE",1960914.06,1941174.06,-19740.00,-1.01
"SAO GONCALO DO AMARANTE - CE",4698637.93,4648997.93,-49640.00,-1.06
"PRIMAVERA DE RONDONIA - RO",484197.58,471937.58,-12260.00,-2.53
"IJUI - RS",4700030.60,3716960.82,-983069.78,-20.92
"BARROCAS - BA",1720146.52,1707486.52,-12660.00,-0.74
"RODRIGUES ALVES - AC",2016173.02,1950373.02,-65800.00,-3.26
"MIGUEL LEAO - PI",465710.55,463170.55,-2540.00,-0.55
"CEARA-MIRIM - RN",4948576.11,4851436.11,-97140.00,-1.96
"SANTA MARIA DA BOA VISTA - PE",3528561.63,3448241.63,-80320.00,-2.28
"CACOAL - RO",4829924.52,4649844.52,-180080.00,-3.73
"CACERES - MT",4129017.43,4012712.70,-116304.73,-2.82
"GROSSOS - RN",2141034.24,2121754.24,-19280.00,-0.90
"ROSARIO - MA",3844147.23,3836227.23,-7920.00,-0.21
"PRACUUBA - AP",437062.15,429222.15,-7840.00,-1.79
"ITAINOPOLIS - PI",1177152.63,1159612.63,-17540.00,-1.49
"DOIS RIACHOS - AL",1443705.28,1433405.28,-10300.00,-0.71
"JOAO CAMARA - RN",2734640.59,2670400.59,-64240.00,-2.35
"CARUARU - PE",16991899.04,16416534.32,-575364.72,-3.39
"RIO GRANDE DO PIAUI - PI",666188.76,661108.76,-5080.00,-0.76
"JOAO MONLEVADE - MG",3738381.11,3738381.11,-0.00,-0.00
"IPIAU - BA",3243853.76,3178473.76,-65380.00,-2.02
"NOSSA SENHORA DO SOCORRO - SE",10918134.90,10751854.90,-166280.00,-1.52
"JITAUNA - BA",1596179.02,1578439.02,-17740.00,-1.11
"ITIRUCU - BA",1502510.83,1487650.83,-14860.00,-0.99
"OURO BRANCO - AL",1596060.29,1580380.29,-15680.00,-0.98
"JOSE DA PENHA - RN",762459.89,749959.89,-12500.00,-1.64
"LIMA DUARTE - MG",1154628.56,1138510.01,-16118.55,-1.40
"CUMBE - SE",689593.24,681173.24,-8420.00,-1.22
"TAQUARANA - AL",2492304.09,2470924.09,-21380.00,-0.86
"ARAUA - SE",1390209.28,1369069.28,-21140.00,-1.52
"CAFARNAUM - BA",2640853.94,2622113.94,-18740.00,-0.71
"NOVA IBIA - BA",871450.70,865070.70,-6380.00,-0.73
"BOCAINA - PI",865831.86,857251.86,-8580.00,-0.99
"JUNCO DO SERIDO - PB",757056.57,747396.57,-9660.00,-1.28
"MARI - PB",1894025.83,1871985.83,-22040.00,-1.16
"ILHEUS - BA",12578452.33,12030604.83,-547847.50,-4.36
"IMPERATRIZ - MA",21393393.79,21241773.79,-151620.00,-0.71
"PIANCO - PB",2161421.33,2137001.33,-24420.00,-1.13
"ANDRADAS - MG",1978595.13,1967040.43,-11554.70,-0.58
"CRAVOLANDIA - BA",803353.33,796853.33,-6500.00,-0.81
"BOA VISTA - RR",58083841.09,42054494.85,-16029346.24,-27.60
"ISAIAS COELHO - PI",1154474.08,1144834.08,-9640.00,-0.84
"CANHOTINHO - PE",2463686.05,2428646.05,-35040.00,-1.42
"MAE D'AGUA - PB",1000551.04,996291.04,-4260.00,-0.43
"CANUDOS - BA",1757672.86,1740472.86,-17200.00,-0.98
"CABROBO - PE",2686335.56,2602555.56,-83780.00,-3.12
"JACANA - RN",826842.22,806002.22,-20840.00,-2.52
"MACAJUBA - BA",1256673.36,1244433.36,-12240.00,-0.97
"TERRA NOVA - PE",842407.73,827387.73,-15020.00,-1.78
"COCOS - BA",1790756.48,1777576.48,-13180.00,-0.74
"ENCRUZILHADA - BA",2045879.70,2037339.70,-8540.00,-0.42
"ITABUNA - BA",19722588.35,19375468.35,-347120.00,-1.76
"PARANA - RN",662861.35,658181.35,-4680.00,-0.71
"ARARI - MA",3776358.03,3772898.03,-3460.00,-0.09
"MIRAIMA - CE",2062522.06,2045242.06,-17280.00,-0.84
"GANDU - BA",2687936.24,2638516.24,-49420.00,-1.84
"ARATUIPE - BA",893227.66,878287.66,-14940.00,-1.67
"BOA VISTA - PB",1015409.48,1008229.48,-7180.00,-0.71
"SANTANOPOLIS - BA",1365857.91,1352957.91,-12900.00,-0.94
"ITIUBA - BA",3363821.02,3331741.02,-32080.00,-0.95
"FRANCISCO DANTAS - RN",586119.02,580799.02,-5320.00,-0.91
"MADRE DE DEUS DE MINAS - MG",555492.47,555492.47,0.00,0.00
"IBITIARA - BA",1553258.05,1531498.05,-21760.00,-1.40
"JACARACI - BA",1447518.30,1435398.30,-12120.00,-0.84
"PALMEIRANDIA - MA",2702917.95,2695957.95,-6960.00,-0.26
"SAO JOAQUIM DO MONTE - PE",2086465.12,2061105.12,-25360.00,-1.22
"SANTA MARIA DO CAMBUCA - PE",1278179.90,1271019.90,-7160.00,-0.56
"LAGOA SECA - PB",2472183.26,2437363.26,-34820.00,-1.41
"SAO DESIDERIO - BA",3712852.96,3686932.96,-25920.00,-0.70
"VARZEA ALEGRE - CE",3488348.51,3477008.51,-11340.00,-0.33
