"Mun","entrada/marco/201501.zip","entrada/abril/201501.zip","Diff","Percent"
"IJUI - RS",6528232.04,5492625.42,-1035606.62,-15.86
"CACERES - MT",4070800.95,4066933.72,-3867.23,-0.09
"MAUA - SP",20352066.24,20275180.90,-76885.34,-0.38
"CARUARU - PE",18859306.31,18686421.58,-172884.73,-0.92
"LIMA DUARTE - MG",1379755.43,1363636.88,-16118.55,-1.17
"ILHEUS - BA",17666963.13,17603112.51,-63850.62,-0.36
"ANDRADAS - MG",2323658.94,2290158.34,-33500.60,-1.44
"BOA VISTA - RR",79172862.49,67853253.57,-11319608.92,-14.30
"BELFORD ROXO - RJ",18669720.44,18554431.02,-115289.42,-0.62
"CAMPANHA - MG",1396192.49,1386177.79,-10014.70,-0.72
"BAGE - RS",6161753.00,5796925.52,-364827.48,-5.92
"SAO JERONIMO - RS",1306608.16,1280643.52,-25964.64,-1.99
"CHAVANTES - SP",1018673.99,1013626.73,-5047.26,-0.50
"JACINTO - MG",1298594.22,1292684.11,-5910.11,-0.46
"VITORIA DA CONQUISTA - BA",27766906.68,27556906.68,-210000.00,-0.76
"SANTO ANTONIO DA PATRULHA - RS",2386579.47,2366925.75,-19653.72,-0.82
"JACUTINGA - MG",1829465.43,1821366.80,-8098.63,-0.44
"ARCOS - MG",2818681.71,2800029.55,-18652.16,-0.66
"PIUMHI - MG",2681365.23,2658299.38,-23065.85,-0.86
"PORTO VELHO - RO",54212344.86,32522547.44,-21689797.42,-40.01
"CUNHA PORA - SC",921692.05,917968.46,-3723.59,-0.40
"URUCARA - AM",1716730.90,1710230.90,-6500.00,-0.38
"GENERAL SALGADO - SP",909058.25,904855.39,-4202.86,-0.46
"FLORIANOPOLIS - SC",90745113.24,25474888.16,-65270225.08,-71.93
"TRES PASSOS - RS",1987988.00,1903098.81,-84889.19,-4.27
"CARLOS CHAGAS - MG",1700992.70,1686801.46,-14191.24,-0.83
"PONTA GROSSA - PR",12483634.06,11988797.62,-494836.44,-3.96
"LIMOEIRO - PE",5928804.83,5894445.97,-34358.86,-0.58
"ILICINEA - MG",1136522.87,1134620.60,-1902.27,-0.17
"SEVERIANO DE ALMEIDA - RS",1224642.32,1223670.83,-971.49,-0.08
"ITAQUIRAI - MS",1878047.84,1872398.22,-5649.62,-0.30
"TUPANCIRETA - RS",1584590.28,1567160.01,-17430.27,-1.10
"CAREIRO DA VARZEA - AM",2061959.91,2055459.91,-6500.00,-0.32
"SANTANA DO LIVRAMENTO - RS",5148668.60,5057170.43,-91498.17,-1.78
"ARACAJU - SE",79038095.67,60819407.15,-18218688.52,-23.05
"AUGUSTO CORREA - PA",4293333.02,4265393.10,-27939.92,-0.65
"QUEIMADAS - BA",2728447.66,2711850.19,-16597.47,-0.61
"ANAPOLIS - GO",26887236.42,26814111.42,-73125.00,-0.27
"IGREJINHA - RS",2836027.56,2818005.15,-18022.41,-0.64
"ANDRADINA - SP",4007509.18,3920397.70,-87111.48,-2.17
"GUARACIABA - MG",1202095.71,1198493.93,-3601.78,-0.30
"PIRATINI - RS",1372147.04,1349982.46,-22164.58,-1.62
"NONOAI - RS",1263006.13,1238942.25,-24063.88,-1.91
"MURIAE - MG",7905866.92,7787214.35,-118652.57,-1.50
"SANTO ANGELO - RS",3978888.35,3840576.80,-138311.55,-3.48
"MINAS NOVAS - MG",2309533.10,2294278.68,-15254.42,-0.66
"FRANCA - SP",11202759.45,10163974.56,-1038784.89,-9.27
"JEQUIE - BA",14146570.28,13817321.99,-329248.29,-2.33
"CAMBORIU - SC",3904903.89,3871880.15,-33023.74,-0.85
"ESPERA FELIZ - MG",2233118.92,2224013.04,-9105.88,-0.41
"COLATINA - ES",10662652.76,10620636.76,-42016.00,-0.39
"REBOUCAS - PR",1335073.73,1324774.72,-10299.01,-0.77
"SAO JOAO NEPOMUCENO - MG",1886077.25,1865806.35,-20270.90,-1.07
"ACEGUA - RS",750242.60,747903.96,-2338.64,-0.31
"BUENO BRANDAO - MG",921028.23,913387.68,-7640.55,-0.83
"VISCONDE DO RIO BRANCO - MG",2517211.42,2507101.07,-10110.35,-0.40
"VALENCA - BA",6375100.00,6263395.80,-111704.20,-1.75
"IMBITUVA - PR",2484593.16,2336943.16,-147650.00,-5.94
"GUAIBA - RS",3816676.63,3771376.52,-45300.11,-1.19
"TORRES - RS",2465875.84,2432420.40,-33455.44,-1.36
"CURITIBA - PR",263963734.61,136594458.49,-127369276.12,-48.25
"MEDIANEIRA - PR",2916365.86,2906577.41,-9788.45,-0.34
"GUACUI - ES",2386384.09,2352480.02,-33904.07,-1.42
"SANTANA - AP",6239313.06,6191686.65,-47626.41,-0.76
"VERANOPOLIS - RS",2590382.90,2265682.90,-324700.00,-12.53
"ARACATUBA - SP",10590039.22,9680370.56,-909668.66,-8.59
"SANTA BARBARA D'OESTE - SP",8811920.83,8778920.83,-33000.00,-0.37
"CARANGOLA - MG",2553977.27,2325803.82,-228173.45,-8.93
"CACHOEIRINHA - RS",4947708.85,4921885.03,-25823.82,-0.52
"NOVA GRANADA - SP",1362640.99,1333119.67,-29521.32,-2.17
"ARCOVERDE - PE",5656535.19,5600801.24,-55733.95,-0.99
"ARAPONGAS - PR",5752772.50,5697545.46,-55227.04,-0.96
"MEDINA - MG",1744390.36,1736361.25,-8029.11,-0.46
"RANCHARIA - SP",2364833.36,2346830.26,-18003.10,-0.76
"TERESINA - PI",135990374.86,103574836.11,-32415538.75,-23.84
"OLIVEIRA - MG",2985906.84,2958225.91,-27680.93,-0.93
"PORTAO - RS",1964561.75,1937358.41,-27203.34,-1.38
"CAMPO GRANDE - MS",96886275.50,70963616.94,-25922658.56,-26.76
"BICAS - MG",1306951.64,1302182.51,-4769.13,-0.36
"NEPOMUCENO - MG",2073821.77,2064158.65,-9663.12,-0.47
"SAO CRISTOVAO - SE",5098792.34,5089850.50,-8941.84,-0.18
"SILVIANOPOLIS - MG",734064.40,728659.38,-5405.02,-0.74
"CAMANDUCAIA - MG",1743424.68,1740664.97,-2759.71,-0.16
"TOLEDO - PR",6018387.25,5768952.64,-249434.61,-4.14
"OSASCO - SP",17330601.85,17220601.85,-110000.00,-0.63
"MUNDO NOVO - MS",1838884.13,1826806.05,-12078.08,-0.66
"TAUBATE - SP",8544338.52,8491719.33,-52619.19,-0.62
"SOBRADINHO - RS",1166109.82,1153040.77,-13069.05,-1.12
"POPULINA - SP",1156848.33,1152038.29,-4810.04,-0.42
"INDAIAL - SC",4248891.80,4167559.70,-81332.10,-1.91
"MACAPA - AP",45950428.36,37879282.15,-8071146.21,-17.56
"PALMARES - PE",5619958.87,5471516.72,-148442.15,-2.64
"SANTO ANDRE - SP",23124180.58,23064824.81,-59355.77,-0.26
"ENCRUZILHADA DO SUL - RS",1994387.04,1976835.35,-17551.69,-0.88
"EUGENOPOLIS - MG",1353653.84,1349868.37,-3785.47,-0.28
"SAO SEBASTIAO - SP",13169836.64,13165551.86,-4284.78,-0.03
"CARMOPOLIS DE MINAS - MG",1495323.24,1491453.70,-3869.54,-0.26
"ICARA - SC",3454235.72,3440243.47,-13992.25,-0.41
"TAQUARA - RS",3544783.26,3530497.64,-14285.62,-0.40
"LAGOA DA PRATA - MG",2647257.33,2622683.91,-24573.42,-0.93
"SALVADOR DO SUL - RS",897767.26,896568.88,-1198.38,-0.13
"JEQUITINHONHA - MG",2272321.85,2256401.11,-15920.74,-0.70
"JAU - SP",11014387.40,10124029.76,-890357.64,-8.08
"VIADUTOS - RS",858451.53,856938.38,-1513.15,-0.18
"RIO PRETO - MG",717982.03,711921.88,-6060.15,-0.84
"MANTENA - MG",2206794.89,2185475.34,-21319.55,-0.97
"ARROIO GRANDE - RS",1275740.31,1272146.14,-3594.17,-0.28
"MIRAI - MG",1372853.58,1369988.89,-2864.69,-0.21
"CAPAO DA CANOA - RS",2827501.18,2762694.61,-64806.57,-2.29
"ALMENARA - MG",3010592.11,2977090.97,-33501.14,-1.11
"RECIFE - PE",324854074.94,158121998.04,-166732076.90,-51.33
"RIO BRANCO - AC",59795877.63,31323802.30,-28472075.33,-47.62
"FOZ DO IGUACU - PR",23576148.68,23569023.66,-7125.02,-0.03
"MACHACALIS - MG",1050579.94,1039093.42,-11486.52,-1.09
"AREADO - MG",1248497.86,1245761.75,-2736.11,-0.22
"CAMBARA - PR",1889301.84,1884008.11,-5293.73,-0.28
"VITORIA - ES",88911851.71,24624373.87,-64287477.84,-72.30
"SAO PAULO - SP",809534797.38,310230510.28,-499304287.10,-61.68
"SINIMBU - RS",923415.37,921846.15,-1569.22,-0.17
"BARRA - BA",5370106.49,5317210.97,-52895.52,-0.98
"WENCESLAU BRAZ - PR",1775598.43,1771729.14,-3869.29,-0.22
"FREDERICO WESTPHALEN - RS",2187417.51,2177948.49,-9469.02,-0.43
"JACAREZINHO - PR",2782095.08,2753027.95,-29067.13,-1.04
"OURO FINO - MG",1988237.99,1913942.77,-74295.22,-3.74
"MOSTARDAS - RS",1103907.14,1101513.59,-2393.55,-0.22
"ALEM PARAIBA - MG",2174152.07,2157185.67,-16966.40,-0.78
"MARAU - RS",3571475.34,3561922.40,-9552.94,-0.27
"GUARAPUAVA - PR",8708547.55,8270779.30,-437768.25,-5.03
"UBAITABA - BA",2244429.58,2219861.67,-24567.91,-1.09
"IRATI - PR",3204747.11,3124874.39,-79872.72,-2.49
"IBIPEBA - BA",2598737.85,2587904.80,-10833.05,-0.42
"BENJAMIN CONSTANT - AM",3045737.30,3039237.30,-6500.00,-0.21
"BATAGUASSU - MS",2244042.56,2241886.50,-2156.06,-0.10
"OLINDA - PE",20599540.82,20365345.82,-234195.00,-1.14
"SAO JOSE DOS CAMPOS - SP",26455291.79,25983500.56,-471791.23,-1.78
"SAO JOAO DO PARAISO - MG",1835218.11,1816738.98,-18479.13,-1.01
"LONDRINA - PR",39556928.70,39517687.17,-39241.53,-0.10
"ITAJUBA - MG",4339766.81,4228782.64,-110984.17,-2.56
"CACHOEIRA - BA",3013121.36,2974627.83,-38493.53,-1.28
"JABOATAO DOS GUARARAPES - PE",31634839.62,31459313.78,-175525.84,-0.55
"GUARARAPES - SP",2294333.80,2266519.96,-27813.84,-1.21
"RIO ESPERA - MG",757723.36,756528.78,-1194.58,-0.16
"DIAMANTINA - MG",2955624.55,2824127.50,-131497.05,-4.45
"CAMBE - PR",5690794.12,5605249.13,-85544.99,-1.50
"RIO POMBA - MG",1473516.51,1468516.62,-4999.89,-0.34
"SUMARE - SP",8103744.92,8067596.60,-36148.32,-0.45
"ANGELICA - MS",930897.84,928204.79,-2693.05,-0.29
"MOSSORO - RN",21983166.39,21639719.94,-343446.45,-1.56
"SANTA HELENA - PR",7105203.78,7101839.60,-3364.18,-0.05
"SUZANO - SP",10223458.50,10127856.35,-95602.15,-0.94
"BRAGANCA - PA",8410342.15,7654179.10,-756163.05,-8.99
"GUARULHOS - SP",32487175.80,32330005.80,-157170.00,-0.48
"ITAMARANDIBA - MG",2452394.22,2446649.82,-5744.40,-0.23
"MONTENEGRO - RS",3583004.82,3478825.82,-104179.00,-2.91
"XAMBIOA - TO",1652388.54,1670550.63,18162.09,1.10
"LEOPOLDINA - MG",3228834.13,3127973.14,-100860.99,-3.12
"ARAXA - MG",5220518.07,5215708.11,-4809.96,-0.09
"SANTA MARIA - RS",10743478.59,10674335.04,-69143.55,-0.64
"CALDAS - MG",1244419.26,1242032.60,-2386.66,-0.19
"ESTADO - ES",209142316.39,273942115.78,64799799.39,30.98
"ATALEIA - MG",1169086.17,1164154.95,-4931.22,-0.42
"ESTADO - DF",735496510.05,796062019.03,60565508.98,8.23
"TURVO - PR",1785557.44,1782416.38,-3141.06,-0.18
"ESTADO - CE",532403712.94,603177668.08,70773955.14,13.29
"SANTO ANTONIO DA PLATINA - PR",2844465.42,2822879.42,-21586.00,-0.76
"ESTADO - BA",772616700.25,966741969.67,194125269.42,25.13
"ESTADO - AC",251624045.66,280446120.99,28822075.33,11.45
"ESTADO - AM",242792209.19,314593025.23,71800816.04,29.57
"ESTADO - AL",269657850.08,374889745.21,105231895.13,39.02
"ESTADO - AP",252189365.23,260321137.85,8131772.62,3.22
"CRISSIUMAL - RS",1332113.91,1316956.80,-15157.11,-1.14
"SAPIRANGA - RS",5295812.76,5259954.91,-35857.85,-0.68
"RESTINGA SECA - RS",1332476.48,1325672.37,-6804.11,-0.51
"CRUZEIRO DO SUL - AC",7338097.36,6988097.36,-350000.00,-4.77
"VARGINHA - MG",6335768.01,6157406.88,-178361.13,-2.82
"CASCAVEL - PR",10307796.77,10148825.86,-158970.91,-1.54
"NOVO HORIZONTE - SP",2821348.95,2773253.33,-48095.62,-1.70
"MANHUMIRIM - MG",3196202.21,3178099.93,-18102.28,-0.57
"CAMAQUA - RS",3500354.28,3418456.32,-81897.96,-2.34
"PASSA QUATRO - MG",1357937.71,1345772.26,-12165.45,-0.90
"AGUAS FORMOSAS - MG",1709559.07,1687424.88,-22134.19,-1.29
"BELO HORIZONTE - MG",364798822.28,236691308.81,-128107513.47,-35.12
"OIAPOQUE - AP",1876499.21,1869999.21,-6500.00,-0.35
"GUAPE - MG",1518038.36,1511274.32,-6764.04,-0.45
"SAO PAULO DAS MISSOES - RS",714923.11,713387.07,-1536.04,-0.21
"TARUMIRIM - MG",1368118.27,1360431.15,-7687.12,-0.56
"CACONDE - SP",1415865.10,1383630.26,-32234.84,-2.28
"SAO LOURENCO DO SUL - RS",2911597.02,2903441.66,-8155.36,-0.28
"PALMAS - TO",65437089.22,34334447.58,-31102641.64,-47.53
"ESTADO - TO",320186475.39,351360412.97,31173937.58,9.74
"RONDA ALTA - RS",1047450.50,1034248.50,-13202.00,-1.26
"ESTADO - SP",58439630.90,565088558.45,506648927.55,866.96
"PAROBE - RS",3159324.25,3118598.17,-40726.08,-1.29
"SAO MARTINHO - RS",782840.94,781967.46,-873.48,-0.11
"ESTADO - RJ",238678772.31,350212214.23,111533441.92,46.73
"ESTADO - RO",204397636.57,226087433.99,21689797.42,10.61
"ESTADO - RN",326010454.59,359717139.69,33706685.10,10.34
"ESTADO - RS",281436056.30,396597194.29,115161137.99,40.92
"ESTADO - RR",181692094.21,193011703.13,11319608.92,6.23
"ESTADO - SE",307586392.02,325814022.38,18227630.36,5.93
"ESTADO - SC",149255687.33,215825718.76,66570031.43,44.60
"PORTEIRINHA - MG",2908700.73,2890388.25,-18312.48,-0.63
"CAMPO LARGO - PR",6974625.24,5636624.69,-1338000.55,-19.18
"ESTADO - PE",521535123.09,689194491.68,167659368.59,32.15
"ESTADO - PI",286435399.17,318998867.92,32563468.75,11.37
"CAMPOS GERAIS - MG",2027588.10,2019456.00,-8132.10,-0.40
"ESTADO - PR",250898814.09,381603960.01,130705145.92,52.09
"CACEQUI - RS",1395072.36,1377022.92,-18049.44,-1.29
"ESTADO - PB",312416718.78,344369475.24,31952756.46,10.23
"ESTADO - PA",521183508.22,552765861.82,31582353.60,6.06
"PORTO ALEGRE - RS",223061890.56,112924568.08,-110137322.48,-49.38
"RIO NEGRO - PR",2504447.67,2491789.99,-12657.68,-0.51
"ESTADO - MA",492785725.35,536538745.53,43753020.18,8.88
"ESTADO - MG",349013242.70,479407495.55,130394252.85,37.36
"ESTADO - MS",116303529.02,142248764.39,25945235.37,22.31
"NITEROI - RJ",33266955.47,32074275.17,-1192680.30,-3.59
"ESTADO - MT",167988131.58,200794992.67,32806861.09,19.53
"PASSOS - MG",6023755.63,5907488.17,-116267.46,-1.93
"URUGUAIANA - RS",6174987.16,5862442.51,-312544.65,-5.06
"ROLANDIA - PR",4106242.23,4074068.42,-32173.81,-0.78
"SAO JOSE - SC",9097929.00,7947929.00,-1150000.00,-12.64
"MONTE APRAZIVEL - SP",1414555.79,1397374.06,-17181.73,-1.21
"MONSENHOR PAULO - MG",757332.52,754319.39,-3013.13,-0.40
"ARAGUAINA - TO",18328805.51,18272014.04,-56791.47,-0.31
"BOA VISTA DO BURICA - RS",821640.14,819977.52,-1662.62,-0.20
"ESTADO - GO",244115881.03,260935158.34,16819277.31,6.89
"RIO DE JANEIRO - RJ",345778642.53,234289952.11,-111488690.42,-32.24
"RIO GRANDE - RS",11394550.36,10525263.24,-869287.12,-7.63
"CAETE - MG",2612611.87,2575885.52,-36726.35,-1.41
"NATAL - RN",94346334.02,61013647.14,-33332686.88,-35.33
"PARANAVAI - PR",5926953.09,5892343.12,-34609.97,-0.58
"SAO FRANCISCO DE PAULA - RS",1439516.95,1436192.20,-3324.75,-0.23
"JUNDIAI - SP",16681375.96,16567422.47,-113953.49,-0.68
"SAO FRANCISCO DE ASSIS - RS",1962305.82,1941372.40,-20933.42,-1.07
"TANABI - SP",1874638.26,1864086.67,-10551.59,-0.56
"PITANGA - PR",3164918.96,3142387.86,-22531.10,-0.71
"VOTUPORANGA - SP",6751388.24,6382149.86,-369238.38,-5.47
"PRESIDENTE PRUDENTE - SP",8623588.16,8556998.33,-66589.83,-0.77
"BARROSO - MG",1729927.14,1714722.55,-15204.59,-0.88
"VALE DO SOL - RS",1430546.51,1429273.57,-1272.94,-0.09
"SEGREDO - RS",690108.10,687438.57,-2669.53,-0.39
"TEUTONIA - RS",2246494.39,2191243.99,-55250.40,-2.46
"FAXINAL DO SOTURNO - RS",1072689.57,1040402.88,-32286.69,-3.01
"BOM JESUS DO GALHO - MG",1452284.46,1433438.69,-18845.77,-1.30
"CAMPINAS - SP",51968973.34,51896641.45,-72331.89,-0.14
"PRESIDENTE EPITACIO - SP",2438225.28,2376935.14,-61290.14,-2.51
"SOLEDADE - RS",2421537.39,2395169.71,-26367.68,-1.09
"ITAPICURU - BA",3612042.81,3595962.58,-16080.23,-0.45
"POCOES - BA",4759156.88,4714634.46,-44522.42,-0.94
"AGUDO - RS",1668665.34,1664115.75,-4549.59,-0.27
"MORADA NOVA DE MINAS - MG",1624867.57,1620226.97,-4640.60,-0.29
"ESTEIO - RS",5100322.29,5098520.93,-1801.36,-0.04
"MOGI DAS CRUZES - SP",17819071.30,17723469.15,-95602.15,-0.54
"BOA ESPERANCA - MG",3144582.07,3137126.14,-7455.93,-0.24
"LAGOA VERMELHA - RS",1957369.30,1920511.45,-36857.85,-1.88
"ITAU DE MINAS - MG",1423958.56,1419244.46,-4714.10,-0.33
"MACEIO - AL",188263915.36,83032020.23,-105231895.13,-55.90
"MANAUS - AM",144505051.04,72730635.00,-71774416.04,-49.67
"SALVADOR - BA",337116765.37,144270004.61,-192846760.76,-57.20
"GRAO MOGOL - MG",1605240.80,1595651.42,-9589.38,-0.60
"XAXIM - SC",2402701.19,2384966.52,-17734.67,-0.74
"TURMALINA - MG",2186624.31,2178706.39,-7917.92,-0.36
"ITAGUAJE - PR",777410.44,774196.34,-3214.10,-0.41
"JOSE BONIFACIO - SP",2037195.78,2008733.05,-28462.73,-1.40
"PRUDENTOPOLIS - PR",3469873.11,3465347.09,-4526.02,-0.13
"PARNAMIRIM - RN",14275903.66,14245351.89,-30551.77,-0.21
"ROSARIO DO SUL - RS",2262535.05,2205888.25,-56646.80,-2.50
"CAMAMU - BA",3604306.17,3601490.60,-2815.57,-0.08
"TENENTE PORTELA - RS",1277721.47,1264086.63,-13634.84,-1.07
"CONCEICAO DO RIO VERDE - MG",970526.33,964971.52,-5554.81,-0.57
"URAI - PR",1036862.75,1030685.20,-6177.55,-0.60
"VALENCA DO PIAUI - PI",2351505.07,2203575.07,-147930.00,-6.29
"GOIANIA - GO",123461435.96,106715283.65,-16746152.31,-13.56
"SANTO AUGUSTO - RS",1201786.16,1177329.71,-24456.45,-2.04
"SIMOES FILHO - BA",8802747.99,8522747.99,-280000.00,-3.18
"CASTRO ALVES - BA",2923529.98,2865362.13,-58167.85,-1.99
"SAO SEPE - RS",1757996.81,1724937.74,-33059.07,-1.88
"SANTO ANTONIO DO MONTE - MG",1995396.95,1984777.19,-10619.76,-0.53
