"Mun","./backup/201709.zip","novo/201709.zip","Diff","Percent"
"FLORINIA - SP",612157.97,597095.97,-15062.00,-2.46
"UBA - MG",4388907.09,3742357.64,-646549.45,-14.73
"POSSE - GO",2571151.70,2540449.70,-30702.00,-1.19
"CASA BRANCA - SP",1532704.80,1482232.80,-50472.00,-3.29
"SANTO ANTONIO DO AMPARO - MG",1995876.41,1982688.41,-13188.00,-0.66
"TIMOTEO - MG",3063634.00,3016285.00,-47349.00,-1.55
"SAO JOAO DEL REI - MG",7768084.87,7738810.87,-29274.00,-0.38
"SUMIDOURO - RJ",1401809.56,1396547.56,-5262.00,-0.38
"MARACAI - SP",1272902.61,1260152.61,-12750.00,-1.00
"ANANAS - TO",825223.88,803233.88,-21990.00,-2.66
"BOM JESUS DO TOCANTINS - PA",1731637.74,1729737.74,-1900.00,-0.11
"FRUTA DE LEITE - MG",561234.10,549924.10,-11310.00,-2.02
"PERIQUITO - MG",653414.12,656114.12,2700.00,0.41
"TUPIRATINS - TO",462745.63,450023.63,-12722.00,-2.75
"CAMPESTRE DE GOIAS - GO",497474.24,489002.24,-8472.00,-1.70
"RIO DO PRADO - MG",575581.61,570865.61,-4716.00,-0.82
"TRES FRONTEIRAS - SP",560464.94,553910.94,-6554.00,-1.17
"SERRA CAIADA (EX-PRESIDENTE JUSCELINO) - RN",1014908.52,1014908.52,0.00,0.00
"CASTELANDIA - GO",465915.53,461199.53,-4716.00,-1.01
"ALVARO DE CARVALHO - SP",523184.10,517940.10,-5244.00,-1.00
"JUSSIAPE - BA",1019091.60,1007913.60,-11178.00,-1.10
"AURELINO LEAL - BA",1551461.60,1546801.60,-4660.00,-0.30
"BALDIM - MG",582165.64,565389.64,-16776.00,-2.88
"TUPA - SP",2585906.83,2433841.78,-152065.05,-5.88
"AURORA - SC",478349.18,477265.18,-1084.00,-0.23
"IVOTI - RS",1635734.03,1629097.83,-6636.20,-0.41
"NOVO ORIENTE DE MINAS - MG",938484.97,927224.97,-11260.00,-1.20
"JESUPOLIS - GO",508144.30,499672.30,-8472.00,-1.67
"SARANDI - PR",4131408.89,3910958.34,-220450.55,-5.34
"PEDRANOPOLIS - SP",504898.95,500020.95,-4878.00,-0.97
"FAINA - GO",1924945.78,1919401.78,-5544.00,-0.29
"DARCINOPOLIS - TO",540847.61,527193.61,-13654.00,-2.52
"PIRES DO RIO - GO",2002029.50,1982169.50,-19860.00,-0.99
"FILADELFIA - TO",631569.69,605181.69,-26388.00,-4.18
"INHAPIM - MG",1385838.62,1360462.45,-25376.17,-1.83
"ARIQUEMES - RO",5284592.59,5280176.59,-4416.00,-0.08
"PORTO ALEGRE DO TOCANTINS - TO",426642.12,421866.12,-4776.00,-1.12
"VILA BOA - GO",562489.37,554875.37,-7614.00,-1.35
"SAO GABRIEL DA CACHOEIRA - AM",3728132.94,3718872.94,-9260.00,-0.25
"ITUPEVA - SP",2615233.73,2573803.73,-41430.00,-1.58
"GUAPIARA - SP",1345479.54,1306921.54,-38558.00,-2.87
"BRAGANCA PAULISTA - SP",7064015.25,6667504.36,-396510.89,-5.61
"SAO MIGUEL DO IGUACU - PR",3865855.59,3861643.59,-4212.00,-0.11
"CAMPOS DOS GOYTACAZES - RJ",46218116.56,46060278.56,-157838.00,-0.34
"CERES - GO",3253805.78,3221252.78,-32553.00,-1.00
"PRADO - BA",3667648.29,3660724.29,-6924.00,-0.19
"CARAPICUIBA - SP",6232384.02,5783260.02,-449124.00,-7.21
"PATOS DO PIAUI - PI",975159.67,973099.67,-2060.00,-0.21
"IGACI - AL",3457715.82,3450791.82,-6924.00,-0.20
"FLORES DA CUNHA - RS",1616937.00,1612537.00,-4400.00,-0.27
"GUARUJA - SP",12652506.19,12173980.19,-478526.00,-3.78
"JAPOATA - SE",1107066.29,1104156.29,-2910.00,-0.26
"MALTA - PB",760498.09,758266.09,-2232.00,-0.29
"SANTAREM - PA",30217157.19,30136785.19,-80372.00,-0.27
"ANAPURUS - MA",2156555.17,2150045.17,-6510.00,-0.30
"BAMBUI - MG",1375877.45,1343857.40,-32020.05,-2.33
"PASSO FUNDO - RS",8178063.92,7400284.09,-777779.83,-9.51
"AMERICANA - SP",6966600.65,6831338.65,-135262.00,-1.94
"BARAO DE GRAJAU - MA",2236524.56,2229844.56,-6680.00,-0.30
"PRESIDENTE DUTRA - MA",5121926.56,5102326.56,-19600.00,-0.38
"BELAGUA - MA",1340493.04,1336023.04,-4470.00,-0.33
"PORTO FELIZ - SP",2951685.86,2930215.86,-21470.00,-0.73
"ANHANGUERA - GO",407138.54,400622.54,-6516.00,-1.60
"TRES BARRAS - SC",1633663.86,1614109.86,-19554.00,-1.20
"CALDAS BRANDAO - PB",708860.30,708860.30,-0.00,-0.00
"PRESIDENTE FIGUEIREDO - AM",4279005.18,4276405.18,-2600.00,-0.06
"ITUMBIARA - GO",5068373.29,4987577.29,-80796.00,-1.59
"GARCA - SP",2873506.98,2768623.15,-104883.83,-3.65
"FARROUPILHA - RS",4274917.28,4264317.28,-10600.00,-0.25
"GRANJA - CE",6972211.97,6968641.97,-3570.00,-0.05
"ITUPIRANGA - PA",5890616.18,5882444.18,-8172.00,-0.14
"FLORA RICA - SP",428092.45,426802.45,-1290.00,-0.30
"SAO PEDRO DO SUL - RS",939684.86,929914.86,-9770.00,-1.04
"JOAO PESSOA - PB",81395988.52,62895160.24,-18500828.28,-22.73
"GUARACIAMA - MG",525826.21,522958.21,-2868.00,-0.55
"MIRIM DOCE - SC",499622.29,492008.29,-7614.00,-1.52
"FRAIBURGO - SC",1925137.13,1919713.13,-5424.00,-0.28
"CRISTALINA - GO",3519297.09,3511905.09,-7392.00,-0.21
"QUADRA - SP",505605.68,502985.68,-2620.00,-0.52
"CANINDE DE SAO FRANCISCO - SE",2892247.49,2873143.49,-19104.00,-0.66
"VACARIA - RS",3552268.62,3537232.62,-15036.00,-0.42
"INGA - PB",2160941.87,2139281.87,-21660.00,-1.00
"OSVALDO CRUZ - SP",1803954.95,1752819.95,-51135.00,-2.83
"BOM JARDIM - RJ",1967357.66,1964597.66,-2760.00,-0.14
"SANTO CRISTO - RS",874035.47,853708.89,-20326.58,-2.33
"BURITICUPU - MA",8384857.55,8364297.55,-20560.00,-0.25
"FERNANDOPOLIS - SP",3388716.02,3072275.36,-316440.66,-9.34
"PLANALTO - PR",1064688.89,1055052.89,-9636.00,-0.91
"TRIUNFO - RS",1549254.00,1539672.00,-9582.00,-0.62
"GOUVEIA - MG",786538.32,786517.32,-21.00,-0.00
"BREJO DO CRUZ - PB",1632163.69,1627477.69,-4686.00,-0.29
"VARZEA DA PALMA - MG",2358767.11,2343791.11,-14976.00,-0.63
"ARRAIAS - TO",925550.18,887412.18,-38138.00,-4.12
"IPORA - GO",2166413.86,2121659.86,-44754.00,-2.07
"SANTA TEREZINHA DE GOIAS - GO",759566.74,752786.74,-6780.00,-0.89
"CAMBUI - MG",1430278.00,1410937.61,-19340.39,-1.35
"CARDOSO - SP",852119.70,843683.70,-8436.00,-0.99
"JAQUEIRA - PE",1758221.38,1752181.38,-6040.00,-0.34
"FORMIGA - MG",2997802.17,2813951.67,-183850.50,-6.13
"MENDONCA - SP",830352.21,824532.21,-5820.00,-0.70
"CARPINA - PE",4063423.75,4055189.75,-8234.00,-0.20
"AGUAS LINDAS DE GOIAS - GO",10222534.26,10146650.26,-75884.00,-0.74
"OTACILIO COSTA - SC",1142530.66,1140720.66,-1810.00,-0.16
"AIURUOCA - MG",545449.16,526291.89,-19157.27,-3.51
"SAPUCAIA - RJ",1275253.05,1268188.05,-7065.00,-0.55
"ARINOS - MG",1529974.59,1519138.59,-10836.00,-0.71
"AREIA BRANCA - SE",2034485.92,2018417.92,-16068.00,-0.79
"DUERE - TO",519300.39,509808.39,-9492.00,-1.83
"ITATIBA - SP",4566511.35,4528501.35,-38010.00,-0.83
"MACHADO - MG",2015735.67,1998674.67,-17061.00,-0.85
"CRUZ ALTA - RS",3933366.19,3366528.72,-566837.47,-14.41
"SALINOPOLIS - PA",3389496.15,3387072.15,-2424.00,-0.07
"ENTRE RIOS DE MINAS - MG",1062219.52,1040139.52,-22080.00,-2.08
"LUCELIA - SP",1171321.70,1169685.70,-1636.00,-0.14
"BARRA DE SANTA ROSA - PB",1363920.91,1355448.91,-8472.00,-0.62
"CORONEL VIVIDA - PR",1929303.90,1925091.90,-4212.00,-0.22
"PALMITOS - SC",1254871.24,1211557.24,-43314.00,-3.45
"ITATINGA - SP",1166409.92,1150341.92,-16068.00,-1.38
"CAMPO ALEGRE DE LOURDES - BA",3000450.40,2990898.40,-9552.00,-0.32
"SANTA MARIA DO SALTO - MG",597606.91,592890.91,-4716.00,-0.79
"CARIACICA - ES",8453546.70,8240223.82,-213322.88,-2.52
"OURINHOS - SP",6242626.44,6144376.44,-98250.00,-1.57
"QUIRINOPOLIS - GO",2614427.30,2568353.30,-46074.00,-1.76
"NOVA VENECIA - ES",3079814.31,3079538.31,-276.00,-0.01
"TAPARUBA - MG",577652.37,572876.37,-4776.00,-0.83
"BOM JESUS DA PENHA - MG",522063.26,519195.26,-2868.00,-0.55
"BREJO ALEGRE - SP",512483.00,508463.00,-4020.00,-0.78
"JAPONVAR - MG",709303.73,707455.73,-1848.00,-0.26
"OLIMPIA - SP",2977332.04,2844098.04,-133234.00,-4.47
"SANTIAGO - RS",2236512.26,2162974.26,-73538.00,-3.29
"SAO CAITANO - PE",2608082.53,2597232.53,-10850.00,-0.42
"SANTO AMARO DAS BROTAS - SE",1008689.74,990767.74,-17922.00,-1.78
"ITAGUATINS - TO",664888.59,658790.59,-6098.00,-0.92
"CANAVIEIRA - PI",618924.61,614864.61,-4060.00,-0.66
"PORTO FIRME - MG",741048.93,731412.93,-9636.00,-1.30
"INOCENCIA - MS",776589.21,767179.21,-9410.00,-1.21
"SAO LUIS - MA",135797573.06,89371469.33,-46426103.73,-34.19
"CARAZINHO - RS",4243054.46,4196836.46,-46218.00,-1.09
"HERVEIRAS - RS",487381.55,477841.55,-9540.00,-1.96
"ALTAMIRA - PA",10329802.57,10317394.57,-12408.00,-0.12
"CAMPOS NOVOS PAULISTA - SP",573945.99,571737.99,-2208.00,-0.38
"SAO ROQUE DE MINAS - MG",622605.52,618909.52,-3696.00,-0.59
"FERROS - MG",827086.96,817594.96,-9492.00,-1.15
"ITAMONTE - MG",1101778.51,1099930.51,-1848.00,-0.17
"ESPIGAO D'OESTE - RO",1854644.08,1849124.08,-5520.00,-0.30
"MARTINHO CAMPOS - MG",882867.99,875475.99,-7392.00,-0.84
"JOAIMA - MG",1126917.53,1124049.53,-2868.00,-0.25
"CAMPO MAGRO - PR",1386748.09,1382536.09,-4212.00,-0.30
"CAMPO MAIOR - PI",4908000.37,4895480.37,-12520.00,-0.26
"CHA GRANDE - PE",2161007.04,2154367.04,-6640.00,-0.31
"AGUAS DE LINDOIA - SP",1208461.35,1203883.35,-4578.00,-0.38
"BITURUNA - PR",1251312.19,1251312.19,0.00,0.00
"ESMERALDAS - MG",2760672.84,2730324.84,-30348.00,-1.10
"TUNAPOLIS - SC",606489.55,594531.55,-11958.00,-1.97
"SANTA BARBARA DO SUL - RS",709410.36,696244.20,-13166.16,-1.86
"PIRAI DO SUL - PR",1466734.50,1456786.50,-9948.00,-0.68
"MONTEIRO LOBATO - SP",501941.96,496341.96,-5600.00,-1.12
"PEIXE-BOI - PA",1130879.57,1126119.57,-4760.00,-0.42
"PEDRO AFONSO - TO",1185022.39,1125836.39,-59186.00,-4.99
"EIRUNEPE - AM",2669434.20,2642358.20,-27076.00,-1.01
"GUAJARA-MIRIM - RO",2253895.79,2251687.79,-2208.00,-0.10
"BOM DESPACHO - MG",2464687.58,2459911.58,-4776.00,-0.19
"MOGI GUACU - SP",7332122.22,7201744.22,-130378.00,-1.78
"RIO VERMELHO - MG",874507.60,867655.60,-6852.00,-0.78
"CERRO NEGRO - SC",418684.89,417580.89,-1104.00,-0.26
"AGUA BOA - MG",1042297.29,1036873.29,-5424.00,-0.52
"ARTUR NOGUEIRA - SP",2195324.21,2151200.21,-44124.00,-2.01
"AGUA PRETA - PE",2669277.39,2656467.39,-12810.00,-0.48
"SAO JOSE DO PIAUI - PI",728304.73,721680.73,-6624.00,-0.91
"CORUMBATAI - SP",489328.35,486788.35,-2540.00,-0.52
"COCALZINHO DE GOIAS - GO",1415168.45,1406696.45,-8472.00,-0.60
"IRAI - RS",855254.11,810558.39,-44695.72,-5.23
"DONA FRANCISCA - RS",466605.72,458133.72,-8472.00,-1.82
"CAMPO NOVO - RS",492718.06,485680.06,-7038.00,-1.43
"EPITACIOLANDIA - AC",1110265.42,1105377.42,-4888.00,-0.44
"AURORA DO TOCANTINS - TO",437533.27,423447.27,-14086.00,-3.22
"CACHOEIRO DE ITAPEMIRIM - ES",7625518.61,6479893.06,-1145625.55,-15.02
"PARIPUEIRA - AL",1743804.49,1742424.49,-1380.00,-0.08
"PRATA - PB",715007.88,710339.88,-4668.00,-0.65
"LAURO DE FREITAS - BA",14105633.56,14089457.56,-16176.00,-0.11
"SAO JOSE DO EGITO - PE",2586344.70,2573096.70,-13248.00,-0.51
"ESPIRITO SANTO DO PINHAL - SP",2425473.90,2345373.90,-80100.00,-3.30
"CURIONOPOLIS - PA",2863846.69,2854246.69,-9600.00,-0.34
"FRANCISCOPOLIS - MG",756990.57,755142.57,-1848.00,-0.24
"GUATAMBU - SC",568832.84,564920.84,-3912.00,-0.69
"PALOTINA - PR",2039279.20,2034503.20,-4776.00,-0.23
"BOCAIUVA - MG",2390762.68,2312050.68,-78712.00,-3.29
"POJUCA - BA",3216409.98,3196491.44,-19918.54,-0.62
"PANORAMA - SP",1006143.25,987859.25,-18284.00,-1.82
"PINDORAMA DO TOCANTINS - TO",652187.35,640568.35,-11619.00,-1.78
"CAMARGO - RS",430948.68,424384.68,-6564.00,-1.52
"PALMITINHO - RS",621837.95,591441.95,-30396.00,-4.89
"PALMARES DO SUL - RS",731307.34,726227.34,-5080.00,-0.69
"NAO-ME-TOQUE - RS",1123333.92,1121555.47,-1778.45,-0.16
"LARANJAL PAULISTA - SP",1544198.53,1528506.53,-15692.00,-1.02
"CAIEIRAS - SP",3706395.70,3558341.70,-148054.00,-3.99
"ALEGRETE - RS",4483803.73,4156639.88,-327163.85,-7.30
"JESUITAS - PR",554108.30,551240.30,-2868.00,-0.52
"SAO FRANCISCO - MG",2626874.95,2512498.95,-114376.00,-4.35
"CONCHAS - SP",1224780.31,1212630.31,-12150.00,-0.99
"DEZESSEIS DE NOVEMBRO - RS",437805.63,425619.63,-12186.00,-2.78
"PINHALAO - PR",864036.21,861168.21,-2868.00,-0.33
"FLORES - PE",2309162.18,2294066.18,-15096.00,-0.65
"SOROCABA - SP",18043299.57,17413521.92,-629777.65,-3.49
"RUBIACEA - SP",545999.30,542859.30,-3140.00,-0.58
"TORITAMA - PE",2873758.51,2864808.51,-8950.00,-0.31
"ITAPURANGA - GO",1574502.65,1539378.65,-35124.00,-2.23
