"Mun";"entrada/marco/201703.zip";"entrada/abril/201703.zip";"Diff";"Percent"
"PIRATININGA - SP";938303,60;937475,60;-828,00;-0,09
"SAO JOAQUIM DA BARRA - SP";2422947,24;2417151,24;-5796,00;-0,24
"MALACACHETA - MG";1623285,11;1603503,11;-19782,00;-1,22
"CORONEL FABRICIANO - MG";4246850,58;4182197,58;-64653,00;-1,52
"ITAMBE DO MATO DENTRO - MG";490472,49;477764,49;-12708,00;-2,59
"LINS - SP";4457222,06;4420718,06;-36504,00;-0,82
"PORTO LUCENA - RS";490139,15;488522,66;-1616,49;-0,33
"FORTALEZA - CE";254162631,45;175333677,59;-78828953,86;-31,02
"GURINHATA - MG";1194886,58;1192114,58;-2772,00;-0,23
"GUAXUPE - MG";2468925,19;2449053,19;-19872,00;-0,80
"BRASILIA - DF";113379396,36;523321339,42;409941943,06;361,57
"SANTA MARIA DE ITABIRA - MG";787382,19;784898,19;-2484,00;-0,32
"MARILIA - SP";14739476,05;14646515,05;-92961,00;-0,63
"MESQUITA - MG";578689,14;577477,14;-1212,00;-0,21
"ANTONIO OLINTO - PR";672023,20;665705,20;-6318,00;-0,94
"UNIAO PAULISTA - SP";482686,13;475240,13;-7446,00;-1,54
"EXTREMA - MG";2182377,57;2175465,57;-6912,00;-0,32
"BURITAMA - SP";1263072,99;1259760,99;-3312,00;-0,26
"GUARDA-MOR - MG";624479,71;611771,71;-12708,00;-2,03
"PARAISOPOLIS - MG";1151532,01;1147673,65;-3858,36;-0,34
"UBA - MG";5009272,56;4438417,70;-570854,86;-11,40
"CASA BRANCA - SP";1669983,69;1631391,69;-38592,00;-2,31
"CENTENARIO DO SUL - PR";1138335,80;1131171,80;-7164,00;-0,63
"TIMOTEO - MG";3344872,06;3308017,06;-36855,00;-1,10
"SAO JOAO DEL REI - MG";6021816,39;5968059,39;-53757,00;-0,89
"FRUTA DE LEITE - MG";595312,35;578347,35;-16965,00;-2,85
"TRES FRONTEIRAS - SP";672265,32;670609,32;-1656,00;-0,25
"PIRAQUARA - PR";3835482,25;3825482,25;-10000,00;-0,26
"TUPA - SP";2800754,07;2692082,49;-108671,58;-3,88
"NOVA ERA - MG";1239325,44;1213522,44;-25803,00;-2,08
"IVOTI - RS";1459758,19;1453121,99;-6636,20;-0,45
"SARANDI - PR";4701836,27;4445475,85;-256360,42;-5,45
"INHAPIM - MG";1650139,11;1619255,64;-30883,47;-1,87
"SENHORA DOS REMEDIOS - MG";762459,36;756960,36;-5499,00;-0,72
"GUAPIARA - SP";1471721,60;1451453,60;-20268,00;-1,38
"BRAGANCA PAULISTA - SP";7325186,24;7027265,35;-297920,89;-4,07
"CAMACHO - MG";534390,18;521682,18;-12708,00;-2,38
"CARAPICUIBA - SP";11957026,90;11911783,90;-45243,00;-0,38
"GUARUJA - SP";12376338,41;12197841,41;-178497,00;-1,44
"BAMBUI - MG";1456256,38;1422868,33;-33388,05;-2,29
"PASSO FUNDO - RS";7055542,01;6799805,13;-255736,88;-3,62
"AMERICANA - SP";6870266,89;6824633,89;-45633,00;-0,66
"CONCEICAO DOS OUROS - MG";770158,69;767386,69;-2772,00;-0,36
"GARCA - SP";3006809,43;2955464,60;-51344,83;-1,71
"JOAO PESSOA - PB";85527562,69;62731958,46;-22795604,23;-26,65
"SANTO CRISTO - RS";953187,65;936458,07;-16729,58;-1,76
"FERNANDOPOLIS - SP";3912478,86;3654038,37;-258440,49;-6,61
"GOUVEIA - MG";877692,52;850566,52;-27126,00;-3,09
"VARZEA DA PALMA - MG";2475875,70;2448893,70;-26982,00;-1,09
"CAMBUI - MG";1696249,97;1670909,58;-25340,39;-1,49
"FORMIGA - MG";3567532,47;3400985,97;-166546,50;-4,67
"CARPINA - PE";4233558,55;4127407,39;-106151,16;-2,51
"AIURUOCA - MG";575840,78;559521,51;-16319,27;-2,83
"MACHADO - MG";2011591,79;1974664,79;-36927,00;-1,84
"CRUZ ALTA - RS";3460989,88;2970961,13;-490028,75;-14,16
"ENTRE RIOS DE MINAS - MG";966965,61;942701,61;-24264,00;-2,51
"LUCELIA - SP";1184905,98;1182451,98;-2454,00;-0,21
"ITATINGA - SP";1389417,99;1386105,99;-3312,00;-0,24
"JUNDIAI DO SUL - PR";539255,00;530955,00;-8300,00;-1,54
"CARIACICA - ES";12801296,58;12628187,70;-173108,88;-1,35
"OURINHOS - SP";7541291,47;7501895,47;-39396,00;-0,52
"OLIMPIA - SP";3284712,09;3250035,09;-34677,00;-1,06
"CRISTIANO OTONI - MG";550527,62;549699,62;-828,00;-0,15
"SAO LUIS - MA";122667163,54;81665325,24;-41001838,30;-33,43
"CAMPOS NOVOS PAULISTA - SP";506132,86;502820,86;-3312,00;-0,65
"SAO ROQUE DE MINAS - MG";563395,22;557851,22;-5544,00;-0,98
"MARTINHO CAMPOS - MG";905524,75;887272,75;-18252,00;-2,02
"JOAIMA - MG";1477163,27;1428653,27;-48510,00;-3,28
"AGUAS DE LINDOIA - SP";1371257,97;1367945,97;-3312,00;-0,24
"BITURUNA - PR";2903373,68;2897055,68;-6318,00;-0,22
"ESMERALDAS - MG";2838352,42;2783659,42;-54693,00;-1,93
"SANTA BARBARA DO SUL - RS";667139,47;660765,31;-6374,16;-0,96
"ANDIRA - PR";2099937,05;2079137,05;-20800,00;-0,99
"BOM DESPACHO - MG";3115910,92;3103202,92;-12708,00;-0,41
"MOGI GUACU - SP";7118058,08;7094706,08;-23352,00;-0,33
"AGUA BOA - MG";1083133,05;996193,05;-86940,00;-8,03
"ARTUR NOGUEIRA - SP";2204129,38;2194193,38;-9936,00;-0,45
"IRAI - RS";581143,52;577907,80;-3235,72;-0,56
"CACHOEIRO DE ITAPEMIRIM - ES";9019792,27;8386268,26;-633524,01;-7,02
"ESPIRITO SANTO DO PINHAL - SP";2406623,78;2388002,78;-18621,00;-0,77
"FRANCISCOPOLIS - MG";656551,14;653779,14;-2772,00;-0,42
"PALOTINA - PR";1872561,95;1854261,95;-18300,00;-0,98
"POJUCA - BA";3674713,05;3654794,51;-19918,54;-0,54
"PANORAMA - SP";994945,34;993289,34;-1656,00;-0,17
"NAO-ME-TOQUE - RS";1345046,54;1343268,09;-1778,45;-0,13
"CAIEIRAS - SP";3097894,92;3059266,92;-38628,00;-1,25
"ALEGRETE - RS";3870940,64;3664511,79;-206428,85;-5,33
"SAO FRANCISCO - MG";2827564,63;2791978,63;-35586,00;-1,26
"PINHALAO - PR";625314,74;608331,74;-16983,00;-2,72
"SOROCABA - SP";19160015,35;18589743,93;-570271,42;-2,98
"SAO JOSE DO ALEGRE - MG";516133,08;503425,08;-12708,00;-2,46
"ITUMIRIM - MG";647332,87;643075,87;-4257,00;-0,66
"FEIRA DE SANTANA - BA";28521922,82;28199948,44;-321974,38;-1,13
"BONITO DE MINAS - MG";901751,41;882086,41;-19665,00;-2,18
"APIAI - SP";1772963,70;1764299,70;-8664,00;-0,49
"DELFINOPOLIS - MG";1417181,87;1412924,87;-4257,00;-0,30
"RIO PARDO DE MINAS - MG";2015555,80;1980095,80;-35460,00;-1,76
"VARGEM GRANDE DO SUL - SP";1879185,58;1844994,58;-34191,00;-1,82
"PALMITAL - PR";1198482,05;1194180,05;-4302,00;-0,36
"ICARAIMA - PR";1159254,23;1154952,23;-4302,00;-0,37
"RAUL SOARES - MG";1639104,93;1629213,93;-9891,00;-0,60
"SANTANA DE PIRAPAMA - MG";613567,59;612355,59;-1212,00;-0,20
"GUAREI - SP";1159631,52;1157975,52;-1656,00;-0,14
"HELIODORA - MG";542910,17;541254,17;-1656,00;-0,31
"QUELUZITO - MG";484282,02;474346,02;-9936,00;-2,05
"CORDISBURGO - MG";576969,13;569895,13;-7074,00;-1,23
"MARABA PAULISTA - SP";493164,00;489852,00;-3312,00;-0,67
"TACIBA - SP";917279,95;907343,95;-9936,00;-1,08
"GLAUCILANDIA - MG";520436,69;510050,69;-10386,00;-2,00
"BARBACENA - MG";12010851,33;11941770,33;-69081,00;-0,58
"FRANCISCO ALVES - PR";764141,23;761369,23;-2772,00;-0,36
"UNIAO DA VITORIA - PR";3090821,04;3082217,04;-8604,00;-0,28
"IJUI - RS";4656035,24;3621153,03;-1034882,21;-22,23
"CACERES - MT";3215816,48;3210798,24;-5018,24;-0,16
"PEDRAS DE MARIA DA CRUZ - MG";855315,48;844839,48;-10476,00;-1,22
"MAUA - SP";15386693,50;15374591,50;-12102,00;-0,08
"CARUARU - PE";16128311,47;16071662,24;-56649,23;-0,35
"JOAO MONLEVADE - MG";4078166,88;4074056,88;-4110,00;-0,10
"MONTES CLAROS - MG";14762405,18;13912892,75;-849512,43;-5,75
"SERTAOZINHO - SP";5813532,70;5790789,70;-22743,00;-0,39
"SAO THOME DAS LETRAS - MG";604506,71;597342,71;-7164,00;-1,19
"JURUAIA - MG";1137041,04;1135430,04;-1611,00;-0,14
"ILHEUS - BA";12100795,11;11987872,36;-112922,75;-0,93
"ANDRADAS - MG";1838692,35;1799239,29;-39453,06;-2,15
"BOA VISTA - RR";62471700,98;38182714,58;-24288986,40;-38,88
"MADRE DE DEUS DE MINAS - MG";607702,81;603400,81;-4302,00;-0,71
"ASSIS CHATEAUBRIAND - PR";1681147,25;1676890,25;-4257,00;-0,25
"MONTE BELO - MG";746896,48;734188,48;-12708,00;-1,70
"SALMOURAO - SP";505933,08;502621,08;-3312,00;-0,65
"CAMPANHA - MG";1088168,35;1076485,74;-11682,61;-1,07
"CARAI - MG";1543639,08;1500817,08;-42822,00;-2,77
"CHOPINZINHO - PR";2870639,69;2849703,69;-20936,00;-0,73
"UBERABA - MG";15576480,36;15477093,36;-99387,00;-0,64
"BAGE - RS";5003344,30;4678892,85;-324451,45;-6,48
"PITANGUEIRAS - SP";1991292,67;1943613,67;-47679,00;-2,39
"MORRO DO PILAR - MG";497093,51;490019,51;-7074,00;-1,42
"CAETANOPOLIS - MG";846313,10;825001,10;-21312,00;-2,52
"IPIRANGA - PR";1069884,90;1059264,90;-10620,00;-0,99
"SAO JERONIMO - RS";1745709,18;1596240,72;-149468,46;-8,56
"PENAPOLIS - SP";4338334,61;4301761,61;-36573,00;-0,84
"VILA VELHA - ES";11468058,96;11342771,15;-125287,81;-1,09
"ALMIRANTE TAMANDARE - PR";3522148,39;3509648,39;-12500,00;-0,35
"BRASILIA DE MINAS - MG";2843990,76;2836826,76;-7164,00;-0,25
"ESPLANADA - BA";4317820,89;4297071,47;-20749,42;-0,48
"MANHUACU - MG";6059603,28;6046895,28;-12708,00;-0,21
"CHAVANTES - SP";748422,50;743375,24;-5047,26;-0,67
"SAO JOSE DA BARRA - MG";732206,10;725132,10;-7074,00;-0,97
"PEDRO LEOPOLDO - MG";3165397,33;3150886,33;-14511,00;-0,46
"PRESIDENTE VENCESLAU - SP";2676406,75;2650846,75;-25560,00;-0,96
"VITORIA DA CONQUISTA - BA";23166335,68;23066335,68;-100000,00;-0,43
"REGENTE FEIJO - SP";1227260,11;1223120,11;-4140,00;-0,34
"ENEAS MARQUES - PR";829090,15;822772,15;-6318,00;-0,76
"JORDANIA - MG";808199,82;795491,82;-12708,00;-1,57
"CATIGUA - SP";519588,11;506880,11;-12708,00;-2,45
"JACUTINGA - MG";1478623,68;1453207,68;-25416,00;-1,72
"ABRE CAMPO - MG";1090417,49;1051436,76;-38980,73;-3,57
"ARCOS - MG";2138354,04;2118348,61;-20005,43;-0,94
"PORTO VELHO - RO";62340619,32;36278677,61;-26061941,71;-41,81
"CAPAO BONITO - SP";3203276,68;3197732,68;-5544,00;-0,17
"SANTANA DOS MONTES - MG";527976,26;516510,26;-11466,00;-2,17
"PARACATU - MG";5070783,96;4999341,96;-71442,00;-1,41
"SAO VICENTE - SP";11168780,98;11080211,98;-88569,00;-0,79
"PARAPUA - SP";972183,32;938046,32;-34137,00;-3,51
"SAO JOSE DA VARGINHA - MG";513674,59;508130,59;-5544,00;-1,08
"URUCANIA - MG";846712,11;836776,11;-9936,00;-1,17
"JANAUBA - MG";6241002,79;6124446,79;-116556,00;-1,87
"PIRANGUCU - MG";582128,89;572192,89;-9936,00;-1,71
"IVAI - PR";1283876,52;1273876,52;-10000,00;-0,78
"ARUJA - SP";2940534,78;2923542,78;-16992,00;-0,58
"CONCEICAO DA APARECIDA - MG";930377,62;928760,62;-1617,00;-0,17
"RIBEIRAO GRANDE - SP";776907,69;759897,69;-17010,00;-2,19
"SANTA MARIA DO SUACUI - MG";956191,34;945103,34;-11088,00;-1,16
"JUATUBA - MG";1686695,84;1684211,84;-2484,00;-0,15
"FERVEDOURO - MG";817113,73;812811,73;-4302,00;-0,53
"VARGEM BONITA - MG";966240,47;952074,47;-14166,00;-1,47
"SALTO DO LONTRA - PR";1050460,82;1042160,82;-8300,00;-0,79
"NOVA AMERICA DA COLINA - PR";1050288,67;1040288,67;-10000,00;-0,95
"FLORIANOPOLIS - SC";70574596,01;18570105,47;-52004490,54;-73,69
"TRES PASSOS - RS";1660343,01;1522749,82;-137593,19;-8,29
"CHARQUEADA - SP";906114,92;898686,92;-7428,00;-0,82
"SALINAS - MG";2597009,67;2584301,67;-12708,00;-0,49
"TRES CORACOES - MG";3172001,02;3029144,81;-142856,21;-4,50
"HORTOLANDIA - SP";7174680,22;7147896,22;-26784,00;-0,37
"ABADIA DOS DOURADOS - MG";780122,53;774605,53;-5517,00;-0,71
"TOCOS DO MOJI - MG";480760,29;478315,29;-2445,00;-0,51
"PATROCINIO - MG";5650483,52;5607796,52;-42687,00;-0,76
"INDIANOPOLIS - MG";799433,73;792359,73;-7074,00;-0,88
"FRANCO DA ROCHA - SP";6733512,89;6723576,89;-9936,00;-0,15
"ITANHOMI - MG";852993,79;845892,79;-7101,00;-0,83
"PONTA GROSSA - PR";11311673,94;10022449,92;-1289224,02;-11,40
"MATUTINA - MG";512550,57;508410,57;-4140,00;-0,81
"CARAGUATATUBA - SP";13765254,44;13729437,44;-35817,00;-0,26
"LEME DO PRADO - MG";686959,31;676573,31;-10386,00;-1,51
"SAO BERNARDO DO CAMPO - SP";38401898,34;38372711,34;-29187,00;-0,08
"SAO JOAO DA MATA - MG";521716,64;509008,64;-12708,00;-2,44
"ITAQUIRAI - MS";1328438,50;1322263,69;-6174,81;-0,46
"RIBEIRAO VERMELHO - MG";500884,17;499258,17;-1626,00;-0,32
"ABATIA - PR";583333,98;579031,98;-4302,00;-0,74
"TUPANCIRETA - RS";1532776,33;1512553,63;-20222,70;-1,32
"BOM JESUS DOS PERDOES - SP";1414020,57;1413192,57;-828,00;-0,06
"ARACAJU - SE";69385053,03;44760315,62;-24624737,41;-35,49
"IBIPORA - PR";2910128,47;2907356,47;-2772,00;-0,10
"ITARIRI - SP";1660798,97;1659586,97;-1212,00;-0,07
"VERDELANDIA - MG";725461,57;717145,57;-8316,00;-1,15
"ITAPEVI - SP";7243602,33;7206150,33;-37452,00;-0,52
"SANTO AMARO - BA";5143744,98;5127839,19;-15905,79;-0,31
"CRAVINHOS - SP";1619031,80;1597629,80;-21402,00;-1,32
"PATOS DE MINAS - MG";10616391,42;10543212,42;-73179,00;-0,69
"IRETAMA - PR";887515,68;877515,68;-10000,00;-1,13
"MIRABELA - MG";1044568,80;1037494,80;-7074,00;-0,68
"ECHAPORA - SP";600165,20;597711,20;-2454,00;-0,41
"IRAPURU - SP";604506,46;603678,46;-828,00;-0,14
"CONDEUBA - BA";1916848,37;1865302,14;-51546,23;-2,69
"RIO PIRACICABA - MG";1834937,43;1832165,43;-2772,00;-0,15
"ANDRADINA - SP";3308839,74;3229597,18;-79242,56;-2,39
"GUARACIABA - MG";957147,03;938535,03;-18612,00;-1,94
"SERRA NEGRA - SP";2058458,09;2038070,09;-20388,00;-0,99
"CURVELO - MG";4670655,06;4618404,06;-52251,00;-1,12
"LAGAMAR - MG";636495,16;629421,16;-7074,00;-1,11
"RIO BONITO DO IGUACU - PR";1895798,96;1887498,96;-8300,00;-0,44
"MARIANA - MG";6375079,08;6349663,08;-25416,00;-0,40
"SIQUEIRA CAMPOS - PR";1336371,80;1333599,80;-2772,00;-0,21
"JUIZ DE FORA - MG";12589319,12;12537245,12;-52074,00;-0,41
"ASSAI - PR";1192757,11;1188455,11;-4302,00;-0,36
"BARRETOS - SP";8140044,50;8063808,50;-76236,00;-0,94
"NONOAI - RS";978625,97;971999,13;-6626,84;-0,68
"BERTIOGA - SP";7256280,56;7244778,56;-11502,00;-0,16
"RIBEIRAO DAS NEVES - MG";10657172,07;10477739,07;-179433,00;-1,68
"IGARATINGA - MG";1081740,72;1080084,72;-1656,00;-0,15
"SAO JOAO DA PONTE - MG";1773331,17;1761865,17;-11466,00;-0,65
"ITURAMA - MG";2820810,75;2811990,75;-8820,00;-0,31
"CANDIDO GODOI - RS";564541,78;561306,06;-3235,72;-0,57
"FELISBURGO - MG";634216,48;627052,48;-7164,00;-1,13
"CARATINGA - MG";5121773,11;5098445,11;-23328,00;-0,46
"PITANGUI - MG";1915195,75;1909651,75;-5544,00;-0,29
"SAO GONCALO DO SAPUCAI - MG";1375629,62;1342752,62;-32877,00;-2,39
"QUEDAS DO IGUACU - PR";3188895,49;3166395,49;-22500,00;-0,71
"COLOMBO - PR";8016521,19;8012219,19;-4302,00;-0,05
"MURIAE - MG";4961744,22;4799864,53;-161879,69;-3,26
"BARAO DE MONTE ALTO - MG";749836,71;742672,71;-7164,00;-0,96
"SANTO ANGELO - RS";2934739,28;2756403,49;-178335,79;-6,08
"CONCEICAO DO COITE - BA";3934228,80;3858306,90;-75921,90;-1,93
"MINAS NOVAS - MG";1660472,63;1625402,63;-35070,00;-2,11
"FRANCA - SP";10122068,50;8893509,61;-1228558,89;-12,14
"JEQUIE - BA";11246604,59;10931396,13;-315208,46;-2,80
"ITACAMBIRA - MG";588926,18;572186,18;-16740,00;-2,84
"ESPERA FELIZ - MG";1776056,57;1745316,06;-30740,51;-1,73
"FRUTAL - MG";4285892,25;4280096,25;-5796,00;-0,14
"PRESIDENTE KUBITSCHEK - MG";529870,49;522796,49;-7074,00;-1,34
"CONSELHEIRO LAFAIETE - MG";5939801,55;5913017,55;-26784,00;-0,45
"SAO JOAO BATISTA DO GLORIA - MG";721528,96;708820,96;-12708,00;-1,76
"REBOUCAS - PR";1172730,70;1162447,85;-10282,85;-0,88
"RIBEIRAO DO PINHAL - PR";1092896,09;1084596,09;-8300,00;-0,76
"SAO JOSE DOS PINHAIS - PR";10714530,70;10702030,70;-12500,00;-0,12
"RINOPOLIS - SP";629070,54;616416,54;-12654,00;-2,01
"PACAEMBU - SP";867701,67;864389,67;-3312,00;-0,38
"ACEGUA - RS";627527,37;624858,19;-2669,18;-0,43
"LUMINARIAS - MG";495082,01;489538,01;-5544,00;-1,12
"VALINHOS - SP";4772021,54;4771193,54;-828,00;-0,02
"VARZELANDIA - MG";1416826,51;1412758,51;-4068,00;-0,29
"TEIXEIRA SOARES - PR";847663,45;837663,45;-10000,00;-1,18
"NOVA SERRANA - MG";3970390,72;3960589,72;-9801,00;-0,25
"PEDREIRA - SP";2240341,89;2212954,89;-27387,00;-1,22
"BUENO BRANDAO - MG";789947,30;776550,34;-13396,96;-1,70
"GUARAQUECABA - PR";620385,60;614067,60;-6318,00;-1,02
"SANTO ANTONIO DE JESUS - BA";5618443,26;5576936,13;-41507,13;-0,74
"SANTANA DO JACARE - MG";541696,99;531760,99;-9936,00;-1,83
"LUPERCIO - SP";538297,06;515716,06;-22581,00;-4,19
"VISCONDE DO RIO BRANCO - MG";2255501,38;2191630,82;-63870,56;-2,83
"VALENCA - BA";6093144,36;5932474,60;-160669,76;-2,64
"DIAMANTE DO SUL - PR";536738,55;528438,55;-8300,00;-1,55
"JABOTI - PR";581222,33;576920,33;-4302,00;-0,74
"NINHEIRA - MG";899486,94;886778,94;-12708,00;-1,41
"CARMESIA - MG";739064,89;722342,89;-16722,00;-2,26
"MATINHOS - PR";1740798,39;1730798,39;-10000,00;-0,57
"RIO CASCA - MG";1040792,34;1033718,34;-7074,00;-0,68
"CAMBUQUIRA - MG";832513,41;828373,41;-4140,00;-0,50
"CURITIBA - PR";219116392,78;101882748,12;-117233644,66;-53,50
"ACUCENA - MG";707793,62;706965,62;-828,00;-0,12
"SAO LOURENCO DA SERRA - SP";1260539,55;1254581,55;-5958,00;-0,47
"JANDIRA - SP";4582083,69;4548735,69;-33348,00;-0,73
"AIMORES - MG";1832195,58;1819523,58;-12672,00;-0,69
"COUTO DE MAGALHAES DE MINAS - MG";546762,99;539688,99;-7074,00;-1,29
"JOAO PINHEIRO - MG";2866509,82;2798217,82;-68292,00;-2,38
"GUACUI - ES";2202120,08;2151616,48;-50503,60;-2,29
"JUVENILIA - MG";602735,57;577031,57;-25704,00;-4,26
"IBITIURA DE MINAS - MG";506487,68;504876,68;-1611,00;-0,32
"DOBRADA - SP";642078,61;640422,61;-1656,00;-0,26
"LAVRAS - MG";6098433,81;6092889,81;-5544,00;-0,09
"VARGEM GRANDE PAULISTA - SP";2781578,41;2735402,41;-46176,00;-1,66
"SANTA ISABEL - SP";3051826,80;3046282,80;-5544,00;-0,18
"ARACATUBA - SP";9110776,99;7885261,00;-1225515,99;-13,45
"MONTE CARMELO - MG";2535891,70;2523273,70;-12618,00;-0,50
"RONCADOR - PR";821562,63;813262,63;-8300,00;-1,01
"MATOZINHOS - MG";1870575,38;1863123,38;-7452,00;-0,40
"CHAPADA GAUCHA - MG";985271,00;979727,00;-5544,00;-0,56
"BAURU - SP";11237692,06;11095348,06;-142344,00;-1,27
"DIVINOLANDIA - SP";874517,04;735945,09;-138571,95;-15,85
"CONSELHEIRO PENA - MG";1502184,82;1492248,82;-9936,00;-0,66
"SANTA BARBARA D'OESTE - SP";7858985,30;7731482,30;-127503,00;-1,62
"ITABIRITO - MG";5686362,20;5675076,20;-11286,00;-0,20
"PINDAMONHANGABA - SP";7196024,66;7179515,66;-16509,00;-0,23
"CARANGOLA - MG";2206569,24;1953359,10;-253210,14;-11,48
"MOCOCA - SP";4301790,05;4274214,05;-27576,00;-0,64
"PONTAL - SP";2189826,36;2183244,36;-6582,00;-0,30
"ITAPIRA - SP";3508685,91;3507857,91;-828,00;-0,02
"AURIFLAMA - SP";972279,34;971451,34;-828,00;-0,09
"CACHOEIRINHA - RS";3939021,74;3862754,29;-76267,45;-1,94
"NOVA TEBAS - PR";697539,02;693237,02;-4302,00;-0,62
"CAMPINA VERDE - MG";1676097,35;1671957,35;-4140,00;-0,25
"SAO LOURENCO - MG";4737721,29;4724185,29;-13536,00;-0,29
"ARARAS - SP";7404212,30;7375709,30;-28503,00;-0,38
"BORDA DA MATA - MG";1202116,98;1187968,98;-14148,00;-1,18
"PIRAPORA - MG";3886989,75;3835914,75;-51075,00;-1,31
"NOVA GRANADA - SP";1109754,20;1085746,20;-24008,00;-2,16
"ARAPONGAS - PR";4601839,62;4539327,34;-62512,28;-1,36
"MEDINA - MG";1355580,05;1333285,04;-22295,01;-1,64
"RANCHARIA - SP";1650711,11;1616583,11;-34128,00;-2,07
"TERESINA - PI";111567742,17;84577550,28;-26990191,89;-24,19
"OLIVEIRA - MG";2185243,34;2144854,41;-40388,93;-1,85
"FRANCISCO SA - MG";1771615,95;1758997,95;-12618,00;-0,71
"PIRACAIA - SP";1286302,98;1281778,98;-4524,00;-0,35
"CAMPO GRANDE - MS";69328363,74;51044128,93;-18284234,81;-26,37
"DELFIM MOREIRA - MG";585263,59;561107,59;-24156,00;-4,13
"BANDEIRA - MG";623186,00;608858,00;-14328,00;-2,30
"CANDEIAS - MG";1063389,96;1056225,96;-7164,00;-0,67
"BURITIS - MG";1725374,68;1718210,68;-7164,00;-0,42
"PAINS - MG";717503,28;712004,28;-5499,00;-0,77
"BICAS - MG";988436,75;975728,75;-12708,00;-1,29
"CACADOR - SC";3057844,81;2934000,11;-123844,70;-4,05
"CONCHAL - SP";1556142,84;1553658,84;-2484,00;-0,16
"ELOI MENDES - MG";1503961,52;1487113,52;-16848,00;-1,12
"NEPOMUCENO - MG";1564022,79;1523690,48;-40332,31;-2,58
"MIRACATU - SP";1545716,44;1524542,44;-21174,00;-1,37
"PAULO FRONTIN - PR";615692,55;611390,55;-4302,00;-0,70
"BERTOPOLIS - MG";585699,56;574368,56;-11331,00;-1,93
