"Mun","entrada/marco/201802.zip","entrada/abril/201802.zip","Diff","Percent"
"CARIACICA - ES",12782644.26,12609535.38,-173108.88,-1.35
"SAO GONCALO DO AMARANTE - RN",8620303.61,8609215.61,-11088.00,-0.13
"MACAU - RN",4773571.33,4765264.33,-8307.00,-0.17
"SAO LUIS - MA",176420787.75,136627816.55,-39792971.20,-22.56
"SANTA BARBARA DO SUL - RS",870373.88,863999.72,-6374.16,-0.73
"NILOPOLIS - RJ",10363344.05,10143024.05,-220320.00,-2.13
"IRAI - RS",835050.66,831814.94,-3235.72,-0.39
"AURORA DO TOCANTINS - TO",723833.68,709964.68,-13869.00,-1.92
"CACHOEIRO DE ITAPEMIRIM - ES",11489720.19,10366431.39,-1123288.80,-9.78
"PINDORAMA DO TOCANTINS - TO",890597.38,851285.38,-39312.00,-4.41
"NAO-ME-TOQUE - RS",1695976.52,1694198.07,-1778.45,-0.10
"ALEGRETE - RS",5122119.24,4913947.68,-208171.56,-4.06
"SOROCABA - SP",20801688.85,20529313.72,-272375.13,-1.31
"ITAPOROROCA - PB",2569033.97,2552131.97,-16902.00,-0.66
"FEIRA DE SANTANA - BA",40183964.35,39922023.26,-261941.09,-0.65
"PAU BRASIL - BA",1921999.50,1852249.50,-69750.00,-3.63
"LAGOA SALGADA - RN",1299892.92,1288624.92,-11268.00,-0.87
"ITABORAI - RJ",12725694.08,12445194.08,-280500.00,-2.20
"JUCURUTU - RN",2483431.53,2472163.53,-11268.00,-0.45
"IJUI - RS",6130877.47,4850867.72,-1280009.75,-20.88
"CACERES - MT",5052413.60,5047395.36,-5018.24,-0.10
"GROSSOS - RN",2310013.10,2293210.10,-16803.00,-0.73
"JOAO CAMARA - RN",3870182.25,3865124.25,-5058.00,-0.13
"CARUARU - PE",23493030.16,23436380.93,-56649.23,-0.24
"NOSSA SENHORA DO SOCORRO - SE",14675309.77,14630237.77,-45072.00,-0.31
"MONTES CLAROS - MG",17891185.72,16302282.62,-1588903.10,-8.88
"ILHEUS - BA",19113650.47,18930977.72,-182672.75,-0.96
"ANDRADAS - MG",2880255.08,2836633.14,-43621.94,-1.51
"BOA VISTA - RR",77137219.10,60435592.77,-16701626.33,-21.65
"BELFORD ROXO - RJ",17547533.26,16896773.26,-650760.00,-3.71
"AREIA - PB",2625159.08,2608257.08,-16902.00,-0.64
"BAGE - RS",6812858.23,6470213.05,-342645.18,-5.03
"QUEIMADOS - RJ",11120705.96,10704545.96,-416160.00,-3.74
"SAO JERONIMO - RS",1808024.53,1684520.71,-123503.82,-6.83
"VILA VELHA - ES",16319648.11,16010902.08,-308746.03,-1.89
"ESPLANADA - BA",6877174.50,6856425.08,-20749.42,-0.30
"CHAVANTES - SP",1092191.77,1087144.51,-5047.26,-0.46
"VITORIA DA CONQUISTA - BA",35086903.22,34286903.22,-800000.00,-2.28
"TANGUA - RJ",3487318.78,3460798.78,-26520.00,-0.76
"POMBAL - PB",4324869.85,4316553.85,-8316.00,-0.19
"ABRE CAMPO - MG",1968255.56,1954753.83,-13501.73,-0.69
"ARCOS - MG",3356976.84,3336971.41,-20005.43,-0.60
"PORTO VELHO - RO",62365856.71,41529519.38,-20836337.33,-33.41
"FLORIANOPOLIS - SC",73876836.60,25550725.40,-48326111.20,-65.41
"TRES PASSOS - RS",2335023.74,2197430.55,-137593.19,-5.89
"TRES CORACOES - MG",5789025.76,5727403.55,-61622.21,-1.06
"PONTA GROSSA - PR",13372609.79,12632546.06,-740063.73,-5.53
"COROATA - MA",12664553.05,12644834.05,-19719.00,-0.16
"SITIO NOVO DO TOCANTINS - TO",1525990.55,1492636.55,-33354.00,-2.19
"ANGICOS - RN",1560269.34,1543457.34,-16812.00,-1.08
"ITAQUIRAI - MS",1996797.45,1990622.64,-6174.81,-0.31
"TUPANCIRETA - RS",1815595.08,1805195.49,-10399.59,-0.57
"ARACAJU - SE",75596648.25,51602762.04,-23993886.21,-31.74
"PIRAI - RJ",3841331.15,3782171.15,-59160.00,-1.54
"MONTE ALEGRE DE SERGIPE - SE",2142241.28,2125339.28,-16902.00,-0.79
"CONDEUBA - BA",3150307.19,3037128.73,-113178.46,-3.59
"ANDRADINA - SP",3464156.29,3391909.01,-72247.28,-2.09
"PONTE ALTA DO TOCANTINS - TO",1030412.18,1013510.18,-16902.00,-1.64
"NONOAI - RS",1229709.44,1223082.60,-6626.84,-0.54
"CANDIDO GODOI - RS",843412.57,840176.85,-3235.72,-0.38
"MURIAE - MG",8781915.22,8624247.30,-157667.92,-1.80
"SANTO ANGELO - RS",4440761.38,4136124.73,-304636.65,-6.86
"CONCEICAO DO COITE - BA",6804804.50,6728882.60,-75921.90,-1.12
"FRANCA - SP",11282829.41,10244044.52,-1038784.89,-9.21
"JEQUIE - BA",17772681.95,17344557.17,-428124.78,-2.41
"ESPERA FELIZ - MG",2280076.34,2267947.83,-12128.51,-0.53
"REBOUCAS - PR",1602644.84,1592361.99,-10282.85,-0.64
"ACEGUA - RS",853700.43,851031.25,-2669.18,-0.31
"BUENO BRANDAO - MG",1145911.88,1137783.16,-8128.72,-0.71
"SANTO ANTONIO DE JESUS - BA",9930909.27,9889402.14,-41507.13,-0.42
"VISCONDE DO RIO BRANCO - MG",3627212.22,3523471.23,-103740.99,-2.86
"VALENCA - BA",9794209.95,9633540.19,-160669.76,-1.64
"CURITIBA - PR",229522948.65,122058081.86,-107464866.79,-46.82
"GUACUI - ES",2980539.30,2930035.70,-50503.60,-1.69
"ARACATUBA - SP",11474023.05,10162928.86,-1311094.19,-11.43
"SAQUAREMA - RJ",12375614.66,12253214.66,-122400.00,-0.99
"CAICO - RN",6866461.89,6852376.89,-14085.00,-0.21
"DIVINOLANDIA - SP",1259484.18,1120912.23,-138571.95,-11.00
"CARANGOLA - MG",3300956.89,3019845.80,-281111.09,-8.52
"BABACULANDIA - TO",1482901.00,1471813.00,-11088.00,-0.75
"CACHOEIRINHA - RS",5786717.93,5710450.48,-76267.45,-1.32
"NOVA GRANADA - SP",1692927.74,1674036.74,-18891.00,-1.12
"ARAPONGAS - PR",6799544.25,6737031.97,-62512.28,-0.92
"MEDINA - MG",2076152.16,2066565.15,-9587.01,-0.46
"TERESINA - PI",143479273.90,123354160.63,-20125113.27,-14.03
"CAMPO GRANDE - MS",71671582.49,60751243.45,-10920339.04,-15.24
"MIRACEMA DO TOCANTINS - TO",2177209.70,2173045.70,-4164.00,-0.19
"BICAS - MG",1731664.67,1723853.48,-7811.19,-0.45
"CACADOR - SC",4370776.09,4164296.88,-206479.21,-4.72
"NEPOMUCENO - MG",2169102.97,2160117.66,-8985.31,-0.41
"CONCEICAO - PB",2727070.11,2710231.11,-16839.00,-0.62
"SAO CRISTOVAO - SE",6773207.08,6759350.80,-13856.28,-0.20
"DUAS ESTRADAS - PB",1011328.45,1003021.45,-8307.00,-0.82
"CAMANDUCAIA - MG",1973531.99,1970375.54,-3156.45,-0.16
"TOLEDO - PR",7406792.05,7232334.56,-174457.49,-2.36
"OSASCO - SP",15661057.40,15512057.40,-149000.00,-0.95
"MUNDO NOVO - MS",2203160.57,2191082.49,-12078.08,-0.55
"SAO PAULO DE OLIVENCA - AM",6105964.81,6097648.81,-8316.00,-0.14
"CAMPO DO BRITO - SE",2432651.10,2421383.10,-11268.00,-0.46
"MACAPA - AP",52078449.81,40279648.77,-11798801.04,-22.66
"PALMARES - PE",6419459.17,6284313.68,-135145.49,-2.11
"SAO JOAO DE MERITI - RJ",15886696.59,15159436.59,-727260.00,-4.58
"ARVOREZINHA - RS",1120675.91,1107075.91,-13600.00,-1.21
"CARMOPOLIS DE MINAS - MG",2108878.50,2101907.80,-6970.70,-0.33
"SANTA MARIANA - PR",1499973.61,1475597.39,-24376.22,-1.63
"FEIRA NOVA - SE",1083749.08,1069664.08,-14085.00,-1.30
"LAGOA DA PRATA - MG",3640212.13,3626634.79,-13577.34,-0.37
"RODEIO BONITO - RS",861721.85,843863.58,-17858.27,-2.07
"PETROPOLIS - RJ",20449968.16,20036868.16,-413100.00,-2.02
"CARACARAI - RR",2328998.92,2324120.92,-4878.00,-0.21
"ESTANCIA - SE",9409128.58,9403584.58,-5544.00,-0.06
"JAU - SP",12235965.92,10205628.73,-2030337.19,-16.59
"MIGUEL CALMON - BA",3900715.31,3703833.08,-196882.23,-5.05
"MANTENA - MG",2465974.64,2452854.43,-13120.21,-0.53
"ARROIO GRANDE - RS",1726650.73,1722611.44,-4039.29,-0.23
"MIRAI - MG",1518639.93,1512738.70,-5901.23,-0.39
"CAPAO DA CANOA - RS",3482396.21,3473698.48,-8697.73,-0.25
"BAIA FORMOSA - RN",1213131.13,1190595.13,-22536.00,-1.86
"RECIFE - PE",232149069.57,130112210.17,-102036859.40,-43.95
"RIO BRANCO - AC",66339554.42,37975861.88,-28363692.54,-42.76
"JABOTICABA - RS",809027.82,800128.04,-8899.78,-1.10
"ITAJA - RN",1161625.38,1147585.38,-14040.00,-1.21
"VITORIA - ES",74996962.48,26799068.94,-48197893.54,-64.27
"SAO PAULO - SP",657265709.11,250523873.49,-406741835.62,-61.88
"ACU - RN",6082610.07,5970245.07,-112365.00,-1.85
"WENCESLAU BRAZ - PR",1930032.18,1919237.64,-10794.54,-0.56
"FREDERICO WESTPHALEN - RS",2326543.41,2316130.43,-10412.98,-0.45
"PILOES - RN",972085.18,958045.18,-14040.00,-1.44
"OURO FINO - MG",2633662.10,2587214.90,-46447.20,-1.76
"ALEM PARAIBA - MG",2687255.89,2632792.35,-54463.54,-2.03
"GUARAPUAVA - PR",10285595.79,9967278.95,-318316.84,-3.09
"IRATI - PR",4351411.42,4185051.82,-166359.60,-3.82
"LAGOA D'ANTA - RN",1198455.94,1164867.94,-33588.00,-2.80
"TONANTINS - AM",3507108.14,3495840.14,-11268.00,-0.32
"SAO JOSE DOS CAMPOS - SP",20928522.07,20068708.60,-859813.47,-4.11
"SAO JOAO DO PARAISO - MG",2385557.14,2379803.27,-5753.87,-0.24
"CLAUDIO - MG",2521180.49,2512587.48,-8593.01,-0.34
"JI-PARANA - RO",8104060.46,8080680.46,-23380.00,-0.29
"LONDRINA - PR",40777190.96,37727190.96,-3050000.00,-7.48
"CAMPO FORMOSO - BA",9431352.24,9421014.91,-10337.33,-0.11
"ITAGUAI - RJ",10806235.67,10620595.67,-185640.00,-1.72
"SAO BENTO DO TOCANTINS - TO",956940.80,901140.80,-55800.00,-5.83
"JABOATAO DOS GUARARAPES - PE",34229813.79,33958906.88,-270906.91,-0.79
"MONTE ALEGRE - RN",3061078.09,3049810.09,-11268.00,-0.37
"DIANOPOLIS - TO",2190137.91,2170526.91,-19611.00,-0.90
"VERA CRUZ - RN",1796681.27,1763957.27,-32724.00,-1.82
"VERA CRUZ - RS",2100189.44,2079197.15,-20992.29,-1.00
"CAMBE - PR",6944906.57,6879449.18,-65457.39,-0.94
"RIO POMBA - MG",1844562.25,1843308.10,-1254.15,-0.07
"ESPIRITO SANTO - RN",1459092.37,1442190.37,-16902.00,-1.16
"TIMBAUBA - PE",5580977.79,5569889.79,-11088.00,-0.20
"PAULISTA - PE",16991905.52,16789874.56,-202030.96,-1.19
"MOSSORO - RN",22654469.73,22584323.73,-70146.00,-0.31
"JENIPAPO DOS VIEIRAS - MA",3851664.45,3843438.45,-8226.00,-0.21
"SUZANO - SP",10735112.39,10705443.10,-29669.29,-0.28
"TEFE - AM",10972718.60,10970294.60,-2424.00,-0.02
"PEDRINHAS - SE",1416067.43,1414411.43,-1656.00,-0.12
"POTE - MG",1726341.33,1720084.36,-6256.97,-0.36
"BRAGANCA - PA",21612467.37,20685798.23,-926669.14,-4.29
"TOBIAS BARRETO - SE",5386822.52,5385562.54,-1259.98,-0.02
"GUARULHOS - SP",29838171.02,29639271.08,-198899.94,-0.67
"PORTO NACIONAL - TO",5588404.72,5551936.72,-36468.00,-0.65
"MONTENEGRO - RS",4310244.73,3927779.10,-382465.63,-8.87
"CAMPINA GRANDE - PB",33329140.10,33300970.10,-28170.00,-0.08
"LEOPOLDINA - MG",4190497.53,4115766.27,-74731.26,-1.78
"CABEDELO - PB",5817895.97,5809579.97,-8316.00,-0.14
"RIO BONITO - RJ",7015651.74,6848371.74,-167280.00,-2.38
"SANTA MARIA - RS",10070965.47,9930085.47,-140880.00,-1.40
"MANOEL VIANA - RS",817719.21,801267.21,-16452.00,-2.01
"MARICA - RJ",214412441.61,214198241.61,-214200.00,-0.10
"AMARANTE - PI",2724692.50,2707970.50,-16722.00,-0.61
"CALDAS - MG",1509099.25,1504909.30,-4189.95,-0.28
"ESTADO - ES",389076909.23,438930450.08,49853540.85,12.81
"ESTADO - DF",38972179.24,99622456.64,60650277.40,155.62
"ESTADO - CE",578430339.00,628859828.94,50429489.94,8.72
"NOVA IGUACU - RJ",38961711.06,36997191.06,-1964520.00,-5.04
"SAO MIGUEL DO TOCANTINS - TO",1678976.13,1662164.13,-16812.00,-1.00
"ESTADO - BA",877463959.82,999155288.68,121691328.86,13.87
"ESTADO - AC",317216754.12,345582900.66,28366146.54,8.94
"ESTADO - AM",442808563.95,479884500.82,37075936.87,8.37
"ESTADO - AL",364661425.37,394730348.17,30068922.80,8.25
"ESTADO - AP",318641340.69,330440141.73,11798801.04,3.70
"CRISSIUMAL - RS",1455707.38,1451391.87,-4315.51,-0.30
"OSORIO - RS",4919018.43,4802239.73,-116778.70,-2.37
"PALMEIRAS DO TOCANTINS - TO",950462.05,936422.05,-14040.00,-1.48
"PECANHA - MG",1978922.13,1972586.38,-6335.75,-0.32
"SANTA CRUZ - RN",4863516.60,4838271.60,-25245.00,-0.52
"CRUZEIRO DO SUL - AC",7312596.30,7310142.30,-2454.00,-0.03
"VARGINHA - MG",12350246.22,12094826.77,-255419.45,-2.07
"SAO PEDRO - RN",1201280.51,1178843.51,-22437.00,-1.87
"CASCAVEL - PR",15250740.07,14850510.07,-400230.00,-2.62
"MANHUMIRIM - MG",2201533.40,2122372.16,-79161.24,-3.60
"CAMAQUA - RS",3715657.31,3679785.97,-35871.34,-0.97
"BARRA DOS COQUEIROS - SE",3110366.47,3096326.47,-14040.00,-0.45
"FONTE BOA - AM",4694413.75,4693570.75,-843.00,-0.02
"PASSA QUATRO - MG",1589797.47,1577903.70,-11893.77,-0.75
"SANTA LUZIA - MG",11865179.93,11859545.93,-5634.00,-0.05
"ITABI - SE",1029049.73,1020733.73,-8316.00,-0.81
"BELO HORIZONTE - MG",315743753.86,231571351.40,-84172402.46,-26.66
"GUAPE - MG",1822202.76,1815452.98,-6749.78,-0.37
"MANGARATIBA - RJ",7161091.88,7144771.88,-16320.00,-0.23
"ALVORADA - RS",9154809.29,9132884.51,-21924.78,-0.24
"CAJAZEIRAS - PB",5698574.89,5681789.89,-16785.00,-0.29
"CACONDE - SP",1739464.20,1711251.73,-28212.47,-1.62
"MUZAMBINHO - MG",1916226.25,1910531.69,-5694.56,-0.30
"SAO LOURENCO DO SUL - RS",3268379.66,3263058.28,-5321.38,-0.16
"PALMAS - TO",76864521.94,44511015.95,-32353505.99,-42.09
"ESTADO - TO",369092653.16,401841422.30,32748769.14,8.87
"BURITI DO TOCANTINS - TO",1316242.57,1299835.57,-16407.00,-1.25
"ESTADO - SP",2217803.41,417820438.96,415602635.55,18739.38
"PAROBE - RS",3810273.84,3754919.14,-55354.70,-1.45
"SAO MARTINHO - RS",840603.52,839524.95,-1078.57,-0.13
"ESTADO - RJ",1890568054.44,1970636278.93,80068224.49,4.24
"ESTADO - RO",248817416.03,269677133.36,20859717.33,8.38
"ESTADO - RN",352489824.14,561466093.59,208976269.45,59.29
"DUQUE DE CAXIAS - RJ",34682314.61,32530114.61,-2152200.00,-6.21
"ESTADO - RS",133499835.32,205123372.00,71623536.68,53.65
"ESTADO - RR",224185907.06,240897289.39,16711382.33,7.45
"ESTADO - SE",346053424.23,370325311.24,24271887.01,7.01
"ESTADO - SC",71938212.52,120512738.03,48574525.51,67.52
"CAMPO LARGO - PR",10627314.01,6594867.01,-4032447.00,-37.94
"ESTADO - PE",508355154.11,611067834.10,102712679.99,20.20
"ESTADO - PI",406700060.72,426841895.99,20141835.27,4.95
"CAMPOS GERAIS - MG",2487774.75,2471873.83,-15900.92,-0.64
"ESTADO - PR",212139918.46,329086628.08,116946709.62,55.13
"ESTADO - PB",399062754.86,406543220.80,7480465.94,1.87
"ESTADO - PA",843920348.41,876914778.92,32994430.51,3.91
"PORTO ALEGRE - RS",166047609.41,101792138.51,-64255470.90,-38.70
"ESTADO - MA",750956997.05,790777913.25,39820916.20,5.30
"ESTADO - MG",321184606.49,409646684.93,88462078.44,27.54
"ESTADO - MS",98414672.11,109353264.04,10938591.93,11.11
"NITEROI - RJ",200760866.29,199788806.29,-972060.00,-0.48
"ESTADO - MT",192471938.52,311356475.50,118884536.98,61.77
"PASSOS - MG",6444420.07,6095244.07,-349176.00,-5.42
"URUGUAIANA - RS",7511040.87,6710720.42,-800320.45,-10.66
"RIO CLARO - SP",10672207.98,10647051.48,-25156.50,-0.24
"MONTE APRAZIVEL - SP",1947489.78,1921285.60,-26204.18,-1.35
"ARAGUAINA - TO",16747359.20,16673495.05,-73864.15,-0.44
"PALMA - MG",945264.08,941489.11,-3774.97,-0.40
"APARECIDA - SP",2712843.65,2668843.65,-44000.00,-1.62
"MALHADOR - SE",1678443.70,1667175.70,-11268.00,-0.67
"PATU - RN",1662511.22,1639975.22,-22536.00,-1.36
"BOA VISTA DO BURICA - RS",857063.42,855265.29,-1798.13,-0.21
"ESTADO - GO",216313403.19,223089430.98,6776027.79,3.13
"RIO DE JANEIRO - RJ",310936541.19,242221546.70,-68714994.49,-22.10
"RIO GRANDE - RS",10855932.75,9719626.59,-1136306.16,-10.47
"TELEMACO BORBA - PR",5119212.53,4999212.53,-120000.00,-2.34
"PELOTAS - RS",22674228.96,22665822.96,-8406.00,-0.04
"CAETE - MG",3408984.57,3324850.87,-84133.70,-2.47
"NATAL - RN",269366689.46,61102068.07,-208264621.39,-77.32
"MUCAJAI - RR",1892000.72,1887122.72,-4878.00,-0.26
"PARANAVAI - PR",6124609.44,6071757.95,-52851.49,-0.86
"SAO FRANCISCO DE PAULA - RS",1714111.52,1691238.76,-22872.76,-1.33
"ITAPETINGA - BA",9304756.38,9064929.22,-239827.16,-2.58
"JUNDIAI - SP",16425399.66,16341543.34,-83856.32,-0.51
"SAO FRANCISCO DE ASSIS - RS",1797648.23,1768751.88,-28896.35,-1.61
"PITANGA - PR",2751365.95,2730478.75,-20887.20,-0.76
"VOTUPORANGA - SP",6316817.43,5192579.05,-1124238.38,-17.80
"PRESIDENTE PRUDENTE - SP",8580884.44,8564954.44,-15930.00,-0.19
"BANZAE - BA",2404681.20,2350546.20,-54135.00,-2.25
"BARROSO - MG",2036030.51,2015278.70,-20751.81,-1.02
"VALE DO SOL - RS",1129054.03,1127082.22,-1971.81,-0.17
"SEGREDO - RS",815595.56,810607.55,-4988.01,-0.61
"MIGUEL PEREIRA - RJ",5806337.68,5730857.68,-75480.00,-1.30
"ALHANDRA - PB",3716037.04,3621438.04,-94599.00,-2.55
"FAXINAL DO SOTURNO - RS",841685.69,809399.00,-32286.69,-3.84
"SOUSA - PB",6982222.30,6965320.30,-16902.00,-0.24
"VARZEA - RN",981022.28,969754.28,-11268.00,-1.15
"BOM JESUS DO GALHO - MG",1570816.91,1502180.33,-68636.58,-4.37
"PEDRO VELHO - RN",2192654.70,2175752.70,-16902.00,-0.77
"SAO CAETANO DE ODIVELAS - PA",3825171.06,3811234.83,-13936.23,-0.36
"CAMPINAS - SP",109657369.47,109607369.47,-50000.00,-0.05
"SOLEDADE - RS",2680816.08,2619051.47,-61764.61,-2.30
"POCOES - BA",6972402.42,6927880.00,-44522.42,-0.64
"FONTOURA XAVIER - RS",1131966.40,1130364.89,-1601.51,-0.14
"MOGI DAS CRUZES - SP",16412688.76,16383019.47,-29669.29,-0.18
"MAGE - RJ",11899686.45,11385606.45,-514080.00,-4.32
"SAO GONCALO - RJ",30178873.77,28873663.77,-1305210.00,-4.32
"LAGOA VERMELHA - RS",2026499.32,1983171.86,-43327.46,-2.14
"ESPERANCA - PB",4154520.79,4137618.79,-16902.00,-0.41
"MACEIO - AL",122126157.87,92057235.07,-30068922.80,-24.62
"CURRAL VELHO - PB",930709.43,919477.43,-11232.00,-1.21
"MANAUS - AM",201475720.55,164422634.68,-37053085.87,-18.39
"SALVADOR - BA",294764219.24,175773109.81,-118991109.43,-40.37
"GRAO MOGOL - MG",1820917.15,1808149.34,-12767.81,-0.70
"CANGUARETAMA - RN",4231040.88,4219772.88,-11268.00,-0.27
"APODI - RN",4149359.21,4135274.21,-14085.00,-0.34
"TURMALINA - MG",2161047.08,2143435.08,-17612.00,-0.81
"LAGARTO - SE",9578046.21,9527858.67,-50187.54,-0.52
"JOSE BONIFACIO - SP",2370616.45,2308164.58,-62451.87,-2.63
"PRUDENTOPOLIS - PR",3660894.27,3655055.89,-5838.38,-0.16
"PARNAMIRIM - RN",16964180.98,16798571.92,-165609.06,-0.98
"PARACAMBI - RJ",5266548.15,5213508.15,-53040.00,-1.01
"PORTO DA FOLHA - SE",3757053.01,3708543.01,-48510.00,-1.29
"ROSARIO DO SUL - RS",2632392.81,2618007.79,-14385.02,-0.55
"MONDAI - SC",1157444.33,1155932.18,-1512.15,-0.13
"PALMEIRANTE - TO",880369.86,876154.86,-4215.00,-0.48
"CRISTALANDIA - TO",936979.84,925711.84,-11268.00,-1.20
"TENENTE PORTELA - RS",1976001.51,1666779.49,-309222.02,-15.65
"CONCEICAO DO RIO VERDE - MG",1454438.01,1449773.86,-4664.15,-0.32
"GOIANIA - GO",108634083.46,101858055.67,-6776027.79,-6.24
"PEDRO REGIS - PB",1133249.07,1124870.07,-8379.00,-0.74
"SANTO AUGUSTO - RS",1486609.11,1439919.11,-46690.00,-3.14
