"Mun","./backup/201504.zip","novo/201504.zip","Diff","Percent"
"SANTA HELENA DE GOIAS - GO",3940949.98,3925949.98,-15000.00,-0.38
"ORIZANIA - MG",680333.58,680333.58,-0.00,-0.00
"PUTINGA - RS",521168.75,517200.38,-3968.37,-0.76
"IJUI - RS",4731477.93,3698733.61,-1032744.32,-21.83
"CACOAL - RO",5212365.01,5212365.01,0.00,0.00
"CACERES - MT",3467342.70,3463475.47,-3867.23,-0.11
"MAUA - SP",19170937.81,19094052.47,-76885.34,-0.40
"CARUARU - PE",19429557.46,19256672.74,-172884.72,-0.89
"LIMA DUARTE - MG",1069193.05,1053074.50,-16118.55,-1.51
"ILHEUS - BA",14626869.33,14563018.71,-63850.62,-0.44
"ANDRADAS - MG",1915380.81,1874082.27,-41298.54,-2.16
"BOA VISTA - RR",45118737.20,35529970.47,-9588766.73,-21.25
"LAGOA SECA - PB",3093174.08,3093174.08,0.00,0.00
"CAMPANHA - MG",1057482.69,1047467.99,-10014.70,-0.95
"BAGE - RS",5002495.56,4660636.79,-341858.77,-6.83
"SAO JERONIMO - RS",1150754.42,1124789.78,-25964.64,-2.26
"PENAPOLIS - SP",3398534.14,3398534.14,-0.00,-0.00
"SALGADO - SE",3528301.33,3528301.33,-0.00,-0.00
"ESPLANADA - BA",4335557.71,4309407.21,-26150.50,-0.60
"CHAVANTES - SP",756128.13,751080.87,-5047.26,-0.67
"JACINTO - MG",1071429.51,1065519.40,-5910.11,-0.55
"POMBAL - PB",3691585.54,3621585.54,-70000.00,-1.90
"ARCOS - MG",2227351.14,2208698.98,-18652.16,-0.84
"PIUMHI - MG",2187612.86,2164547.01,-23065.85,-1.05
"PORTO VELHO - RO",54049161.41,30169010.51,-23880150.90,-44.18
"CUNHA PORA - SC",731377.69,727654.10,-3723.59,-0.51
"MOMBACA - CE",5949873.11,5949873.11,-0.00,-0.00
"FLORIANOPOLIS - SC",102610725.74,35677217.95,-66933507.79,-65.23
"TRES PASSOS - RS",1620587.83,1524627.88,-95959.95,-5.92
"SALINAS - MG",2525913.74,2525913.74,0.00,0.00
"CARLOS CHAGAS - MG",1392262.07,1378070.83,-14191.24,-1.02
"SAO BENTO DO SUL - SC",3922356.73,3922356.73,-0.00,-0.00
"PONTA GROSSA - PR",10461300.26,9114486.65,-1346813.61,-12.87
"LIMOEIRO - PE",5697841.11,5663482.25,-34358.86,-0.60
"ILICINEA - MG",895980.95,894078.68,-1902.27,-0.21
"SEVERIANO DE ALMEIDA - RS",579680.35,578708.86,-971.49,-0.17
"ITAQUIRAI - MS",1459446.07,1453271.26,-6174.81,-0.42
"TUPANCIRETA - RS",1281092.98,1263662.71,-17430.27,-1.36
"SANTANA DO LIVRAMENTO - RS",3299470.02,3207971.85,-91498.17,-2.77
"ARACAJU - SE",62310402.30,45482648.61,-16827753.69,-27.01
"AUGUSTO CORREA - PA",6612185.55,6584245.62,-27939.93,-0.42
"QUEIMADAS - BA",3036961.63,3020364.16,-16597.47,-0.55
"SANTO AMARO - BA",5919424.41,5909515.97,-9908.44,-0.17
"APARECIDA DE GOIANIA - GO",23119841.08,23119841.08,0.00,0.00
"CAMPO BELO - MG",4003063.53,3878063.53,-125000.00,-3.12
"IGREJINHA - RS",2015106.67,1997084.26,-18022.41,-0.89
"ANDRADINA - SP",2740126.67,2653015.19,-87111.48,-3.18
"GUARACIABA - MG",843150.74,839548.96,-3601.78,-0.43
"PIRATINI - RS",1245062.00,1222897.42,-22164.58,-1.78
"BARRETOS - SP",7740166.33,7740166.33,-0.00,-0.00
"NONOAI - RS",913774.91,889711.03,-24063.88,-2.63
"ARAGUATINS - TO",2392267.53,2392267.53,-0.00,-0.00
"MURIAE - MG",4920438.53,4750516.14,-169922.39,-3.45
"CEU AZUL - PR",1045867.82,1045867.82,0.00,0.00
"SANTO ANGELO - RS",3375008.73,3236697.18,-138311.55,-4.10
"MINAS NOVAS - MG",1872709.26,1857454.84,-15254.42,-0.81
"FRANCA - SP",8947191.84,7908406.95,-1038784.89,-11.61
"JEQUIE - BA",12841887.51,12512639.22,-329248.29,-2.56
"CAMBORIU - SC",3227494.98,3194471.25,-33023.73,-1.02
"COCAL DO SUL - SC",1055831.30,1055831.30,0.00,0.00
"ESPERA FELIZ - MG",1617811.05,1608705.17,-9105.88,-0.56
"COLATINA - ES",8436959.58,8394943.58,-42016.00,-0.50
"BRACO DO NORTE - SC",1590409.37,1590409.37,-0.00,-0.00
"REBOUCAS - PR",1093575.04,1083276.03,-10299.01,-0.94
"SAO JOAO NEPOMUCENO - MG",1549750.50,1529479.60,-20270.90,-1.31
"ACEGUA - RS",550401.32,548062.68,-2338.64,-0.42
"BUENO BRANDAO - MG",763219.35,755578.80,-7640.55,-1.00
"VALENCA - BA",7532872.14,7382396.73,-150475.41,-2.00
"GUAIBA - RS",3462140.45,3416840.34,-45300.11,-1.31
"NINHEIRA - MG",909619.09,909619.09,0.00,0.00
"TORRES - RS",1790666.83,1757211.39,-33455.44,-1.87
"CURITIBA - PR",213912348.99,106959842.10,-106952506.89,-50.00
"MEDIANEIRA - PR",2455669.87,2445881.41,-9788.46,-0.40
"GUACUI - ES",2377427.13,2343523.06,-33904.07,-1.43
"ARACATUBA - SP",9016802.45,8107133.79,-909668.66,-10.09
"SANTA BARBARA D'OESTE - SP",6880434.42,6847434.42,-33000.00,-0.48
"ITABIRITO - MG",4900760.22,4800760.22,-100000.00,-2.04
"CARANGOLA - MG",2059576.00,1831402.55,-228173.45,-11.08
"CACHOEIRINHA - RS",4317262.52,4297317.72,-19944.80,-0.46
"FORQUILHINHA - SC",1489048.39,1489048.39,-0.00,-0.00
"NOVA GRANADA - SP",1182077.55,1152556.23,-29521.32,-2.50
"ARCOVERDE - PE",5069177.91,5013443.97,-55733.94,-1.10
"ARAPONGAS - PR",4496495.12,4433969.08,-62526.04,-1.39
"MEDINA - MG",1379012.47,1361396.35,-17616.12,-1.28
"TERESINA - PI",110847470.42,97434643.38,-13412827.04,-12.10
"OLIVEIRA - MG",2504824.33,2477143.40,-27680.93,-1.11
"PORTAO - RS",1678445.04,1667011.38,-11433.66,-0.68
"CAMPO GRANDE - MS",73890853.01,54600778.26,-19290074.75,-26.11
"BICAS - MG",1034776.96,1030007.83,-4769.13,-0.46
"NEPOMUCENO - MG",1442766.19,1433103.07,-9663.12,-0.67
"SAO CRISTOVAO - SE",3837806.20,3828864.36,-8941.84,-0.23
"SILVIANOPOLIS - MG",574004.36,568599.36,-5405.00,-0.94
"CAMANDUCAIA - MG",1285854.55,1279938.39,-5916.16,-0.46
"GRAVATAI - RS",10881185.95,10881185.95,-0.00,-0.00
"TOLEDO - PR",5063240.96,4813806.37,-249434.59,-4.93
"OSASCO - SP",13251041.28,13141041.28,-110000.00,-0.83
"MUNDO NOVO - MS",1575553.12,1563475.04,-12078.08,-0.77
"ERECHIM - RS",3504422.49,3504422.49,-0.00,-0.00
"TAUBATE - SP",7166301.11,7113681.92,-52619.19,-0.73
"SOBRADINHO - RS",975228.04,962158.99,-13069.05,-1.34
"INDAIAL - SC",3498587.96,3417255.86,-81332.10,-2.32
"MACAPA - AP",41436739.70,29963294.38,-11473445.32,-27.69
"PALMARES - PE",5601487.16,5399222.18,-202264.98,-3.61
"MARINGA - PR",25270715.42,23730715.42,-1540000.00,-6.09
"SANTO ANDRE - SP",25739128.32,25679772.55,-59355.77,-0.23
"ENCRUZILHADA DO SUL - RS",1711292.44,1693740.75,-17551.69,-1.03
"EUGENOPOLIS - MG",884440.57,880655.10,-3785.47,-0.43
"SAO SEBASTIAO - SP",10892479.44,10888194.67,-4284.77,-0.04
"CARMOPOLIS DE MINAS - MG",1221828.76,1214858.06,-6970.70,-0.57
"ICARA - SC",3070893.47,3056901.22,-13992.25,-0.46
"TAQUARA - RS",2716731.04,2702445.42,-14285.62,-0.53
"LAGOA DA PRATA - MG",3949364.51,3924791.09,-24573.42,-0.62
"SALVADOR DO SUL - RS",557083.08,555884.71,-1198.37,-0.22
"ESTANCIA - SE",6182050.03,6182050.03,0.00,0.00
"JEQUITINHONHA - MG",1637979.45,1622058.71,-15920.74,-0.97
"JAU - SP",8508890.52,7369850.08,-1139040.44,-13.39
"RIO PRETO - MG",581523.65,575463.50,-6060.15,-1.04
"MANTENA - MG",1760215.37,1738895.82,-21319.55,-1.21
"ARROIO GRANDE - RS",1121276.50,1117682.33,-3594.17,-0.32
"MIRAI - MG",1282980.22,1280115.53,-2864.69,-0.22
"CAPAO DA CANOA - RS",2326683.34,2261876.77,-64806.57,-2.79
"ALMENARA - MG",2238832.54,2194615.07,-44217.47,-1.98
"RECIFE - PE",263779291.64,131315921.95,-132463369.69,-50.22
"RIO BRANCO - AC",43459378.91,24068981.20,-19390397.71,-44.62
"JARDIM - CE",3986480.45,3986480.45,-0.00,-0.00
"MACHACALIS - MG",659047.61,647561.09,-11486.52,-1.74
"AREADO - MG",990212.19,987476.08,-2736.11,-0.28
"CAMBARA - PR",1498332.72,1493243.26,-5089.46,-0.34
"VITORIA - ES",72003073.40,20395906.31,-51607167.09,-71.67
"SAO PAULO - SP",713246020.15,274775857.96,-438470162.19,-61.48
"SINIMBU - RS",780757.83,779188.61,-1569.22,-0.20
"BARRA - BA",6414673.15,6361777.63,-52895.52,-0.82
"WENCESLAU BRAZ - PR",1289369.17,1285499.88,-3869.29,-0.30
"FREDERICO WESTPHALEN - RS",1988725.44,1979256.42,-9469.02,-0.48
"CAMARAGIBE - PE",10951464.83,10951464.83,-0.00,-0.00
"TEODORO SAMPAIO - SP",1610055.06,1610055.06,-0.00,-0.00
"BLUMENAU - SC",21562453.11,21532753.11,-29700.00,-0.14
"OURO FINO - MG",1575508.83,1535974.46,-39534.37,-2.51
"MOSTARDAS - RS",832181.23,829787.68,-2393.55,-0.29
"ALEM PARAIBA - MG",1804403.59,1758921.11,-45482.48,-2.52
"MARAU - RS",2111315.26,2101762.32,-9552.94,-0.45
"GUARAPUAVA - PR",8953522.87,8765754.62,-187768.25,-2.10
"UBAITABA - BA",2445227.36,2420659.47,-24567.89,-1.00
"HERCULANDIA - SP",560275.95,544564.85,-15711.10,-2.80
"IRATI - PR",2769098.89,2689226.17,-79872.72,-2.88
"IBIPEBA - BA",1878628.76,1867795.71,-10833.05,-0.58
"BATAGUASSU - MS",1680085.82,1677929.76,-2156.06,-0.13
"TRES LAGOAS - MS",7519265.81,7519265.81,-0.00,-0.00
"SAO JOSE DOS CAMPOS - SP",22863875.43,22280733.11,-583142.32,-2.55
"SAO JOAO DO PARAISO - MG",1407028.26,1388549.13,-18479.13,-1.31
"LONDRINA - PR",30082555.72,30043314.20,-39241.52,-0.13
"ITAJUBA - MG",3618477.12,3507492.95,-110984.17,-3.07
"CACHOEIRA - BA",3058227.49,3019733.96,-38493.53,-1.26
"JABOATAO DOS GUARARAPES - PE",29630454.09,29437964.93,-192489.16,-0.65
"GUARARAPES - SP",1498819.72,1471005.88,-27813.84,-1.86
"RIO ESPERA - MG",586365.96,585171.38,-1194.58,-0.20
"DIAMANTINA - MG",2477018.80,2306549.02,-170469.78,-6.88
"CAMBE - PR",4604980.55,4520195.16,-84785.39,-1.84
"RIO POMBA - MG",1171363.22,1167558.69,-3804.53,-0.32
"SUMARE - SP",6690602.57,6654454.25,-36148.32,-0.54
"ANGELICA - MS",713273.54,710580.49,-2693.05,-0.38
"IGARAPE - MG",2433326.55,2333326.55,-100000.00,-4.11
"MOSSORO - RN",17729260.44,17396081.70,-333178.74,-1.88
"SANTA HELENA - PR",7404462.06,7401097.88,-3364.18,-0.05
"SUZANO - SP",9110664.35,9015062.20,-95602.15,-1.05
"BRAGANCA - PA",10235101.41,9478938.36,-756163.05,-7.39
"GUARULHOS - SP",26977727.65,26406662.65,-571065.00,-2.12
"MONTENEGRO - RS",2817981.83,2713802.83,-104179.00,-3.70
"CAMPINA GRANDE - PB",37525659.02,35669107.02,-1856552.00,-4.95
"CRUZEIRO DO OESTE - PR",1765571.82,1718667.74,-46904.08,-2.66
"XAMBIOA - TO",872709.15,873964.05,1254.90,0.14
"LEOPOLDINA - MG",2682644.18,2551864.29,-130779.89,-4.88
"RIO BONITO - RJ",5828450.02,5828450.02,-0.00,-0.00
"ARAXA - MG",4314820.80,4310010.84,-4809.96,-0.11
"SANTA MARIA - RS",7485678.67,7416535.12,-69143.55,-0.92
"CALDAS - MG",1014933.14,1012546.48,-2386.66,-0.24
"ESTADO - ES",171896006.23,224119683.97,52223677.74,30.38
"ATALEIA - MG",992575.33,987644.11,-4931.22,-0.50
"ESTADO - DF",586948145.99,652277127.08,65328981.09,11.13
"TURVO - PR",1138313.24,1135172.18,-3141.06,-0.28
"ESTADO - CE",530409192.83,589790391.01,59381198.18,11.20
"NOVA IGUACU - RJ",28670411.31,28420411.31,-250000.00,-0.87
"SANTO ANTONIO DA PLATINA - PR",4107478.62,4085892.62,-21586.00,-0.53
"ESTADO - BA",754491593.71,900829015.80,146337422.09,19.40
"ESTADO - AC",202295960.88,221686358.59,19390397.71,9.59
"ESTADO - AM",264573406.07,323319648.41,58746242.34,22.20
"ESTADO - AL",300956152.54,341379673.37,40423520.83,13.43
"ESTADO - AP",204443740.00,215917185.32,11473445.32,5.61
"UMUARAMA - PR",7144461.34,7144461.34,0.00,0.00
"CRISSIUMAL - RS",998126.84,982969.73,-15157.11,-1.52
"SAPIRANGA - RS",3439508.35,3403650.50,-35857.85,-1.04
"LORENA - SP",4135009.23,4135009.23,0.00,0.00
"RESTINGA SECA - RS",1428998.08,1422193.97,-6804.11,-0.48
"CONTAGEM - MG",23794056.94,22594056.94,-1200000.00,-5.04
"VARGINHA - MG",5364483.37,5186122.24,-178361.13,-3.32
"CASCAVEL - PR",10411802.43,8897165.57,-1514636.86,-14.55
"NOVO HORIZONTE - SP",1928791.48,1880719.25,-48072.23,-2.49
"MANHUMIRIM - MG",1438324.85,1408362.48,-29962.37,-2.08
"CAMAQUA - RS",2792314.45,2710416.49,-81897.96,-2.93
"PASSA QUATRO - MG",1078102.02,1074250.36,-3851.66,-0.36
"AGUAS FORMOSAS - MG",1397386.51,1375252.32,-22134.19,-1.58
"SANTA LUZIA - MG",9249820.81,8999820.81,-250000.00,-2.70
"BELO HORIZONTE - MG",290259973.33,177861198.28,-112398775.05,-38.72
"GUAPE - MG",1478733.41,1471969.37,-6764.04,-0.46
"SAO PAULO DAS MISSOES - RS",540870.80,539334.76,-1536.04,-0.28
"CACONDE - SP",1159366.81,1128880.37,-30486.44,-2.63
"SAO LOURENCO DO SUL - RS",2340115.90,2331960.54,-8155.36,-0.35
"PALMAS - TO",50237914.92,27044517.38,-23193397.54,-46.17
"VERTENTES - PE",2123172.26,2123172.26,-0.00,-0.00
"ESTADO - TO",257364613.81,280675001.44,23310387.63,9.06
"ESTADO - SP",387369483.08,832998282.64,445628799.56,115.04
"PAROBE - RS",2533043.17,2492317.09,-40726.08,-1.61
"SAO MARTINHO - RS",549711.61,548838.13,-873.48,-0.16
"ESTADO - RJ",335033841.64,399555127.62,64521285.98,19.26
"ESTADO - RO",173139185.13,197019336.03,23880150.90,13.79
"ESTADO - RN",275049063.33,306026345.40,30977282.07,11.26
"ESTADO - RS",265960370.94,346922218.35,80961847.41,30.44
"ESTADO - RR",145939543.96,155528310.69,9588766.73,6.57
"ESTADO - SE",246840293.90,263676989.43,16836695.53,6.82
"ESTADO - SC",132523748.74,200286762.87,67763014.13,51.13
"PORTEIRINHA - MG",2309014.07,2296738.02,-12276.05,-0.53
"CAMPO LARGO - PR",6108723.05,4770722.51,-1338000.54,-21.90
"ESTADO - PE",509676007.57,642903260.08,133227252.51,26.14
"ESTADO - PI",304195610.75,317608437.79,13412827.04,4.41
"CAMPOS GERAIS - MG",1564864.53,1556732.43,-8132.10,-0.52
"ESTADO - PR",315153548.00,429046368.51,113892820.51,36.14
"CACEQUI - RS",1272726.05,1254676.61,-18049.44,-1.42
"RIBEIRAO PIRES - SP",5231871.49,5231871.49,-0.00,-0.00
"ESTADO - PB",342018960.37,366343573.69,24324613.32,7.11
"ESTADO - PA",567715060.57,588105647.30,20390586.73,3.59
"PORTO ALEGRE - RS",161683022.38,85994092.03,-75688930.35,-46.81
"RIO NEGRO - PR",1898666.93,1886009.25,-12657.68,-0.67
"ESTADO - MA",575559355.11,612641659.60,37082304.49,6.44
"ESTADO - MG",470894675.95,588141347.81,117246671.86,24.90
"ESTADO - MS",96788284.74,116101461.49,19313176.75,19.95
"ESTADO - MT",160101119.69,186559418.10,26458298.41,16.53
"PASSOS - MG",4883120.38,4766852.92,-116267.46,-2.38
"UBERLANDIA - MG",24117812.58,23942812.58,-175000.00,-0.73
"URUGUAIANA - RS",5299558.84,4987014.19,-312544.65,-5.90
"ROLANDIA - PR",3370256.91,3338083.10,-32173.81,-0.95
"SAO JOSE - SC",7635293.13,6985293.13,-650000.00,-8.51
"MONTE APRAZIVEL - SP",1176303.11,1159121.38,-17181.73,-1.46
"MONSENHOR PAULO - MG",610709.37,607696.24,-3013.13,-0.49
"ARAGUAINA - TO",10829211.73,10726726.11,-102485.62,-0.95
"BOA VISTA DO BURICA - RS",1120721.50,1119058.88,-1662.62,-0.15
"ESTADO - GO",200648231.64,221729547.96,21081316.32,10.51
"SAO MIGUEL DOS CAMPOS - AL",9564135.38,9564135.38,0.00,0.00
"RIO DE JANEIRO - RJ",422193561.73,357922275.75,-64271285.98,-15.22
"RIO GRANDE - RS",10482879.05,9464615.29,-1018263.76,-9.71
"TELEMACO BORBA - PR",3929383.91,3819383.91,-110000.00,-2.80
"PELOTAS - RS",19044884.40,19044884.40,-0.00,-0.00
"CAETE - MG",2141722.41,2104996.06,-36726.35,-1.71
"NATAL - RN",80640391.49,50100103.22,-30540288.27,-37.87
"PARANAVAI - PR",4046537.33,3993685.84,-52851.49,-1.31
"SAO FRANCISCO DE PAULA - RS",1147117.32,1143792.57,-3324.75,-0.29
"JUNDIAI - SP",13993613.04,13879659.55,-113953.49,-0.81
"SAO FRANCISCO DE ASSIS - RS",1772406.41,1751472.99,-20933.42,-1.18
"TANABI - SP",1398647.41,1388095.82,-10551.59,-0.75
"ANANINDEUA - PA",28712752.95,28712752.95,0.00,0.00
"PITANGA - PR",2003535.56,1981004.47,-22531.09,-1.12
"VOTUPORANGA - SP",4271081.69,3901843.31,-369238.38,-8.65
"AFONSO BEZERRA - RN",1126228.89,1126228.89,-0.00,-0.00
"SANTA CRUZ DO CAPIBARIBE - PE",6378222.73,6378222.73,0.00,0.00
"PRESIDENTE PRUDENTE - SP",8639349.96,8572760.13,-66589.83,-0.77
"BARROSO - MG",1332441.63,1317237.04,-15204.59,-1.14
"VALE DO SOL - RS",796530.54,795257.60,-1272.94,-0.16
"SEGREDO - RS",564730.36,562060.83,-2669.53,-0.47
"TEUTONIA - RS",1548473.55,1467703.49,-80770.06,-5.22
"FAXINAL DO SOTURNO - RS",576199.14,543912.45,-32286.69,-5.60
"BOM JESUS DO GALHO - MG",1024222.97,1010033.50,-14189.47,-1.39
"CAMPINAS - SP",35750828.61,35625296.72,-125531.89,-0.35
"PRESIDENTE EPITACIO - SP",1990753.22,1929463.08,-61290.14,-3.08
"SOLEDADE - RS",1630609.58,1604241.90,-26367.68,-1.62
"ITAPICURU - BA",3717744.42,3701664.19,-16080.23,-0.43
"POCOES - BA",5407233.91,5262711.49,-144522.42,-2.67
"AGUDO - RS",1138599.95,1134050.36,-4549.59,-0.40
"MORADA NOVA DE MINAS - MG",1473319.20,1468678.60,-4640.60,-0.31
"ESTEIO - RS",3539127.86,3537326.50,-1801.36,-0.05
"MOGI DAS CRUZES - SP",15541151.87,15445549.72,-95602.15,-0.62
"SAO GONCALO - RJ",25136269.94,25136269.94,-0.00,-0.00
"BOA ESPERANCA - MG",2222322.87,2214866.94,-7455.93,-0.34
"CAXIAS DO SUL - RS",18679443.01,18665862.21,-13580.80,-0.07
"SETE LAGOAS - MG",12115271.47,11865271.47,-250000.00,-2.06
"LAGOA VERMELHA - RS",1410683.38,1373825.53,-36857.85,-2.61
"ITAU DE MINAS - MG",1171197.07,1166482.97,-4714.10,-0.40
"MACEIO - AL",117963868.73,77540347.90,-40423520.83,-34.27
"MANAUS - AM",145667141.33,86920898.99,-58746242.34,-40.33
"SALVADOR - BA",274158950.05,129684866.74,-144474083.31,-52.70
"GRAO MOGOL - MG",1261410.36,1251820.98,-9589.38,-0.76
"XAXIM - SC",1895483.75,1877749.08,-17734.67,-0.94
"TURMALINA - MG",1390923.85,1383005.93,-7917.92,-0.57
"ITAGUAJE - PR",601939.31,598725.21,-3214.10,-0.53
"JOSE BONIFACIO - SP",1871574.37,1836265.85,-35308.52,-1.89
"PRUDENTOPOLIS - PR",2598278.98,2593752.96,-4526.02,-0.17
"PARNAMIRIM - RN",12708366.63,12604551.57,-103815.06,-0.82
"CHAPADAO DO CEU - GO",728852.23,728852.23,0.00,0.00
"ROSARIO DO SUL - RS",1968602.02,1902810.10,-65791.92,-3.34
"CAMAMU - BA",3846446.08,3843630.52,-2815.56,-0.07
"TENENTE PORTELA - RS",1019755.88,964011.86,-55744.02,-5.47
"CONCEICAO DO RIO VERDE - MG",777849.03,772294.22,-5554.81,-0.71
"URAI - PR",842598.12,836420.57,-6177.55,-0.73
"DOMINGOS MARTINS - ES",2735949.91,2735949.91,0.00,0.00
"ANTONIO CARLOS - MG",827753.16,827753.16,0.00,0.00
"GOIANIA - GO",104451787.02,83385470.70,-21066316.32,-20.17
"DIVINOPOLIS - MG",12400508.92,12150508.92,-250000.00,-2.02
"SANTO AUGUSTO - RS",1013471.49,989015.04,-24456.45,-2.41
"SIMOES FILHO - BA",10316171.34,9416171.34,-900000.00,-8.72
"CASTRO ALVES - BA",3121937.30,3063769.45,-58167.85,-1.86
"SAO SEPE - RS",1491379.15,1458320.08,-33059.07,-2.22
"SANTO ANTONIO DO MONTE - MG",1585216.36,1574596.60,-10619.76,-0.67
