"Mun","entrada/marco/201707.zip","entrada/abril/201707.zip","Diff","Percent"
"BRASILIA - DF",73415047.12,12459547.33,-60955499.79,-83.03
"SAO GABRIEL - RS",4108768.03,4076838.03,-31930.00,-0.78
"SAO FELIX DO CORIBE - BA",2125692.76,2124793.93,-898.83,-0.04
"DOM BASILIO - BA",1521070.94,1520172.11,-898.83,-0.06
"SAO FELIPE - BA",2740248.02,2739262.23,-985.79,-0.04
"CAEM - BA",1345270.53,1344371.70,-898.83,-0.07
"CACULE - BA",2301757.76,2300693.32,-1064.44,-0.05
"CANDEIAS - BA",7675451.69,7628939.71,-46511.98,-0.61
"DOM ELISEU - PA",4518700.39,4515160.39,-3540.00,-0.08
"PARAISOPOLIS - MG",1826742.59,1822884.23,-3858.36,-0.21
"SERRA PRETA - BA",1892798.18,1891899.35,-898.83,-0.05
"UBA - MG",6670699.73,6111238.87,-559460.86,-8.39
"ITARANTIM - BA",2339607.17,2338699.08,-908.09,-0.04
"ITAETE - BA",2358638.45,2357739.62,-898.83,-0.04
"BOM JESUS DO TOCANTINS - PA",1705617.21,1701207.21,-4410.00,-0.26
"JUSSIAPE - BA",1072200.62,1071301.79,-898.83,-0.08
"AURELINO LEAL - BA",1610422.13,1609523.30,-898.83,-0.06
"TUPA - SP",3833269.21,3722321.41,-110947.80,-2.89
"OURICANGAS - BA",1122146.29,1121247.46,-898.83,-0.08
"IVOTI - RS",1743074.94,1736438.74,-6636.20,-0.38
"IPECAETA - BA",1932590.75,1931691.92,-898.83,-0.05
"SARANDI - PR",5360916.14,5117055.72,-243860.42,-4.55
"SANTA RITA DO PARDO - MS",1140813.23,1136033.23,-4780.00,-0.42
"UTINGA - BA",2235660.17,2234761.34,-898.83,-0.04
"INHAPIM - MG",2482568.35,2479798.18,-2770.17,-0.11
"BRAGANCA PAULISTA - SP",10109279.32,9818810.43,-290468.89,-2.87
"MONTE SANTO - BA",5744252.60,5741792.81,-2459.79,-0.04
"PRADO - BA",3411385.12,3410069.54,-1315.58,-0.04
"SANTA CRUZ DO ARARI - PA",886389.16,879849.16,-6540.00,-0.74
"SANTAREM - PA",21850490.41,21796740.41,-53750.00,-0.25
"BAMBUI - MG",2244635.94,2223955.89,-20680.05,-0.92
"PASSO FUNDO - RS",10182777.63,9924780.75,-257996.88,-2.53
"GARCA - SP",3935034.02,3893535.19,-41498.83,-1.05
"ITUPIRANGA - PA",5362013.67,5352683.67,-9330.00,-0.17
"JOAO PESSOA - PB",90864008.89,78153574.61,-12710434.28,-13.99
"ARACI - BA",5687673.72,5685140.36,-2533.36,-0.04
"SANTO CRISTO - RS",1488193.11,1471463.53,-16729.58,-1.12
"FERNANDOPOLIS - SP",4596711.49,4334077.28,-262634.21,-5.71
"CANAA DOS CARAJAS - PA",7779052.75,7766762.75,-12290.00,-0.16
"MIRANTE - BA",1184386.14,1183487.31,-898.83,-0.08
"CAMBUI - MG",2430450.08,2422119.69,-8330.39,-0.34
"FORMIGA - MG",5004521.70,4837975.20,-166546.50,-3.33
"RONDINHA - RS",913076.51,908666.51,-4410.00,-0.48
"AIURUOCA - MG",1009485.21,993165.94,-16319.27,-1.62
"CRUZ ALTA - RS",5388287.09,4666456.25,-721830.84,-13.40
"SALINOPOLIS - PA",3485350.15,3462950.15,-22400.00,-0.64
"DORES DO RIO PRETO - ES",1046411.62,1042401.62,-4010.00,-0.38
"SATIRO DIAS - BA",2436705.04,2435789.31,-915.73,-0.04
"CARIACICA - ES",11398789.19,11057810.31,-340978.88,-2.99
"NOVA VENECIA - ES",4524234.43,4516444.43,-7790.00,-0.17
"ALECRIM - RS",970660.94,969390.94,-1270.00,-0.13
"SAO LUIS - MA",138990269.63,100083031.31,-38907238.32,-27.99
"RAFAEL JAMBEIRO - BA",2646319.46,2645225.18,-1094.28,-0.04
"ALTAMIRA - PA",11476243.36,11450553.36,-25690.00,-0.22
"IBIRAPITANGA - BA",2956290.11,2955200.81,-1089.30,-0.04
"SANTA BARBARA DO SUL - RS",988223.19,981849.03,-6374.16,-0.65
"BARRO PRETO - BA",1103601.49,1102702.66,-898.83,-0.08
"IRECE - BA",6881203.32,6877881.46,-3321.86,-0.05
"NILOPOLIS - RJ",10097643.40,10086943.40,-10700.00,-0.11
"IRAI - RS",958236.95,955001.23,-3235.72,-0.34
"MORTUGABA - BA",1481001.25,1480102.42,-898.83,-0.06
"CACHOEIRO DE ITAPEMIRIM - ES",10738497.45,9840982.42,-897515.03,-8.36
"LAURO DE FREITAS - BA",13958290.35,13949542.87,-8747.48,-0.06
"CURIONOPOLIS - PA",3112557.31,3109527.31,-3030.00,-0.10
"POJUCA - BA",4114092.83,4092466.82,-21626.01,-0.53
"NAO-ME-TOQUE - RS",1949481.61,1947703.16,-1778.45,-0.09
"ITANAGRA - BA",1599935.18,1599036.35,-898.83,-0.06
"ALEGRETE - RS",5367026.43,5128887.58,-238138.85,-4.44
"PE DE SERRA - BA",1852847.75,1851948.92,-898.83,-0.05
"SOROCABA - SP",20926945.82,20647027.30,-279918.52,-1.34
"ORIXIMINA - PA",6846193.88,6812363.88,-33830.00,-0.49
"URUCUCA - BA",2311327.70,2310345.77,-981.93,-0.04
"FEIRA DE SANTANA - BA",28893534.92,28709910.01,-183624.91,-0.64
"CORDEIROS - BA",1133796.48,1132897.65,-898.83,-0.08
"MARCIONILIO SOUZA - BA",1503321.39,1502422.56,-898.83,-0.06
"RIO BANANAL - ES",2171801.55,2164041.55,-7760.00,-0.36
"JACOBINA - BA",7551437.03,7547625.49,-3811.54,-0.05
"SOURE - PA",2777756.61,2757466.61,-20290.00,-0.73
"RIO NOVO DO SUL - ES",1368938.13,1365888.13,-3050.00,-0.22
"LAJEDO DO TABOCAL - BA",1199530.12,1198631.29,-898.83,-0.07
"PAU BRASIL - BA",1544524.09,1543625.26,-898.83,-0.06
"BENEVIDES - PA",4582970.81,4567260.81,-15710.00,-0.34
"BREJETUBA - ES",1395423.30,1382733.30,-12690.00,-0.91
"ARACATU - BA",2328395.58,2327496.75,-898.83,-0.04
"IJUI - RS",6949804.14,5647612.17,-1302191.97,-18.74
"BARROCAS - BA",2066693.28,2065794.45,-898.83,-0.04
"CACERES - MT",5096024.65,4977156.41,-118868.24,-2.33
"PORTO VERA CRUZ - RS",769272.39,767792.39,-1480.00,-0.19
"CARUARU - PE",20381592.73,20324943.50,-56649.23,-0.28
"IPIAU - BA",4578911.84,4576772.35,-2139.49,-0.05
"JITAUNA - BA",1699673.10,1698774.27,-898.83,-0.05
"MONTES CLAROS - MG",16931034.60,15599610.66,-1331423.94,-7.86
"ITIRUCU - BA",1442326.29,1441427.46,-898.83,-0.06
"NOVA IBIA - BA",1064058.99,1063160.16,-898.83,-0.08
"ILHEUS - BA",16741226.93,16326043.11,-415183.82,-2.48
"SANTA ROSA - RS",7926083.46,7905883.46,-20200.00,-0.25
"ANDRADAS - MG",3002495.78,2963042.72,-39453.06,-1.31
"CRAVOLANDIA - BA",1182144.16,1181245.33,-898.83,-0.08
"BOA VISTA - RR",76600478.46,60032212.82,-16568265.64,-21.63
"CANUDOS - BA",2375154.84,2374256.01,-898.83,-0.04
"COCOS - BA",2221088.05,2220189.22,-898.83,-0.04
"ENCRUZILHADA - BA",2574512.87,2573599.16,-913.71,-0.04
"ITABUNA - BA",24731142.03,24707287.53,-23854.50,-0.10
"BELFORD ROXO - RJ",15832625.02,15820025.02,-12600.00,-0.08
"GANDU - BA",3295891.58,3294407.16,-1484.42,-0.05
"ARATUIPE - BA",1117648.45,1116749.62,-898.83,-0.08
"ITIUBA - BA",4126924.79,4125194.90,-1729.89,-0.04
"JACARACI - BA",2098648.32,2097749.49,-898.83,-0.04
"SAO DESIDERIO - BA",3336268.89,3334778.27,-1490.62,-0.04
"CAMPANHA - MG",1588539.73,1581825.12,-6714.61,-0.42
"LICINIO DE ALMEIDA - BA",1537562.29,1536663.46,-898.83,-0.06
"BAGE - RS",6685057.79,6355032.15,-330025.64,-4.94
"GUANAMBI - BA",7961686.89,7957807.53,-3879.36,-0.05
"SAO JERONIMO - RS",1781396.54,1646572.72,-134823.82,-7.57
"SERROLANDIA - BA",1922985.93,1922087.10,-898.83,-0.05
"CIPO - BA",2211664.78,2210765.95,-898.83,-0.04
"VILA VELHA - ES",14651124.10,14489296.29,-161827.81,-1.10
"RONDON DO PARA - PA",3792290.75,3773590.75,-18700.00,-0.49
"ESPLANADA - BA",4420304.41,4397888.33,-22416.08,-0.51
"JUSSARA - BA",2063634.14,2062735.31,-898.83,-0.04
"MARACAS - BA",2554310.12,2553242.71,-1067.41,-0.04
"CHAVANTES - SP",1352811.06,1347763.80,-5047.26,-0.37
"ERICO CARDOSO - BA",1603744.30,1602845.47,-898.83,-0.06
"VITORIA DA CONQUISTA - BA",25403425.61,24722022.60,-681403.01,-2.68
"LAJE - BA",2841202.65,2840119.02,-1083.63,-0.04
"VIANA - ES",5505061.65,5483721.65,-21340.00,-0.39
"TEIXEIRA DE FREITAS - BA",18796574.09,18789391.83,-7182.26,-0.04
"ANTONIO CARDOSO - BA",1547209.52,1546310.69,-898.83,-0.06
"CANDIDO SALES - BA",3097662.30,3096455.39,-1206.91,-0.04
"CONCEICAO DO ARAGUAIA - PA",4131524.66,4122524.66,-9000.00,-0.22
"BOM JESUS DA LAPA - BA",6924823.84,6921673.88,-3149.96,-0.05
"ABRE CAMPO - MG",1770841.88,1757340.15,-13501.73,-0.76
"ARCOS - MG",3419855.16,3399849.73,-20005.43,-0.58
"PORTO VELHO - RO",78832784.61,49696690.68,-29136093.93,-36.96
"QUATIPURU - PA",1262736.87,1257516.87,-5220.00,-0.41
"NIOAQUE - MS",1729525.94,1727555.94,-1970.00,-0.11
"PIRIPA - BA",1554671.73,1553772.90,-898.83,-0.06
"MAXIMILIANO DE ALMEIDA - RS",1258582.52,1255992.52,-2590.00,-0.21
"SAO GABRIEL - BA",2356679.64,2355780.81,-898.83,-0.04
"ITAPARICA - BA",2811661.36,2810639.21,-1022.15,-0.04
"FIRMINO ALVES - BA",991482.00,990583.17,-898.83,-0.09
"SAO GABRIEL DA PALHA - ES",2846416.67,2843306.67,-3110.00,-0.11
"ITAMBE - BA",2481622.50,2480574.15,-1048.35,-0.04
"BOQUEIRAO DO LEAO - RS",944521.33,943141.33,-1380.00,-0.15
"SAO MIGUEL DAS MATAS - BA",1554026.68,1553127.85,-898.83,-0.06
"BOQUIRA - BA",2332634.98,2331626.13,-1008.85,-0.04
"ITAPEBI - BA",1534786.66,1533887.83,-898.83,-0.06
"ANGUERA - BA",1551823.66,1550924.83,-898.83,-0.06
"FLORIANOPOLIS - SC",72862183.42,22239069.91,-50623113.51,-69.48
"MAIRI - BA",2404877.74,2403974.55,-903.19,-0.04
"VIGIA - PA",3962209.63,3954339.63,-7870.00,-0.20
"TRES PASSOS - RS",2425314.46,2287721.27,-137593.19,-5.67
"TRES CORACOES - MG",4788504.31,4726882.10,-61622.21,-1.29
"ITUACU - BA",2523898.03,2522999.20,-898.83,-0.04
"IBIASSUCE - BA",1430708.65,1429809.82,-898.83,-0.06
"JIQUIRICA - BA",1735671.68,1734772.85,-898.83,-0.05
"SOBRADINHO - BA",4930545.03,4929482.16,-1062.87,-0.02
"PONTA GROSSA - PR",13326886.09,12623857.61,-703028.48,-5.28
"CALDEIRAO GRANDE - BA",1956391.55,1955492.72,-898.83,-0.05
"TAILANDIA - PA",6611149.71,6608519.71,-2630.00,-0.04
"CAPIM GROSSO - BA",3503795.33,3502394.01,-1401.32,-0.04
"ITAQUIRAI - MS",2019584.35,2013409.54,-6174.81,-0.31
"TUPANCIRETA - RS",1828722.07,1813682.48,-15039.59,-0.82
"MUTUIPE - BA",2292727.66,2291697.73,-1029.93,-0.04
"PONTO BELO - ES",1100986.15,1099656.15,-1330.00,-0.12
"EUCLIDES DA CUNHA - BA",5707803.97,5705034.76,-2769.21,-0.05
"SANTANA DO LIVRAMENTO - RS",5525464.45,5493174.45,-32290.00,-0.58
"ARACAJU - SE",76939654.60,50791089.38,-26148565.22,-33.99
"IUIU - BA",1455155.67,1454256.84,-898.83,-0.06
"CURACA - BA",3366059.98,3364472.64,-1587.34,-0.05
"PIRAI - RJ",3883703.38,3881493.38,-2210.00,-0.06
"QUEIMADAS - BA",2810844.43,2809652.35,-1192.08,-0.04
"SANTO AMARO - BA",5893716.43,5890937.42,-2779.01,-0.05
"ITAPITANGA - BA",1426249.69,1425350.86,-898.83,-0.06
"LIVRAMENTO DE NOSSA SENHORA - BA",4422196.79,4420111.54,-2085.25,-0.05
"ATILIO VIVACQUA - ES",1461760.93,1455340.93,-6420.00,-0.44
"ANDARAI - BA",1994614.95,1993716.12,-898.83,-0.05
"VILA PAVAO - ES",1113847.85,1111377.85,-2470.00,-0.22
"ANAPOLIS - GO",21580809.24,21080809.24,-500000.00,-2.32
"ITAJUIPE - BA",2261009.14,2260031.48,-977.66,-0.04
"CONDEUBA - BA",2789917.58,2737472.52,-52445.06,-1.88
"ANDRADINA - SP",3610595.44,3528214.45,-82380.99,-2.28
"IBIRAPUA - BA",1140695.00,1139796.17,-898.83,-0.08
"LINHARES - ES",19552046.20,19524476.20,-27570.00,-0.14
"SAO FRANCISCO DO PARA - PA",1805363.14,1796213.14,-9150.00,-0.51
"SANTA TERESA - ES",2970360.32,2965830.32,-4530.00,-0.15
"CATU - BA",5289626.24,5287107.85,-2518.39,-0.05
"IBICUI - BA",2086263.79,2085364.96,-898.83,-0.04
"ELDORADO DO SUL - RS",2779713.87,2774783.87,-4930.00,-0.18
"IBOTIRAMA - BA",3047925.45,3046677.78,-1247.67,-0.04
"ITAMARI - BA",1107544.97,1106646.14,-898.83,-0.08
"CRUZ DAS ALMAS - BA",5279888.06,5276986.99,-2901.07,-0.05
"MUCUGE - BA",1296432.89,1295534.06,-898.83,-0.07
"WANDERLEY - BA",1622940.46,1622041.63,-898.83,-0.06
"NONOAI - RS",1254942.61,1236545.77,-18396.84,-1.47
"CANDIDO GODOI - RS",859617.57,856381.85,-3235.72,-0.38
"SERRA DO RAMALHO - BA",3309404.45,3307920.88,-1483.57,-0.04
"MACURURE - BA",1365286.01,1364387.18,-898.83,-0.07
"SAO JOAO DO ARAGUAIA - PA",1574194.12,1567994.12,-6200.00,-0.39
"ITAMARAJU - BA",5973393.18,5970368.38,-3024.80,-0.05
"ITABELA - BA",3656169.91,3654765.75,-1404.16,-0.04
"SERRA - ES",19666908.34,19592118.34,-74790.00,-0.38
"GLORIA - BA",1993915.56,1993016.73,-898.83,-0.05
"MURIAE - MG",8995779.58,8826279.32,-169500.26,-1.88
"LAMARAO - BA",1134713.25,1133814.42,-898.83,-0.08
"BONINAL - BA",1740611.83,1739713.00,-898.83,-0.05
"SANTO ANGELO - RS",4305815.38,4127479.59,-178335.79,-4.14
"CONCEICAO DO COITE - BA",4945299.98,4866315.49,-78984.49,-1.60
"FRANCA - SP",11590645.76,10551860.87,-1038784.89,-8.96
"JEQUIE - BA",14120513.37,13686801.11,-433712.26,-3.07
"BREJOES - BA",1981578.92,1980680.09,-898.83,-0.05
"ESPERA FELIZ - MG",2538690.35,2526561.84,-12128.51,-0.48
"COLATINA - ES",10562663.76,10542693.76,-19970.00,-0.19
"PORTO SEGURO - BA",15068041.97,15061415.60,-6626.37,-0.04
"ITAGUACU - ES",1706184.55,1704054.55,-2130.00,-0.12
"ABAETETUBA - PA",12580976.79,12559696.79,-21280.00,-0.17
"REBOUCAS - PR",1629589.47,1619306.62,-10282.85,-0.63
"CENTRAL - BA",2290346.29,2289447.46,-898.83,-0.04
"SAO DOMINGOS - BA",1449947.77,1449048.94,-898.83,-0.06
"ICHU - BA",1066254.04,1065355.21,-898.83,-0.08
"ELISIO MEDRADO - BA",1109695.76,1108796.93,-898.83,-0.08
"ACEGUA - RS",827543.15,824873.97,-2669.18,-0.32
"CAMACARI - BA",17272724.28,17259598.00,-13126.28,-0.08
"BUENO BRANDAO - MG",1479091.12,1471238.16,-7852.96,-0.53
"LAPAO - BA",4073884.27,4072618.44,-1265.83,-0.03
"SANTO ANTONIO DE JESUS - BA",9643758.62,9597646.37,-46112.25,-0.48
"VEREDA - BA",1015941.40,1015042.57,-898.83,-0.09
"CORIBE - BA",2490709.77,2489810.94,-898.83,-0.04
"INHAMBUPE - BA",3717942.36,3716103.57,-1838.79,-0.05
"VISCONDE DO RIO BRANCO - MG",3807844.04,3743973.48,-63870.56,-1.68
"VALENCA - BA",6840379.45,6662803.03,-177576.42,-2.60
"CONCEICAO DO ALMEIDA - BA",2207201.28,2206302.45,-898.83,-0.04
"CORACAO DE MARIA - BA",2663969.90,2662893.05,-1076.85,-0.04
"IGARAPE-MIRI - PA",5463801.40,5455501.40,-8300.00,-0.15
"BARRA DA ESTIVA - BA",2606049.26,2605042.84,-1006.42,-0.04
"UBATA - BA",2482261.30,2481034.53,-1226.77,-0.05
"SAO MIGUEL DO GUAMA - PA",4905850.71,4881890.71,-23960.00,-0.49
"RIO DO ANTONIO - BA",1919180.05,1918281.22,-898.83,-0.05
"SAPUCAIA DO SUL - RS",8465149.15,8461449.15,-3700.00,-0.04
"JAGUARIPE - BA",2996519.13,2995620.30,-898.83,-0.03
"CURITIBA - PR",234720206.01,119739600.80,-114980605.21,-48.99
"MANTENOPOLIS - ES",1735854.63,1729694.63,-6160.00,-0.35
"PARAGOMINAS - PA",11003712.18,10970042.18,-33670.00,-0.31
"PILAO ARCADO - BA",3449673.51,3448074.04,-1599.47,-0.05
"ARATACA - BA",1455681.22,1454782.39,-898.83,-0.06
"CONCEICAO DA BARRA - ES",2981687.69,2968987.69,-12700.00,-0.43
"BARRA DO CHOCA - BA",3752240.88,3750674.53,-1566.35,-0.04
"SANTANA - BA",2670074.35,2668843.80,-1230.55,-0.05
"GUACUI - ES",2947806.59,2897302.99,-50503.60,-1.71
"ITAREMA - CE",4588360.00,4579900.00,-8460.00,-0.18
"VENDA NOVA DO IMIGRANTE - ES",2873895.04,2864405.04,-9490.00,-0.33
"MATINA - BA",1527785.12,1526886.29,-898.83,-0.06
"ARACATUBA - SP",11422525.46,10209804.47,-1212720.99,-10.62
"ITAQUARA - BA",1062827.03,1061928.20,-898.83,-0.08
"ENTRE RIOS - BA",4404786.68,4402846.46,-1940.22,-0.04
"SANTA BRIGIDA - BA",1942457.18,1941558.35,-898.83,-0.05
"NOVA FATIMA - BA",1141577.82,1140678.99,-898.83,-0.08
"RIBEIRA DO AMPARO - BA",1972204.30,1971305.47,-898.83,-0.05
"MUNIZ FERREIRA - BA",1036259.65,1035360.82,-898.83,-0.09
"XIQUE-XIQUE - BA",4461633.15,4459461.75,-2171.40,-0.05
"BAURU - SP",12167966.20,12037720.56,-130245.64,-1.07
"LAGOA REAL - BA",1816180.01,1815281.18,-898.83,-0.05
"DIVINOLANDIA - SP",1287785.98,1149214.03,-138571.95,-10.76
"SANTA TERESINHA - BA",1523405.81,1522506.98,-898.83,-0.06
"CARANGOLA - MG",3205563.06,2956618.92,-248944.14,-7.77
"MASCOTE - BA",1823627.59,1822728.76,-898.83,-0.05
"MIMOSO DO SUL - ES",2705857.54,2697357.54,-8500.00,-0.31
"BROTAS DE MACAUBAS - BA",1523774.81,1522875.98,-898.83,-0.06
"SANTA MARIA DO PARA - PA",2522119.26,2502899.26,-19220.00,-0.76
"CACHOEIRINHA - RS",6032319.90,5950002.45,-82317.45,-1.36
"MUCURI - BA",3930453.27,3928584.28,-1868.99,-0.05
"CANOAS - RS",25900208.64,25890408.64,-9800.00,-0.04
"NOVA GRANADA - SP",1755938.61,1731930.61,-24008.00,-1.37
"PINHEIROS - ES",2542725.50,2535805.50,-6920.00,-0.27
"ARAPONGAS - PR",7896271.54,7833759.26,-62512.28,-0.79
"MEDINA - MG",1970111.45,1960524.44,-9587.01,-0.49
"TERESINA - PI",130451234.75,103977523.34,-26473711.41,-20.29
"OLIVEIRA - MG",3790762.41,3763081.48,-27680.93,-0.73
"CAMPO GRANDE - MS",80853449.74,56358048.12,-24495401.62,-30.30
"CONTENDAS DO SINCORA - BA",1214890.27,1213991.44,-898.83,-0.07
"IACU - BA",3208472.75,3207296.27,-1176.48,-0.04
"MUNIZ FREIRE - ES",2169261.68,2158441.68,-10820.00,-0.50
"CACADOR - SC",4337621.89,4213777.19,-123844.70,-2.86
"CURUCA - PA",3455299.91,3453179.91,-2120.00,-0.06
"NEPOMUCENO - MG",2456162.64,2447177.33,-8985.31,-0.37
"PLACAS - PA",2543425.51,2536385.51,-7040.00,-0.28
"GOVERNADOR MANGABEIRA - BA",2774884.90,2773921.58,-963.32,-0.03
"SAO CRISTOVAO - SE",6974974.57,6961118.29,-13856.28,-0.20
"BELO CAMPO - BA",2423253.86,2422355.03,-898.83,-0.04
"CAMANDUCAIA - MG",1903395.03,1900238.58,-3156.45,-0.17
"IBICARAI - BA",2472784.08,2471704.18,-1079.90,-0.04
"REDENCAO - PA",6503203.18,6489183.18,-14020.00,-0.22
"WENCESLAU GUIMARAES - BA",2689248.54,2688236.01,-1012.53,-0.04
"UAUA - BA",2707322.39,2706160.51,-1161.88,-0.04
"GRAVATAI - RS",13905688.18,13864628.18,-41060.00,-0.30
"RIACHAO DAS NEVES - BA",2439168.57,2438121.88,-1046.69,-0.04
"TOLEDO - PR",7219628.62,6922471.57,-297157.05,-4.12
"ITORORO - BA",2270350.16,2269396.95,-953.21,-0.04
"OSASCO - SP",16183595.01,16034595.01,-149000.00,-0.92
"MUNDO NOVO - MS",2420081.39,2408003.31,-12078.08,-0.50
"POTIRAGUA - BA",1140713.99,1139815.16,-898.83,-0.08
"RIBEIRAO DO LARGO - BA",1246839.46,1245940.63,-898.83,-0.07
"FORMOSA DO RIO PRETO - BA",4070098.69,4068945.85,-1152.84,-0.03
"ERECHIM - RS",5575505.41,5567235.41,-8270.00,-0.15
"TAUBATE - SP",10262162.45,10209543.26,-52619.19,-0.51
"IBATIBA - ES",2471627.14,2459437.14,-12190.00,-0.49
"CICERO DANTAS - BA",3357797.52,3356243.39,-1554.13,-0.05
"SAO FELIX DO XINGU - PA",7322526.69,7305416.69,-17110.00,-0.23
"SOBRADINHO - RS",2011869.03,1998799.98,-13069.05,-0.65
"CARDEAL DA SILVA - BA",1773705.65,1772806.82,-898.83,-0.05
"MACAPA - AP",50907426.62,38293788.73,-12613637.89,-24.78
"PALMARES - PE",6188156.34,6053010.85,-135145.49,-2.18
"UBAIRA - BA",2540902.85,2539968.38,-934.47,-0.04
"MARINGA - PR",28909855.12,28134855.12,-775000.00,-2.68
"BOTUPORA - BA",1706663.96,1705765.13,-898.83,-0.05
"SAO JOAO DE MERITI - RJ",13868403.57,13849293.57,-19110.00,-0.14
"GUIA LOPES DA LAGUNA - MS",992908.90,986358.90,-6550.00,-0.66
"INDEPENDENCIA - RS",918198.15,912578.15,-5620.00,-0.61
"VALENTE - BA",2734710.17,2733432.66,-1277.51,-0.05
"BRUMADO - BA",6439488.03,6436365.80,-3122.23,-0.05
"MULUNGU DO MORRO - BA",1565284.93,1564386.10,-898.83,-0.06
"ALCOBACA - BA",2579755.71,2578707.18,-1048.53,-0.04
"TANQUE NOVO - BA",2273437.95,2272539.12,-898.83,-0.04
"SAO MATEUS DO SUL - PR",3458155.99,3449665.91,-8490.08,-0.25
"SITIO DO QUINTO - BA",1439139.94,1438241.11,-898.83,-0.06
"ITARANA - ES",1354588.59,1344608.59,-9980.00,-0.74
"PARAMIRIM - BA",2890796.38,2889799.40,-996.98,-0.03
"ARVOREZINHA - RS",1500941.31,1487341.31,-13600.00,-0.91
"MUNDO NOVO - BA",2646269.65,2645048.81,-1220.84,-0.05
"SANTA MARIA DE JETIBA - ES",3643820.99,3628930.99,-14890.00,-0.41
"SOORETAMA - ES",2484513.56,2461013.56,-23500.00,-0.95
"CARMOPOLIS DE MINAS - MG",1832090.90,1825120.20,-6970.70,-0.38
"TEOLANDIA - BA",2070962.54,2070063.71,-898.83,-0.04
"CRISTOPOLIS - BA",1805023.06,1804124.23,-898.83,-0.05
"NORDESTINA - BA",1637505.34,1636606.51,-898.83,-0.05
"ALAGOINHAS - BA",14211792.55,14204810.33,-6982.22,-0.05
"RODELAS - BA",1236746.24,1235847.41,-898.83,-0.07
"LAGOA DA PRATA - MG",3539932.51,3526355.17,-13577.34,-0.38
"RODEIO BONITO - RS",927761.63,909903.36,-17858.27,-1.92
"ITAPE - BA",1156563.38,1155664.55,-898.83,-0.08
"BIRITINGA - BA",1983846.50,1982947.67,-898.83,-0.05
"LENCOIS - BA",1441836.42,1440937.59,-898.83,-0.06
"TREMEDAL - BA",2242502.33,2241603.50,-898.83,-0.04
"NAZARE - BA",2655708.22,2654384.69,-1323.53,-0.05
"BREU BRANCO - PA",5852193.97,5847693.97,-4500.00,-0.08
"JAU - SP",11609246.62,11031016.64,-578229.98,-4.98
"TAPIRAMUTA - BA",2239466.04,2238567.21,-898.83,-0.04
"MARAGOGIPE - BA",4010108.90,4008036.82,-2072.08,-0.05
"MIGUEL CALMON - BA",2864227.48,2666104.86,-198122.62,-6.92
