"Mun","entrada/marco/201410.zip","entrada/abril/201410.zip","Diff","Percent"
"CARUARU - PE",14176413.50,14003528.76,-172884.74,-1.22
"PARINTINS - AM",6309495.02,6284495.02,-25000.00,-0.40
"ALCANTARA - MA",1905133.64,1885133.64,-20000.00,-1.05
"LIMA DUARTE - MG",1202107.34,1185988.79,-16118.55,-1.34
"ILHEUS - BA",11047744.03,10983893.41,-63850.62,-0.58
"ANDRADAS - MG",1732278.40,1698777.80,-33500.60,-1.93
"BOA VISTA - RR",47297407.41,32327774.00,-14969633.41,-31.65
"PIEN - PR",864925.58,836925.58,-28000.00,-3.24
"BELFORD ROXO - RJ",16969640.43,16854351.01,-115289.42,-0.68
"CAMPANHA - MG",1075703.05,1065688.35,-10014.70,-0.93
"BAGE - RS",5588253.74,5223426.26,-364827.48,-6.53
"SAO JERONIMO - RS",1128733.81,1102769.17,-25964.64,-2.30
"PIRENOPOLIS - GO",1438082.81,1423082.81,-15000.00,-1.04
"VILA VELHA - ES",12731613.46,12676613.46,-55000.00,-0.43
"JACINTO - MG",928934.15,923024.04,-5910.11,-0.64
"VITORIA DA CONQUISTA - BA",22844646.43,21344646.43,-1500000.00,-6.57
"SANTO ANTONIO DA PATRULHA - RS",2086181.14,2066527.42,-19653.72,-0.94
"VIANA - ES",5445415.03,5395415.03,-50000.00,-0.92
"IPANEMA - MG",1450464.80,1443132.54,-7332.26,-0.51
"PORTO MAUA - RS",434009.63,424009.63,-10000.00,-2.30
"JACUTINGA - MG",1295277.50,1287178.87,-8098.63,-0.63
"ARCOS - MG",2289096.45,2270444.29,-18652.16,-0.81
"PIUMHI - MG",3322872.14,3301930.65,-20941.49,-0.63
"PORTO VELHO - RO",52085270.87,26333762.33,-25751508.54,-49.44
"CUNHA PORA - SC",759583.59,755860.00,-3723.59,-0.49
"LUZIANIA - GO",8384460.86,8349460.86,-35000.00,-0.42
"GUARATINGUETA - SP",6128801.20,6120801.20,-8000.00,-0.13
"GENERAL SALGADO - SP",800992.55,796789.69,-4202.86,-0.52
"FLORIANOPOLIS - SC",78513138.51,23647366.59,-54865771.92,-69.88
"ORIZONA - GO",1113733.33,1098733.33,-15000.00,-1.35
"TRES PASSOS - RS",1455476.91,1370587.72,-84889.19,-5.83
"CARLOS CHAGAS - MG",1500130.39,1485939.15,-14191.24,-0.95
"SANTA TEREZA DO OESTE - PR",931237.83,906237.83,-25000.00,-2.68
"FRANCO DA ROCHA - SP",5414382.33,5406382.33,-8000.00,-0.15
"PONTA GROSSA - PR",9444964.26,8949442.03,-495522.23,-5.25
"LIMOEIRO - PE",3565692.69,3531333.83,-34358.86,-0.96
"ILICINEA - MG",914374.59,912472.32,-1902.27,-0.21
"SEVERIANO DE ALMEIDA - RS",539827.88,538856.39,-971.49,-0.18
"SAO BERNARDO DO CAMPO - SP",62767030.16,62710680.16,-56350.00,-0.09
"ITAQUIRAI - MS",2052761.87,2047112.25,-5649.62,-0.28
"TUPANCIRETA - RS",1983459.37,1973636.26,-9823.11,-0.50
"SANTANA DO LIVRAMENTO - RS",4398909.97,4361112.67,-37797.30,-0.86
"ARACAJU - SE",70485060.40,48443742.72,-22041317.68,-31.27
"AUGUSTO CORREA - PA",4815195.16,4787255.24,-27939.92,-0.58
"ITAPEVI - SP",13258504.69,13246504.69,-12000.00,-0.09
"QUEIMADAS - BA",2513077.64,2496480.17,-16597.47,-0.66
"ANAPOLIS - GO",26360181.07,26235181.07,-125000.00,-0.47
"IGREJINHA - RS",1609538.38,1591515.97,-18022.41,-1.12
"ANDRADINA - SP",3207244.00,3104832.52,-102411.48,-3.19
"GUARACIABA - MG",747637.88,744036.10,-3601.78,-0.48
"SERRA NEGRA - SP",1360751.70,1352751.70,-8000.00,-0.59
"CONEGO MARINHO - MG",630650.33,616650.33,-14000.00,-2.22
"CABO FRIO - RJ",44351336.45,44314526.83,-36809.62,-0.08
"MANDAGUARI - PR",2201174.18,2166174.18,-35000.00,-1.59
"PIRATINI - RS",1266916.85,1229752.27,-37164.58,-2.93
"BREJO GRANDE DO ARAGUAIA - PA",868191.14,848191.14,-20000.00,-2.30
"NONOAI - RS",1207217.83,1183153.95,-24063.88,-1.99
"CIDADE OCIDENTAL - GO",2883582.47,2858582.47,-25000.00,-0.87
"MARILANDIA - ES",1309655.61,1289655.61,-20000.00,-1.53
"MONTIVIDIU - GO",1346786.69,1321786.69,-25000.00,-1.86
"MURIAE - MG",7332227.93,7213575.36,-118652.57,-1.62
"SANTO ANGELO - RS",2908015.82,2769704.27,-138311.55,-4.76
"MINAS NOVAS - MG",1718333.02,1703078.60,-15254.42,-0.89
"FRANCA - SP",8579833.82,7541048.93,-1038784.89,-12.11
"JEQUIE - BA",10445343.70,10116095.41,-329248.29,-3.15
"CAMBORIU - SC",2977521.30,2944497.57,-33023.73,-1.11
"ITAUCU - GO",555237.71,540237.71,-15000.00,-2.70
"ESPERA FELIZ - MG",1634010.64,1624904.76,-9105.88,-0.56
"COLATINA - ES",8240646.28,8198630.28,-42016.00,-0.51
"DIVINO - MG",1453412.36,1445972.87,-7439.49,-0.51
"REBOUCAS - PR",1060222.74,1053431.76,-6790.98,-0.64
"SAO JOAO NEPOMUCENO - MG",1228612.96,1208342.06,-20270.90,-1.65
"ACEGUA - RS",1384304.64,1381966.00,-2338.64,-0.17
"BUENO BRANDAO - MG",824833.56,817193.01,-7640.55,-0.93
"VISCONDE DO RIO BRANCO - MG",1813810.56,1803700.21,-10110.35,-0.56
"VALENCA - BA",5684839.60,5573135.40,-111704.20,-1.96
"GUAIBA - RS",3090168.51,3044868.41,-45300.10,-1.47
"TORRES - RS",1624270.13,1590814.69,-33455.44,-2.06
"RIO CASCA - MG",1027939.55,1024265.89,-3673.66,-0.36
"CURITIBA - PR",217525270.24,104463941.35,-113061328.89,-51.98
"SAO LOURENCO DA SERRA - SP",977954.72,973954.72,-4000.00,-0.41
"MAJOR VIEIRA - SC",520090.45,492090.45,-28000.00,-5.38
"MEDIANEIRA - PR",3257671.16,3247882.73,-9788.43,-0.30
"RIO VERDE - GO",11048165.43,11018165.43,-30000.00,-0.27
"JANDIRA - SP",4061173.16,4032973.16,-28200.00,-0.69
"CONCEICAO DA BARRA - ES",2959256.77,2934256.77,-25000.00,-0.84
"GUACUI - ES",2271054.98,2237150.91,-33904.07,-1.49
"NAZARIO - GO",564699.91,539699.91,-25000.00,-4.43
"ARACATUBA - SP",8713945.90,7902620.79,-811325.11,-9.31
"BAURU - SP",11037362.71,10927262.71,-110100.00,-1.00
"SANTA BARBARA D'OESTE - SP",7026340.50,6993340.50,-33000.00,-0.47
"BARCELOS - AM",1597599.61,1577599.61,-20000.00,-1.25
"PINDAMONHANGABA - SP",7519576.53,7470276.53,-49300.00,-0.66
"CARANGOLA - MG",2523752.11,2325461.95,-198290.16,-7.86
"ITAPIRA - SP",3627492.39,3623492.39,-4000.00,-0.11
"CACHOEIRINHA - RS",6320091.52,6294267.70,-25823.82,-0.41
"NOVA GRANADA - SP",1271808.77,1242287.45,-29521.32,-2.32
"ARCOVERDE - PE",3807811.80,3752077.86,-55733.94,-1.46
"ARAPONGAS - PR",5792996.86,5737769.82,-55227.04,-0.95
"MEDINA - MG",1334716.49,1326687.38,-8029.11,-0.60
"RANCHARIA - SP",2034928.24,2033127.93,-1800.31,-0.09
"TERESINA - PI",120616733.78,83331933.66,-37284800.12,-30.91
"OLIVEIRA - MG",2196661.89,2168980.96,-27680.93,-1.26
"PORTAO - RS",1484938.46,1457735.11,-27203.35,-1.83
"CAMPO GRANDE - MS",86785118.11,58345365.64,-28439752.47,-32.77
"BICAS - MG",942880.40,938111.27,-4769.13,-0.51
"CONCHAL - SP",1787247.70,1783247.70,-4000.00,-0.22
"NEPOMUCENO - MG",1416922.98,1407259.86,-9663.12,-0.68
"SAO CRISTOVAO - SE",3747389.96,3738448.12,-8941.84,-0.24
"SILVIANOPOLIS - MG",479599.36,474194.35,-5405.01,-1.13
"RIBEIRAO PRETO - SP",27496567.02,27449717.02,-46850.00,-0.17
"CAMANDUCAIA - MG",1529015.32,1526255.61,-2759.71,-0.18
"URUTAI - GO",512195.19,502195.19,-10000.00,-1.95
"MOJI MIRIM - SP",4675434.22,4671434.22,-4000.00,-0.09
"FRANCISCO BELTRAO - PR",6981074.72,6966074.72,-15000.00,-0.21
"TOLEDO - PR",4414413.37,4195740.37,-218673.00,-4.95
"ITABERA - SP",1266983.27,1247733.27,-19250.00,-1.52
"OSASCO - SP",23351731.12,23241070.42,-110660.70,-0.47
"MUNDO NOVO - MS",1255321.61,1243243.53,-12078.08,-0.96
"ATIBAIA - SP",4649996.24,4645996.24,-4000.00,-0.09
"EMBU - SP",7420599.30,7412599.30,-8000.00,-0.11
"TAUBATE - SP",7475837.73,7423218.54,-52619.19,-0.70
"COTIA - SP",5227612.89,5223612.89,-4000.00,-0.08
"SOBRADINHO - RS",917439.41,904370.36,-13069.05,-1.42
"POPULINA - SP",696333.92,691523.88,-4810.04,-0.69
"INDAIAL - SC",2474213.08,2392880.98,-81332.10,-3.29
"MACAPA - AP",36697104.50,24754901.51,-11942202.99,-32.54
"PALMARES - PE",4041899.20,3953779.71,-88119.49,-2.18
"IVAIPORA - PR",1709015.91,1699553.79,-9462.12,-0.55
"MARINGA - PR",25382867.53,25347867.53,-35000.00,-0.14
"SANTO ANDRE - SP",19351672.06,19292316.27,-59355.79,-0.31
"ENCRUZILHADA DO SUL - RS",1758148.98,1740597.28,-17551.70,-1.00
"ITA - SC",895686.09,874686.09,-21000.00,-2.34
"VALENTIM GENTIL - SP",1141619.86,1137619.86,-4000.00,-0.35
"DIADEMA - SP",13506928.29,13261378.29,-245550.00,-1.82
"EUGENOPOLIS - MG",946155.90,942370.43,-3785.47,-0.40
"SAO SEBASTIAO - SP",22253045.90,22248761.12,-4284.78,-0.02
"GOVERNADOR VALADARES - MG",18135941.32,18080941.32,-55000.00,-0.30
"CARMOPOLIS DE MINAS - MG",1044723.24,1040853.70,-3869.54,-0.37
"ICARA - SC",2763363.86,2749371.60,-13992.26,-0.51
"TAQUARA - RS",2275239.75,2260954.13,-14285.62,-0.63
"RIO GRANDE DA SERRA - SP",1759825.85,1755825.85,-4000.00,-0.23
"SANTA MARIANA - PR",947735.61,932735.61,-15000.00,-1.58
"PETROLINA - PE",16646582.61,16618582.61,-28000.00,-0.17
"CAJURU - SP",1718220.69,1685470.69,-32750.00,-1.91
"LAGOA DA PRATA - MG",2768874.10,2754690.58,-14183.52,-0.51
"SALVADOR DO SUL - RS",471999.24,470800.86,-1198.38,-0.25
"NOVO HAMBURGO - RS",11938745.95,11888745.95,-50000.00,-0.42
"JEQUITINHONHA - MG",1649565.39,1633644.65,-15920.74,-0.97
"JAU - SP",13643884.30,12753901.49,-889982.81,-6.52
"ARARUAMA - RJ",7317533.82,7309801.55,-7732.27,-0.11
"VIADUTOS - RS",419095.41,417582.26,-1513.15,-0.36
"RIO PRETO - MG",549057.09,542996.94,-6060.15,-1.10
"URUANA - GO",950877.30,940877.30,-10000.00,-1.05
"MANTENA - MG",1706439.03,1685119.48,-21319.55,-1.25
"ARROIO GRANDE - RS",1448991.28,1445397.11,-3594.17,-0.25
"MATOES DO NORTE - MA",1633106.30,1618106.30,-15000.00,-0.92
"MIRAI - MG",964344.04,961479.35,-2864.69,-0.30
"CAPAO DA CANOA - RS",2269642.11,2204835.54,-64806.57,-2.86
"ALMENARA - MG",2180131.55,2132350.22,-47781.33,-2.19
"RECIFE - PE",268827001.44,114659790.74,-154167210.70,-57.35
"TURVANIA - GO",570515.05,555515.05,-15000.00,-2.63
"RIO BRANCO - AC",50158337.44,19598497.20,-30559840.24,-60.93
"VARJAO - GO",478631.11,463631.11,-15000.00,-3.13
"CARMO DA CACHOEIRA - MG",882155.58,862155.58,-20000.00,-2.27
"FOZ DO IGUACU - PR",16495866.67,16473186.08,-22680.59,-0.14
"MACHACALIS - MG",668724.27,657237.75,-11486.52,-1.72
"AREADO - MG",907914.34,905178.23,-2736.11,-0.30
"CAMBARA - PR",2572076.76,2566783.03,-5293.73,-0.21
"VITORIA - ES",72670244.95,22330316.14,-50339928.81,-69.27
"SAO PAULO - SP",839306289.69,368008492.07,-471297797.62,-56.15
"SINIMBU - RS",691006.53,689437.31,-1569.22,-0.23
"BARRA - BA",4543598.34,4490702.82,-52895.52,-1.16
"WENCESLAU BRAZ - PR",1266077.12,1262207.83,-3869.29,-0.31
"TEOFILO OTONI - MG",11657954.66,11643954.66,-14000.00,-0.12
"BOTUCATU - SP",5415122.88,5395822.88,-19300.00,-0.36
"FREDERICO WESTPHALEN - RS",1326962.40,1317493.38,-9469.02,-0.71
"GAMELEIRA DE GOIAS - GO",542100.35,527100.35,-15000.00,-2.77
"OURO FINO - MG",1332422.84,1297661.99,-34760.85,-2.61
"MOSTARDAS - RS",1213335.55,1210942.00,-2393.55,-0.20
"ALEM PARAIBA - MG",1988013.91,1971047.51,-16966.40,-0.85
"MARAU - RS",1882594.94,1873042.00,-9552.94,-0.51
"GUARAPUAVA - PR",8095763.44,7907995.19,-187768.25,-2.32
"UBAITABA - BA",1714560.58,1689992.68,-24567.90,-1.43
"HERCULANDIA - SP",566033.08,550321.98,-15711.10,-2.78
"TABOAO DA SERRA - SP",6887663.30,6866313.30,-21350.00,-0.31
"IRATI - PR",2520569.46,2463198.95,-57370.51,-2.28
"IBIPEBA - BA",1389813.98,1378980.93,-10833.05,-0.78
"BATAGUASSU - MS",2355455.99,2353299.93,-2156.06,-0.09
"OLINDA - PE",16457040.42,16362465.42,-94575.00,-0.57
"PERUIBE - SP",3406394.09,3398394.09,-8000.00,-0.23
"PARNAIBA - PI",11051295.49,11036295.49,-15000.00,-0.14
"SAO JOSE DOS CAMPOS - SP",26430836.99,25955045.76,-475791.23,-1.80
"SAO JOAO DO PARAISO - MG",1381177.93,1362698.80,-18479.13,-1.34
"LONDRINA - PR",30396574.65,30357333.11,-39241.54,-0.13
"ITAJUBA - MG",3294041.18,3183057.01,-110984.17,-3.37
"CARAUARI - AM",1503368.64,1478368.64,-25000.00,-1.66
"CACHOEIRA - BA",2286633.26,2248139.73,-38493.53,-1.68
"JABOATAO DOS GUARARAPES - PE",21704048.44,21572921.53,-131126.91,-0.60
"MAIRIPORA - SP",3546691.52,3530691.52,-16000.00,-0.45
"GUARARAPES - SP",1855953.93,1828140.09,-27813.84,-1.50
"VALPARAISO DE GOIAS - GO",7806456.95,7776456.95,-30000.00,-0.38
"PRATINHA - MG",527291.33,506291.33,-21000.00,-3.98
"PEDRO LAURENTINO - PI",477256.85,467256.85,-10000.00,-2.10
"DIANOPOLIS - TO",1464650.93,1462440.93,-2210.00,-0.15
"RIO ESPERA - MG",466399.23,465204.65,-1194.58,-0.26
"DIAMANTINA - MG",2576850.93,2421892.06,-154958.87,-6.01
"CAMBE - PR",4339262.68,4253669.28,-85593.40,-1.97
"RIO POMBA - MG",1009865.56,1004865.67,-4999.89,-0.50
"MANCIO LIMA - AC",1703439.64,1683439.64,-20000.00,-1.17
"SUMARE - SP",6870330.10,6822681.78,-47648.32,-0.69
"FRANCISCO MORATO - SP",6219556.03,6197056.03,-22500.00,-0.36
"ANGELICA - MS",953636.87,950943.82,-2693.05,-0.28
"SAO PAULO DO POTENGI - RN",1578614.35,1557044.60,-21569.75,-1.37
"IGARAPE - MG",2292440.70,2272440.70,-20000.00,-0.87
"MOSSORO - RN",22717452.88,22374006.43,-343446.45,-1.51
"SANTA HELENA - PR",1486962.95,1483598.77,-3364.18,-0.23
"SUZANO - SP",10231293.13,10161360.27,-69932.86,-0.68
"BRAGANCA - PA",7666912.33,7070184.75,-596727.58,-7.78
"GUARULHOS - SP",34144592.31,34031842.79,-112749.52,-0.33
"RIO DOS CEDROS - SC",938685.28,910685.28,-28000.00,-2.98
"ITAMARANDIBA - MG",1985658.62,1979914.22,-5744.40,-0.29
"MONTENEGRO - RS",2611098.99,2561072.15,-50026.84,-1.92
"CAMPINA GRANDE - PB",30726330.28,29226330.28,-1500000.00,-4.88
"LEOPOLDINA - MG",2529331.99,2428471.00,-100860.99,-3.99
"ARACRUZ - ES",12162230.75,12147230.75,-15000.00,-0.12
"ACRELANDIA - AC",1110630.07,1089630.07,-21000.00,-1.89
"RIBEIRAO - PE",2835158.56,2814158.56,-21000.00,-0.74
"ARAXA - MG",4457214.01,4452404.05,-4809.96,-0.11
"SANTA MARIA - RS",7404586.78,7290443.23,-114143.55,-1.54
"MANGA - MG",1669948.18,1644948.18,-25000.00,-1.50
"PIQUETE - SP",954778.98,950778.98,-4000.00,-0.42
"LADAINHA - MG",1257207.28,1242207.28,-15000.00,-1.19
"CALDAS - MG",986765.64,984378.98,-2386.66,-0.24
"ESTADO - ES",166245936.30,217514970.85,51269034.55,30.84
"ATALEIA - MG",831777.13,826845.91,-4931.22,-0.59
"PIRACICABA - SP",17719924.50,17679024.50,-40900.00,-0.23
"ESTADO - DF",36876724.56,99135778.86,62259054.30,168.83
"TURVO - PR",1162268.37,1159127.31,-3141.06,-0.27
"ESTADO - CE",340559222.13,438653554.94,98094332.81,28.80
"SANTO ANTONIO DA PLATINA - PR",2379971.60,2358385.60,-21586.00,-0.91
"ESTADO - BA",521679184.93,752037729.54,230358544.61,44.16
"ESTADO - AC",156141896.50,186792736.74,30650840.24,19.63
"GARANHUNS - PE",6567434.97,6490434.97,-77000.00,-1.17
"ESTADO - AM",168045864.77,225956192.00,57910327.23,34.46
"ESTADO - AL",192018870.73,325663190.89,133644320.16,69.60
"ESTADO - AP",157917759.22,169879962.21,11962202.99,7.57
"UMUARAMA - PR",7398074.43,7383074.43,-15000.00,-0.20
"CRISSIUMAL - RS",886022.81,870865.70,-15157.11,-1.71
"SAPIRANGA - RS",3191936.88,3126079.03,-65857.85,-2.06
"LORENA - SP",4846400.34,4838400.34,-8000.00,-0.17
"SANTOS - SP",18518775.66,18493625.66,-25150.00,-0.14
"RESTINGA SECA - RS",989102.10,982297.99,-6804.11,-0.69
"CONTAGEM - MG",21550230.56,19405416.46,-2144814.10,-9.95
"IGUAPE - SP",7334274.03,7330274.03,-4000.00,-0.05
"VARGINHA - MG",4679751.32,4501390.19,-178361.13,-3.81
"CASCAVEL - PR",10230322.94,9045541.59,-1184781.35,-11.58
"BOM SUCESSO DE ITARARE - SP",524531.21,481131.21,-43400.00,-8.27
"NOVO HORIZONTE - SP",2240465.84,2192512.71,-47953.13,-2.14
"MANHUMIRIM - MG",1245224.46,1227122.18,-18102.28,-1.45
"CAMAQUA - RS",2780429.61,2698531.65,-81897.96,-2.95
"PASSA QUATRO - MG",3384639.04,3372473.59,-12165.45,-0.36
"AGUAS FORMOSAS - MG",1213608.64,1198516.75,-15091.89,-1.24
"DOURADOS - MS",19609613.28,17359613.28,-2250000.00,-11.47
"BELO HORIZONTE - MG",347695341.01,181773580.78,-165921760.23,-47.72
"GUAPE - MG",1097377.32,1090613.28,-6764.04,-0.62
"MUNHOZ DE MELO - PR",610983.13,595983.13,-15000.00,-2.46
"SAO PAULO DAS MISSOES - RS",472450.02,470913.98,-1536.04,-0.33
"TARUMIRIM - MG",934337.66,926650.54,-7687.12,-0.82
"CACONDE - SP",1202980.61,1139795.77,-63184.84,-5.25
"SAO LOURENCO DO SUL - RS",3775945.40,3767790.04,-8155.36,-0.22
"PALMAS - TO",57118877.60,25069406.62,-32049470.98,-56.11
"ESTADO - TO",202173705.79,234296682.71,32122976.92,15.89
"RONDA ALTA - RS",838554.24,825352.24,-13202.00,-1.57
"ESTADO - SP",274862250.13,759339492.93,484477242.80,176.26
"RIO NEGRO - MS",731014.96,728017.57,-2997.39,-0.41
"PAROBE - RS",2729566.64,2649811.80,-79754.84,-2.92
"SAO MARTINHO - RS",462063.73,461190.25,-873.48,-0.19
"ESTADO - RJ",419132737.34,491494211.39,72361474.05,17.26
"ESTADO - RO",136216137.09,161967645.63,25751508.54,18.90
"ESTADO - RN",216018006.87,247417342.35,31399335.48,14.54
"ESTADO - RS",199697065.22,320971907.31,121274842.09,60.73
"ESTADO - RR",113303958.64,128273592.05,14969633.41,13.21
"ESTADO - SE",197726369.26,219776628.78,22050259.52,11.15
"ESTADO - SC",105235737.91,162027720.52,56791982.61,53.97
"PORTEIRINHA - MG",2641431.77,2635395.34,-6036.43,-0.23
"CAMPO LARGO - PR",5951321.89,4583321.35,-1368000.54,-22.99
"ESTADO - PE",329183276.60,484159437.40,154976160.80,47.08
"ESTADO - PI",197474009.37,234783809.49,37309800.12,18.89
"CAMPOS GERAIS - MG",1760782.69,1722650.59,-38132.10,-2.17
"ESTADO - PR",227857981.26,345089336.49,117231355.23,51.45
"CERRITO - RS",467269.63,452269.63,-15000.00,-3.21
"ESTADO - PB",218190280.75,258807737.65,40617456.90,18.62
"ESTADO - PA",357713725.64,398821072.63,41107346.99,11.49
"PORTO ALEGRE - RS",199445324.29,83366888.65,-116078435.64,-58.20
"RIO NEGRO - PR",1910855.58,1898197.90,-12657.68,-0.66
"ESTADO - MA",346182477.49,382887916.63,36705439.14,10.60
"ESTADO - MG",366512896.14,537098822.93,170585926.79,46.54
"MATEUS LEME - MG",1955272.99,1924654.96,-30618.03,-1.57
