"Mun";"entrada/marco/201607.zip";"entrada/abril/201607.zip";"Diff";"Percent"
"CUBATAO - SP";13966580,78;13865280,78;-101300,00;-0,73
"JURUA - AM";1094403,91;1091573,91;-2830,00;-0,26
"SAO SEBASTIAO DO ANTA - MG";788013,83;782133,83;-5880,00;-0,75
"BOA VENTURA DE SAO ROQUE - PR";796229,19;788479,19;-7750,00;-0,97
"PLANALTO - RS";966007,47;957057,47;-8950,00;-0,93
"VISTA GAUCHA - RS";653088,57;649028,57;-4060,00;-0,62
"MARMELEIRO - PR";1568165,80;1561075,80;-7090,00;-0,45
"PORTO XAVIER - RS";1022641,07;1005641,07;-17000,00;-1,66
"FILADELFIA - BA";2307623,89;2300413,89;-7210,00;-0,31
"SANTA RITA DO SAPUCAI - MG";3446551,73;3381752,56;-64799,17;-1,88
"QUEVEDOS - RS";617318,43;614558,43;-2760,00;-0,45
"GAROPABA - SC";1794585,88;1772365,88;-22220,00;-1,24
"GUARANI DAS MISSOES - RS";715601,73;704891,73;-10710,00;-1,50
"UPANEMA - RN";1705143,76;1698293,76;-6850,00;-0,40
"JOAO NEIVA - ES";1729469,05;1723719,05;-5750,00;-0,33
"COLINAS - MA";4476431,77;4467911,77;-8520,00;-0,19
"ACORIZAL - MT";618047,56;610487,56;-7560,00;-1,22
"SANANDUVA - RS";1328600,94;1304055,43;-24545,51;-1,85
"SANTA QUITERIA DO MARANHAO - MA";3012030,29;3002180,29;-9850,00;-0,33
"MAJOR ISIDORO - AL";2461477,40;2454047,40;-7430,00;-0,30
"PEDREGULHO - SP";1342035,17;1323475,17;-18560,00;-1,38
"ALMADINA - BA";898166,07;895086,07;-3080,00;-0,34
"PRAIA GRANDE - SP";14737662,25;14665622,25;-72040,00;-0,49
"TERESOPOLIS - RJ";10520646,13;10466656,13;-53990,00;-0,51
"SAO MATEUS - ES";8446228,20;8394898,20;-51330,00;-0,61
"PRAIA GRANDE - SC";972680,57;963040,57;-9640,00;-0,99
"GLORIA DE DOURADOS - MS";843702,65;829272,65;-14430,00;-1,71
"FORMOSA DO SUL - SC";606624,78;603414,78;-3210,00;-0,53
"CANAPOLIS - MG";1144189,18;1136169,18;-8020,00;-0,70
"AURORA - CE";2905037,50;2897117,50;-7920,00;-0,27
"PRESIDENTE DUTRA - BA";2114389,01;2107219,01;-7170,00;-0,34
"PLANALTO - SP";724823,01;719383,01;-5440,00;-0,75
"ARACAGI - PB";1973126,93;1959066,93;-14060,00;-0,71
"ILOPOLIS - RS";677074,76;674574,76;-2500,00;-0,37
"MERUOCA - CE";1789307,21;1781717,21;-7590,00;-0,42
"BORBA - AM";3259898,44;3228098,44;-31800,00;-0,98
"JAGUAPITA - PR";1097340,19;1083940,19;-13400,00;-1,22
"TRIUNFO - PB";964675,93;957975,93;-6700,00;-0,69
"MAGDA - SP";619810,56;616580,56;-3230,00;-0,52
"TRIUNFO - PE";1667367,75;1651027,75;-16340,00;-0,98
"PINHAIS - PR";5587907,11;5509777,11;-78130,00;-1,40
"SANTA MARIA DA SERRA - SP";686060,70;681760,70;-4300,00;-0,63
"BUERAREMA - BA";1857640,01;1841900,01;-15740,00;-0,85
"CARNEIROS - AL";1092135,98;1087105,98;-5030,00;-0,46
"FERRAZ DE VASCONCELOS - SP";6815171,91;6689471,91;-125700,00;-1,84
"CACHOEIRA DE PAJEU - MG";923987,08;910907,08;-13080,00;-1,42
"ANTONIO PRADO DE MINAS - MG";676789,14;674659,14;-2130,00;-0,31
"ASTORGA - PR";2128664,41;2102814,41;-25850,00;-1,21
"BARRA DO QUARAI - RS";668586,11;664646,11;-3940,00;-0,59
"SAO FELIX DO PIAUI - PI";669691,65;667801,65;-1890,00;-0,28
"BERIZAL - MG";737131,12;728601,12;-8530,00;-1,16
"ILHA SOLTEIRA - SP";2195139,92;2172889,92;-22250,00;-1,01
"ASSUNCAO - PB";818208,00;814388,00;-3820,00;-0,47
"CAFELANDIA - PR";1355557,94;1336997,94;-18560,00;-1,37
"OLHO D'AGUA GRANDE - AL";974823,58;972243,58;-2580,00;-0,26
"IVATE - PR";845978,68;834978,68;-11000,00;-1,30
"VARZEA GRANDE - PI";758945,72;756405,72;-2540,00;-0,33
"SAO BENTO ABADE - MG";726650,98;718450,98;-8200,00;-1,13
"LIZARDA - TO";589483,61;584863,61;-4620,00;-0,78
"ITAMBACURI - MG";2281848,62;2246678,62;-35170,00;-1,54
"POCO FUNDO - MG";1399110,69;1380810,69;-18300,00;-1,31
"CAMPINAPOLIS - MT";1331030,49;1329160,49;-1870,00;-0,14
"LIMEIRA - SP";14101329,98;13852929,98;-248400,00;-1,76
"JECEABA - MG";731699,79;726959,79;-4740,00;-0,65
"ALAGOINHA DO PIAUI - PI";877882,64;875042,64;-2840,00;-0,32
"PONTE NOVA - MG";6714859,39;6652509,39;-62350,00;-0,93
"GUARANTA DO NORTE - MT";2352038,42;2340758,42;-11280,00;-0,48
"TALISMA - TO";625735,29;624165,29;-1570,00;-0,25
"AXIXA DO TOCANTINS - TO";1254635,62;1245725,62;-8910,00;-0,71
"BELEM DO BREJO DO CRUZ - PB";1013758,61;1008338,61;-5420,00;-0,53
"SAO JOSE DO RIO PRETO - SP";27774641,21;26983579,28;-791061,93;-2,85
"PASSA E FICA - RN";1381838,25;1378318,25;-3520,00;-0,25
"BRAUNAS - MG";766863,46;758853,46;-8010,00;-1,04
"CANDOI - PR";1905880,27;1881640,27;-24240,00;-1,27
"IGARACU DO TIETE - SP";1711598,47;1702078,47;-9520,00;-0,56
"PEDRA DO ANTA - MG";764509,73;760589,73;-3920,00;-0,51
"CACHOEIRA DOS INDIOS - PB";1290607,66;1282937,66;-7670,00;-0,59
"BOM SUCESSO - PB";825291,40;819801,40;-5490,00;-0,67
"ALBERTINA - MG";651521,73;650011,73;-1510,00;-0,23
"ARENOPOLIS - GO";672290,38;669380,38;-2910,00;-0,43
"PIRATUBA - SC";853705,62;851405,62;-2300,00;-0,27
"APUAREMA - BA";1089008,24;1086018,24;-2990,00;-0,27
"NAZARE PAULISTA - SP";1418981,32;1397461,32;-21520,00;-1,52
"SAO MIGUEL DA BOA VISTA - SC";730025,13;727645,13;-2380,00;-0,33
"ITAPIRAPUA - GO";836107,43;828227,43;-7880,00;-0,94
"JOAQUIM PIRES - PI";1703512,77;1697902,77;-5610,00;-0,33
"CANITAR - SP";686062,73;682722,73;-3340,00;-0,49
"RIACHO DAS ALMAS - PE";2153589,04;2133989,04;-19600,00;-0,91
"AMPARO - PB";708790,29;707000,29;-1790,00;-0,25
"IAPU - MG";1154092,49;1141452,49;-12640,00;-1,10
"ASSIS - SP";6310829,78;6230529,78;-80300,00;-1,27
"PONTALINDA - SP";697723,77;693763,77;-3960,00;-0,57
"SAO LUDGERO - SC";945849,12;931799,12;-14050,00;-1,49
"CAFELANDIA - SP";1666859,16;1645729,16;-21130,00;-1,27
"PAI PEDRO - MG";881446,53;874726,53;-6720,00;-0,76
"BOM SUCESSO - MG";1816663,26;1797663,26;-19000,00;-1,05
"GOIOERE - PR";2343927,98;2307947,98;-35980,00;-1,54
"GENERAL CARNEIRO - PR";1377224,71;1365634,71;-11590,00;-0,84
"PRATA DO PIAUI - PI";643650,83;640450,83;-3200,00;-0,50
"CRICIUMA - SC";15522179,10;15398239,10;-123940,00;-0,80
"BELEM - PB";1990059,85;1975459,85;-14600,00;-0,73
"COXIXOLA - PB";661719,13;659339,13;-2380,00;-0,36
"BELEM - PA";119748286,59;74394830,83;-45353455,76;-37,87
"LAJINHA - MG";1601684,37;1570947,01;-30737,36;-1,92
"ALTO RIO DOCE - MG";1052483,57;1050283,57;-2200,00;-0,21
"SAO JOSE DO CAMPESTRE - RN";1479248,84;1468008,84;-11240,00;-0,76
"VARZEA GRANDE - MT";10020827,21;9904959,21;-115868,00;-1,16
"ARAMBARE - RS";619460,79;613050,79;-6410,00;-1,03
"QUILOMBO - SC";1026358,37;1011238,37;-15120,00;-1,47
"MURICI - AL";3090978,35;3079088,35;-11890,00;-0,38
"IPUEIRA - RN";900314,43;898774,43;-1540,00;-0,17
"SANTO HIPOLITO - MG";705631,50;703871,50;-1760,00;-0,25
"ROSARIO DA LIMEIRA - MG";867052,36;863392,36;-3660,00;-0,42
"BURITI DE GOIAS - GO";752580,25;749620,25;-2960,00;-0,39
"ITATIM - BA";2100834,01;2093044,01;-7790,00;-0,37
"DAMOLANDIA - GO";654856,28;651686,28;-3170,00;-0,48
"ITAIOPOLIS - SC";1755370,46;1724270,46;-31100,00;-1,77
"REGISTRO - SP";3950939,90;3824491,00;-126448,90;-3,20
"DESCOBERTO - MG";702109,91;697069,91;-5040,00;-0,72
"MARCELINO VIEIRA - RN";921606,81;914456,81;-7150,00;-0,78
"ITAU - RN";844065,93;837925,93;-6140,00;-0,73
"MORADA NOVA - CE";5302338,49;5275588,49;-26750,00;-0,50
"CUITE - PB";2345070,82;2326110,82;-18960,00;-0,81
"AMARAL FERRADOR - RS";673694,22;666754,22;-6940,00;-1,03
"SANTO ANTONIO DO PARAISO - PR";697043,87;694073,87;-2970,00;-0,43
"AUGUSTO DE LIMA - MG";764284,99;760014,99;-4270,00;-0,56
"BETANIA - PE";1458792,25;1450532,25;-8260,00;-0,57
"IBIMIRIM - PE";3564938,02;3491958,02;-72980,00;-2,05
"APARECIDA DO RIO NEGRO - TO";714939,35;710329,35;-4610,00;-0,64
"SAO JOAO DA PARAUNA - GO";638556,99;636636,99;-1920,00;-0,30
"APUI - AM";1580338,17;1562548,17;-17790,00;-1,13
"MARECHAL CANDIDO RONDON - PR";4572002,33;4521782,33;-50220,00;-1,10
"PAUDALHO - PE";4288814,14;4204234,14;-84580,00;-1,97
"LAGOA NOVA - RN";1646703,83;1635663,83;-11040,00;-0,67
"BELA VISTA DE GOIAS - GO";2040731,08;2007801,08;-32930,00;-1,61
"AMPARO - SP";5039136,46;4967386,46;-71750,00;-1,42
"PEDRA AZUL - MG";2153248,16;2110508,45;-42739,71;-1,98
"BAEPENDI - MG";1685441,53;1654055,00;-31386,53;-1,86
"CORONEL JOAO PESSOA - RN";868814,91;866094,91;-2720,00;-0,31
"PONTALINA - GO";1635780,15;1622320,15;-13460,00;-0,82
"BODOQUENA - MS";876703,18;867393,18;-9310,00;-1,06
"MOIPORA - GO";631855,98;628495,98;-3360,00;-0,53
"CORONEL EZEQUIEL - RN";826319,45;821639,45;-4680,00;-0,57
"SIMONESIA - MG";1634499,80;1605789,80;-28710,00;-1,76
"INHAPI - AL";2159172,78;2144742,78;-14430,00;-0,67
"SEVERIANO MELO - RN";962007,40;956257,40;-5750,00;-0,60
"CUIABA - MT";67360615,21;42167683,20;-25192932,01;-37,40
"CRUZEIRO DA FORTALEZA - MG";789674,84;787374,84;-2300,00;-0,29
"MARCELANDIA - MT";1119234,26;1109114,26;-10120,00;-0,90
"UMBURATIBA - MG";710124,91;706804,91;-3320,00;-0,47
"MESQUITA - RJ";8894249,70;8882199,70;-12050,00;-0,14
"MALHADA DOS BOIS - SE";819110,33;816290,33;-2820,00;-0,34
"ESMERALDA - RS";742901,24;739961,24;-2940,00;-0,40
"SAO JOAO DO TRIUNFO - PR";1374926,50;1355866,50;-19060,00;-1,39
"ABADIA DE GOIAS - GO";933099,00;926739,00;-6360,00;-0,68
"SOBRADO - PB";1001876,09;998206,09;-3670,00;-0,37
"SAO SEBASTIAO DA BELA VISTA - MG";739033,98;732753,98;-6280,00;-0,85
"SAO JOSE DO OURO - RS";832815,56;801350,91;-31464,65;-3,78
"PEDRAO - BA";1002197,41;999047,41;-3150,00;-0,31
"IBIUNA - SP";3816407,04;3731817,04;-84590,00;-2,22
"SILVANIA - GO";1894773,50;1884103,50;-10670,00;-0,56
"NHANDEARA - SP";1027207,34;1019727,34;-7480,00;-0,73
"PIRATININGA - SP";955085,34;946155,34;-8930,00;-0,93
"JAPERI - RJ";6390566,48;6365286,48;-25280,00;-0,40
"CAPIM - PB";956195,86;953075,86;-3120,00;-0,33
"SAO JOAQUIM DA BARRA - SP";2532028,09;2473358,09;-58670,00;-2,32
"RUBIM - MG";1164372,07;1159772,07;-4600,00;-0,40
"MALACACHETA - MG";1695946,93;1662086,93;-33860,00;-2,00
"GURUPI - TO";5283897,07;5186377,07;-97520,00;-1,85
"PARISI - SP";641300,31;638790,31;-2510,00;-0,39
"POCRANE - MG";753821,87;750951,87;-2870,00;-0,38
"ITAJAI - SC";19176251,64;19057631,64;-118620,00;-0,62
"CORONEL FABRICIANO - MG";5209815,53;5111245,53;-98570,00;-1,89
"SAO JORGE DO IVAI - PR";721677,81;716777,81;-4900,00;-0,68
"DIORAMA - GO";839480,00;835720,00;-3760,00;-0,45
"ITAMBE DO MATO DENTRO - MG";657500,55;654030,55;-3470,00;-0,53
"LINS - SP";4529766,60;4434526,60;-95240,00;-2,10
"OLIMPIO NORONHA - MG";807707,95;805597,95;-2110,00;-0,26
"NOVO BRASIL - GO";691027,63;689877,63;-1150,00;-0,17
"IPIXUNA - AM";1713072,69;1703502,69;-9570,00;-0,56
"ITACARAMBI - MG";1870291,62;1865901,62;-4390,00;-0,23
"PORTO LUCENA - RS";780298,05;770800,73;-9497,32;-1,22
"PEABIRU - PR";1291262,04;1275852,04;-15410,00;-1,19
"SAO LOURENCO DO PIAUI - PI";792245,42;790115,42;-2130,00;-0,27
"FORTALEZA - CE";245149967,02;169074576,63;-76075390,39;-31,03
"TAPIRATIBA - SP";1155658,12;1148778,12;-6880,00;-0,60
"GUAPIMIRIM - RJ";5973021,57;5958551,57;-14470,00;-0,24
"LAGOA DE PEDRAS - RN";1051997,78;1047697,78;-4300,00;-0,41
"GURINHATA - MG";909780,89;905650,89;-4130,00;-0,45
"GUAXUPE - MG";2955737,92;2910737,92;-45000,00;-1,52
"IRAUCUBA - CE";2701962,80;2698942,80;-3020,00;-0,11
"SAO PEDRO DO SUACUI - MG";716202,87;707212,87;-8990,00;-1,26
"SAO ROQUE - SP";4708173,54;4678333,54;-29840,00;-0,63
"GUABIJU - RS";722988,84;721648,84;-1340,00;-0,19
"GUARAPARI - ES";5876761,01;5810271,01;-66490,00;-1,13
"MUCUM - RS";722917,08;717497,08;-5420,00;-0,75
"CUITE DE MAMANGUAPE - PB";969809,39;964189,39;-5620,00;-0,58
"BARRAS - PI";5395680,38;5384280,38;-11400,00;-0,21
"BRASILIA - DF";3009899316,55;34118803,07;-2975780513,48;-98,87
"CONDOR - RS";763046,66;754783,65;-8263,01;-1,08
"SAPOPEMA - PR";821392,93;810052,93;-11340,00;-1,38
"BRASILEIRA - PI";940688,56;937378,56;-3310,00;-0,35
"SAO JOAO DO PACUI - MG";740267,79;735047,79;-5220,00;-0,71
"IBIRACU - ES";1101388,24;1088158,24;-13230,00;-1,20
"RIO NOVO - MG";905483,25;895483,25;-10000,00;-1,10
"SENADOR FIRMINO - MG";799077,62;791187,62;-7890,00;-0,99
"SAO GABRIEL - RS";3325155,75;3291525,75;-33630,00;-1,01
"BARRA BONITA - SP";2116722,14;2093592,14;-23130,00;-1,09
"RIO TINTO - PB";2733060,11;2707740,11;-25320,00;-0,93
"CASSIA DOS COQUEIROS - SP";648433,73;646533,73;-1900,00;-0,29
"SAO FELIX DO CORIBE - BA";1868384,94;1859974,94;-8410,00;-0,45
"SAPE - PB";4393938,29;4346948,29;-46990,00;-1,07
"IPIRANGA DO NORTE - MT";656850,07;647800,07;-9050,00;-1,38
"SANTA MARIA DE ITABIRA - MG";1030907,09;1016307,09;-14600,00;-1,42
"BARRA BONITA - SC";580613,65;577833,65;-2780,00;-0,48
"DOM BASILIO - BA";1336016,50;1330786,50;-5230,00;-0,39
"BOM JARDIM DE MINAS - MG";751949,56;744479,56;-7470,00;-0,99
"SAO FELIPE - BA";2719813,12;2707963,12;-11850,00;-0,44
"MARILIA - SP";14000693,85;13785393,85;-215300,00;-1,54
"ERVAL VELHO - SC";618290,51;613040,51;-5250,00;-0,85
"SEROPEDICA - RJ";6525423,65;6494543,65;-30880,00;-0,47
"LAJEADO GRANDE - SC";597239,58;595379,58;-1860,00;-0,31
"GONCALVES - MG";712795,42;707415,42;-5380,00;-0,75
"SARANDI - RS";1470157,42;1443256,98;-26900,44;-1,83
"SANTA CRUZ DO SUL - RS";9698487,50;9580747,50;-117740,00;-1,21
"CASSILANDIA - MS";2072473,76;2053563,76;-18910,00;-0,91
"ARACOIABA DA SERRA - SP";2004205,01;1994405,01;-9800,00;-0,49
"CAEM - BA";1326925,97;1321545,97;-5380,00;-0,41
"SANTO ANTONIO DO CAIUA - PR";712840,40;709380,40;-3460,00;-0,49
"FAZENDA RIO GRANDE - PR";4983807,87;4908597,87;-75210,00;-1,51
"CACULE - BA";2130631,24;2117001,24;-13630,00;-0,64
"URUBURETAMA - CE";2388949,46;2382669,46;-6280,00;-0,26
"NOVAIS - SP";672540,47;669960,47;-2580,00;-0,38
"MESQUITA - MG";788871,81;781971,81;-6900,00;-0,87
"PETROLINA DE GOIAS - GO";1054024,54;1049214,54;-4810,00;-0,46
"SAO SEBASTIAO DO CAI - RS";1741876,68;1722621,60;-19255,08;-1,11
"ANTONIO OLINTO - PR";790771,79;781051,79;-9720,00;-1,23
"BARAO DE ANTONINA - SP";668494,28;664154,28;-4340,00;-0,65
"UNIAO PAULISTA - SP";625439,19;622469,19;-2970,00;-0,47
"LAURENTINO - SC";646005,26;638205,26;-7800,00;-1,21
"SAO LUIZ - RR";608879,33;603289,33;-5590,00;-0,92
"ARACITABA - MG";650898,11;648348,11;-2550,00;-0,39
"CANDEIAS - BA";8479163,19;8448393,19;-30770,00;-0,36
"ARAME - MA";3387751,87;3380541,87;-7210,00;-0,21
"ESTRELA DE ALAGOAS - AL";2131143,35;2125073,35;-6070,00;-0,28
"PRIMAVERA DO LESTE - MT";3748709,56;3725289,56;-23420,00;-0,62
"GETULIO VARGAS - RS";1218608,33;1207238,33;-11370,00;-0,93
"CACIMBAS - PB";1017366,13;1014316,13;-3050,00;-0,30
"AREALVA - SP";830539,99;822909,99;-7630,00;-0,92
"BURITAMA - SP";1818725,84;1803935,84;-14790,00;-0,81
"PRATANIA - SP";650815,49;644015,49;-6800,00;-1,04
"OURIZONA - PR";725068,75;721658,75;-3410,00;-0,47
"FIGUEIRA - PR";872236,16;860956,16;-11280,00;-1,29
"ALTO BELA VISTA - SC";796050,55;794180,55;-1870,00;-0,23
"SOLANEA - PB";2629546,00;2607616,00;-21930,00;-0,83
"BIRITIBA-MIRIM - SP";2201398,57;2168248,57;-33150,00;-1,51
"IPORA - PR";1465828,07;1450448,07;-15380,00;-1,05
"PARAISOPOLIS - MG";1954856,80;1929269,55;-25587,25;-1,31
"SERRA PRETA - BA";1737253,77;1723913,77;-13340,00;-0,77
"BAIXIO - CE";917016,51;914466,51;-2550,00;-0,28
"SAO JORGE D'OESTE - PR";1268977,86;1255737,86;-13240,00;-1,04
"BODOCO - PE";3511073,90;3474773,90;-36300,00;-1,03
"DIOGO DE VASCONCELOS - MG";725321,40;720251,40;-5070,00;-0,70
"FLORINIA - SP";808277,36;803097,36;-5180,00;-0,64
"AREIAL - PB";1040329,02;1034219,02;-6110,00;-0,59
"UBA - MG";5393565,33;4712765,68;-680799,65;-12,62
"POSSE - GO";2415410,64;2389350,64;-26060,00;-1,08
"CASA BRANCA - SP";1912746,11;1879976,11;-32770,00;-1,71
"SANTO ANTONIO DO AMPARO - MG";2013242,01;1990752,01;-22490,00;-1,12
"CENTENARIO DO SUL - PR";1154223,65;1142413,65;-11810,00;-1,02
"TRES PALMEIRAS - RS";719560,72;713850,72;-5710,00;-0,79
"TIMOTEO - MG";4126552,27;4044292,27;-82260,00;-1,99
"ITAETE - BA";1888870,42;1886270,42;-2600,00;-0,14
"SANTO ANTONIO - RN";2658164,67;2636244,67;-21920,00;-0,82
"RUY BARBOSA - RN";854274,01;852074,01;-2200,00;-0,26
"SAO JOAO DEL REI - MG";6371468,89;6272858,89;-98610,00;-1,55
"IBICARE - SC";582928,70;580048,70;-2880,00;-0,49
"CIDADE GAUCHA - PR";1151679,64;1138429,64;-13250,00;-1,15
"TREVISO - SC";877092,79;873252,79;-3840,00;-0,44
"SUMIDOURO - RJ";1638616,06;1630876,06;-7740,00;-0,47
"MARACAI - SP";1309266,60;1296256,60;-13010,00;-0,99
"ANANAS - TO";938862,30;921322,30;-17540,00;-1,87
"MIRASSOL D'OESTE - MT";1664973,79;1633403,79;-31570,00;-1,90
"FRUTA DE LEITE - MG";783253,25;772533,25;-10720,00;-1,37
"PERIQUITO - MG";877415,78;872375,78;-5040,00;-0,57
"FOZ DO JORDAO - PR";870597,79;863587,79;-7010,00;-0,81
"ANGICAL - BA";1725398,47;1718798,47;-6600,00;-0,38
"TUPIRATINS - TO";589370,04;586010,04;-3360,00;-0,57
"CAMPESTRE DE GOIAS - GO";670113,86;666323,86;-3790,00;-0,57
"RODEIRO - MG";772863,70;762723,70;-10140,00;-1,31
"PLANALTO - BA";2613988,55;2601978,55;-12010,00;-0,46
"RIO DO PRADO - MG";765245,89;759695,89;-5550,00;-0,73
"TRES FRONTEIRAS - SP";677289,73;671909,73;-5380,00;-0,79
"PIRAQUARA - PR";5001111,44;4947381,44;-53730,00;-1,07
"SERRA CAIADA (EX-PRESIDENTE JUSCELINO) - RN";1290057,43;1281857,43;-8200,00;-0,64
"CASTELANDIA - GO";653636,97;649646,97;-3990,00;-0,61
"VICOSA DO CEARA - CE";5352142,39;5337182,39;-14960,00;-0,28
"ALVARO DE CARVALHO - SP";681095,50;676995,50;-4100,00;-0,60
"JUMIRIM - SP";614291,40;612661,40;-1630,00;-0,27
"CAXINGO - PI";979094,89;976184,89;-2910,00;-0,30
"JUSSIAPE - BA";983742,64;977972,64;-5770,00;-0,59
"AURELINO LEAL - BA";1526521,08;1520731,08;-5790,00;-0,38
"BALDIM - MG";808733,95;798973,95;-9760,00;-1,21
"TUPA - SP";4241591,05;3986994,31;-254596,74;-6,00
"MACAIBA - RN";5603528,59;5563488,59;-40040,00;-0,71
"NOVA ERA - MG";1517865,91;1493775,91;-24090,00;-1,59
"BARRA DO RIO AZUL - RS";669990,66;668010,66;-1980,00;-0,30
"COTRIGUACU - MT";1400210,33;1393060,33;-7150,00;-0,51
"DOM VICOSO - MG";680385,12;676445,12;-3940,00;-0,58
"OURICANGAS - BA";1040780,74;1036740,74;-4040,00;-0,39
"AURORA - SC";733989,16;727069,16;-6920,00;-0,94
"IVOTI - RS";1462980,98;1449941,26;-13039,72;-0,89
"TAPEJARA - RS";1454182,76;1434822,76;-19360,00;-1,33
