"Mun","./backup/201902.zip","novo/201902.zip","Diff","Percent"
"OLHO D'AGUA DO CASADO - AL",1388650.57,1388650.57,-0.00,-0.00
"CAMBUI - MG",2395952.73,2387622.34,-8330.39,-0.35
"AIURUOCA - MG",900719.85,884400.58,-16319.27,-1.81
"SAPUCAIA - RJ",1667059.96,1667059.96,-0.00,-0.00
"CRUZ ALTA - RS",5081692.20,4446452.51,-635239.69,-12.50
"ROLANTE - RS",1986856.12,1974736.18,-12119.94,-0.61
"CARIACICA - ES",14321553.32,14148444.44,-173108.88,-1.21
"SAO LUIS - MA",136582899.77,101392619.55,-35190280.22,-25.76
"ITAMONTE - MG",1698168.98,1698168.98,-0.00,-0.00
"JUCATI - PE",1769599.57,1769599.57,0.00,0.00
"RIO VERMELHO - MG",1415476.92,1415476.92,-0.00,-0.00
"CACHOEIRO DE ITAPEMIRIM - ES",12743004.65,11460971.13,-1282033.52,-10.06
"PARAZINHO - RN",1136561.86,1136561.86,0.00,0.00
"PALMITINHO - RS",908701.75,898759.27,-9942.48,-1.09
"NAO-ME-TOQUE - RS",1761193.76,1751667.41,-9526.35,-0.54
"ALEGRETE - RS",4954022.97,4709836.94,-244186.03,-4.93
"SOROCABA - SP",21172900.50,20914135.21,-258765.29,-1.22
"FEIRA DE SANTANA - BA",33155074.53,32824838.10,-330236.43,-1.00
"AREIAS - SP",898713.16,898713.16,0.00,0.00
"PALMITAL - PR",1678356.94,1678356.94,0.00,0.00
"IJUI - RS",6228486.50,5208324.17,-1020162.33,-16.38
"CARUARU - PE",23434954.24,23329868.15,-105086.09,-0.45
"ALCANTARA - MA",2868128.39,2868128.39,0.00,0.00
"ILHEUS - BA",16975177.23,16862254.48,-112922.75,-0.67
"SANTA ROSA - RS",7831563.16,7831563.16,-0.00,-0.00
"DORESOPOLIS - MG",824640.95,824640.95,0.00,0.00
"CRAVOLANDIA - BA",1141250.88,1141250.88,-0.00,-0.00
"BOA VISTA - RR",69249855.95,60464787.50,-8785068.45,-12.69
"MAE D'AGUA - PB",1019415.60,1019415.60,-0.00,-0.00
"SANTA MARIA DO CAMBUCA - PE",2042912.42,2042912.42,0.00,0.00
"LICINIO DE ALMEIDA - BA",1694159.10,1694159.10,-0.00,-0.00
"BAGE - RS",7959669.26,7445353.77,-514315.49,-6.46
"PACO DO LUMIAR - MA",15950902.92,15950902.92,-0.00,-0.00
"SAO JERONIMO - RS",2065680.14,1961198.86,-104481.28,-5.06
"VILA VELHA - ES",16911808.20,16728349.98,-183458.22,-1.08
"ITUETA - MG",924753.29,924753.29,-0.00,-0.00
"ARROIO DO MEIO - RS",1866291.72,1844053.38,-22238.34,-1.19
"ESPLANADA - BA",5519028.48,5498279.06,-20749.42,-0.38
"JULIO DE CASTILHOS - RS",1852446.68,1845368.91,-7077.77,-0.38
"CHAVANTES - SP",1130517.10,1125469.84,-5047.26,-0.45
"SANTO ANTONIO DA PATRULHA - RS",2927231.20,2890270.73,-36960.47,-1.26
"SAO BRAS DO SUACUI - MG",1011431.38,1011431.38,0.00,0.00
"ABRE CAMPO - MG",1680735.59,1668255.60,-12479.99,-0.74
"SAO JOSE DO PEIXE - PI",881931.46,881931.46,0.00,0.00
"ARCOS - MG",3320197.61,3299231.43,-20966.18,-0.63
"PORTO VELHO - RO",64081290.45,37372538.38,-26708752.07,-41.68
"CUNHA PORA - SC",1137725.84,1132534.68,-5191.16,-0.46
"POCO DAS TRINCHEIRAS - AL",2439700.07,2439700.07,-0.00,-0.00
"NOVA LIMA - MG",16066731.82,16066731.82,0.00,0.00
"ITAPEBI - BA",1679818.01,1679818.01,-0.00,-0.00
"FLORIANOPOLIS - SC",75456696.20,23225004.30,-52231691.90,-69.22
"TRES PASSOS - RS",2471505.83,2316508.40,-154997.43,-6.27
"FRANCISCO DUMONT - MG",943690.05,943690.05,0.00,0.00
"ACREUNA - GO",1990740.26,1990740.26,-0.00,-0.00
"PONTA GROSSA - PR",13802723.42,13373367.33,-429356.09,-3.11
"COMERCINHO - MG",960759.95,960759.95,0.00,0.00
"LIMOEIRO - PE",5765690.48,5713965.77,-51724.71,-0.90
"COROATA - MA",7953642.11,7953642.11,0.00,0.00
"ILICINEA - MG",1353474.46,1353474.46,-0.00,-0.00
"SEBERI - RS",1269688.94,1244402.31,-25286.63,-1.99
"SAO JOSE DO RIO CLARO - MT",1821557.48,1821557.48,-0.00,-0.00
"TUPANCIRETA - RS",2102493.80,2081612.45,-20881.35,-0.99
"ARACAJU - SE",77152303.54,50797072.99,-26355230.55,-34.16
"PORTO DE PEDRAS - AL",1712550.54,1712550.54,0.00,0.00
"MENDES PIMENTEL - MG",962397.48,962397.48,-0.00,-0.00
"ALTO ALEGRE DO MARANHAO - MA",3639084.68,3639084.68,0.00,0.00
"ANDRADINA - SP",3607297.25,3534247.90,-73049.35,-2.03
"SAO JOSE DO HERVAL - RS",776948.97,775861.76,-1087.21,-0.14
"IBOTIRAMA - BA",3582424.98,3582424.98,-0.00,-0.00
"JAPI - RN",1072024.64,1072024.64,-0.00,-0.00
"BARRETOS - SP",10043584.23,10043584.23,0.00,0.00
"PAVUSSU - PI",851096.45,851096.45,0.00,0.00
"NONOAI - RS",1197407.02,1181419.02,-15988.00,-1.34
"CANDIDO GODOI - RS",869397.14,865907.22,-3489.92,-0.40
"MERIDIANO - SP",805019.16,805019.16,0.00,0.00
"SAO MIGUEL DE TAIPU - PB",1151711.63,1151711.63,0.00,0.00
"PITANGUI - MG",2273283.50,2256882.90,-16400.60,-0.72
"MURIAE - MG",6889354.56,6730741.89,-158612.67,-2.30
"SANTO ANGELO - RS",4621402.98,4288354.24,-333048.74,-7.21
"PENALVA - MA",5064658.15,5064658.15,0.00,0.00
"CONCEICAO DO COITE - BA",5743678.59,5624048.36,-119630.23,-2.08
"FRANCA - SP",11788089.09,10749304.20,-1038784.89,-8.81
"JEQUIE - BA",15066236.52,14631514.16,-434722.36,-2.89
"ESPERA FELIZ - MG",2424761.74,2404947.34,-19814.40,-0.82
"COLATINA - ES",11346303.70,11289561.48,-56742.22,-0.50
"CONSELHEIRO LAFAIETE - MG",8451697.36,8451697.36,-0.00,-0.00
"REBOUCAS - PR",1669736.70,1648876.12,-20860.58,-1.25
"MASSARANDUBA - SC",1552644.11,1552644.11,-0.00,-0.00
"BUENO BRANDAO - MG",1190121.86,1181993.14,-8128.72,-0.68
"ACAUA - PI",1058486.29,1058486.29,-0.00,-0.00
"SANTO ANTONIO DE JESUS - BA",8925295.37,8810693.39,-114601.98,-1.28
"HERVAL - RS",890878.29,890878.29,0.00,0.00
"VISCONDE DO RIO BRANCO - MG",3247862.94,3144121.95,-103740.99,-3.19
"VALENCA - BA",8591907.33,8431237.57,-160669.76,-1.87
"SIRIRI - SE",1511572.86,1511572.86,0.00,0.00
"SAPUCAIA DO SUL - RS",9353764.11,9353764.11,0.00,0.00
"CURITIBA - PR",236301230.28,114624506.88,-121676723.40,-51.49
"GUACUI - ES",3179389.18,3128885.58,-50503.60,-1.59
"HERVAL D'OESTE - SC",1946911.31,1946911.31,0.00,0.00
"ARACATUBA - SP",12068114.55,10635572.37,-1432542.18,-11.87
"SAO MIGUEL DO ANTA - MG",1009324.04,1009324.04,-0.00,-0.00
"CRATO - CE",13815423.48,13772652.28,-42771.20,-0.31
"MARIPA DE MINAS - MG",854627.40,854627.40,-0.00,-0.00
"ITABIRINHA - MG",1377209.10,1377209.10,0.00,0.00
"DIVINOLANDIA - SP",1268603.90,1143092.94,-125510.96,-9.89
"CARANGOLA - MG",3163801.71,2759636.38,-404165.33,-12.77
"AMAPORA - PR",943201.84,943201.84,-0.00,-0.00
"SAO JOSE DO JACUIPE - BA",1610616.49,1610616.49,0.00,0.00
"PAO DE ACUCAR - AL",3702849.09,3702849.09,-0.00,-0.00
"ARARAS - SP",8109177.41,8109177.41,0.00,0.00
"NOVA GRANADA - SP",1781841.90,1762950.90,-18891.00,-1.06
"ARAPONGAS - PR",11816132.72,11742956.88,-73175.84,-0.62
"JOINVILLE - SC",26157210.49,26157210.49,-0.00,-0.00
"TERESINA - PI",141406767.22,109542938.18,-31863829.04,-22.53
"CAMPO GRANDE - MS",81213224.31,58500716.16,-22712508.15,-27.97
"BANDEIRA - MG",945520.87,945520.87,-0.00,-0.00
"BICAS - MG",1582102.10,1574290.91,-7811.19,-0.49
"CACADOR - SC",4761172.46,4473956.61,-287215.85,-6.03
"PERDOES - MG",2052204.68,2052204.68,0.00,0.00
"SAO CRISTOVAO - SE",7142779.96,7128923.68,-13856.28,-0.19
"ALVINOPOLIS - MG",1581320.71,1581320.71,-0.00,-0.00
"ITAPORANGA - PB",2795059.57,2795059.57,0.00,0.00
"BATURITE - CE",4582299.06,4582299.06,0.00,0.00
"TOLEDO - PR",7709634.14,7535176.65,-174457.49,-2.26
"OSASCO - SP",16886067.08,16737067.08,-149000.00,-0.88
"COCAL - PI",3278575.38,3278575.38,0.00,0.00
"LAGO DOS RODRIGUES - MA",1377729.39,1377729.39,0.00,0.00
"RIBEIRAO DO LARGO - BA",1487359.63,1487359.63,0.00,0.00
"MUTUNOPOLIS - GO",857289.74,857289.74,-0.00,-0.00
"MACAPA - AP",51684055.05,40761905.02,-10922150.03,-21.13
"PALMARES - PE",6331420.48,6267191.12,-64229.36,-1.01
"MARINGA - PR",30127408.40,29877408.40,-250000.00,-0.83
"SAO RAFAEL - RN",1156869.40,1156869.40,0.00,0.00
"ENCRUZILHADA DO SUL - RS",2127787.84,2117138.19,-10649.65,-0.50
"IBIRUBA - RS",1818998.90,1815981.50,-3017.40,-0.17
"ARVOREZINHA - RS",1179391.87,1163767.29,-15624.58,-1.32
"NOVA BRESCIA - RS",786143.62,786143.62,0.00,0.00
"IRAPUA - SP",820306.95,820306.95,-0.00,-0.00
"CARMOPOLIS DE MINAS - MG",1884636.38,1881535.22,-3101.16,-0.16
"SANTA MARIANA - PR",1285710.35,1261334.13,-24376.22,-1.90
"NAZARE DA MATA - PE",3022609.85,3022609.85,-0.00,-0.00
"MIRANTE DA SERRA - RO",1228270.67,1228270.67,-0.00,-0.00
"CURRAL DE DENTRO - MG",973450.95,973450.95,-0.00,-0.00
"APUCARANA - PR",11954163.96,11954163.96,-0.00,-0.00
"RODEIO BONITO - RS",902441.26,872069.69,-30371.57,-3.37
"BARCELONA - RN",1039689.35,1039689.35,-0.00,-0.00
"CERRO LARGO - RS",1424790.48,1421895.14,-2895.34,-0.20
"NOVO HAMBURGO - RS",15386497.76,15386497.76,-0.00,-0.00
"JAU - SP",12488197.71,10464355.66,-2023842.05,-16.21
"CATARINA - CE",2330154.03,2330154.03,0.00,0.00
"ARROIO GRANDE - RS",1765540.17,1761640.80,-3899.37,-0.22
"JUCURUCU - BA",1331416.95,1331416.95,0.00,0.00
"MIRAI - MG",1587332.62,1581431.39,-5901.23,-0.37
"CAPAO DA CANOA - RS",3882409.99,3873712.26,-8697.73,-0.22
"RECIFE - PE",345115508.02,129328071.62,-215787436.40,-62.53
"ILHOTA - SC",1472133.88,1472133.88,-0.00,-0.00
"RIO BRANCO - AC",61303061.30,37954385.30,-23348676.00,-38.09
"GOVERNADOR CELSO RAMOS - SC",1525497.14,1525497.14,-0.00,-0.00
"JABOTICABA - RS",842510.06,834669.00,-7841.06,-0.93
"VITORIA - ES",83795172.46,29612656.57,-54182515.89,-64.66
"SAO PAULO - SP",750071390.16,281089053.11,-468982337.05,-62.53
"TEOFILO OTONI - MG",13795525.41,13795525.41,-0.00,-0.00
"TUBARAO - SC",5811793.88,5811793.88,-0.00,-0.00
"BOTUCATU - SP",8009277.97,8009277.97,0.00,0.00
"FREDERICO WESTPHALEN - RS",2492921.79,2404125.48,-88796.31,-3.56
"JACAREZINHO - PR",3522779.03,3222779.03,-300000.00,-8.52
"DOM PEDRITO - RS",2675660.81,2649134.16,-26526.65,-0.99
"OURO FINO - MG",2387832.05,2361927.90,-25904.15,-1.08
"MOSTARDAS - RS",1218783.98,1217906.47,-877.51,-0.07
"ALEM PARAIBA - MG",2759966.11,2705502.57,-54463.54,-1.97
"MARAU - RS",3108639.01,3102551.08,-6087.93,-0.20
"GUARAPUAVA - PR",11121323.20,10427746.26,-693576.94,-6.24
"UBAITABA - BA",2677123.57,2677123.57,0.00,0.00
"IRATI - PR",4038048.06,3871688.46,-166359.60,-4.12
"TUPARENDI - RS",875263.44,871711.55,-3551.89,-0.41
"BATAGUASSU - MS",2093028.08,2085072.44,-7955.64,-0.38
"GOVERNADOR EUGENIO BARROS - MA",2307950.68,2307950.68,0.00,0.00
"SAO JOSE DOS CAMPOS - SP",22694660.73,21844881.94,-849778.79,-3.74
"SAO JOAO DO PARAISO - MG",2345872.97,2345872.97,0.00,0.00
"PEDRO OSORIO - RS",834106.88,827901.33,-6205.55,-0.74
"JI-PARANA - RO",8567915.02,8544535.02,-23380.00,-0.27
"LONDRINA - PR",37967589.07,37667589.07,-300000.00,-0.79
"CAMPO FORMOSO - BA",7354644.87,7344307.54,-10337.33,-0.14
"SEARA - SC",1939651.61,1939651.61,0.00,0.00
"JABOATAO DOS GUARARAPES - PE",31707028.05,31447389.14,-259638.91,-0.82
"SANTO AMARO DO MARANHAO - MA",2268892.22,2268892.22,0.00,0.00
"FREI PAULO - SE",2069366.42,2069366.42,0.00,0.00
"IGAPORA - BA",2109958.36,2109958.36,0.00,0.00
"SAO JOAO DAS MISSOES - MG",1357643.40,1357643.40,0.00,0.00
"VERA CRUZ - RS",2223419.48,2221109.45,-2310.03,-0.10
"CAMBE - PR",6580712.67,6516979.80,-63732.87,-0.97
"RIO POMBA - MG",1865917.01,1864662.86,-1254.15,-0.07
"PAULISTA - PE",16325136.55,16123105.59,-202030.96,-1.24
"MOSSORO - RN",23350450.60,22550450.60,-800000.00,-3.43
"MATA ROMA - MA",3074290.34,3074290.34,-0.00,-0.00
"POTE - MG",1759221.04,1752964.07,-6256.97,-0.36
"BRAGANCA - PA",10404150.14,9670340.59,-733809.55,-7.05
"TOBIAS BARRETO - SE",5447905.30,5446645.32,-1259.98,-0.02
"GUARULHOS - SP",31444851.81,31245951.87,-198899.94,-0.63
"MONTENEGRO - RS",4337978.58,4184627.67,-153350.91,-3.54
"CAMPINA GRANDE - PB",35967104.18,33638954.18,-2328150.00,-6.47
"XAMBIOA - TO",1477902.89,1494562.81,16659.92,1.13
"BARRA D'ALCANTARA - PI",932328.42,932328.42,0.00,0.00
"LEOPOLDINA - MG",4209947.47,4022800.89,-187146.58,-4.45
"ACRELANDIA - AC",1765609.12,1765609.12,-0.00,-0.00
"BALNEARIO BARRA DO SUL - SC",1505278.63,1505278.63,0.00,0.00
"SANTA MARIA - RS",10336929.38,10184199.02,-152730.36,-1.48
"SENADOR GEORGINO AVELINO - RN",1096780.94,1096780.94,-0.00,-0.00
"ESTADO - ES",515435110.77,571363473.10,55928362.33,10.85
"ESTADO - DF",75060739.10,140356626.50,65295887.40,86.99
"TURVO - PR",1735045.18,1731633.30,-3411.88,-0.20
"ESTADO - CE",692997651.07,748009905.71,55012254.64,7.94
"ESTADO - BA",969456238.44,1094975646.22,125519407.78,12.95
"ESTADO - AC",337619405.00,360968081.00,23348676.00,6.92
"ESTADO - AM",347228117.71,390541859.16,43313741.45,12.47
"ESTADO - AL",393221074.19,414141415.20,20920341.01,5.32
"ESTADO - AP",332176861.85,343099011.88,10922150.03,3.29
"CRISSIUMAL - RS",1518873.45,1507696.46,-11176.99,-0.74
"PORTEIRAS - CE",2861605.55,2861605.55,-0.00,-0.00
"SAPIRANGA - RS",5088058.00,5045435.36,-42622.64,-0.84
"OSORIO - RS",7549264.80,7473299.31,-75965.49,-1.01
"PECANHA - MG",1942000.96,1935665.21,-6335.75,-0.33
"CONTAGEM - MG",27836437.86,26766437.86,-1070000.00,-3.84
"CASCAVEL - PR",14122574.24,13797344.24,-325230.00,-2.30
"ITAGUARA - MG",1330014.89,1330014.89,-0.00,-0.00
"MANHUMIRIM - MG",2246213.15,2167051.91,-79161.24,-3.52
"CAMAQUA - RS",4129757.71,4040910.42,-88847.29,-2.15
"BELO HORIZONTE - MG",290821530.88,204484550.19,-86336980.69,-29.69
"GUAPE - MG",1766439.28,1759689.50,-6749.78,-0.38
"ARARUNA - PB",2819438.67,2819438.67,-0.00,-0.00
"SAO PAULO DAS MISSOES - RS",908635.60,906436.53,-2199.07,-0.24
"POMPEU - MG",2786802.64,2781905.65,-4896.99,-0.18
"CACONDE - SP",1735455.64,1708622.88,-26832.76,-1.55
"RIO DE CONTAS - BA",1909627.35,1909627.35,-0.00,-0.00
"MUZAMBINHO - MG",1943548.60,1937854.04,-5694.56,-0.29
"SAO LOURENCO DO SUL - RS",3486944.14,3462080.93,-24863.21,-0.71
"PALMAS - TO",67814622.23,41903361.48,-25911260.75,-38.21
"PILAR DE GOIAS - GO",1027319.50,1027319.50,-0.00,-0.00
"ESTADO - TO",407999668.11,433910928.86,25911260.75,6.35
"ESTADO - SP",793625660.61,1270627261.87,477001601.26,60.10
"PAROBE - RS",4030700.54,3977407.20,-53293.34,-1.32
"SAO MARTINHO - RS",881422.45,875562.06,-5860.39,-0.66
"ESTADO - RJ",3028848800.21,3094179027.60,65330227.39,2.16
"ESTADO - RO",277401359.72,304133491.79,26732132.07,9.64
"ESTADO - RN",409413000.79,447063106.17,37650105.38,9.20
"SAO LUIZ GONZAGA - RS",2614305.53,2585305.77,-28999.76,-1.11
"ESTADO - RS",315639844.23,399838313.41,84198469.18,26.68
"ESTADO - RR",241488858.73,250273927.18,8785068.45,3.64
"ESTADO - SE",390816757.00,417276319.00,26459562.00,6.77
"ESTADO - SC",171981794.87,226056316.73,54074521.86,31.44
"CAMPO LARGO - PR",10545002.81,7213606.64,-3331396.17,-31.59
"ESTADO - PE",669831605.41,886302136.22,216470530.81,32.32
"ESTADO - PI",422446875.29,454310704.33,31863829.04,7.54
"CAMPOS GERAIS - MG",2364878.70,2353188.80,-11689.90,-0.49
"ESTADO - PR",398217260.12,526510794.96,128293534.84,32.22
"ESTADO - PB",454272074.00,472622611.23,18350537.23,4.04
"ESTADO - PA",684969834.91,719615749.31,34645914.40,5.06
"PORTO ALEGRE - RS",176029805.70,101162293.94,-74867511.76,-42.53
"ESTADO - MA",696891315.18,732081595.40,35190280.22,5.05
"ESTADO - MG",631951622.17,721634038.25,89682416.08,14.19
"MATEUS LEME - MG",3366620.74,3357390.91,-9229.83,-0.27
"ESTADO - MS",145884751.23,168605215.02,22720463.79,15.57
"IPATINGA - MG",21077192.38,21077192.38,-0.00,-0.00
"ESTADO - MT",240508091.21,263351914.81,22843823.60,9.50
"PASSOS - MG",8098100.54,7749239.54,-348861.00,-4.31
"URUGUAIANA - RS",7458938.15,6658617.70,-800320.45,-10.73
"NOVA ESPERANCA DO SUL - RS",812868.11,812868.11,0.00,0.00
"SAO JOSE - SC",11681852.75,10171852.75,-1510000.00,-12.93
"RIO CLARO - SP",11022652.23,10997495.73,-25156.50,-0.23
"CACAPAVA DO SUL - RS",2616978.99,2597044.46,-19934.53,-0.76
"MONTE APRAZIVEL - SP",2046216.62,2020012.44,-26204.18,-1.28
"PALMA - MG",947957.61,944182.63,-3774.98,-0.40
"APARECIDA - SP",2808304.76,2764304.76,-44000.00,-1.57
"BOA VISTA DO BURICA - RS",882823.47,880688.18,-2135.29,-0.24
"ESTADO - GO",306630597.50,330318316.09,23687718.59,7.73
"ELDORADO - MS",1279642.15,1279642.15,-0.00,-0.00
"RIO DE JANEIRO - RJ",309144729.94,243814502.55,-65330227.39,-21.13
"BARAO - RS",852818.19,849267.31,-3550.88,-0.42
"RIO GRANDE - RS",11557167.31,10277035.74,-1280131.57,-11.08
"TELEMACO BORBA - PR",5088310.19,4913910.19,-174400.00,-3.43
"PELOTAS - RS",22707858.19,22707858.19,-0.00,-0.00
"CAETE - MG",3368787.85,3321380.50,-47407.35,-1.41
"NATAL - RN",93977255.28,57230964.96,-36746290.32,-39.10
"PARANAVAI - PR",5828439.37,5810197.85,-18241.52,-0.31
"SAO FRANCISCO DE PAULA - RS",1879621.33,1843654.70,-35966.63,-1.91
"ITAPETINGA - BA",7814531.79,7570011.19,-244520.60,-3.13
"UMARIZAL - RN",1435349.09,1435349.09,0.00,0.00
"JUNDIAI - SP",18259188.36,18175332.04,-83856.32,-0.46
"GUARANIACU - PR",1677299.87,1662757.03,-14542.84,-0.87
"SAO FRANCISCO DE ASSIS - RS",1801513.32,1772616.97,-28896.35,-1.60
"PITANGA - PR",2870220.95,2849333.75,-20887.20,-0.73
"VOTUPORANGA - SP",6482969.20,5659730.82,-823238.38,-12.70
"SANTA CRUZ DO CAPIBARIBE - PE",7356549.88,7356549.88,0.00,0.00
"CRISTIANOPOLIS - GO",807211.70,807211.70,0.00,0.00
"VALE DO SOL - RS",1184182.21,1182762.26,-1419.95,-0.12
"FAXINAL DO SOTURNO - RS",846822.53,829158.04,-17664.49,-2.09
"SAO JOSE DOS AUSENTES - RS",829391.70,829391.70,-0.00,-0.00
"SOLEDADE - RS",2575363.26,2489630.18,-85733.08,-3.33
"PIQUEROBI - SP",816886.63,816886.63,0.00,0.00
"AGUDO - RS",1749117.35,1720830.24,-28287.11,-1.62
"CAXIAS DO SUL - RS",22209644.58,22209644.58,-0.00,-0.00
"FRONTEIRA DOS VALES - MG",906346.54,906346.54,0.00,0.00
"MANDURI - SP",832427.93,832427.93,0.00,0.00
"LAGOA VERMELHA - RS",2131707.10,2094849.25,-36857.85,-1.73
"COTEGIPE - BA",2185120.44,2185120.44,0.00,0.00
"MACEIO - AL",101989907.46,81069566.45,-20920341.01,-20.51
"MANAUS - AM",143634416.92,100320675.47,-43313741.45,-30.16
"SALVADOR - BA",282295944.31,158342213.38,-123953730.93,-43.91
"SANTO ANTONIO DO LESTE - MT",763057.66,763057.66,-0.00,-0.00
"SOLONOPOLE - CE",3893088.68,3893088.68,-0.00,-0.00
"RIO ACIMA - MG",1281693.15,1281693.15,-0.00,-0.00
"APODI - RN",4429669.57,4429669.57,0.00,0.00
"ITAQUI - RS",2996062.58,2973295.67,-22766.91,-0.76
"TURMALINA - MG",2089957.29,2065304.26,-24653.03,-1.18
"LAGARTO - SE",10166631.13,10077415.94,-89215.19,-0.88
"JOSE BONIFACIO - SP",2437264.13,2374812.26,-62451.87,-2.56
"PRUDENTOPOLIS - PR",3830679.19,3824840.81,-5838.38,-0.15
"PARNAMIRIM - RN",17297558.42,17193743.36,-103815.06,-0.60
"XAPURI - AC",1605625.32,1605625.32,-0.00,-0.00
"PEIXOTO DE AZEVEDO - MT",3177077.04,3177077.04,0.00,0.00
"CUPIRA - PE",2956093.05,2956093.05,-0.00,-0.00
"SANTA VITORIA DO PALMAR - RS",3255735.82,3200002.66,-55733.16,-1.71
"ITAIPE - MG",1485939.32,1485939.32,0.00,0.00
"ROSARIO DO SUL - RS",2652454.03,2620631.03,-31823.00,-1.20
"PINDOBACU - BA",3087407.99,3087407.99,0.00,0.00
"PEDRO GOMES - MS",959578.34,959578.34,0.00,0.00
"TENENTE PORTELA - RS",1803660.65,1528064.40,-275596.25,-15.28
"CONCEICAO DO RIO VERDE - MG",1517777.42,1512650.34,-5127.08,-0.34
"RIO PARANAIBA - MG",1373165.62,1373165.62,0.00,0.00
"GOIANIA - GO",123104289.88,99416571.29,-23687718.59,-19.24
"SANTO AUGUSTO - RS",1551344.85,1504654.85,-46690.00,-3.01
"CASTRO ALVES - BA",3272896.43,3255610.44,-17285.99,-0.53
"SANTO ANTONIO DO MONTE - MG",2873597.00,2863848.75,-9748.25,-0.34
