"Mun","./backup/201505.zip","novo/201505.zip","Diff","Percent"
"MESQUITA - RJ",7904079.31,7876179.31,-27900.00,-0.35
"SAO JOSE DO OURO - RS",646729.95,622645.30,-24084.65,-3.72
"IBIUNA - SP",3257427.94,3257427.94,0.00,0.00
"MALACACHETA - MG",1598391.47,1560141.47,-38250.00,-2.39
"GURUPI - TO",6716839.08,6650049.15,-66789.93,-0.99
"PIRES FERREIRA - CE",1349042.45,1349042.45,0.00,0.00
"ITAJAI - SC",15491080.96,15491080.96,-0.00,-0.00
"CORONEL FABRICIANO - MG",4728879.89,4702554.18,-26325.71,-0.56
"PORTO LUCENA - RS",632578.78,611486.74,-21092.04,-3.33
"PEABIRU - PR",1242296.48,1229820.90,-12475.58,-1.00
"FORTALEZA - CE",215878497.17,162517127.98,-53361369.19,-24.72
"LAGOA DE PEDRAS - RN",1113060.95,1091260.94,-21800.01,-1.96
"BRASILIA - DF",100736316.46,314186260.60,213449944.14,211.89
"CONDOR - RS",697306.22,696093.21,-1213.01,-0.17
"IBIRACU - ES",1053131.40,1029131.40,-24000.00,-2.28
"SAPE - PB",4611125.96,4587625.96,-23500.00,-0.51
"BARRA BONITA - SC",568454.52,548454.52,-20000.00,-3.52
"MARILIA - SP",11319404.44,11145386.03,-174018.41,-1.54
"SARANDI - RS",1487959.06,1357118.38,-130840.68,-8.79
"SANTA CRUZ DO SUL - RS",9345336.57,9106732.06,-238604.51,-2.55
"DIVINO DE SAO LOURENCO - ES",782745.52,767195.52,-15550.00,-1.99
"SAO SEBASTIAO DO CAI - RS",1695007.56,1660145.14,-34862.42,-2.06
"ANTONIO OLINTO - PR",760307.72,741534.94,-18772.78,-2.47
"GETULIO VARGAS - RS",1141361.29,1127258.11,-14103.18,-1.24
"BURITAMA - SP",1396069.63,1372019.63,-24050.00,-1.72
"CONCORDIA DO PARA - PA",3800408.91,3783708.91,-16700.00,-0.44
"IPORA - PR",2432714.99,2421814.99,-10900.00,-0.45
"PARAISOPOLIS - MG",3739433.83,3731586.58,-7847.25,-0.21
"BODOCO - PE",3375472.03,3354847.59,-20624.44,-0.61
"FLORINIA - SP",620817.98,603617.98,-17200.00,-2.77
"UBA - MG",6446277.42,6243035.87,-203241.55,-3.15
"SANTO ANTONIO DO AMPARO - MG",2802300.42,2790800.42,-11500.00,-0.41
"CENTENARIO DO SUL - PR",1079214.03,1058721.03,-20493.00,-1.90
"TRES PALMEIRAS - RS",677046.70,637986.04,-39060.66,-5.77
"TIMOTEO - MG",3724323.97,3689401.79,-34922.18,-0.94
"SANTO ANTONIO - RN",2748041.38,2626390.83,-121650.55,-4.43
"SAO JOAO DEL REI - MG",6096807.47,6079707.47,-17100.00,-0.28
"MARACAI - SP",1194032.00,1173932.00,-20100.00,-1.68
"ANANAS - TO",926246.50,918924.74,-7321.76,-0.79
"TUPIRATINS - TO",584744.76,562644.75,-22100.01,-3.78
"SERRA CAIADA (EX-PRESIDENTE JUSCELINO) - RN",1332934.23,1305784.23,-27150.00,-2.04
"BALDIM - MG",786928.03,771528.03,-15400.00,-1.96
"TUPA - SP",3317276.81,3118393.80,-198883.01,-6.00
"MACAIBA - RN",6516886.22,6503386.22,-13500.00,-0.21
"IVOTI - RS",1410082.58,1403679.06,-6403.52,-0.45
"SARANDI - PR",4230646.49,4087334.66,-143311.83,-3.39
"PEDRANOPOLIS - SP",607598.50,585348.50,-22250.00,-3.66
"FILADELFIA - TO",907833.79,827731.25,-80102.54,-8.82
"INHAPIM - MG",2019512.40,2004107.10,-15405.30,-0.76
"BRAGANCA PAULISTA - SP",8928630.80,8638161.91,-290468.89,-3.25
"SAO MIGUEL DO IGUACU - PR",4023185.85,4008985.85,-14200.00,-0.35
"CAMPOS DOS GOYTACAZES - RJ",108521303.49,108353310.49,-167993.00,-0.15
"CARAPICUIBA - SP",7799244.68,7779644.68,-19600.00,-0.25
"IGACI - AL",2844297.85,2821597.85,-22700.00,-0.80
"SAO JOSE DE MIPIBU - RN",4161788.05,4097044.46,-64743.59,-1.56
"SANTAREM - PA",22315725.57,22207525.56,-108200.01,-0.48
"BAMBUI - MG",1560278.12,1521548.07,-38730.05,-2.48
"PASSO FUNDO - RS",7511014.87,6948841.68,-562173.19,-7.48
"GARCA - SP",3224759.46,3200699.47,-24059.99,-0.75
"GRANJA - CE",5815622.46,5805522.46,-10100.00,-0.17
"SAO PEDRO DO SUL - RS",1201185.28,1184685.28,-16500.00,-1.37
"PAU DOS FERROS - RN",2816283.47,2785433.47,-30850.00,-1.10
"JOAO PESSOA - PB",84562075.64,67138088.90,-17423986.74,-20.60
"FRAIBURGO - SC",2570960.26,2557736.75,-13223.51,-0.51
"VACARIA - RS",3999319.06,3964183.81,-35135.25,-0.88
"OSVALDO CRUZ - SP",2305370.87,2279270.86,-26100.01,-1.13
"SANTO CRISTO - RS",1172158.07,1126521.37,-45636.70,-3.89
"FERNANDOPOLIS - SP",3734630.36,3438909.51,-295720.85,-7.92
"PLANALTO - PR",1336738.13,1316963.13,-19775.00,-1.48
"TRIUNFO - RS",2100243.84,2034272.11,-65971.73,-3.14
"BREJO DO CRUZ - PB",1583897.09,1583897.09,0.00,0.00
"ARRAIAS - TO",1049992.42,997542.42,-52450.00,-5.00
"CAMBUI - MG",4917938.58,4914150.99,-3787.59,-0.08
"JAQUEIRA - PE",2194940.64,2175390.64,-19550.00,-0.89
"FORMIGA - MG",3631048.95,3464502.45,-166546.50,-4.59
"RONDINHA - RS",654688.94,622983.30,-31705.64,-4.84
"CARPINA - PE",5195985.90,4980925.49,-215060.41,-4.14
"BELEM - AL",1006015.27,1002015.27,-4000.00,-0.40
"AIURUOCA - MG",720084.14,703764.87,-16319.27,-2.27
"ARINOS - MG",2974130.27,2959330.27,-14800.00,-0.50
"DUERE - TO",859112.16,843012.16,-16100.00,-1.87
"MACHADO - MG",2461483.33,2416490.33,-44993.00,-1.83
"NOVA PALMA - RS",731026.18,691316.18,-39710.00,-5.43
"CRUZ ALTA - RS",4090700.99,3603847.23,-486853.76,-11.90
"BARRA DE SANTA ROSA - PB",1812553.62,1794003.62,-18550.00,-1.02
"CORONEL VIVIDA - PR",2214935.12,2200785.12,-14150.00,-0.64
"PALMITOS - SC",2424073.24,2375873.24,-48200.00,-1.99
"CAMPO ALEGRE DE LOURDES - BA",2803343.03,2784611.03,-18732.00,-0.67
"CARIACICA - ES",10095035.72,9974892.47,-120143.25,-1.19
"OURINHOS - SP",7612146.57,7612146.57,0.00,0.00
"NOVA VENECIA - ES",3561230.75,3546503.06,-14727.69,-0.41
"OLIMPIA - SP",3303708.15,3272508.15,-31200.00,-0.94
"SANTIAGO - RS",2899581.50,2729399.39,-170182.11,-5.87
"SAO CAITANO - PE",2989953.02,2958060.02,-31893.00,-1.07
"ITAGUATINS - TO",825302.26,809926.34,-15375.92,-1.86
"SAO GONCALO DO AMARANTE - RN",8396528.17,8379078.16,-17450.01,-0.21
"SAO LUIS - MA",104491282.72,71895679.00,-32595603.72,-31.19
"CARAZINHO - RS",4225799.31,3926777.65,-299021.66,-7.08
"HERVEIRAS - RS",607324.47,582724.47,-24600.00,-4.05
"ESPIGAO D'OESTE - RO",1924779.87,1901129.87,-23650.00,-1.23
"FELIPE GUERRA - RN",2448731.20,2437478.74,-11252.46,-0.46
"MARTINHO CAMPOS - MG",1069879.29,1054879.29,-15000.00,-1.40
"CHA GRANDE - PE",2146522.88,2121319.93,-25202.95,-1.17
"SAO JOSE DO DIVINO - PI",812055.80,789755.79,-22300.01,-2.75
"ESMERALDAS - MG",3431769.69,3418519.69,-13250.00,-0.39
"TUNAPOLIS - SC",635707.92,625652.46,-10055.46,-1.58
"SANTA BARBARA DO SUL - RS",758798.36,673487.57,-85310.79,-11.24
"PEDRO AFONSO - TO",1156744.35,1133531.52,-23212.83,-2.01
"PARAU - RN",771712.22,754912.22,-16800.00,-2.18
"BOM DESPACHO - MG",2744284.18,2701036.17,-43248.01,-1.58
"MOGI GUACU - SP",9327705.50,9297505.50,-30200.00,-0.32
"IRAI - RS",750736.50,680830.36,-69906.14,-9.31
"CAMPO NOVO - RS",703044.34,649384.17,-53660.17,-7.63
"CACHOEIRO DE ITAPEMIRIM - ES",9196898.93,8399646.46,-797252.47,-8.67
"LAURO DE FREITAS - BA",14806352.40,14781281.20,-25071.20,-0.17
"SAO JOSE DO EGITO - PE",2995912.85,2980353.13,-15559.72,-0.52
"PALOTINA - PR",2293035.52,2284135.52,-8900.00,-0.39
"BOCAIUVA - MG",3206123.25,3191573.25,-14550.00,-0.45
"NICOLAU VERGUEIRO - RS",576344.21,557744.21,-18600.00,-3.23
"PALMITINHO - RS",736697.24,702841.76,-33855.48,-4.60
"NAO-ME-TOQUE - RS",1196997.46,1195265.33,-1732.13,-0.14
"CLEVELANDIA - PR",1616773.27,1611024.28,-5748.99,-0.36
"CAIEIRAS - SP",3689387.37,3689387.37,0.00,0.00
"ALEGRETE - RS",5279375.31,4782425.17,-496950.14,-9.41
"SAO FRANCISCO - MG",3282522.02,3243922.02,-38600.00,-1.18
"DEZESSEIS DE NOVEMBRO - RS",605104.06,583504.06,-21600.00,-3.57
"PINHALAO - PR",729270.85,718270.85,-11000.00,-1.51
"SOROCABA - SP",18397830.16,18023674.28,-374155.88,-2.03
"SAO JOAO - PR",1373382.65,1357632.65,-15750.00,-1.15
"PANTANO GRANDE - RS",759768.49,715035.07,-44733.42,-5.89
"SALVADOR DAS MISSOES - RS",573831.44,555431.44,-18400.00,-3.21
"PORTO GRANDE - AP",1963673.37,1910223.37,-53450.00,-2.72
"PONTO DOS VOLANTES - MG",1326599.04,1303506.03,-23093.01,-1.74
"NOVO GAMA - GO",4644432.47,4648432.47,4000.00,0.09
"ERVAL SECO - RS",731564.91,655730.77,-75834.14,-10.37
"TAUA - CE",8684073.14,8684073.14,-0.00,-0.00
"FEIRA DE SANTANA - BA",25507667.76,25094087.49,-413580.27,-1.62
"JOACABA - SC",2148911.81,2119561.81,-29350.00,-1.37
"COLINAS DO TOCANTINS - TO",3123119.40,3010117.91,-113001.49,-3.62
"SALGADO DE SAO FELIX - PB",1635688.61,1612438.61,-23250.00,-1.42
"FUNILANDIA - MG",1347187.90,1335687.90,-11500.00,-0.85
"CARAA - RS",667002.84,641152.84,-25850.00,-3.88
"RIO PARDO DE MINAS - MG",2408008.44,2371558.44,-36450.00,-1.51
"PIO IX - PI",2814956.91,2789806.91,-25150.00,-0.89
"APIACA - ES",897258.45,893258.45,-4000.00,-0.45
"SANTO ANTONIO DE LISBOA - PI",735037.17,722187.17,-12850.00,-1.75
"PALMITAL - PR",1351080.42,1335380.42,-15700.00,-1.16
"ICARAIMA - PR",945790.43,920140.43,-25650.00,-2.71
"RAUL SOARES - MG",2055709.38,1967409.38,-88300.00,-4.30
"VARZEA PAULISTA - SP",5142706.72,5106556.72,-36150.00,-0.70
"BARAO DE COTEGIPE - RS",1613245.75,1609245.75,-4000.00,-0.25
"SERTANIA - PE",3172966.81,3131360.41,-41606.40,-1.31
"BREJETUBA - ES",1163608.41,1143865.93,-19742.48,-1.70
"SERRINHA DOS PINTOS - RN",820054.35,808538.94,-11515.41,-1.40
"CORDISBURGO - MG",717326.11,705026.11,-12300.00,-1.71
"VITORIA DO JARI - AP",2062029.13,2024229.13,-37800.00,-1.83
"PUTINGA - RS",608655.53,597889.39,-10766.14,-1.77
"BARBACENA - MG",13357368.16,13344018.16,-13350.00,-0.10
"BENTO GONCALVES - RS",6496259.03,6496259.03,0.00,0.00
"UNIAO DA VITORIA - PR",3383524.37,3331150.90,-52373.47,-1.55
"IJUI - RS",5052306.37,4119152.77,-933153.60,-18.47
"TANGARA DA SERRA - MT",4929240.48,4929240.48,-0.00,-0.00
"RODRIGUES ALVES - AC",2199223.98,2197182.10,-2041.88,-0.09
"SANTA MARIA DA BOA VISTA - PE",3794467.93,3775667.93,-18800.00,-0.50
"BEBEDOURO - SP",4161252.74,4146752.74,-14500.00,-0.35
"CACOAL - RO",4904153.99,4856020.02,-48133.97,-0.98
"CACERES - MT",3802015.42,3798148.19,-3867.23,-0.10
"PORTO VERA CRUZ - RS",561340.63,539140.63,-22200.00,-3.95
"ALTO PIQUIRI - PR",1092786.15,1053786.15,-39000.00,-3.57
"PRACUUBA - AP",530170.67,518270.67,-11900.00,-2.24
"MATA - RS",611943.15,599833.72,-12109.43,-1.98
"MAUA - SP",16406104.55,16235919.21,-170185.34,-1.04
"JOAO CAMARA - RN",3023239.65,3003739.65,-19500.00,-0.65
"CARUARU - PE",18160418.97,17935546.37,-224872.60,-1.24
"PARINTINS - AM",6735343.34,6713248.87,-22094.47,-0.33
"MONTES CLAROS - MG",26761543.83,26713743.83,-47800.00,-0.18
"ITIRUCU - BA",1195994.87,1181769.87,-14225.00,-1.19
"NOVA OLINDA DO NORTE - AM",2304722.36,2295690.78,-9031.58,-0.39
"JOSE DA PENHA - RN",895172.96,868572.96,-26600.00,-2.97
"SANTANA DO PARAISO - MG",1980510.04,1968460.04,-12050.00,-0.61
"LIMA DUARTE - MG",1323836.24,1307717.69,-16118.55,-1.22
"GOIATINS - TO",1386536.68,1371422.78,-15113.90,-1.09
"BOCAINA - PI",876254.06,844754.06,-31500.00,-3.59
"ARACUAI - MG",2896528.73,2881328.73,-15200.00,-0.52
"PITANGUEIRAS - PR",683184.81,665184.81,-18000.00,-2.63
"ILHEUS - BA",13170587.07,12943169.73,-227417.34,-1.73
"PRESIDENTE BERNARDES - MG",719111.85,682411.85,-36700.00,-5.10
"BRAGA - RS",622275.86,585575.86,-36700.00,-5.90
"SANTA ROSA - RS",7464160.03,7368729.37,-95430.66,-1.28
"ANDRADAS - MG",2237197.52,2195898.98,-41298.54,-1.85
"INHUMA - PI",1716054.83,1683654.82,-32400.01,-1.89
"BOA VISTA - RR",55927602.13,42524522.18,-13403079.95,-23.97
"CANHOTINHO - PE",2526177.58,2495104.81,-31072.77,-1.23
"CABROBO - PE",3433800.66,3327375.80,-106424.86,-3.10
"JACANA - RN",1067846.78,1016552.30,-51294.48,-4.80
"SANTO ANTONIO DO RETIRO - MG",869383.01,856133.01,-13250.00,-1.52
"ITABUNA - BA",19859282.40,19819598.87,-39683.53,-0.20
"ASSIS CHATEAUBRIAND - PR",2079260.29,2045360.29,-33900.00,-1.63
"PALHOCA - SC",6523600.96,6482463.76,-41137.20,-0.63
"SAO JOAQUIM DO MONTE - PE",2280382.65,2263432.65,-16950.00,-0.74
"ANGRA DOS REIS - RJ",17927511.45,17875761.45,-51750.00,-0.29
"PAULA FREITAS - PR",804670.32,787570.32,-17100.00,-2.13
"JURIPIRANGA - PB",1351706.36,1351706.36,0.00,0.00
"CAMPANHA - MG",1230627.95,1226427.16,-4200.79,-0.34
"PARANA - TO",1125343.59,1106103.59,-19240.00,-1.71
"CARAI - MG",1785170.62,1774770.62,-10400.00,-0.58
"CHOPINZINHO - PR",1968068.89,1908618.89,-59450.00,-3.02
"UBERABA - MG",14920224.16,14857524.16,-62700.00,-0.42
"BAGE - RS",7680393.94,7139116.79,-541277.15,-7.05
"GUANAMBI - BA",7347082.27,7347082.27,-0.00,-0.00
"IPIRANGA - PR",1326589.10,1326589.10,0.00,0.00
"EUGENIO DE CASTRO - RS",602425.45,578510.43,-23915.02,-3.97
"SAO JERONIMO - RS",1316148.87,1290184.23,-25964.64,-1.97
"ALVORADA D'OESTE - RO",1279751.89,1279751.89,0.00,0.00
"CIANORTE - PR",5488829.30,5412686.30,-76143.00,-1.39
"COMBINADO - TO",669212.25,653622.34,-15589.91,-2.33
"COARI - AM",10604812.75,10592250.15,-12562.60,-0.12
"RIO PARDO - RS",2799598.66,2631914.03,-167684.63,-5.99
"ESPLANADA - BA",3995465.25,3969314.75,-26150.50,-0.65
"JACUTINGA - RS",620639.59,597437.62,-23201.97,-3.74
"LAGOAO - RS",672270.08,661717.57,-10552.51,-1.57
"JULIO DE CASTILHOS - RS",1382026.18,1346876.17,-35150.01,-2.54
"NOVA BOA VISTA - RS",577940.08,567467.34,-10472.74,-1.81
"CHAVANTES - SP",859015.12,853967.86,-5047.26,-0.59
"MATO RICO - PR",723659.06,692859.06,-30800.00,-4.26
"NOVA SANTA RITA - RS",2252078.86,2218878.86,-33200.00,-1.47
"CARMOLANDIA - TO",634001.52,614920.44,-19081.08,-3.01
"JACINTO - MG",1218612.67,1212702.56,-5910.11,-0.48
"PEDRO LEOPOLDO - MG",3822691.50,3805991.50,-16700.00,-0.44
"PRESIDENTE VENCESLAU - SP",2679361.46,2641511.46,-37850.00,-1.41
"IPE - RS",676714.83,657264.83,-19450.00,-2.87
"VITORIA DA CONQUISTA - BA",23010195.42,22931673.17,-78522.25,-0.34
"SANTO ANTONIO DA PATRULHA - RS",2601142.76,2429749.55,-171393.21,-6.59
"NISIA FLORESTA - RN",2887089.83,2843012.72,-44077.11,-1.53
"ARACOIABA - PE",2216423.14,2190525.94,-25897.20,-1.17
"ANTONIO CARDOSO - BA",1553342.58,1534342.58,-19000.00,-1.22
"VICTOR GRAEFF - RS",599552.46,589223.90,-10328.56,-1.72
"LONTRAS - SC",938407.84,917657.84,-20750.00,-2.21
"ASTOLFO DUTRA - MG",1212925.00,1199875.00,-13050.00,-1.08
"ARCOS - MG",2656774.79,2574272.63,-82502.16,-3.11
"QUATRO PONTES - PR",676632.31,664932.31,-11700.00,-1.73
"PIUMHI - MG",2295592.50,2272526.65,-23065.85,-1.00
"PORTO VELHO - RO",47687829.60,28761472.77,-18926356.83,-39.69
"APARECIDA D'OESTE - SP",716579.55,684079.55,-32500.00,-4.54
"MARQUES DE SOUZA - RS",715581.78,697160.89,-18420.89,-2.57
"SAO JOSE DO NORTE - RS",1874474.32,1848562.11,-25912.21,-1.38
"SAO VICENTE - SP",12655647.57,12602197.57,-53450.00,-0.42
"CUNHA PORA - SC",878707.31,853433.72,-25273.59,-2.88
"LUZIANIA - GO",11864625.07,11860625.07,-4000.00,-0.03
"PINHAL DE SAO BENTO - PR",711192.86,689942.86,-21250.00,-2.99
"GUARATINGUETA - SP",7266103.60,7222303.60,-43800.00,-0.60
"SEBASTIAO LEAL - PI",771565.31,752715.31,-18850.00,-2.44
"JANAUBA - MG",6930285.94,6912485.94,-17800.00,-0.26
"JEQUITIBA - MG",707717.04,693267.04,-14450.00,-2.04
"BOQUEIRAO DO LEAO - RS",1136922.65,1044002.66,-92919.99,-8.17
"TEJUPA - SP",643593.12,617843.12,-25750.00,-4.00
"SANTO ANTONIO DAS MISSOES - RS",1029218.58,926266.26,-102952.32,-10.00
"SANTA MARIA DO SUACUI - MG",1249645.81,1235445.81,-14200.00,-1.14
"BOQUIRA - BA",2010722.51,2003820.96,-6901.55,-0.34
"BRASILANDIA DE MINAS - MG",1211930.20,1194280.20,-17650.00,-1.46
"FLORANIA - RN",1109608.95,1079579.34,-30029.61,-2.71
"FLORIANOPOLIS - SC",71536678.93,24618985.73,-46917693.20,-65.59
"CAAPIRANGA - AM",1199202.13,1192754.94,-6447.19,-0.54
"TRES PASSOS - RS",2074534.30,1896501.94,-178032.36,-8.58
"CARLOS CHAGAS - MG",1607106.87,1592915.63,-14191.24,-0.88
"TRES CORACOES - MG",3471737.28,3443487.28,-28250.00,-0.81
"BOM JESUS - RN",1111886.60,1070236.60,-41650.00,-3.75
"SAO BENTO DO SUL - SC",4729363.52,4729363.52,0.00,0.00
"BOM RETIRO DO SUL - RS",898860.91,872074.81,-26786.10,-2.98
"GOVERNADOR JORGE TEIXEIRA - RO",921366.82,912416.81,-8950.01,-0.97
"PATROCINIO - MG",5551343.77,5551343.77,-0.00,-0.00
"SAO JOAO BATISTA - SC",1870913.18,1840563.18,-30350.00,-1.62
"PORECATU - PR",1321353.44,1297537.02,-23816.42,-1.80
"MAMBORE - PR",1323173.05,1309023.05,-14150.00,-1.07
"PONTA GROSSA - PR",11386411.20,10742822.60,-643588.60,-5.65
"JANDUIS - RN",885243.95,881204.76,-4039.19,-0.46
"ITACOATIARA - AM",5897965.09,5822271.23,-75693.86,-1.28
"LIMOEIRO - PE",5121094.79,4960615.54,-160479.25,-3.13
"CRUZILIA - MG",1351801.75,1340601.75,-11200.00,-0.83
"GUARACIABA - SC",913888.27,907202.68,-6685.59,-0.73
"IMBITUBA - SC",2456286.49,2397036.49,-59250.00,-2.41
"ILICINEA - MG",1096374.83,1094472.56,-1902.27,-0.17
"NOVO ITACOLOMI - PR",667567.73,650467.73,-17100.00,-2.56
"SEVERIANO DE ALMEIDA - RS",595168.48,594196.99,-971.49,-0.16
"SEBERI - RS",1098638.51,1054321.33,-44317.18,-4.03
"SITIO NOVO DO TOCANTINS - TO",1346572.65,1330571.43,-16001.22,-1.19
"LEME DO PRADO - MG",1276784.27,1259084.27,-17700.00,-1.39
"VARGEM BONITA - SC",629853.89,629853.89,0.00,0.00
"SAO BERNARDO DO CAMPO - SP",37783289.53,37715246.53,-68043.00,-0.18
"ANGICOS - RN",1339988.47,1311525.05,-28463.42,-2.12
"ITAQUIRAI - MS",1699043.03,1692868.22,-6174.81,-0.36
"LAGUNA - SC",3185223.43,3150390.99,-34832.44,-1.09
"TRINDADE DO SUL - RS",755937.70,691086.32,-64851.38,-8.58
"KALORE - PR",739787.60,724037.60,-15750.00,-2.13
"TOCANTINOPOLIS - TO",1811519.81,1751463.08,-60056.73,-3.32
"BRAUNA - SP",704652.71,674602.71,-30050.00,-4.26
"TUPANCIRETA - RS",1462260.31,1442037.61,-20222.70,-1.38
"CAREIRO DA VARZEA - AM",1842288.14,1831234.15,-11053.99,-0.60
"BOA VISTA DAS MISSOES - RS",583925.69,566864.23,-17061.46,-2.92
"SANTANA DO LIVRAMENTO - RS",4117158.95,3831427.99,-285730.96,-6.94
"LABREA - AM",2475047.06,2475018.51,-28.55,-0.00
"ARACAJU - SE",68007529.00,50491304.55,-17516224.45,-25.76
"AUGUSTO CORREA - PA",3212542.93,3184603.01,-27939.92,-0.87
"IBIPORA - PR",3750842.78,3735742.78,-15100.00,-0.40
"MILAGRES - CE",2734613.89,2734613.89,0.00,0.00
"NOVO ACORDO - TO",711018.63,681875.63,-29143.00,-4.10
"ITAPEVI - SP",7360352.64,7348352.64,-12000.00,-0.16
"JARU - RO",3112652.43,3070444.79,-42207.64,-1.36
"BARRA MANSA - RJ",11331582.35,11310682.35,-20900.00,-0.18
"QUEIMADAS - BA",2656466.20,2639868.74,-16597.46,-0.62
"RODOLFO FERNANDES - RN",852017.47,847190.22,-4827.25,-0.57
"SANTO AMARO - BA",4777316.45,4767408.01,-9908.44,-0.21
"SIMPLICIO MENDES - PI",1567678.84,1567678.84,0.00,0.00
"BEZERROS - PE",5692508.24,5674158.24,-18350.00,-0.32
"PATOS DE MINAS - MG",11174024.28,11147974.28,-26050.00,-0.23
"IRETAMA - PR",1108623.33,1096273.33,-12350.00,-1.11
"MIRABELA - MG",1266618.64,1253418.64,-13200.00,-1.04
"JUSSARA - PR",752993.97,740293.97,-12700.00,-1.69
"CARANDAI - MG",1884438.99,1872938.99,-11500.00,-0.61
"IGUATAMA - MG",733878.92,715878.92,-18000.00,-2.45
"CONCEICAO DE MACABU - RJ",1954993.83,1924693.83,-30300.00,-1.55
"ABREU E LIMA - PE",5865541.75,5854444.16,-11097.59,-0.19
"ARARIPINA - PE",7307231.89,7147925.96,-159305.93,-2.18
"IGREJINHA - RS",2059148.60,2041126.19,-18022.41,-0.88
"ANDRADINA - SP",3289493.17,3202381.69,-87111.48,-2.65
"PONTE PRETA - RS",582779.82,563460.03,-19319.79,-3.32
"GUARACIABA - MG",1090109.40,1046407.62,-43701.78,-4.01
"VALENCA - RJ",5455014.54,5370364.54,-84650.00,-1.55
"ESTRELA - RS",1983377.25,1942927.24,-40450.01,-2.04
