"Mun","entrada/marco/201705.zip","entrada/abril/201705.zip","Diff","Percent"
"GARCA - SP",4586296.65,4544797.82,-41498.83,-0.90
"JOAO PESSOA - PB",86079143.66,71181870.59,-14897273.07,-17.31
"CRISTALINA - GO",4405550.85,4395550.85,-10000.00,-0.23
"SANTO CRISTO - RS",1251854.48,1235124.90,-16729.58,-1.34
"FERNANDOPOLIS - SP",4022864.38,3765546.64,-257317.74,-6.40
"CAMBUI - MG",6224419.41,6216089.02,-8330.39,-0.13
"FORMIGA - MG",6066805.83,5900259.33,-166546.50,-2.75
"AGUAS LINDAS DE GOIAS - GO",9729137.37,9711137.37,-18000.00,-0.19
"AIURUOCA - MG",756576.37,740257.10,-16319.27,-2.16
"CRUZ ALTA - RS",4039165.42,3549136.67,-490028.75,-12.13
"CARIACICA - ES",10521433.82,10348324.94,-173108.88,-1.65
"SAO LUIS - MA",129185638.97,88500720.35,-40684918.62,-31.49
"SANTA BARBARA DO SUL - RS",727002.87,720628.71,-6374.16,-0.88
"IRAI - RS",984377.29,981141.57,-3235.72,-0.33
"CACHOEIRO DE ITAPEMIRIM - ES",13262998.37,12420853.34,-842145.03,-6.35
"POJUCA - BA",3998409.41,3978490.87,-19918.54,-0.50
"NAO-ME-TOQUE - RS",1991941.75,1990163.30,-1778.45,-0.09
"ALEGRETE - RS",4357635.15,4151206.30,-206428.85,-4.74
"SOROCABA - SP",22187589.21,21916260.89,-271328.32,-1.22
"ITAPURANGA - GO",1998209.27,1989909.27,-8300.00,-0.42
"AMARALINA - GO",681769.87,663769.87,-18000.00,-2.64
"NOVO GAMA - GO",6497276.39,6479276.39,-18000.00,-0.28
"FEIRA DE SANTANA - BA",30743073.88,30330629.03,-412444.85,-1.34
"GOIANESIA - GO",4823988.55,4815688.55,-8300.00,-0.17
"IJUI - RS",7257749.17,5955557.20,-1302191.97,-17.94
"CACERES - MT",4325216.86,4120318.61,-204898.25,-4.74
"CARUARU - PE",19739886.39,19683237.16,-56649.23,-0.29
"MONTES CLAROS - MG",15618187.07,14398523.53,-1219663.54,-7.81
"ILHEUS - BA",14646816.57,14533893.82,-112922.75,-0.77
"ANDRADAS - MG",3366321.57,3326868.51,-39453.06,-1.17
"BOA VISTA - RR",80089096.20,66519614.51,-13569481.69,-16.94
"JUSSARA - GO",1757777.55,1731477.55,-26300.00,-1.50
"CAMPANHA - MG",1317680.84,1310966.23,-6714.61,-0.51
"BAGE - RS",6019205.07,5689179.43,-330025.64,-5.48
"SAO JERONIMO - RS",1464667.41,1341163.59,-123503.82,-8.43
"PIRENOPOLIS - GO",1823442.24,1803142.24,-20300.00,-1.11
"VILA VELHA - ES",13968031.32,13842743.51,-125287.81,-0.90
"APARECIDA DO RIO DOCE - GO",673999.35,665699.35,-8300.00,-1.23
"ESPLANADA - BA",4501651.35,4480901.93,-20749.42,-0.46
"CHAVANTES - SP",945856.23,940808.97,-5047.26,-0.53
"VITORIA DA CONQUISTA - BA",26286508.09,26197964.48,-88543.61,-0.34
"ABRE CAMPO - MG",3322713.81,3309212.08,-13501.73,-0.41
"ARCOS - MG",2823317.28,2803311.85,-20005.43,-0.71
"OUVIDOR - GO",1302242.50,1284242.50,-18000.00,-1.38
"PORTO VELHO - RO",72643606.11,46187020.20,-26456585.91,-36.42
"LUZIANIA - GO",11175928.41,11075928.41,-100000.00,-0.89
"FLORIANOPOLIS - SC",76941621.63,25946841.44,-50994780.19,-66.28
"TRES PASSOS - RS",2348436.87,2210843.68,-137593.19,-5.86
"SALINAS - MG",3339850.04,3327142.04,-12708.00,-0.38
"TRES CORACOES - MG",5069929.08,5008306.87,-61622.21,-1.22
"PONTA GROSSA - PR",16935677.06,12020342.51,-4915334.55,-29.02
"ITAQUIRAI - MS",1751787.02,1745612.21,-6174.81,-0.35
"TUPANCIRETA - RS",1637365.77,1626966.18,-10399.59,-0.64
"ARACAJU - SE",71517198.37,45936334.40,-25580863.97,-35.77
"SANTA RITA DO NOVO DESTINO - GO",691577.74,684977.74,-6600.00,-0.95
"APARECIDA DE GOIANIA - GO",24322844.19,24214844.19,-108000.00,-0.44
"ANAPOLIS - GO",20843948.04,20596577.24,-247370.80,-1.19
"CONDEUBA - BA",2315011.37,2263465.14,-51546.23,-2.23
"ANDRADINA - SP",3081196.42,3004543.71,-76652.71,-2.49
"GOIANAPOLIS - GO",1134649.24,1110649.24,-24000.00,-2.12
"NONOAI - RS",1068751.13,1062124.29,-6626.84,-0.62
"CANDIDO GODOI - RS",893342.36,890106.64,-3235.72,-0.36
"SENADOR CANEDO - GO",7393203.89,7333203.89,-60000.00,-0.81
"MURIAE - MG",6049940.72,5915294.81,-134645.91,-2.23
"SANTO ANGELO - RS",3864886.14,3686550.35,-178335.79,-4.61
"CONCEICAO DO COITE - BA",5052531.16,4976609.26,-75921.90,-1.50
"FRANCA - SP",12460395.83,11421610.94,-1038784.89,-8.34
"JEQUIE - BA",13339104.46,12931056.20,-408048.26,-3.06
"ESPERA FELIZ - MG",2520399.95,2508271.44,-12128.51,-0.48
"REBOUCAS - PR",1482197.61,1471914.76,-10282.85,-0.69
"ACEGUA - RS",676404.66,673735.48,-2669.18,-0.39
"BUENO BRANDAO - MG",1155333.39,1147480.43,-7852.96,-0.68
"SANTO ANTONIO DE JESUS - BA",6822357.48,6780850.35,-41507.13,-0.61
"VISCONDE DO RIO BRANCO - MG",2590014.24,2526143.68,-63870.56,-2.47
"VALENCA - BA",7116737.67,6956067.91,-160669.76,-2.26
"CURITIBA - PR",261563367.56,108232095.94,-153331271.62,-58.62
"RIO VERDE - GO",12880974.02,12855974.02,-25000.00,-0.19
"GUACUI - ES",2909697.99,2859194.39,-50503.60,-1.74
"VERANOPOLIS - RS",2545412.02,2453297.66,-92114.36,-3.62
"ARACATUBA - SP",10470064.52,9257343.53,-1212720.99,-11.58
"DIVINOLANDIA - SP",1064876.19,926304.24,-138571.95,-13.01
"INACIOLANDIA - GO",962596.97,944596.97,-18000.00,-1.87
"CARANGOLA - MG",3553753.86,3304809.72,-248944.14,-7.01
"CACHOEIRINHA - RS",4974105.56,4897838.11,-76267.45,-1.53
"NOVA GRANADA - SP",1555518.32,1531510.32,-24008.00,-1.54
"ARAPONGAS - PR",6103342.88,6040830.60,-62512.28,-1.02
"MEDINA - MG",1667502.11,1657915.10,-9587.01,-0.57
"TERESINA - PI",127720746.49,96736539.06,-30984207.43,-24.26
"OLIVEIRA - MG",3104983.51,3077302.58,-27680.93,-0.89
"FRANCISCO SA - MG",2086558.22,2068558.22,-18000.00,-0.86
"CAMPO GRANDE - MS",74761440.26,55237059.55,-19524380.71,-26.12
"CACADOR - SC",3830785.42,3706940.72,-123844.70,-3.23
"NEPOMUCENO - MG",1899316.00,1890330.69,-8985.31,-0.47
"SAO CRISTOVAO - SE",4728066.02,4714209.74,-13856.28,-0.29
"ALTA FLORESTA - MT",3758339.38,3750039.38,-8300.00,-0.22
"CAMANDUCAIA - MG",1628304.32,1625147.87,-3156.45,-0.19
"SANTO ANTONIO DE GOIAS - GO",816053.11,798053.11,-18000.00,-2.21
"TOLEDO - PR",10452365.78,10155208.73,-297157.05,-2.84
"OSASCO - SP",14718663.55,14569663.55,-149000.00,-1.01
"MUNDO NOVO - MS",1890908.72,1878830.64,-12078.08,-0.64
"DURANDE - MG",1249942.02,1102292.02,-147650.00,-11.81
"TAUBATE - SP",8964001.68,8911382.49,-52619.19,-0.59
"RIO QUENTE - GO",685914.28,675914.28,-10000.00,-1.46
"CAMPINORTE - GO",1006352.71,1000352.71,-6000.00,-0.60
"SOBRADINHO - RS",1203941.59,1190872.54,-13069.05,-1.09
"MACAPA - AP",46507842.87,35436350.31,-11071492.56,-23.81
"PALMARES - PE",5566666.21,5431520.72,-135145.49,-2.43
"MARINGA - PR",25609984.99,25509984.99,-100000.00,-0.39
"JOVIANIA - GO",875563.31,857563.31,-18000.00,-2.06
"MUNDO NOVO - GO",1295368.60,1287068.60,-8300.00,-0.64
"BRAZABRANTES - GO",860906.03,852606.03,-8300.00,-0.96
"PLANALTINA - GO",5718982.30,5694982.30,-24000.00,-0.42
"SAO MATEUS DO SUL - PR",4002345.70,3993855.62,-8490.08,-0.21
"ARVOREZINHA - RS",1273113.82,1259513.82,-13600.00,-1.07
"CARMOPOLIS DE MINAS - MG",1497938.38,1490967.68,-6970.70,-0.47
"LAGOA DA PRATA - MG",3918121.00,3904543.66,-13577.34,-0.35
"RODEIO BONITO - RS",801210.73,783352.46,-17858.27,-2.23
"JAU - SP",12849589.38,10531367.43,-2318221.95,-18.04
"MIGUEL CALMON - BA",2755997.27,2559115.04,-196882.23,-7.14
"MANTENA - MG",2044943.53,2025802.14,-19141.39,-0.94
"ARROIO GRANDE - RS",1424894.58,1420855.29,-4039.29,-0.28
"MIRAI - MG",1727403.98,1721502.75,-5901.23,-0.34
"CAPAO DA CANOA - RS",2851344.00,2842646.27,-8697.73,-0.31
"RECIFE - PE",265353192.87,149353574.03,-115999618.84,-43.72
"RIO BRANCO - AC",48523589.88,28912408.09,-19611181.79,-40.42
"JABOTICABA - RS",671323.03,662423.25,-8899.78,-1.33
"AREADO - MG",1316259.34,1313523.23,-2736.11,-0.21
"CAMBARA - PR",1918375.92,1913286.46,-5089.46,-0.27
"VITORIA - ES",72330720.43,21791364.22,-50539356.21,-69.87
"SAO PAULO - SP",703233429.09,282880307.57,-420353121.52,-59.77
"BARRA - BA",5687264.93,5634369.41,-52895.52,-0.93
"WENCESLAU BRAZ - PR",1562157.63,1551363.09,-10794.54,-0.69
"BOTUCATU - SP",6188662.72,5655358.72,-533304.00,-8.62
"FREDERICO WESTPHALEN - RS",2337044.31,2326631.33,-10412.98,-0.45
"TEREZOPOLIS DE GOIAS - GO",874985.18,856985.18,-18000.00,-2.06
"OURO FINO - MG",2077373.30,2030926.10,-46447.20,-2.24
"ALEM PARAIBA - MG",2380297.59,2351781.51,-28516.08,-1.20
"GUARAPUAVA - PR",9910617.99,9668434.62,-242183.37,-2.44
"IRATI - PR",4007028.57,3871369.33,-135659.24,-3.39
"OLINDA - PE",16878177.44,16512552.44,-365625.00,-2.17
"SAO JOSE DOS CAMPOS - SP",23762638.37,23157418.83,-605219.54,-2.55
"SAO JOAO DO PARAISO - MG",1685933.19,1667454.06,-18479.13,-1.10
"CLAUDIO - MG",2094994.48,2086401.47,-8593.01,-0.41
"LONDRINA - PR",38402341.34,36702341.34,-1700000.00,-4.43
"JABOATAO DOS GUARARAPES - PE",27866968.95,27607330.04,-259638.91,-0.93
"VALPARAISO DE GOIAS - GO",9171752.65,9153752.65,-18000.00,-0.20
"DIAMANTINA - MG",3625101.69,3474339.79,-150761.90,-4.16
"VERA CRUZ - RS",1778864.96,1757872.67,-20992.29,-1.18
"CAMBE - PR",5483128.24,5417206.90,-65921.34,-1.20
"PAULISTA - PE",15566085.82,15416208.44,-149877.38,-0.96
"MOSSORO - RN",19199409.07,19073191.11,-126217.96,-0.66
"SUZANO - SP",10045984.29,10016315.00,-29669.29,-0.30
"GUARANI DE GOIAS - GO",727029.81,718729.81,-8300.00,-1.14
"POTE - MG",1704435.06,1698178.09,-6256.97,-0.37
"BRAGANCA - PA",8968792.20,8042123.06,-926669.14,-10.33
"TOBIAS BARRETO - SE",4376132.49,4374872.51,-1259.98,-0.03
"GUARULHOS - SP",30722169.48,30607369.48,-114800.00,-0.37
"MONTENEGRO - RS",4112532.96,3730067.33,-382465.63,-9.30
"CAMPINA GRANDE - PB",34480939.77,33980939.77,-500000.00,-1.45
"XAMBIOA - TO",1397177.65,1413017.31,15839.66,1.13
"CAMPO MOURAO - PR",9644055.11,8794055.11,-850000.00,-8.81
"LEOPOLDINA - MG",3291563.81,3134535.90,-157027.91,-4.77
"SANTA MARIA - RS",8937537.80,8905818.80,-31719.00,-0.35
"NOVA ANDRADINA - MS",4985339.01,4916228.08,-69110.93,-1.39
"CALDAS - MG",1286993.26,1282803.31,-4189.95,-0.33
"ESTADO - ES",380272174.92,432002576.45,51730401.53,13.60
"ESTADO - DF",60052705.60,128762213.46,68709507.86,114.42
"ESTADO - CE",551722833.95,612881911.54,61159077.59,11.09
"GOIANIRA - GO",2904069.05,2865069.05,-39000.00,-1.34
"ESTADO - BA",785437444.82,922351863.33,136914418.51,17.43
"ESTADO - AC",259083033.72,278694215.51,19611181.79,7.57
"TRINDADE - GO",6950219.35,6919719.35,-30500.00,-0.44
"MINEIROS - GO",4503202.55,4429502.55,-73700.00,-1.64
"ESTADO - AM",264498671.93,316301379.36,51802707.43,19.59
"ESTADO - AL",305424610.82,325888470.87,20463860.05,6.70
"ESTADO - AP",259745889.04,270817381.60,11071492.56,4.26
"CRISSIUMAL - RS",1898819.24,1888730.26,-10088.98,-0.53
"OSORIO - RS",4336875.06,4220096.36,-116778.70,-2.69
"PECANHA - MG",1493973.20,1487637.45,-6335.75,-0.42
"VARGINHA - MG",6231714.06,5894246.65,-337467.41,-5.42
"CASCAVEL - PR",11263661.92,11063431.92,-200230.00,-1.78
"MANHUMIRIM - MG",2120391.01,2038275.83,-82115.18,-3.87
"JATAI - GO",5995805.85,5973805.85,-22000.00,-0.37
"CAMAQUA - RS",3137310.05,3101438.71,-35871.34,-1.14
"PASSA QUATRO - MG",1987439.43,1975545.66,-11893.77,-0.60
"DOURADOS - MS",139328661.79,139234972.69,-93689.10,-0.07
"BELO HORIZONTE - MG",338467824.78,204900060.16,-133567764.62,-39.46
"GUAPE - MG",1803272.78,1796523.00,-6749.78,-0.37
"ALVORADA - RS",7797141.22,7775216.44,-21924.78,-0.28
"CACONDE - SP",1497585.89,1469533.99,-28051.90,-1.87
"SAO LOURENCO DO SUL - RS",2781404.02,2776082.64,-5321.38,-0.19
"PALMAS - TO",60010940.63,34599039.54,-25411901.09,-42.35
"PILAR DE GOIAS - GO",819965.00,807965.00,-12000.00,-1.46
"ESTADO - TO",325438587.94,350896183.18,25457595.24,7.82
"RONDA ALTA - RS",1053506.52,1038892.12,-14614.40,-1.39
"ESTADO - SP",575265252.66,1006416917.04,431151664.38,74.95
"PAROBE - RS",3202443.49,3147088.79,-55354.70,-1.73
"SAO MARTINHO - RS",695034.24,693955.67,-1078.57,-0.16
"ESTADO - RJ",1581144417.58,1645529157.55,64384739.97,4.07
"ESTADO - RO",228971552.38,255428138.29,26456585.91,11.55
"ESTADO - RN",321713644.25,361243061.63,39529417.38,12.29
"ESTADO - RS",271814376.40,362999465.71,91185089.31,33.55
"ESTADO - RR",185636855.15,199206336.84,13569481.69,7.31
"ESTADO - SE",307781561.57,333427729.34,25646167.77,8.33
"ESTADO - SC",144984862.52,196104999.56,51120137.04,35.26
"CAMPO LARGO - PR",9683722.22,5690886.99,-3992835.23,-41.23
"ESTADO - PE",532659075.79,650181414.51,117522338.72,22.06
"ESTADO - PI",331092771.41,362076978.84,30984207.43,9.36
"CAMPOS GERAIS - MG",2029531.71,2025320.69,-4211.02,-0.21
"ESTADO - PR",351177758.95,517581103.41,166403344.46,47.38
"ESTADO - PB",362607341.83,378004614.90,15397273.07,4.25
"ESTADO - PA",558250330.03,609613995.81,51363665.78,9.20
"PORTO ALEGRE - RS",173654818.38,89284228.16,-84370590.22,-48.59
"ESTADO - MA",555038197.01,595723115.63,40684918.62,7.33
"ESTADO - MG",530117319.44,667930218.16,137812898.72,26.00
"ESTADO - MS",119581899.91,139287333.54,19705433.63,16.48
"ESTADO - MT",198842151.63,221955308.01,23113156.38,11.62
"PASSOS - MG",6357305.63,6201305.63,-156000.00,-2.45
"URUGUAIANA - RS",6432005.48,5631685.03,-800320.45,-12.44
"ROLANDIA - PR",4903915.81,4871770.45,-32145.36,-0.66
"RIO CLARO - SP",9954614.17,9929457.67,-25156.50,-0.25
"MONTE APRAZIVEL - SP",1777491.85,1751287.67,-26204.18,-1.47
"ARAGUAINA - TO",14751460.76,14705766.61,-45694.15,-0.31
"PALMA - MG",752102.04,748327.06,-3774.98,-0.50
"BOA VISTA DO BURICA - RS",670493.13,668695.00,-1798.13,-0.27
"ESTADO - GO",250658627.41,262572425.62,11913798.21,4.75
"RIO DE JANEIRO - RJ",280993005.07,216608265.10,-64384739.97,-22.91
"RIO GRANDE - RS",9330579.54,8142229.26,-1188350.28,-12.74
"TELEMACO BORBA - PR",4439636.58,4319636.58,-120000.00,-2.70
"CAETE - MG",2603737.74,2519604.04,-84133.70,-3.23
"NATAL - RN",92350013.43,53050629.07,-39299384.36,-42.55
"PIRACANJUBA - GO",2176720.75,2146720.75,-30000.00,-1.38
"PARANAVAI - PR",5466363.80,5413512.31,-52851.49,-0.97
"SAO FRANCISCO DE PAULA - RS",1810018.87,1777916.78,-32102.09,-1.77
"ITAPETINGA - BA",6724011.51,6498466.58,-225544.93,-3.35
"JUNDIAI - SP",17968552.70,17884696.38,-83856.32,-0.47
"SAO FRANCISCO DE ASSIS - RS",1532377.67,1503481.32,-28896.35,-1.89
"PITANGA - PR",2484590.03,2463702.83,-20887.20,-0.84
"VOTUPORANGA - SP",6129038.87,5458800.49,-670238.38,-10.94
"PRESIDENTE PRUDENTE - SP",7823473.16,7807543.16,-15930.00,-0.20
"BARROSO - MG",1849049.71,1828297.90,-20751.81,-1.12
"VALE DO SOL - RS",951814.04,949842.23,-1971.81,-0.21
"SEGREDO - RS",907858.95,902870.94,-4988.01,-0.55
"TEUTONIA - RS",2345171.44,2317458.17,-27713.27,-1.18
"FAXINAL DO SOTURNO - RS",770668.71,738382.02,-32286.69,-4.19
"CAMPINAS - SP",65903240.58,63954831.57,-1948409.01,-2.96
"PRESIDENTE EPITACIO - SP",2529790.97,2455602.05,-74188.92,-2.93
"SOLEDADE - RS",2127728.45,2065963.84,-61764.61,-2.90
"POCOES - BA",4778017.23,4733494.81,-44522.42,-0.93
"FONTOURA XAVIER - RS",1280107.84,1278506.33,-1601.51,-0.13
"JARAGUA - GO",3110066.62,3068066.62,-42000.00,-1.35
"MOGI DAS CRUZES - SP",14535354.09,14505684.80,-29669.29,-0.20
"ADELANDIA - GO",632728.26,620728.26,-12000.00,-1.90
"LAGOA VERMELHA - RS",1833641.58,1790314.12,-43327.46,-2.36
"NOVA GLORIA - GO",717475.93,709175.93,-8300.00,-1.16
"MACEIO - AL",97108989.62,76645129.57,-20463860.05,-21.07
"MANAUS - AM",126388799.44,74586092.01,-51802707.43,-40.99
"SALVADOR - BA",274813638.94,139811337.98,-135002300.96,-49.13
"PIRANHAS - GO",1082206.64,1058206.64,-24000.00,-2.22
"GRAO MOGOL - MG",1670040.32,1657272.51,-12767.81,-0.76
"TURMALINA - MG",1841150.53,1823538.53,-17612.00,-0.96
"LAGARTO - SE",10452416.77,10402229.23,-50187.54,-0.48
"SAO LUIS DE MONTES BELOS - GO",2816854.48,2783354.48,-33500.00,-1.19
"SANTOS DUMONT - MG",3316781.51,3304073.51,-12708.00,-0.38
"JOSE BONIFACIO - SP",1952843.21,1917534.69,-35308.52,-1.81
"PRUDENTOPOLIS - PR",3409343.42,3403505.04,-5838.38,-0.17
"PARNAMIRIM - RN",15551001.16,15447186.10,-103815.06,-0.67
"MATRINCHA - GO",695605.34,685605.34,-10000.00,-1.44
"MARA ROSA - GO",1045710.40,1037410.40,-8300.00,-0.79
"ROSARIO DO SUL - RS",2531052.23,2516667.21,-14385.02,-0.57
"MONDAI - SC",975819.64,974307.49,-1512.15,-0.15
"FORMOSA - GO",6800406.97,6705806.97,-94600.00,-1.39
"TENENTE PORTELA - RS",1956218.15,1747381.58,-208836.57,-10.68
"URUACU - GO",3029137.60,3019137.60,-10000.00,-0.33
"CONCEICAO DO RIO VERDE - MG",1163350.95,1158686.80,-4664.15,-0.40
"NOVA MODICA - MG",792086.97,716730.82,-75356.15,-9.51
"GOIANIA - GO",104917009.25,94446781.84,-10470227.41,-9.98
"MORRINHOS - GO",2972868.16,2948868.16,-24000.00,-0.81
"SANTO AUGUSTO - RS",1234307.76,1187617.76,-46690.00,-3.78
"BARRO ALTO - GO",1658027.85,1649727.85,-8300.00,-0.50
"SAO MIGUEL DO PASSA QUATRO - GO",690626.86,672626.86,-18000.00,-2.61
