"Mun","./backup/201409.zip","novo/201409.zip","Diff","Percent"
"LAGOA DE DENTRO - PB",754160.83,747917.83,-6243.00,-0.83
"NOVO CRUZEIRO - MG",1683388.26,1654927.97,-28460.29,-1.69
"OUREM - PA",1179138.13,1161947.13,-17191.00,-1.46
"PATROCINIO DO MURIAE - MG",517594.87,500412.87,-17182.00,-3.32
"CARMO DO PARANAIBA - MG",1672558.29,1606754.29,-65804.00,-3.93
"SAO MIGUEL ARCANJO - SP",1520739.37,1441122.94,-79616.43,-5.24
"DOIS IRMAOS - RS",1493599.11,1481414.11,-12185.00,-0.82
"GUARINOS - GO",415422.50,402966.50,-12456.00,-3.00
"VILA LANGARO - RS",394738.91,384738.91,-10000.00,-2.53
"FORMOSA DO OESTE - PR",521452.42,501452.42,-20000.00,-3.84
"SALTO GRANDE - SP",505807.29,482617.29,-23190.00,-4.58
"NOVA HARTZ - RS",1357816.22,1311573.22,-46243.00,-3.41
"CANGUCU - RS",2365141.15,2333142.46,-31998.69,-1.35
"URUCUI - PI",1520780.01,1517580.00,-3200.01,-0.21
"RAPOSOS - MG",1048124.78,1011518.78,-36606.00,-3.49
"TRES COROAS - RS",1151901.77,1128927.99,-22973.78,-1.99
"URUPES - SP",628839.88,608839.88,-20000.00,-3.18
"BETIM - MG",17280927.74,16501142.74,-779785.00,-4.51
"CUBATAO - SP",9301272.32,9256272.32,-45000.00,-0.48
"PLANALTO - RS",660071.30,629526.29,-30545.01,-4.63
"VISTA GAUCHA - RS",388300.71,387228.71,-1072.00,-0.28
"MARMELEIRO - PR",951137.49,922487.49,-28650.00,-3.01
"PORTO XAVIER - RS",694374.85,671517.44,-22857.41,-3.29
"FILADELFIA - BA",1583261.08,1548261.08,-35000.00,-2.21
"SANTA RITA DO SAPUCAI - MG",1700458.28,1617490.11,-82968.17,-4.88
"SANTO EXPEDITO DO SUL - RS",397161.03,387161.03,-10000.00,-2.52
"QUEVEDOS - RS",411098.88,403117.52,-7981.36,-1.94
"GAROPABA - SC",998444.76,969441.76,-29003.00,-2.90
"UPANEMA - RN",1304940.61,1303340.61,-1600.00,-0.12
"COLINAS - MA",3254190.11,3224190.11,-30000.00,-0.92
"ACORIZAL - MT",404913.32,399470.32,-5443.00,-1.34
"SANANDUVA - RS",808060.35,779947.84,-28112.51,-3.48
"MAJOR ISIDORO - AL",2369479.05,2368279.04,-1200.01,-0.05
"PEDREGULHO - SP",822449.82,819883.82,-2566.00,-0.31
"ALMADINA - BA",613447.44,612207.44,-1240.00,-0.20
"PRAIA GRANDE - SP",11045653.51,10823189.51,-222464.00,-2.01
"TERESOPOLIS - RJ",8493151.72,8491551.72,-1600.00,-0.02
"SAO MATEUS - ES",8823887.31,8793887.31,-30000.00,-0.34
"PRAIA GRANDE - SC",431664.43,428518.43,-3146.00,-0.73
"GLORIA DE DOURADOS - MS",567949.31,532949.31,-35000.00,-6.16
"FORMOSA DO SUL - SC",376674.19,374924.19,-1750.00,-0.46
"CANAPOLIS - MG",830688.86,792356.86,-38332.00,-4.61
"AURORA - CE",2350876.41,2312838.41,-38038.00,-1.62
"PLANALTO - SP",490863.72,475863.72,-15000.00,-3.06
"ARACAGI - PB",1550857.05,1548474.05,-2383.00,-0.15
"ILOPOLIS - RS",424571.16,422887.16,-1684.00,-0.40
"MERUOCA - CE",1227960.36,1198772.80,-29187.56,-2.38
"BORBA - AM",2154430.60,2133080.60,-21350.00,-0.99
"JAGUAPITA - PR",935678.83,933931.83,-1747.00,-0.19
"TRIUNFO - PB",631188.02,630388.01,-800.01,-0.13
"MAGDA - SP",411830.67,396830.67,-15000.00,-3.64
"TRIUNFO - PE",1380140.65,1333897.64,-46243.01,-3.35
"PINHAIS - PR",3468079.53,3462236.53,-5843.00,-0.17
"SANTA MARIA DA SERRA - SP",476440.80,461440.80,-15000.00,-3.15
"BUERAREMA - BA",1508915.05,1505871.05,-3044.00,-0.20
"CARNEIROS - AL",848771.25,846419.25,-2352.00,-0.28
"FERRAZ DE VASCONCELOS - SP",4853593.77,4582723.77,-270870.00,-5.58
"ANTONIO PRADO DE MINAS - MG",421824.07,411824.07,-10000.00,-2.37
"GUIMARAES - MA",1500541.37,1497826.96,-2714.41,-0.18
"BARRA DO QUARAI - RS",472380.93,466937.93,-5443.00,-1.15
"SUCUPIRA DO RIACHAO - MA",587542.06,586359.06,-1183.00,-0.20
"BERIZAL - MG",469353.18,452261.18,-17092.00,-3.64
"ILHA SOLTEIRA - SP",1725571.14,1695982.14,-29589.00,-1.71
"CAFELANDIA - PR",908952.60,906896.60,-2056.00,-0.23
"VARZEA GRANDE - PI",587208.38,572208.38,-15000.00,-2.55
"LIZARDA - TO",426630.76,410567.93,-16062.83,-3.77
"ITAMBACURI - MG",1773497.86,1769777.86,-3720.00,-0.21
"POCO FUNDO - MG",911451.79,880429.65,-31022.14,-3.40
"CAMPINAPOLIS - MT",910341.41,909541.41,-800.00,-0.09
"LIMEIRA - SP",10113437.90,10064037.90,-49400.00,-0.49
"JECEABA - MG",507411.32,465574.32,-41837.00,-8.25
"ALAGOINHA DO PIAUI - PI",571395.11,570995.11,-400.00,-0.07
"PONTE NOVA - MG",5500110.05,5346669.05,-153441.00,-2.79
"GUARANTA DO NORTE - MT",1815466.71,1806023.71,-9443.00,-0.52
"TALISMA - TO",518130.52,513630.52,-4500.00,-0.87
"AXIXA DO TOCANTINS - TO",841552.67,835309.66,-6243.01,-0.74
"SAO JOSE DO RIO PRETO - SP",14026553.99,13692108.99,-334445.00,-2.38
"PASSA E FICA - RN",962000.91,960400.91,-1600.00,-0.17
"BRAUNAS - MG",506796.66,488770.66,-18026.00,-3.56
"IGARACU DO TIETE - SP",1101844.79,1061844.79,-40000.00,-3.63
"PEDRA DO ANTA - MG",481586.88,458797.88,-22789.00,-4.73
"GONGOGI - BA",707006.04,705370.04,-1636.00,-0.23
"ALBERTINA - MG",442028.93,425887.93,-16141.00,-3.65
"ARENOPOLIS - GO",440793.17,425793.17,-15000.00,-3.40
"PIRATUBA - SC",645020.44,643651.44,-1369.00,-0.21
"NAZARE PAULISTA - SP",918759.52,901478.52,-17281.00,-1.88
"SAO MIGUEL DA BOA VISTA - SC",362718.27,361226.27,-1492.00,-0.41
"ITAPIRAPUA - GO",567358.76,554251.76,-13107.00,-2.31
"JOAQUIM PIRES - PI",1195355.26,1193755.26,-1600.00,-0.13
"CANITAR - SP",443018.06,426706.06,-16312.00,-3.68
"PARNAGUA - PI",895014.42,893814.41,-1200.01,-0.13
"ASSIS - SP",4456420.84,4294131.83,-162289.01,-3.64
"PONTALINDA - SP",446851.71,431851.71,-15000.00,-3.36
"SAO LUDGERO - SC",821351.43,781453.43,-39898.00,-4.86
"CAFELANDIA - SP",1083555.91,1042162.91,-41393.00,-3.82
"PAI PEDRO - MG",902417.97,862817.97,-39600.00,-4.39
"BOM SUCESSO - MG",1541391.44,1539074.44,-2317.00,-0.15
"GOIOERE - PR",1662537.56,1642537.56,-20000.00,-1.20
"GENERAL CARNEIRO - PR",1201635.26,1200224.26,-1411.00,-0.12
"PRATA DO PIAUI - PI",631158.72,614058.71,-17100.01,-2.71
"CRICIUMA - SC",11659237.58,11552587.59,-106649.99,-0.91
"BELEM - PB",1449756.81,1446156.80,-3600.01,-0.25
"CORRENTE - PI",1773917.19,1772065.19,-1852.00,-0.10
"BELEM - PA",95834406.04,68783411.00,-27050995.04,-28.23
"LAJINHA - MG",1104269.52,1074869.52,-29400.00,-2.66
"ALTO RIO DOCE - MG",773139.38,732139.38,-41000.00,-5.30
"VARZEA GRANDE - MT",11217439.20,11156998.64,-60440.56,-0.54
"ARAMBARE - RS",415309.06,393563.06,-21746.00,-5.24
"QUILOMBO - SC",1145968.67,1114491.67,-31477.00,-2.75
"MURICI - AL",2236761.02,2233630.03,-3130.99,-0.14
"IPUEIRA - RN",474137.71,472969.71,-1168.00,-0.25
"BURITI DE GOIAS - GO",425204.48,410204.48,-15000.00,-3.53
"DAMOLANDIA - GO",672702.24,656003.24,-16699.00,-2.48
"ITAIOPOLIS - SC",1059487.50,1053481.50,-6006.00,-0.57
"REGISTRO - SP",2649172.18,2488070.27,-161101.91,-6.08
"MARCELINO VIEIRA - RN",648216.92,646877.92,-1339.00,-0.21
"CUITE - PB",1801174.66,1768532.63,-32642.03,-1.81
"AMARAL FERRADOR - RS",472165.55,456039.55,-16126.00,-3.42
"LIMEIRA DO OESTE - MG",603276.72,573076.72,-30200.00,-5.01
"AUGUSTO DE LIMA - MG",567768.48,547968.48,-19800.00,-3.49
"BETANIA - PE",1378677.97,1350677.97,-28000.00,-2.03
"IBIMIRIM - PE",2009158.68,1966771.67,-42387.01,-2.11
"APARECIDA DO RIO NEGRO - TO",582524.75,575617.13,-6907.62,-1.19
"MARECHAL CANDIDO RONDON - PR",4463907.98,4399558.98,-64349.00,-1.44
"PAUDALHO - PE",3170232.84,2973742.84,-196490.00,-6.20
"LAGOA NOVA - RN",1173737.73,1138737.73,-35000.00,-2.98
"BELA VISTA DE GOIAS - GO",1431217.61,1398822.61,-32395.00,-2.26
"AMPARO - SP",3545466.98,3469571.98,-75895.00,-2.14
"BAEPENDI - MG",1086682.24,1050028.24,-36654.00,-3.37
"PORTO DO MANGUE - RN",763911.39,762674.39,-1237.00,-0.16
"CORONEL JOAO PESSOA - RN",620817.43,619394.43,-1423.00,-0.23
"PONTALINA - GO",1108740.68,1106740.68,-2000.00,-0.18
"MONSENHOR GIL - PI",899514.04,883881.93,-15632.11,-1.74
"BODOQUENA - MS",880741.74,860741.74,-20000.00,-2.27
"MOIPORA - GO",393696.15,382420.15,-11276.00,-2.86
"CORONEL EZEQUIEL - RN",572813.41,572013.41,-800.00,-0.14
"SIMONESIA - MG",1135487.96,1098787.96,-36700.00,-3.23
"INHAPI - AL",1482793.87,1480255.86,-2538.01,-0.17
"CUIABA - MT",74683825.93,29353736.83,-45330089.10,-60.70
"MESQUITA - RJ",6700491.26,6698891.26,-1600.00,-0.02
"SAO JOAO DO TRIUNFO - PR",860307.43,858623.43,-1684.00,-0.20
"ABADIA DE GOIAS - GO",774912.13,754912.13,-20000.00,-2.58
"PIRAPETINGA - MG",846763.57,802368.57,-44395.00,-5.24
"SAO JOSE DO OURO - RS",462333.64,432367.51,-29966.13,-6.48
"IBIUNA - SP",2516198.04,2393791.04,-122407.00,-4.86
"SILVANIA - GO",1254400.44,1232986.44,-21414.00,-1.71
"NHANDEARA - SP",1019341.46,999341.46,-20000.00,-1.96
"SAO JOAQUIM DA BARRA - SP",1588135.07,1518135.07,-70000.00,-4.41
"MALACACHETA - MG",1080892.06,1049499.06,-31393.00,-2.90
"GURUPI - TO",3633779.18,3527503.66,-106275.52,-2.92
"PARISI - SP",402121.79,392121.79,-10000.00,-2.49
"ITAJAI - SC",12739779.86,12709714.86,-30065.00,-0.24
"CORONEL FABRICIANO - MG",3587573.13,3388693.42,-198879.71,-5.54
"DIORAMA - GO",510820.70,499382.70,-11438.00,-2.24
"SAO PEDRO DA SERRA - RS",412146.76,402348.76,-9798.00,-2.38
"LINS - SP",2996075.43,2896075.43,-100000.00,-3.34
"ITACARAMBI - MG",1309974.46,1298424.46,-11550.00,-0.88
"PORTO LUCENA - RS",438952.08,422041.25,-16910.83,-3.85
"PEABIRU - PR",1044139.81,1020988.81,-23151.00,-2.22
"FORTALEZA - CE",279421333.40,136064692.95,-143356640.45,-51.30
"TAPIRATIBA - SP",667592.12,666792.12,-800.00,-0.12
"LAGOA DE PEDRAS - RN",713622.57,712822.56,-800.01,-0.11
"GURINHATA - MG",694861.60,679531.60,-15330.00,-2.21
"GUAXUPE - MG",1940131.27,1920431.27,-19700.00,-1.02
"IRAUCUBA - CE",1821084.81,1788520.81,-32564.00,-1.79
"SAO ROQUE - SP",3189085.67,3137434.67,-51651.00,-1.62
"GUABIJU - RS",386466.73,376466.73,-10000.00,-2.59
"GUARAPARI - ES",4565680.46,4564158.46,-1522.00,-0.03
"MUCUM - RS",429368.64,415404.14,-13964.50,-3.25
"BARRAS - PI",3954870.56,3904870.56,-50000.00,-1.26
"BRASILIA - DF",166680662.01,107242576.81,-59438085.20,-35.66
"CONDOR - RS",459498.46,458285.45,-1213.01,-0.26
"SAPOPEMA - PR",684699.83,664699.83,-20000.00,-2.92
"BRASILEIRA - PI",596074.41,569244.41,-26830.00,-4.50
"SAO JOAO DO PACUI - MG",547657.95,495944.95,-51713.00,-9.44
"IBIRACU - ES",846981.29,824784.29,-22197.00,-2.62
"SENADOR FIRMINO - MG",504204.42,486413.42,-17791.00,-3.53
"SAO GABRIEL - RS",2144579.32,2109223.61,-35355.71,-1.65
"BARRA BONITA - SP",1849474.10,1811095.10,-38379.00,-2.08
"RIO TINTO - PB",1798802.53,1792559.51,-6243.02,-0.35
"CASSIA DOS COQUEIROS - SP",424181.31,409181.31,-15000.00,-3.54
"SAPE - PB",3049452.00,3043851.99,-5600.01,-0.18
"BARRA BONITA - SC",368650.79,367212.79,-1438.00,-0.39
"DOM BASILIO - BA",1360423.16,1359072.16,-1351.00,-0.10
"SAO FELIPE - BA",1742110.55,1738054.55,-4056.00,-0.23
"MARILIA - SP",12309656.46,11843994.04,-465662.42,-3.78
"SEROPEDICA - RJ",3987456.96,3977844.96,-9612.00,-0.24
"LAJEADO GRANDE - SC",373543.13,365243.13,-8300.00,-2.22
"GONCALVES - MG",442065.95,427065.95,-15000.00,-3.39
"SARANDI - RS",961532.85,923742.41,-37790.44,-3.93
"SANTA CRUZ DO SUL - RS",9200944.55,9027599.85,-173344.70,-1.88
"CASSILANDIA - MS",1434352.17,1404352.17,-30000.00,-2.09
"ARACOIABA DA SERRA - SP",1151136.72,1111136.72,-40000.00,-3.47
"CAEM - BA",1425391.94,1422093.02,-3298.92,-0.23
"DIVINO DE SAO LOURENCO - ES",656072.66,641072.66,-15000.00,-2.29
"NOVAIS - SP",445251.44,430251.44,-15000.00,-3.37
"MESQUITA - MG",521520.61,504302.61,-17218.00,-3.30
"PETROLINA DE GOIAS - GO",992749.79,975864.79,-16885.00,-1.70
"ELDORADO DOS CARAJAS - PA",2773975.77,2714302.77,-59673.00,-2.15
"SAO SEBASTIAO DO CAI - RS",1423266.54,1394751.46,-28515.08,-2.00
"BELA VISTA DO MARANHAO - MA",1204821.45,1184821.45,-20000.00,-1.66
"ANTONIO OLINTO - PR",532732.57,517610.60,-15121.97,-2.84
"BARAO DE ANTONINA - SP",441742.75,426742.75,-15000.00,-3.40
"UNIAO PAULISTA - SP",406917.40,395464.40,-11453.00,-2.81
"LAURENTINO - SC",415559.68,413146.68,-2413.00,-0.58
"ARACITABA - MG",426342.38,416342.38,-10000.00,-2.35
"CANDEIAS - BA",5567231.31,5565541.31,-1690.00,-0.03
"ESTRELA DE ALAGOAS - AL",1566694.16,1564656.16,-2038.00,-0.13
"GETULIO VARGAS - RS",788686.99,768686.99,-20000.00,-2.54
"AREALVA - SP",665917.97,650917.97,-15000.00,-2.25
"DOM ELISEU - PA",3412213.67,3391654.67,-20559.00,-0.60
"BURITAMA - SP",1074434.47,1039434.47,-35000.00,-3.26
"CONCORDIA DO PARA - PA",2104455.40,2053594.40,-50861.00,-2.42
"OURIZONA - PR",459961.02,444961.02,-15000.00,-3.26
"FIGUEIRA - PR",605703.02,584175.02,-21528.00,-3.55
"ALTO BELA VISTA - SC",632961.43,631622.43,-1339.00,-0.21
"SOLANEA - PB",1889322.75,1882591.74,-6731.01,-0.36
"BIRITIBA-MIRIM - SP",1351896.73,1324896.73,-27000.00,-2.00
"IPORA - PR",962730.73,960508.73,-2222.00,-0.23
"PADRE CARVALHO - MG",691886.83,626861.83,-65025.00,-9.40
"PARAISOPOLIS - MG",1021166.42,974263.53,-46902.89,-4.59
"BAIXIO - CE",640970.45,625970.45,-15000.00,-2.34
"BODOCO - PE",2239187.76,2208045.76,-31142.00,-1.39
"DIOGO DE VASCONCELOS - MG",483447.98,468447.98,-15000.00,-3.10
"FLORINIA - SP",447910.51,432910.51,-15000.00,-3.35
"UBA - MG",3600461.97,3237850.21,-362611.76,-10.07
"POSSE - GO",1723711.76,1641719.94,-81991.82,-4.76
"CASA BRANCA - SP",1247723.91,1207723.91,-40000.00,-3.21
"SANTO ANTONIO DO AMPARO - MG",1799166.64,1740640.64,-58526.00,-3.25
"CENTENARIO DO SUL - PR",727298.10,721381.88,-5916.22,-0.81
"TRES PALMEIRAS - RS",868442.01,853442.01,-15000.00,-1.73
"TIMOTEO - MG",2939401.00,2659151.82,-280249.18,-9.53
"CENTRAL DO MARANHAO - MA",903040.38,882640.38,-20400.00,-2.26
"TRES CACHOEIRAS - RS",626685.74,610212.12,-16473.62,-2.63
"SANTO ANTONIO - RN",1545638.55,1508562.54,-37076.01,-2.40
"SAO JOAO DEL REI - MG",5506325.69,5375254.69,-131071.00,-2.38
"SUMIDOURO - RJ",1398384.45,1397584.44,-800.01,-0.06
"MARACAI - SP",893319.76,872082.76,-21237.00,-2.38
"ANANAS - TO",616322.84,611961.13,-4361.71,-0.71
"MIRASSOL D'OESTE - MT",1131999.01,1121113.00,-10886.01,-0.96
"TUPIRATINS - TO",393582.04,375340.43,-18241.61,-4.63
"CAMPESTRE DE GOIAS - GO",434994.07,419994.07,-15000.00,-3.45
"RODEIRO - MG",512026.61,491026.61,-21000.00,-4.10
"PLANALTO - BA",2746703.08,2745903.07,-800.01,-0.03
"TRES FRONTEIRAS - SP",452252.28,437252.28,-15000.00,-3.32
"PIRAQUARA - PR",3071169.37,3034718.37,-36451.00,-1.19
"CASTELANDIA - GO",428704.53,411936.53,-16768.00,-3.91
"AURELINO LEAL - BA",1750274.82,1748893.82,-1381.00,-0.08
"BALDIM - MG",545390.25,510994.25,-34396.00,-6.31
"TUPA - SP",2330503.52,2110742.01,-219761.51,-9.43
"MACAIBA - RN",4151089.12,4126744.12,-24345.00,-0.59
"BARRA DO RIO AZUL - RS",386098.15,376098.15,-10000.00,-2.59
"COTRIGUACU - MT",858958.13,850779.13,-8179.00,-0.95
"DOM VICOSO - MG",471609.08,438265.08,-33344.00,-7.07
"IVOTI - RS",937397.92,930994.40,-6403.52,-0.68
"TAPEJARA - RS",1408721.45,1401221.45,-7500.00,-0.53
"IPECAETA - BA",1407377.06,1396927.06,-10450.00,-0.74
"NOVO ORIENTE DE MINAS - MG",798651.57,732801.57,-65850.00,-8.25
"SARANDI - PR",2835620.68,2776963.01,-58657.67,-2.07
"PEDRANOPOLIS - SP",405223.27,395223.27,-10000.00,-2.47
"FAINA - GO",535353.60,507330.60,-28023.00,-5.23
"DARCINOPOLIS - TO",502340.05,497114.20,-5225.85,-1.04
"PIRES DO RIO - GO",2096088.40,2054989.40,-41099.00,-1.96
"TRIUNFO POTIGUAR - RN",534278.38,533478.38,-800.00,-0.15
"BRUMADINHO - MG",6091159.65,6059055.65,-32104.00,-0.53
"FILADELFIA - TO",669359.30,662381.20,-6978.10,-1.04
"INHAPIM - MG",1348782.16,1318198.30,-30583.86,-2.27
"ARIQUEMES - RO",4904392.49,4900216.49,-4176.00,-0.09
"PORTO ALEGRE DO TOCANTINS - TO",396676.39,392235.90,-4440.49,-1.12
"SENHORA DOS REMEDIOS - MG",655290.55,617290.55,-38000.00,-5.80
"MEDICILANDIA - PA",2163368.30,2128368.30,-35000.00,-1.62
"VILA BOA - GO",479057.68,477628.68,-1429.00,-0.30
"SAO GABRIEL DA CACHOEIRA - AM",2306568.49,2282568.49,-24000.00,-1.04
"GUAPIARA - SP",1275271.75,1167932.75,-107339.00,-8.42
"BRAGANCA PAULISTA - SP",5418002.56,5189521.54,-228481.02,-4.22
"CAMACHO - MG",582484.75,564434.75,-18050.00,-3.10
"SAO MIGUEL DO IGUACU - PR",4524654.02,4518849.02,-5805.00,-0.13
"CAMPOS DOS GOYTACAZES - RJ",71582170.39,71557811.37,-24359.02,-0.03
"NOVO HORIZONTE DO SUL - MS",780653.67,765653.67,-15000.00,-1.92
"CERES - GO",3324647.65,3302880.64,-21767.01,-0.65
"CARAPICUIBA - SP",5833633.00,5399404.95,-434228.05,-7.44
"PATOS DO PIAUI - PI",1227442.79,1217442.79,-10000.00,-0.81
"IGACI - AL",1969727.53,1966458.53,-3269.00,-0.17
"FLORES DA CUNHA - RS",1312169.60,1287034.60,-25135.00,-1.92
"GUARUJA - SP",10837880.14,10656254.13,-181626.01,-1.68
"JAPOATA - SE",1180138.55,1173895.54,-6243.01,-0.53
"MORPARA - BA",696282.97,680099.97,-16183.00,-2.32
"SAO JOSE DE MIPIBU - RN",2749191.36,2702308.37,-46882.99,-1.71
"SANTAREM - PA",17990361.11,17817859.26,-172501.85,-0.96
"TAPEJARA - PR",868897.94,865134.94,-3763.00,-0.43
"BAMBUI - MG",1126577.31,1062254.26,-64323.05,-5.71
"ITATUBA - PB",796068.43,793325.43,-2743.00,-0.34
"COLONIA LEOPOLDINA - AL",2750100.55,2748428.55,-1672.00,-0.06
"PASSO FUNDO - RS",5759805.18,5271769.02,-488036.16,-8.47
"AMERICANA - SP",8841332.27,8639399.27,-201933.00,-2.28
"BARAO DE GRAJAU - MA",1425818.72,1405818.72,-20000.00,-1.40
"PRESIDENTE DUTRA - MA",3454473.31,3451973.31,-2500.00,-0.07
"CONCEICAO DOS OUROS - MG",663102.53,631747.53,-31355.00,-4.73
"BELAGUA - MA",829945.87,814945.87,-15000.00,-1.81
"PORTO FELIZ - SP",3182905.68,3107408.52,-75497.16,-2.37
"ANHANGUERA - GO",408125.57,398125.57,-10000.00,-2.45
"TRES BARRAS - SC",1263646.79,1260122.79,-3524.00,-0.28
"CALDAS BRANDAO - PB",809210.75,808010.74,-1200.01,-0.15
"SAO JOAO DA SERRA - PI",590987.26,584744.24,-6243.02,-1.06
"PRESIDENTE FIGUEIREDO - AM",2788097.95,2783592.95,-4505.00,-0.16
"ANITA GARIBALDI - SC",1052177.26,1048287.26,-3890.00,-0.37
"ITUMBIARA - GO",5037447.96,4899447.96,-138000.00,-2.74
"GARCA - SP",2381173.16,2289156.45,-92016.71,-3.86
"FARROUPILHA - RS",3956684.71,3909866.71,-46818.00,-1.18
"ITUPIRANGA - PA",3781503.66,3756669.66,-24834.00,-0.66
"CORONEL JOSE DIAS - PI",507660.66,492660.66,-15000.00,-2.95
"FLORA RICA - SP",399793.30,389793.30,-10000.00,-2.50
"SAO PEDRO DO SUL - RS",1049659.71,1047213.85,-2445.86,-0.23
"PAU DOS FERROS - RN",2279922.09,2253045.90,-26876.19,-1.18
"JOAO PESSOA - PB",112925210.73,53927468.89,-58997741.84,-52.24
"MIRIM DOCE - SC",383543.27,381952.27,-1591.00,-0.41
"FRAIBURGO - SC",1658093.48,1593034.48,-65059.00,-3.92
"CRISTALINA - GO",2844951.36,2778080.36,-66871.00,-2.35
"PONTE ALTA DO NORTE - SC",473699.96,468256.95,-5443.01,-1.15
"PINHEIRAL - RJ",1814125.41,1804491.41,-9634.00,-0.53
"VACARIA - RS",3649559.22,3561981.72,-87577.50,-2.40
"OLHO-D'AGUA DO BORGES - RN",664808.09,662107.09,-2701.00,-0.41
"SAO PEDRO DO TURVO - SP",513844.22,493844.22,-20000.00,-3.89
"OSVALDO CRUZ - SP",1726796.20,1664349.19,-62447.01,-3.62
"SANTO CRISTO - RS",786956.81,760070.11,-26886.70,-3.42
"SAO JOSE DA LAPA - MG",2717735.49,2661721.49,-56014.00,-2.06
"FERNANDOPOLIS - SP",3157400.82,2825774.30,-331626.52,-10.50
"PLANALTO - PR",1015553.14,996152.14,-19401.00,-1.91
"TRIUNFO - RS",1234099.68,1229916.68,-4183.00,-0.34
"GOUVEIA - MG",719495.27,692214.27,-27281.00,-3.79
"JOCA MARQUES - PI",695319.26,680681.76,-14637.50,-2.11
"BREJO DO CRUZ - PB",1252898.50,1251698.49,-1200.01,-0.10
"LAGOA DO TOCANTINS - TO",433753.78,432953.78,-800.00,-0.18
"VARZEA DA PALMA - MG",2065291.48,1948445.48,-116846.00,-5.66
"ARRAIAS - TO",683591.06,672459.35,-11131.71,-1.63
"CANAA DOS CARAJAS - PA",5061494.12,5024420.12,-37074.00,-0.73
"IPORA - GO",1862755.50,1809745.33,-53010.17,-2.85
"SANTA TEREZINHA DE GOIAS - GO",729680.50,686606.49,-43074.01,-5.90
"CAMBUI - MG",1339824.86,1332228.50,-7596.36,-0.57
"CARDOSO - SP",773563.72,745563.72,-28000.00,-3.62
"JAQUEIRA - PE",1394393.43,1359393.43,-35000.00,-2.51
"QUIXADA - CE",5555459.93,5519402.93,-36057.00,-0.65
"FORMIGA - MG",3123241.52,2956695.02,-166546.50,-5.33
"MENDONCA - SP",753175.39,738175.39,-15000.00,-1.99
"RONDINHA - RS",440046.19,423971.19,-16075.00,-3.65
"CAMPO GRANDE (EX-AUGUSTO SEVERO) - RN",756543.21,756143.20,-400.01,-0.05
"PASSAGEM FRANCA DO PIAUI - PI",629287.04,628087.04,-1200.00,-0.19
"CARPINA - PE",3498842.54,3265742.37,-233100.17,-6.66
"AGUAS LINDAS DE GOIAS - GO",8240655.34,8165769.10,-74886.24,-0.91
