"Mun","entrada/marco/201412.zip","entrada/abril/201412.zip","Diff","Percent"
"CAMPO ALEGRE DE LOURDES - BA",3339466.12,3320734.12,-18732.00,-0.56
"CARIACICA - ES",12227563.12,12144727.50,-82835.62,-0.68
"SANTIAGO - RS",3273654.31,3251708.40,-21945.91,-0.67
"SAO LUIS - MA",124326199.09,88552195.32,-35774003.77,-28.77
"SANTA BARBARA DO SUL - RS",970807.14,961144.76,-9662.38,-1.00
"PEDRO AFONSO - TO",1511085.93,1507865.93,-3220.00,-0.21
"BOM DESPACHO - MG",3570256.87,3527008.86,-43248.01,-1.21
"IRAI - RS",971250.84,966156.09,-5094.75,-0.52
"CACHOEIRO DE ITAPEMIRIM - ES",11335197.58,10981631.72,-353565.86,-3.12
"NAO-ME-TOQUE - RS",1617591.99,1615859.86,-1732.13,-0.11
"CLEVELANDIA - PR",2101662.08,2095913.09,-5748.99,-0.27
"ALEGRETE - RS",5073364.45,4902312.33,-171052.12,-3.37
"SOROCABA - SP",18576976.32,18292865.40,-284110.92,-1.53
"AGUA BRANCA - PI",2112389.35,2105889.35,-6500.00,-0.31
"PUTINGA - RS",803937.81,799969.44,-3968.37,-0.49
"IJUI - RS",5736957.12,4703673.92,-1033283.20,-18.01
"CACERES - MT",6843172.42,4889305.19,-1953867.23,-28.55
"MAUA - SP",16602074.69,16525189.35,-76885.34,-0.46
"CARUARU - PE",18741982.60,18569097.87,-172884.73,-0.92
"LIMA DUARTE - MG",1791466.34,1775347.79,-16118.55,-0.90
"ILHEUS - BA",15921844.70,15857994.08,-63850.62,-0.40
"ANDRADAS - MG",3028298.16,2994797.56,-33500.60,-1.11
"INHUMA - PI",1698060.33,1691560.33,-6500.00,-0.38
"BOA VISTA - RR",73214420.60,65763886.38,-7450534.22,-10.18
"BELFORD ROXO - RJ",16284166.79,16168877.37,-115289.42,-0.71
"CAMPANHA - MG",1680681.51,1670666.81,-10014.70,-0.60
"BAGE - RS",6919501.41,6554673.93,-364827.48,-5.27
"SAO JERONIMO - RS",1806864.60,1780899.96,-25964.64,-1.44
"JACINTO - MG",1638019.52,1632109.41,-5910.11,-0.36
"SANTO ANTONIO DA PATRULHA - RS",2869256.00,2849602.28,-19653.72,-0.68
"IPANEMA - MG",2079906.87,2072574.61,-7332.26,-0.35
"JACUTINGA - MG",2428437.99,2420339.36,-8098.63,-0.33
"ARCOS - MG",3691660.16,3673008.00,-18652.16,-0.51
"PIUMHI - MG",3067497.04,3046555.55,-20941.49,-0.68
"PORTO VELHO - RO",52190825.12,34950875.86,-17239949.26,-33.03
"CUNHA PORA - SC",1107852.57,1104128.98,-3723.59,-0.34
"GENERAL SALGADO - SP",1209350.81,1205147.95,-4202.86,-0.35
"FLORIANOPOLIS - SC",64657654.15,22738052.29,-41919601.86,-64.83
"ANGICAL DO PIAUI - PI",935357.15,928857.15,-6500.00,-0.69
"TRES PASSOS - RS",2208587.75,2123698.56,-84889.19,-3.84
"CARLOS CHAGAS - MG",2155291.96,2141100.72,-14191.24,-0.66
"PONTA GROSSA - PR",12407288.88,11914170.62,-493118.26,-3.97
"LIMOEIRO - PE",5222020.47,5187661.61,-34358.86,-0.66
"ILICINEA - MG",1476425.42,1474523.15,-1902.27,-0.13
"SEVERIANO DE ALMEIDA - RS",936302.26,935330.77,-971.49,-0.10
"ITAQUIRAI - MS",2341543.24,2335893.62,-5649.62,-0.24
"TOCANTINOPOLIS - TO",1900828.86,1897648.86,-3180.00,-0.17
"TUPANCIRETA - RS",2133239.57,2115809.30,-17430.27,-0.82
"SANTANA DO LIVRAMENTO - RS",5026332.58,4988535.28,-37797.30,-0.75
"ARACAJU - SE",69625339.29,54802723.02,-14822616.27,-21.29
"AUGUSTO CORREA - PA",4643508.84,4615568.93,-27939.91,-0.60
"BATALHA - PI",2765192.75,2758692.75,-6500.00,-0.24
"QUEIMADAS - BA",3198480.94,3181883.45,-16597.49,-0.52
"IGREJINHA - RS",2580720.40,2562697.99,-18022.41,-0.70
"ANDRADINA - SP",3690347.23,3626035.75,-64311.48,-1.74
"GUARACIABA - MG",1394917.96,1391316.18,-3601.78,-0.26
"PIRATINI - RS",1807375.07,1785210.49,-22164.58,-1.23
"GUARAI - TO",2111711.45,2108411.45,-3300.00,-0.16
"NONOAI - RS",1452829.32,1428765.44,-24063.88,-1.66
"MURIAE - MG",6879851.37,6761198.80,-118652.57,-1.72
"SANTO ANGELO - RS",4595509.54,4457197.99,-138311.55,-3.01
"MINAS NOVAS - MG",3226559.79,3211305.37,-15254.42,-0.47
"FRANCA - SP",11382810.74,10344025.85,-1038784.89,-9.13
"JEQUIE - BA",14199983.58,13870735.29,-329248.29,-2.32
"CAMBORIU - SC",4097488.46,4064464.71,-33023.75,-0.81
"ESPERA FELIZ - MG",2680024.29,2670918.41,-9105.88,-0.34
"COLATINA - ES",9307181.53,9265165.53,-42016.00,-0.45
"SAO JOAO NEPOMUCENO - MG",2447278.73,2427007.83,-20270.90,-0.83
"ACEGUA - RS",1101935.00,1099596.36,-2338.64,-0.21
"BUENO BRANDAO - MG",1246410.16,1238769.61,-7640.55,-0.61
"VISCONDE DO RIO BRANCO - MG",3322518.13,3312407.78,-10110.35,-0.30
"VALENCA - BA",7422110.88,7310406.68,-111704.20,-1.51
"GUAIBA - RS",5399858.53,5354558.43,-45300.10,-0.84
"TORRES - RS",2911911.16,2878455.72,-33455.44,-1.15
"CURITIBA - PR",184314258.45,102391144.74,-81923113.71,-44.45
"MEDIANEIRA - PR",3598792.94,3589004.49,-9788.45,-0.27
"GUACUI - ES",3618233.47,3584329.40,-33904.07,-0.94
"ARACATUBA - SP",10716979.82,9905654.71,-811325.11,-7.57
"SANTA BARBARA D'OESTE - SP",9155580.46,9122580.46,-33000.00,-0.36
"CARANGOLA - MG",3154688.51,2956398.35,-198290.16,-6.29
"GILBUES - PI",1426017.65,1419517.65,-6500.00,-0.46
"CACHOEIRINHA - RS",6048386.98,6022563.16,-25823.82,-0.43
"NOVA GRANADA - SP",1804724.91,1775203.59,-29521.32,-1.64
"ARCOVERDE - PE",5484475.89,5428741.94,-55733.95,-1.02
"ARAPONGAS - PR",6550228.33,6495001.29,-55227.04,-0.84
"MEDINA - MG",2233751.69,2225722.58,-8029.11,-0.36
"RANCHARIA - SP",2309261.68,2291258.58,-18003.10,-0.78
"TERESINA - PI",121782197.24,95883132.32,-25899064.92,-21.27
"OLIVEIRA - MG",3469689.84,3442008.91,-27680.93,-0.80
"PORTAO - RS",2517858.73,2490655.41,-27203.32,-1.08
"CAMPO GRANDE - MS",70950085.50,57661972.82,-13288112.68,-18.73
"SAO RAIMUNDO NONATO - PI",3357218.35,3350718.35,-6500.00,-0.19
"BICAS - MG",1665942.64,1661173.51,-4769.13,-0.29
"ELESBAO VELOSO - PI",1689637.64,1683137.64,-6500.00,-0.38
"NEPOMUCENO - MG",2377929.18,2368266.06,-9663.12,-0.41
"SAO CRISTOVAO - SE",6114050.43,6105108.59,-8941.84,-0.15
"SILVIANOPOLIS - MG",946787.31,941382.29,-5405.02,-0.57
"CAMANDUCAIA - MG",2035566.96,2032807.25,-2759.71,-0.14
"TOLEDO - PR",6885593.19,6666920.20,-218672.99,-3.18
"OSASCO - SP",15771279.55,15661279.55,-110000.00,-0.70
"MUNDO NOVO - MS",2243164.14,2231086.06,-12078.08,-0.54
"COCAL - PI",2830409.66,2823909.66,-6500.00,-0.23
"TAUBATE - SP",10226996.06,10174376.87,-52619.19,-0.51
"SOBRADINHO - RS",1638696.66,1625627.61,-13069.05,-0.80
"POPULINA - SP",950230.20,945420.16,-4810.04,-0.51
"INDAIAL - SC",3628372.53,3547040.43,-81332.10,-2.24
"MACAPA - AP",48281808.99,40385790.50,-7896018.49,-16.35
"PALMARES - PE",5501437.19,5352995.04,-148442.15,-2.70
"MARINGA - PR",22390471.26,22085879.26,-304592.00,-1.36
"SANTO ANDRE - SP",17650245.95,17590890.18,-59355.77,-0.34
"ENCRUZILHADA DO SUL - RS",2172491.73,2154940.04,-17551.69,-0.81
"DOM EXPEDITO LOPES - PI",971145.56,964645.56,-6500.00,-0.67
"EUGENOPOLIS - MG",1461570.03,1457784.56,-3785.47,-0.26
"SAO SEBASTIAO - SP",14210020.76,14205735.97,-4284.79,-0.03
"CARMOPOLIS DE MINAS - MG",2012720.67,2008851.13,-3869.54,-0.19
"ICARA - SC",3537928.98,3523936.73,-13992.25,-0.40
"TAQUARA - RS",3585956.48,3571670.86,-14285.62,-0.40
"LAGOA DA PRATA - MG",3433448.23,3419264.71,-14183.52,-0.41
"SALVADOR DO SUL - RS",857541.38,856343.00,-1198.38,-0.14
"JEQUITINHONHA - MG",2707339.90,2691419.16,-15920.74,-0.59
"JAU - SP",9156295.41,8271206.93,-885088.48,-9.67
"LAGOA DO SITIO - PI",931425.56,924925.56,-6500.00,-0.70
"VIADUTOS - RS",1001580.04,1000066.89,-1513.15,-0.15
"RIO PRETO - MG",963817.20,957757.05,-6060.15,-0.63
"MANTENA - MG",2639072.03,2617752.48,-21319.55,-0.81
"ARROIO GRANDE - RS",1751001.89,1747407.72,-3594.17,-0.21
"MIRAI - MG",1747657.88,1744793.19,-2864.69,-0.16
"CAPAO DA CANOA - RS",3372209.31,3307402.74,-64806.57,-1.92
"ALMENARA - MG",3650718.50,3602937.17,-47781.33,-1.31
"RECIFE - PE",217636494.26,135721269.88,-81915224.38,-37.64
"RIO BRANCO - AC",57273701.46,37647586.96,-19626114.50,-34.27
"MACHACALIS - MG",1048828.37,1037341.85,-11486.52,-1.10
"AREADO - MG",1672206.07,1669469.96,-2736.11,-0.16
"CAMBARA - PR",2550717.16,2545423.43,-5293.73,-0.21
"VITORIA - ES",72686089.12,29668396.13,-43017692.99,-59.18
"SAO PAULO - SP",656589806.00,255167308.94,-401422497.06,-61.14
"SINIMBU - RS",1216769.08,1215199.86,-1569.22,-0.13
"BARRA - BA",5773993.50,5721097.98,-52895.52,-0.92
"WENCESLAU BRAZ - PR",2018897.60,2015028.31,-3869.29,-0.19
"FREDERICO WESTPHALEN - RS",2251889.18,2242420.16,-9469.02,-0.42
"OURO FINO - MG",2553682.86,2518922.01,-34760.85,-1.36
"MOSTARDAS - RS",1289666.09,1287272.54,-2393.55,-0.19
"ALEM PARAIBA - MG",2814242.92,2797276.52,-16966.40,-0.60
"MARAU - RS",2886668.39,2877115.45,-9552.94,-0.33
"GUARAPUAVA - PR",11331571.58,11143803.33,-187768.25,-1.66
"UBAITABA - BA",2591061.50,2566493.60,-24567.90,-0.95
"HERCULANDIA - SP",891399.87,875688.77,-15711.10,-1.76
"IRATI - PR",4327156.72,4242613.55,-84543.17,-1.95
"IBIPEBA - BA",2303856.36,2293023.31,-10833.05,-0.47
"BATAGUASSU - MS",2600831.09,2598675.03,-2156.06,-0.08
"SAO JOSE DOS CAMPOS - SP",21712654.46,21240863.23,-471791.23,-2.17
"SAO JOAO DO PARAISO - MG",2218615.59,2200136.46,-18479.13,-0.83
"LONDRINA - PR",27491161.74,27451920.21,-39241.53,-0.14
"ITAJUBA - MG",5626054.96,5515070.79,-110984.17,-1.97
"CACHOEIRA - BA",3615052.34,3576558.81,-38493.53,-1.06
"JABOATAO DOS GUARARAPES - PE",24443274.69,24312147.78,-131126.91,-0.54
"GUARARAPES - SP",2518515.62,2490701.78,-27813.84,-1.10
"RIO ESPERA - MG",999499.59,998305.01,-1194.58,-0.12
"DIAMANTINA - MG",3795364.51,3663867.46,-131497.05,-3.46
"CAMBE - PR",6175163.33,6090560.86,-84602.47,-1.37
"RIO POMBA - MG",2042040.52,2037040.63,-4999.89,-0.24
"SUMARE - SP",8893908.06,8857759.74,-36148.32,-0.41
"ANGELICA - MS",1151754.53,1149061.48,-2693.05,-0.23
"MOSSORO - RN",21160043.30,20799564.00,-360479.30,-1.70
"SANTA HELENA - PR",7705234.70,7701870.52,-3364.18,-0.04
"SUZANO - SP",11110030.65,11014428.50,-95602.15,-0.86
"BRAGANCA - PA",8764811.55,8008648.50,-756163.05,-8.63
"PORTO NACIONAL - TO",4578239.43,4576139.43,-2100.00,-0.05
"ITAMARANDIBA - MG",3063740.12,3057995.72,-5744.40,-0.19
"MONTENEGRO - RS",4177393.52,4073214.52,-104179.00,-2.49
"LEOPOLDINA - MG",4175354.79,4074493.80,-100860.99,-2.42
"ARAXA - MG",6476127.66,6471317.70,-4809.96,-0.07
"SANTA MARIA - RS",10035554.38,9966410.83,-69143.55,-0.69
"COLMEIA - TO",913515.28,908735.28,-4780.00,-0.52
"CALDAS - MG",1685706.39,1683319.73,-2386.66,-0.14
"ESTADO - ES",279885884.67,323415899.21,43530014.54,15.55
"ATALEIA - MG",1547022.60,1542091.38,-4931.22,-0.32
"ESTADO - DF",53887696.14,104603656.06,50715959.92,94.11
"TURVO - PR",1973702.78,1970561.72,-3141.06,-0.16
"ESTADO - CE",483107657.96,539736722.42,56629064.46,11.72
"SANTO ANTONIO DA PLATINA - PR",3411327.75,3389741.75,-21586.00,-0.63
"ESTADO - BA",730763373.23,1106240888.89,375477515.66,51.38
"ARAPIRACA - AL",23748631.51,23530831.51,-217800.00,-0.92
"ESTADO - AC",225325046.37,244951160.87,19626114.50,8.71
"ESTADO - AM",241101995.39,300777385.63,59675390.24,24.75
"ESTADO - AL",274295550.04,306859649.68,32564099.64,11.87
"ESTADO - AP",227671961.88,235567980.37,7896018.49,3.47
"CRISSIUMAL - RS",1479747.67,1464590.56,-15157.11,-1.02
"SAPIRANGA - RS",4827398.26,4791540.41,-35857.85,-0.74
"RESTINGA SECA - RS",1658720.04,1651915.93,-6804.11,-0.41
"CONTAGEM - MG",25595238.19,22495238.19,-3100000.00,-12.11
"VARGINHA - MG",7619769.21,7441408.08,-178361.13,-2.34
"CASCAVEL - PR",11969000.88,11811416.39,-157584.49,-1.32
"NOVO HORIZONTE - SP",2897309.50,2851061.28,-46248.22,-1.60
"MANHUMIRIM - MG",2220294.74,2202192.46,-18102.28,-0.82
"CAMAQUA - RS",4000708.05,3918810.09,-81897.96,-2.05
"PASSA QUATRO - MG",1729291.00,1717125.55,-12165.45,-0.70
"AGUAS FORMOSAS - MG",2158868.28,2143776.39,-15091.89,-0.70
"BELO HORIZONTE - MG",367043966.41,166557307.71,-200486658.70,-54.62
"GUAPE - MG",2127658.13,2120894.09,-6764.04,-0.32
"SAO PAULO DAS MISSOES - RS",874690.22,873154.18,-1536.04,-0.18
"TARUMIRIM - MG",1984565.99,1976878.87,-7687.12,-0.39
"CACONDE - SP",1842863.39,1810628.55,-32234.84,-1.75
"SAO LOURENCO DO SUL - RS",3173142.97,3164987.61,-8155.36,-0.26
"PALMAS - TO",56425702.25,37256366.90,-19169335.35,-33.97
"ESTADO - TO",290119666.38,309389431.86,19269765.48,6.64
"RONDA ALTA - RS",1512641.72,1499439.73,-13201.99,-0.87
"ESTADO - SP",398751538.17,806003295.00,407251756.83,102.13
"RIO NEGRO - MS",980462.37,977464.98,-2997.39,-0.31
"PAROBE - RS",3700031.09,3659305.01,-40726.08,-1.10
"SAO MARTINHO - RS",845110.31,844236.83,-873.48,-0.10
"ESTADO - RJ",707758831.97,761746811.20,53987979.23,7.63
"ESTADO - RO",192083096.64,209323045.90,17239949.26,8.98
"ESTADO - RN",316650846.91,339704507.40,23053660.49,7.28
"ESTADO - RS",273325169.04,344756400.27,71431231.23,26.13
"ESTADO - RR",163447669.33,170898203.55,7450534.22,4.56
"ESTADO - SE",291228647.06,306060205.17,14831558.11,5.09
"ESTADO - SC",143522703.89,187992112.11,44469408.22,30.98
"PORTEIRINHA - MG",3664705.86,3646393.38,-18312.48,-0.50
"CAMPO LARGO - PR",7904356.25,6566355.70,-1338000.55,-16.93
"ESTADO - PE",468891297.80,551349068.78,82457770.98,17.59
"ESTADO - PI",278568575.60,304558640.52,25990064.92,9.33
"CAMPOS GERAIS - MG",2620015.57,2611883.47,-8132.10,-0.31
"ESTADO - PR",333235708.85,418324288.12,85088579.27,25.53
"ALIANCA DO TOCANTINS - TO",1113110.35,1110496.16,-2614.19,-0.23
"ESTADO - PB",313975408.09,325873761.63,11898353.54,3.79
"ESTADO - PA",482406878.90,507928138.63,25521259.73,5.29
"PORTO ALEGRE - RS",144932121.00,78475108.20,-66457012.80,-45.85
"RIO NEGRO - PR",2832614.92,2819957.24,-12657.68,-0.45
"ESTADO - MA",484154578.23,519928582.00,35774003.77,7.39
"ESTADO - MG",510726636.76,716512681.30,205786044.54,40.29
"ESTADO - MS",108746093.72,122059780.60,13313686.88,12.24
"ESTADO - MT",175349347.65,211614647.99,36265300.34,20.68
"PASSOS - MG",6319541.88,6203274.42,-116267.46,-1.84
"URUGUAIANA - RS",7057819.32,6745274.67,-312544.65,-4.43
"ROLANDIA - PR",4482711.03,4450537.22,-32173.81,-0.72
"SAO JOSE - SC",11711541.39,9311541.39,-2400000.00,-20.49
"MONTE APRAZIVEL - SP",1888629.41,1871447.68,-17181.73,-0.91
"MONSENHOR PAULO - MG",979535.31,976522.18,-3013.13,-0.31
"ARAGUAINA - TO",12899576.32,12832844.85,-66731.47,-0.52
"BOA VISTA DO BURICA - RS",876857.86,875195.24,-1662.62,-0.19
"ESTADO - GO",227690528.67,240911431.23,13220902.56,5.81
"RIO DE JANEIRO - RJ",325479818.11,271607128.30,-53872689.81,-16.55
"RIO GRANDE - RS",12871627.74,12002340.62,-869287.12,-6.75
"CAETE - MG",3320341.24,3283614.89,-36726.35,-1.11
"NATAL - RN",81697987.36,59052687.64,-22645299.72,-27.72
"PARANAVAI - PR",5955580.52,5920970.55,-34609.97,-0.58
"FRANCISCO SANTOS - PI",1032949.01,1026449.01,-6500.00,-0.63
"SAO FRANCISCO DE PAULA - RS",1770631.72,1767306.97,-3324.75,-0.19
"JUNDIAI - SP",14913239.38,14758309.34,-154930.04,-1.04
"SAO FRANCISCO DE ASSIS - RS",1962158.24,1928151.15,-34007.09,-1.73
"TANABI - SP",2410487.46,2399935.87,-10551.59,-0.44
"PITANGA - PR",3874249.83,3851718.73,-22531.10,-0.58
"VOTUPORANGA - SP",5432693.95,5063455.57,-369238.38,-6.80
"PRESIDENTE PRUDENTE - SP",9267367.88,9200778.05,-66589.83,-0.72
"BARROSO - MG",2111546.33,2096341.74,-15204.59,-0.72
"VALE DO SOL - RS",1189862.13,1188589.19,-1272.94,-0.11
"SEGREDO - RS",876646.01,873976.48,-2669.53,-0.30
"TEUTONIA - RS",2250081.91,2194831.51,-55250.40,-2.46
"FAXINAL DO SOTURNO - RS",882260.43,849973.74,-32286.69,-3.66
"BOM JESUS DO GALHO - MG",1661409.33,1642563.56,-18845.77,-1.13
"CAMPINAS - SP",57042147.48,56969815.59,-72331.89,-0.13
"PRESIDENTE EPITACIO - SP",2971022.03,2909731.89,-61290.14,-2.06
"SOLEDADE - RS",2474265.88,2463484.21,-10781.67,-0.44
"ITAPICURU - BA",3602373.68,3586293.45,-16080.23,-0.45
"POCOES - BA",4968722.84,4924200.42,-44522.42,-0.90
"AGUDO - RS",1802526.37,1797976.78,-4549.59,-0.25
"MORADA NOVA DE MINAS - MG",1571649.16,1567008.56,-4640.60,-0.30
"ESTEIO - RS",4731949.62,4730148.26,-1801.36,-0.04
"MOGI DAS CRUZES - SP",15812188.65,15716586.50,-95602.15,-0.60
"BOA ESPERANCA - MG",3616540.67,3609084.74,-7455.93,-0.21
"LAGOA VERMELHA - RS",2151529.99,2114672.14,-36857.85,-1.71
"ITAU DE MINAS - MG",1933080.03,1928365.93,-4714.10,-0.24
"MACEIO - AL",111888943.03,79542643.39,-32346299.64,-28.91
"MANAUS - AM",139387836.18,79712445.94,-59675390.24,-42.81
"SALVADOR - BA",507773760.87,133084753.87,-374689007.00,-73.79
"GRAO MOGOL - MG",1995420.75,1989729.76,-5690.99,-0.29
"XAXIM - SC",2182216.05,2164481.38,-17734.67,-0.81
"TURMALINA - MG",2338070.13,2330152.21,-7917.92,-0.34
"ITAGUAJE - PR",1125817.58,1122603.48,-3214.10,-0.29
"JOSE BONIFACIO - SP",2691487.77,2663025.04,-28462.73,-1.06
"LUZILANDIA - PI",2881317.23,2874817.23,-6500.00,-0.23
"PRUDENTOPOLIS - PR",4327841.48,4324032.22,-3809.26,-0.09
"PARNAMIRIM - RN",15282177.98,15234296.51,-47881.47,-0.31
"ROSARIO DO SUL - RS",2914498.94,2828856.79,-85642.15,-2.94
"CAMAMU - BA",3823447.48,3820631.92,-2815.56,-0.07
"TENENTE PORTELA - RS",1547563.45,1533928.61,-13634.84,-0.88
"CONCEICAO DO RIO VERDE - MG",1318811.86,1313257.05,-5554.81,-0.42
"URAI - PR",1316666.17,1310488.65,-6177.52,-0.47
"GOIANIA - GO",96744618.36,83523715.80,-13220902.56,-13.67
"SANTO AUGUSTO - RS",1488774.94,1464318.49,-24456.45,-1.64
"CASTRO ALVES - BA",3173089.20,3114921.35,-58167.85,-1.83
"SAO SEPE - RS",2859021.62,2825962.55,-33059.07,-1.16
"SANTO ANTONIO DO MONTE - MG",2468775.10,2458155.34,-10619.76,-0.43
